mir	ratio	symbol	entrezid	pvalue	cor	fdr	is_target
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	?	10431	1.77833592140964e-06	0.24220025350931	0.0328565344839644	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	A2M	2	1.84040292499025e-10	-0.319431055078545	3.67399635915803e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AAMP	14	6.01527230470467e-07	0.252684893014559	0.0112828462619345	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCA3	21	1.16044663171625e-07	-0.267766642723303	0.00221772955787293	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCA6	23460	1.60782204401147e-11	-0.33661363258329	3.23252621948505e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCA8	10351	2.34600973512593e-12	-0.349465238839318	4.73401304451062e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCA9	10350	4.98868592083173e-12	-0.344497764951216	1.00551953420284e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCB1	5243	5.68889574850514e-08	-0.274021511377337	0.00109425909722496	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCC6	368	3.51600844065981e-09	-0.29705846569665	6.90825338420839e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCC9	10060	1.13181808903033e-06	-0.246628113201282	0.0210710573634777	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABHD13	84945	8.31631432293356e-07	-0.249600649939199	0.0155382016809691	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABHD5	51099	2.6938350140397e-06	-0.238054414615526	0.0494803615378811	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABI3BP	25890	9.77326960864158e-11	-0.323997102962096	1.95553351599309e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABI3	51225	5.49486780261617e-07	-0.253539344292783	0.0103204607068737	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABL1	25	2.46537996884333e-06	-0.23894542455737	0.0453654568066861	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABLIM3	22885	8.02703308895348e-08	-0.271020339316518	0.00153902305414505	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABR	29	2.56346748526152e-10	-0.317009353905697	5.11027243186885e-06	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACAA2	10449	3.9019656447329e-06	-0.234290923896765	0.0712498926728228	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACACB	32	1.29180329411297e-12	-0.353332817690655	2.60828003114349e-08	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACAD9	28976	1.07239746038879e-06	0.247150991490203	0.0199723303022807	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACADL	33	1.95419443760116e-08	-0.283112563639353	0.000379035553117122	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACE	1636	4.13561177387235e-09	-0.295770627484577	8.1157245450471e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACOX2	8309	1.14903543761501e-07	-0.267854443577404	0.00219626633545733	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACOXL	55289	8.46337302116434e-09	-0.290010942643256	0.000165357382087509	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACP5	54	4.29763176699004e-10	-0.313189283345498	8.5445514791296e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACSL4	2182	1.81938669916339e-07	-0.263737478148261	0.00345938186978927	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACSL5	51703	1.43838448220918e-07	-0.265851124297102	0.00274314304602113	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACSM5	54988	3.38119279655458e-09	-0.297367736982128	6.64438196450941e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACSS3	79611	2.96470279530149e-09	-0.298404862882052	5.83097745779897e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACTN2	88	4.79136572833227e-07	-0.254827176591944	0.00901591289100283	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACVRL1	94	6.59023185034481e-11	-0.326801766480619	1.32022114657958e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADAMTS10	81794	6.5138435022183e-07	-0.251930424191698	0.0122043371857562	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADAMTS8	11095	5.26932650389816e-10	-0.311667176273599	1.04696248305953e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADAMTSL2	9719	8.55632904059125e-08	-0.270459697963414	0.00163956377075809	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADARB1	104	2.38380524072557e-12	-0.349360913172699	4.81004221473606e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADCK5	203054	2.05301782241207e-07	0.262643587122877	0.00389909144832501	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADCY4	196883	8.38314846539004e-11	-0.325092521738971	1.67822249128643e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADCY6	112	1.55150401758411e-07	-0.265172159831303	0.00295577030389949	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADCY7	113	5.66043220325754e-07	-0.25325936713108	0.0106268954183957	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADCY9	115	1.96716579997326e-09	-0.301614915474051	3.87885752438727e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADCYAP1	116	4.70461660568017e-06	-0.232366790158096	0.0856146129901678	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADD1	118	2.50086333572425e-07	-0.260846216225116	0.00473913602119746	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADH1A	124	4.24227247731254e-10	-0.31328580392708	8.43575882113598e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADH1B	125	4.20369483988824e-11	-0.329967158599447	8.43345258778378e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADPRH	141	7.36495342924068e-11	-0.326013631226378	1.47520017187691e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADRB2	154	6.47528666915834e-09	-0.292179554027778	0.000126753736548775	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADRM1	11047	1.35660634592583e-06	0.244862982845184	0.0251813269930752	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADSL	158	2.65220483641748e-06	0.238211257261957	0.0487289594594984	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AFF3	3899	5.78229382709948e-09	-0.293090869866669	0.000113246224603743	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AFF4	27125	4.62577351321633e-07	-0.25515668178225	0.00870848121598106	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AGBL1	123624	5.05023557629918e-06	-0.23163329104842	0.0917728808925088	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AGER	177	1.03381521125778e-08	-0.288378310499969	0.000201738700324843	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AGPAT4	56895	4.89829754730294e-06	-0.231949653993653	0.089075540897704	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AGRP	181	1.48477735774586e-07	-0.265566651151448	0.00283013412159939	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AGTPBP1	23287	9.06619478178008e-07	-0.248771748130769	0.0169211459407143	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AHCYL2	23382	8.24599224929535e-10	-0.308292366694332	1.63443812373283e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AHNAK	79026	1.44879694654388e-09	-0.303983251237088	2.86296764606537e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AHSA1	10598	3.86358577797452e-06	0.234392142894558	0.0705683942347046	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AIF1	199	2.37585417558522e-07	-0.261314585078359	0.00450509468774469	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AK1	203	3.88244430658403e-10	-0.313944727649209	7.72373470351826e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AKAP11	11215	5.69748417873668e-13	-0.358554484269316	1.15151852736447e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AKAP13	11214	7.29608464466562e-13	-0.356987009297074	1.47402798076179e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AKAP2	11217	2.83630556469076e-09	-0.29875325273757	5.58128209019848e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AKAP5	9495	7.17559546675616e-09	-0.291349976935815	0.000140354647329751	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AKNA	80709	4.72064541393917e-06	-0.232331652384539	0.0858968639520371	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALAD	210	6.3001812926233e-08	-0.273135638540485	0.0012108948444422	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALDH2	217	1.6004872936479e-09	-0.303214562826393	3.16048225876651e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALDH3B1	221	4.48470820882162e-08	-0.276073772594577	0.000864292966004102	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALG10	84920	2.80138808594899e-07	0.259806487234746	0.00530190709146705	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALG1L	200810	5.15919886412419e-06	0.231411951088996	0.093716847366816	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALKBH4	54784	1.69722534604233e-06	0.242661657554946	0.0313749077469385	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALOX5AP	241	3.78362393008335e-11	-0.330703105160498	7.59259814049825e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALOX5	240	5.37075507731035e-11	-0.328246839446835	1.07672897789918e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AMICA1	120425	1.71829736009013e-10	-0.319930052470923	3.43109616862798e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AMIGO1	57463	1.9683888903318e-06	-0.241193489660221	0.0363266169710734	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANGPT1	284	8.31484292531713e-10	-0.308229298911503	1.64800186779786e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANGPT4	51378	3.39230229555062e-07	-0.258042646727853	0.00640432750377001	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANGPTL1	9068	7.10334366179533e-07	-0.251106813124836	0.0132946179974161	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANGPTL5	253935	8.65466774019416e-07	-0.249218122504638	0.0161608610712645	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANGPTL7	10218	4.16417024438822e-06	-0.23362381973526	0.0759711219386186	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANG	283	4.01608974541423e-08	-0.277020370773661	0.000774743872787859	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKFY1	51479	1.61099686840789e-07	-0.264833980093166	0.00306766023682231	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKHD1-EIF4EBP3	404734	2.65773889245606e-09	-0.299264098055298	5.23149323591052e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKRD1	27063	2.40158370714248e-06	-0.239208359244525	0.0442059512973716	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKRD39	51239	5.3180807819686e-06	0.231097072302788	0.096555074677422	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKRD44	91526	9.6050761573179e-12	-0.340111795217236	1.93340577970652e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKS1A	23294	1.47508514270753e-07	-0.265625367650335	0.00281180729902909	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANO5	203859	4.29191147898238e-06	-0.233313219479309	0.0782501300848067	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANO6	196527	4.45502759326464e-11	-0.329560393369572	8.93633984932954e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANPEP	290	1.23735662205555e-06	-0.245761137476372	0.0230036969606347	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANTXR2	118429	1.99121049764435e-06	-0.241078914876767	0.036733851260543	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANXA3	306	5.57468444587594e-07	-0.253403373944559	0.0104686999209104	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANXA5	308	3.40952741837474e-07	-0.257995793879467	0.00643616490766599	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANXA6	309	1.48567573519805e-09	-0.303789418302597	2.93480384731023e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AOC3	8639	1.02585947953561e-11	-0.339667275235457	2.06443961661746e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AP1S2	8905	9.05152551428066e-11	-0.324545391039099	1.81184386219356e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APAF1	317	4.9052090360655e-07	-0.254606931174339	0.00922816975955002	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APBB1IP	54518	1.42577246848148e-08	-0.285733426732389	0.000277412549192442	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APBB1	322	4.22720365974082e-10	-0.313312288910679	8.40621719776058e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APBB2	323	1.64537420160371e-10	-0.320244791760977	3.28614135544292e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APC	324	8.57395326303176e-08	-0.270441610979566	0.00164285518472951	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APEX1	328	2.17760946608081e-07	0.262108328045436	0.00413201396188834	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APEX2	27301	2.93586044364247e-10	0.316011786956771	5.84999552000198e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APH1B	83464	1.19849102260689e-09	-0.305441284405815	2.37049539361417e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APITD1	378708	1.1771634333968e-07	0.267639509983928	0.0022493238885346	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APOB48R	55911	8.08673172421672e-11	-0.325348905346917	1.61920629313991e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APOL3	80833	8.61266313094659e-09	-0.289868683335945	0.000168265599589303	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APOLD1	81575	1.42931387927474e-06	-0.24435179861099	0.0265109138327879	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AQP4	361	9.54792979243657e-10	-0.307178242052743	1.89125393328584e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AQP9	366	5.89084973856158e-07	-0.252882533983256	0.0110535904494369	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARAP3	64411	8.16983350297847e-08	-0.270865648485316	0.00156615708252097	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP15	55843	4.21287582154025e-06	-0.233504334154357	0.0768386421090726	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP17	55114	4.60966369142232e-07	-0.255189340588448	0.00867907479820994	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP18	93663	3.59887883549538e-10	-0.314507273509546	7.16320843417001e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP25	9938	1.98316519552692e-07	-0.262957529052466	0.00376761723846204	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP29	9411	1.16762948678556e-07	-0.267711801614171	0.00223122318629852	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP30	257106	1.57772600130029e-09	-0.303325275015497	3.11585107996795e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP31	57514	5.30462521553072e-12	-0.344089560777567	1.06909416593806e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP6	395	2.22109380918501e-10	-0.318059704822893	4.43041582118134e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGDIB	397	5.37551806763063e-07	-0.253746241039376	0.0100984482418509	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGEF15	22899	1.5864134069377e-10	-0.320509358540248	3.16886078035806e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGEF17	9828	1.93868088184262e-09	-0.301728343702186	3.82307869899365e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGEF2	9181	1.04391562716644e-09	-0.306497731577721	2.06684855022683e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGEF3	50650	1.08571532369708e-07	-0.26835746324381	0.00207632198503829	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGEF6	9459	7.81771294565197e-13	-0.356547797408768	1.57933436928061e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARID4A	5926	3.62289283225587e-08	-0.277900890789199	0.000699544376980285	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARL6IP5	10550	2.38547454973136e-09	-0.300110948290696	4.69771503078596e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARMC9	80210	5.34224462693282e-07	-0.253804708211971	0.0100370092050814	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARMCX1	51309	2.99952290306324e-06	-0.236969016286145	0.0549932529047614	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARRB1	408	6.75793999576714e-09	-0.291834733746942	0.000132239369837171	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARRB2	409	6.89829797672202e-10	-0.309642315378955	1.36869130156142e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASAH1	427	2.95620620554514e-11	-0.332420459944341	5.93399271639076e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASPA	443	1.86049720380449e-09	-0.302048191383774	3.67038888366549e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATAD2	29028	1.59462846305303e-06	0.243276512815558	0.0295133835941854	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATAD3A	55210	4.19186618749734e-09	0.295663138442941	8.22527983310728e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATAD3B	83858	1.06711337544141e-08	0.288118692712021	0.000208161806147356	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATF3	467	1.11671732883551e-07	-0.268107746287513	0.00213516353273349	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATF7	11016	4.86965189445135e-10	-0.31225721944639	9.6779461750326e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATG4B	23192	1.09340778031708e-06	0.246963004489497	0.020359252869504	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATOH8	84913	4.49441518026134e-09	-0.295107993382739	8.81444705152854e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP10A	57194	1.52217092604813e-09	-0.303602146087028	3.00674423022287e-05	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP11A	23250	8.22982006720411e-09	-0.290238445842248	0.000160843603393437	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP1A2	477	3.11507450042165e-09	-0.29801498955983	6.12423646782896e-05	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP1B2	482	4.98061187373533e-09	-0.294287579007899	9.76199927252124e-05	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP2B4	493	1.09657545578027e-07	-0.268269213070235	0.00209687158654303	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP6V1B2	526	4.58635008318593e-07	-0.255236798040695	0.0086360972066391	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP8A1	10396	2.24638206490897e-07	-0.261825368945476	0.00426206069175179	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP8B2	57198	2.05195141732188e-06	-0.240779982866976	0.0378338802325808	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP9B	374868	6.06545179500968e-11	-0.327388705940882	1.21533457616609e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATRX	546	2.58242880621242e-07	-0.260552612184015	0.00489163664472757	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATXN7	6314	1.24254572785666e-09	-0.305164403721598	2.45713417683655e-05	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AUP1	550	7.81224889223608e-08	0.27125808001925	0.00149815497006411	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AURKAIP1	54998	4.24730113302019e-08	0.276540720694075	0.000819007077480283	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AURKAPS1	6791	5.05659734084674e-06	0.231620243595197	0.091883430280526	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AURKA	6790	1.54177448852266e-06	0.243608206496611	0.0285567470764168	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AVPR2	554	2.08051910116273e-07	-0.262522800001084	0.00395007356546756	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AXL	558	1.52940165472737e-08	-0.285152479576415	0.000297407445778284	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AZU1	566	2.40646988075668e-06	-0.239187986217433	0.0442910781553267	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B2M	567	2.69429140178131e-06	-0.23805270803686	0.0494860501765172	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B3GNT1	11041	4.31989408993409e-06	-0.233246359537032	0.0787430294713185	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BANF1	8815	1.87669787710121e-07	0.263457127397453	0.00356722732479398	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BBS1	582	4.60747603690955e-06	-0.23258221367948	0.0838929236800491	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BCCIP	56647	5.61355184558465e-10	0.311192873466642	1.11507593860694e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BCL2L12	83596	2.52529499089604e-07	0.260757316672675	0.00478492894874982	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BCL6B	255877	4.10330286172022e-07	-0.256276094121829	0.00773308457319793	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BDH1	622	2.17481689990251e-07	0.262119998717358	0.004126932549255	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BDP1	55814	5.44205225067422e-08	-0.274405561850701	0.00104699643250721	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BEST1	7439	3.02744039170843e-09	-0.2982399210082	5.95346153029463e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BICC1	80114	1.1812680762154e-06	-0.246212656592609	0.0219786738260637	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BID	637	2.17884092990062e-08	0.282201640650676	0.000422302949033337	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BIN2	51411	1.7948414229032e-09	-0.302327029908374	3.54176057981489e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BIRC5	332	1.67942200146598e-07	0.264459590311811	0.00319627595319005	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BMP2	650	8.65383032203038e-08	-0.270360083512273	0.00165807388970102	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BMPR2	659	2.05690325654376e-10	-0.318620698498631	4.10434475810741e-06	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BOLA3	388962	2.56239474083486e-13	0.363561282230465	5.18193088439034e-09	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BRI3BP	140707	1.42263671953913e-08	0.285751635723454	0.000276816652887923	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BRIX1	55299	3.04187341981788e-10	0.315750292505865	6.05880347759324e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BRMS1	25855	2.44537603721895e-07	0.261051262511155	0.00463569935375596	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BTBD9	114781	6.27238134384168e-13	-0.357946226001403	1.2676482695904e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BTD	686	2.02053194788365e-06	-0.24093353820851	0.0372646707148181	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BTK	695	1.13197875125244e-09	-0.305878622306747	2.2398463551032e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BTN3A1	11119	3.73852669866857e-07	-0.257142049632942	0.00705198291169852	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BTN3A2	11118	1.39371643233655e-08	-0.28592142868686	0.000271259029225663	NA
