mir	ratio	symbol	entrezid	pvalue	cor	fdr	is_target
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	A1CF	29974	1.28856024457223e-09	-0.353142729573198	2.45328984964107e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AADACL2	344752	2.257660682026e-38	-0.674448011119742	4.51486983191559e-34	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AARSD1	80755	4.92416602249079e-06	0.269608118102751	0.0877043210265835	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCA5	23461	2.72253322751949e-14	-0.434742072742865	5.32064668654134e-10	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCA8	10351	2.89419520434277e-38	-0.67372532829928	5.78752215012424e-34	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCA9	10350	6.00490404496856e-07	-0.293517322391523	0.0109565479204496	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCB11	8647	3.04159824841104e-19	-0.502331379270246	6.0092856593857e-15	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCB1	5243	3.52997755027179e-12	-0.400605206830927	6.83897850589656e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCC13	150000	1.22223408904069e-26	-0.581514223410121	2.4329791776444e-22	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCD3	5825	1.89882564993994e-15	-0.451917736717423	3.7213185087523e-11	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCE1	6059	2.25504902529039e-06	0.278744538940322	0.0405931375042523	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCG1	9619	3.63816382905328e-08	-0.322334459392485	0.000679609003267152	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABCG2	9429	4.47647971521361e-18	-0.487685441128664	8.82269387071451e-14	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABHD3	171586	1.30167006292329e-15	-0.454276688650001	2.55205432536741e-11	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABHD5	51099	9.959169518229e-19	-0.495957631299174	1.96603965459359e-14	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABHD6	57406	1.71728637712573e-11	-0.388611048826923	3.31556480831665e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABHD8	79575	1.25103114430731e-06	-0.285427053525716	0.0226736884594257	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABI3BP	25890	7.80303330712496e-10	-0.357492481118457	1.48897481566559e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABO	28	4.01668502560225e-09	-0.343031172783736	7.60679810148554e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ABP1	26	2.68125502687781e-22	-0.537605857345589	5.31826934581213e-18	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACAA1	30	2.4513974103263e-10	-0.367289347534755	4.69736771766727e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACAA2	10449	5.86312982392463e-21	-0.522637927839275	1.16160328071595e-16	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACACB	32	2.75131831456964e-16	-0.463798816623729	5.40083785150021e-12	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACADM	34	4.66042648985857e-10	-0.361894492119368	8.91213357655654e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACADS	35	1.26070511267961e-24	-0.561956171314028	2.50565141145073e-20	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACAP2	23527	8.96093315848669e-10	-0.356299204475524	1.70884995332341e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACAT1	38	1.18079422562784e-08	-0.333094990573317	0.000222201857378647	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACD	65057	2.24133459347797e-07	0.304002786904044	0.00412898658810512	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACER3	55331	7.30200134109416e-08	-0.315455726233303	0.00135700392922894	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACO2	50	6.84664362217962e-12	-0.395641460136629	1.32455167514687e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACOT11	26027	3.71242664939749e-06	-0.272950842790064	0.0663707636379283	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACOX1	51	2.26218205073654e-36	-0.66069988260123	4.52029217378176e-32	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACSF2	80221	5.89409043058874e-17	-0.472954670569028	1.15907288317528e-12	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACSS2	55902	8.47447190294958e-11	-0.375995086456572	1.62913247862303e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACVR1B	91	6.80333478760302e-08	-0.316162099274507	0.00126480797036328	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACVR1C	130399	2.11926095386307e-07	-0.304586415526361	0.00390664564235119	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACVR2A	92	1.23500228890795e-10	-0.372938070999483	2.37194539607662e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ACVRL1	94	6.73370517878243e-19	-0.498075463614944	1.32963742460238e-14	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADAM6	8755	1.60959636783254e-12	-0.406384490592955	3.12406559032619e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADAMDEC1	27299	3.49603109782121e-40	-0.686275901198776	6.99555822674025e-36	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADAMTSL1	92949	4.45521399778184e-08	-0.320351828786166	0.000831253827706135	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADAMTSL3	57188	6.59664489449311e-08	-0.316469615571854	0.00122658015168205	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADCY5	111	4.79135465843695e-08	-0.319636496256706	0.000893300162518985	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADCY6	112	3.5421498046052e-09	-0.344167177854597	6.71237387972686e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADCY9	115	1.17938485542689e-20	-0.519141443700956	2.33541789071633e-16	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADCYAP1R1	117	3.50623685936241e-06	-0.273621704372717	0.0627265774139936	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADD1	118	9.10200301842676e-13	-0.410511070120684	1.76906530666143e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADH1A	124	4.99885034461952e-29	-0.603123916109749	9.96520816199901e-25	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADH1B	125	5.27217729384628e-11	-0.379802861480544	1.01484140729247e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADH1C	126	1.15635364013822e-39	-0.682937859621497	2.31340109246051e-35	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADHFE1	137872	2.16327038469011e-23	-0.549290075565269	4.29495702176374e-19	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADORA3	140	2.27977318838687e-12	-0.403836550260522	4.42184807619516e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADPRHL2	54936	8.25613448718343e-08	0.314224981643714	0.00153299905158022	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADRA2A	150	1.36564909612866e-13	-0.423848251803544	2.6621963479932e-09	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADRB2	154	5.55247438001862e-06	-0.268173401277563	0.0987785192205313	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ADSL	158	2.13660486703127e-06	0.279363748881283	0.0384802536552331	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AEN	64782	5.53811890569023e-07	0.294394150776461	0.0101098360623375	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AFF1	4299	3.32657780844208e-09	-0.344732829871645	6.30552823590196e-05	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AFF3	3899	4.42810669579522e-06	-0.270869895877995	0.0789752829195078	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AFF4	27125	4.04771359324527e-06	-0.271932309823273	0.0722962124889537	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AFTPH	54812	3.57980417666661e-08	-0.322492096461311	0.000668814814326623	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AGFG2	3268	1.57754746578487e-10	-0.370933652193168	3.02762909633432e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AGPAT3	56894	3.12638118027365e-07	-0.300507997316786	0.00574066112321847	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AGPAT9	84803	8.59094429945434e-17	-0.470740931155768	1.68880783038673e-12	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AGTRAP	57085	1.59934288035402e-11	0.389160988609455	3.08865097053967e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AGXT2L2	85007	3.00536353319534e-13	-0.418373728150949	5.85324601725125e-09	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AHCYL2	23382	2.64005374435417e-26	-0.578354617396523	5.25344294589037e-22	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AIM1	202	1.57257181889686e-06	-0.28285330352242	0.0284415339165686	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AKAP13	11214	3.15625573039372e-06	-0.27485163328508	0.056556946432925	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AKAP9	10142	2.2931378606869e-18	-0.491394875789538	4.52344374399099e-14	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AKR1B10	57016	1.28209849435498e-16	-0.468370737197158	2.51868249216036e-12	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AKR1B15	441282	1.05472545763233e-09	-0.354887127353883	2.01020124970145e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AKR1C3	8644	5.15423836289057e-06	-0.269063526915758	0.0917402886210893	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALAD	210	5.06036295146921e-15	-0.445707500727928	9.90566047750097e-11	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALDH6A1	4329	4.3147889027102e-06	-0.27117698910497	0.0770060375466689	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALKBH2	121642	5.30180210844833e-09	0.340506651156545	0.00010018285264124	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALK	238	2.38523656719195e-08	-0.326420674816832	0.000446874070863411	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ALPI	248	5.22702199744491e-09	-0.340636387594029	9.87802617077139e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AMICA1	120425	1.58801265658103e-13	-0.422808879264157	3.09535427020775e-09	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AMN	81693	6.73039273383804e-21	-0.521950970843269	1.33335810450065e-16	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AMPD1	270	1.4000790114387e-36	-0.662166251188738	2.79833792016252e-32	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AMT	275	1.99039083510883e-06	-0.280175026167908	0.0358966987111878	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANAPC7	51434	2.57591256991319e-06	0.277211320263693	0.0463020284441895	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANGPTL7	10218	5.74426247498339e-22	-0.533977669338666	1.13897236353971e-17	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANK2	287	3.49631246466243e-08	-0.322721983185867	0.000653285984022175	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANK3	288	1.6260040055678e-30	-0.61580093524683	3.24404059150831e-26	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKRD12	23253	1.27178893415751e-06	-0.285242745752054	0.0230435436979999	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKRD13A	88455	6.91894135863516e-18	-0.485246393281209	1.36330820530547e-13	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKRD13D	338692	2.19403438528332e-07	0.304225215210515	0.00404294716176157	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKRD35	148741	4.34780036453388e-06	-0.271086741635285	0.0775734541040135	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKRD39	51239	2.34005703703133e-10	0.367675818000945	4.48471931147054e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKRD43	134548	1.07441408031554e-14	-0.440849825555969	2.1015539410972e-10	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKRD56	345079	2.8579350233207e-17	-0.477163402169794	5.62527350640213e-13	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKRD9	122416	2.84375546359486e-08	-0.324726218906143	0.000532180397457143	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANKS4B	257629	5.08109257553406e-09	-0.34089481754765	9.60478929553204e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANLN	54443	6.2687055546462e-09	0.338972120216321	0.00011835316087172	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANO10	55129	6.51120348061218e-22	-0.533376679712491	1.29091120206617e-17	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANO5	203859	1.61588854806992e-12	-0.406356052106284	3.13611649409411e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ANPEP	290	5.57072136324621e-10	-0.360378242726099	1.06473197415725e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AP3S2	10239	2.06011944804469e-15	-0.451405992509709	4.03659804649876e-11	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APC	324	2.61887423121782e-11	-0.385328048014715	5.05128461717293e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APITD1	378708	1.87262532569399e-06	0.280870980624934	0.033810250255405	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APLP2	334	5.79237487927727e-12	-0.396902201229987	1.12105623413532e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APOB48R	55911	2.02943733442406e-09	-0.349145875143565	3.85593093540572e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APOBEC3A	200315	8.87066444037237e-09	-0.335765004997925	0.000167123318056615	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APOBEC3B	9582	1.12916787838723e-11	-0.391837118807056	2.182342758559e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APPBP2	10513	3.88299559706362e-10	-0.363437249169247	7.42933547586182e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	APPL2	55198	3.54890816533573e-41	-0.692536660135436	7.10349458373599e-37	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AQP11	282679	1.34828986651465e-07	-0.309253234131058	0.00249325762115889	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AQP7	364	3.07855823068074e-11	-0.384060218521643	5.93484455710632e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AQP8	343	6.08054607137964e-27	-0.58434925386472	1.21063672281169e-22	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AQPEP	206338	2.18349193719829e-07	-0.30427541853362	0.00402395729106273	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARF3	377	5.95239133846686e-10	-0.35981303724027	1.13738293695425e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP11A	9824	6.11925728088991e-07	0.293312496823331	0.0111627491317994	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP15	55843	4.53189878272295e-06	-0.270595118441141	0.080808287194733	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP17	55114	1.13520903585254e-09	-0.354247762271209	2.1625732132991e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP20	57569	3.30219010322225e-13	-0.417713328921622	6.43035478800468e-09	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGAP42	143872	4.81983083462662e-07	-0.295892599520936	0.00880824085028015	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGEF11	9826	9.92797393267439e-09	-0.334716862734917	0.000186973533074057	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGEF12	23365	4.67801761066695e-09	-0.341647816760485	8.84847031057653e-05	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGEF18	23370	3.95203655636994e-13	-0.416449715700491	7.69342956428536e-09	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGEF35	445328	5.42195554132871e-07	-0.294623363548919	0.00990103301402036	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARHGEF37	389337	5.49577890540531e-16	-0.459596214874656	1.07816190566241e-11	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARL14	80117	5.70376759038114e-09	-0.33983825600612	0.000107738466014709	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARMC6	93436	3.2691430384979e-07	0.300035599108464	0.00600083896146675	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARNTL	406	6.20147089129405e-08	-0.317084317792324	0.00115372164461634	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARNT	405	6.45966829588289e-07	-0.292723792586984	0.0117779132038833	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARPP21	10777	3.11772494125971e-11	-0.383960876376315	6.01003836926633e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARRB1	408	5.8715391972695e-10	-0.359929772861391	1.1220511405982e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ARRDC4	91947	7.86395184111781e-15	-0.442872642518317	1.53873945675152e-10	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASAP2	8853	3.19258963378802e-08	-0.323605446568002	0.000596982335622021	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASAP3	55616	4.12642268291927e-18	-0.488139399241781	8.13400439257046e-14	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASB13	79754	3.58364991812084e-07	-0.299061168659286	0.00657062212487455	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASB2	51676	3.10783299630818e-07	-0.300570887617305	0.00570722451442033	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASB7	140460	5.82359390404894e-14	-0.429654432679061	1.13641611443611e-09	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASB8	140461	1.58292066294221e-16	-0.467115552031317	3.10917276615109e-12	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASF1B	55723	1.18329279708007e-07	0.310585396715353	0.00219110327235317	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASPA	443	1.5747197786061e-12	-0.406544114800033	3.0566885622523e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASPG	374569	3.31861048619073e-25	-0.567721606705941	6.59872509074164e-21	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ASXL3	80816	3.28952360764552e-08	-0.323314982969523	0.000615042228921483	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATAD3A	55210	9.08162434143378e-14	0.426639175605699	1.77128001155324e-09	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATAD3B	83858	2.32811547817846e-11	0.386247273212193	4.49209881514534e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATG2B	55102	2.68055297284183e-06	-0.276750597042383	0.0481427313922392	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATG4D	84971	7.82598336190389e-09	-0.336926710319001	0.000147551090305336	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATL1	51062	1.15331090243674e-13	-0.425008379660724	2.24872559757116e-09	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP13A4	84239	7.46929510803011e-11	-0.377012870196219	1.43664422107851e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP1A2	477	6.47338227157289e-10	-0.359095810634219	1.23635128004771e-05	YES
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP1B3	483	2.22447354455283e-09	-0.348331609594715	4.22383036639692e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP2A3	489	4.61335639271872e-06	-0.270383636534815	0.0822376910566039	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP2B1	490	3.32115043877656e-09	-0.344747524624516	6.29590488678873e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP6V0D1	9114	3.67591092767653e-14	-0.432743311249537	7.18162717940165e-10	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP6V0D2	245972	7.21054385165808e-15	-0.443432536784086	1.41103132633097e-10	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP8A1	10396	1.07869552457741e-06	-0.287081150063733	0.0195783237710799	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATP8B1	5205	4.44942426794345e-14	-0.431465070893393	8.68750088315958e-10	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATRIP	84126	6.20876239310064e-10	0.35945280107287	1.18612196757795e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	ATXN7L2	127002	3.07397127397024e-06	0.275159663490021	0.0551009350859166	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AUH	549	9.22523154249724e-11	-0.375308830455662	1.7731817547834e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AURKB	9212	4.03706845730767e-09	0.34298533943656	7.6445928307578e-05	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AVPR1B	553	6.20616031089415e-15	-0.444398302295734	1.21460763444509e-10	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	AZI1	22994	1.2993920384119e-07	0.309630891951218	0.00240361539265432	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B3GALT1	8708	3.17732499823921e-21	-0.525670042999035	6.29682268151047e-17	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B3GALT4	8705	2.24868160560415e-14	-0.436008243723368	4.39594767079556e-10	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B3GALT5	10317	8.63766436655023e-09	-0.336012188367224	0.000162759509658906	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B3GALT6	126792	1.3128611220381e-07	0.309525518106134	0.00242813664520947	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B3GAT3	26229	5.12924050477537e-06	0.269121564302162	0.0913056102255063	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B3GNT7	93010	5.98732165275963e-17	-0.472862775857968	1.17728705658213e-12	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B3GNT8	374907	2.57935261338651e-18	-0.490745890002095	5.08674128885953e-14	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B3GNTL1	146712	2.80210925573954e-08	0.324868795134093	0.000524554852674441	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B4GALNT2	124872	4.80537502548802e-19	-0.499889478873444	9.48965460033375e-15	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B4GALT2	8704	4.75843808800391e-11	0.380618951104754	9.16237253845154e-07	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	B9D1	27077	2.0948185142089e-07	0.304707147457313	0.00386221689464694	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BAALC	79870	2.21074825843055e-08	-0.327149576347382	0.000414338438595053	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BAHD1	22893	3.45797947774013e-06	-0.273784142148821	0.0618874587131152	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BANF1	8815	7.18372739516582e-07	0.291564645703196	0.013084441077555	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BARX2	8538	1.14449114721707e-07	-0.310924601162371	0.00211994095199018	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BAT1	7919	2.55100079060711e-07	0.302649241908741	0.00469256595432177	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BCAR3	8412	2.25929056135072e-12	-0.403902886022656	4.38234590185199e-08	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BCAS1	8537	4.60543850419433e-16	-0.460675254948531	9.03679143293011e-12	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BCL2L11	10018	1.79453896897018e-10	-0.3698728447755	3.4422846502786e-06	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BCL2L12	83596	5.32907051820075e-15	0.445473659882851	1.04311226323262e-10	NA
hsa.mir.19a	hsa.mir.19a_vs_hsa.mir.92a.1	BCL2L15	440603	2.79476876965418e-07	-0.301690569600765	0.00513818238300922	NA
