SYMBOL	ENSEMBL	SSF339.A10_R	SSF339.A11_R	SSF339.A12_R	SSF339.A1_R	SSF339.A2_R	SSF339.A3_R	SSF339.A5_R	SSF339.A6_R	SSF339.A7_R	SSF339.A8_R	SSF339.B11_R	SSF339.B12_R	SSF339.B1_R	SSF339.B2_R	SSF339.B3_R	SSF339.B4_R	SSF339.B5_R	SSF339.B7_R	SSF339.B8_R	SSF339.B9_R	SSF339.C11_R	SSF339.C12_R	SSF339.C1_R	SSF339.C4_R	SSF339.C5_R	SSF339.C6_R	SSF339.C7_R	SSF339.C9_R	SSF339.D10_R	SSF339.D12_R	SSF339.D1_R	SSF339.D4_R	SSF339.D5_R	SSF339.D6_R	SSF339.D7_R	SSF339.D9_R	SSF339.E11_R	SSF339.E12_R	SSF339.E3_R	SSF339.E4_R	SSF339.E5_R	SSF339.E7_R	SSF339.F10_R	SSF339.F12_R	SSF339.F3_R	SSF339.F4_R	SSF339.F5_R	SSF339.F6_R	SSF339.F7_R	SSF339.F8_R	SSF339.F9_R	SSF339.G10_R	SSF339.G11_R	SSF339.G1_R	SSF339.G2_R	SSF339.G3_R	SSF339.G4_R	SSF339.G5_R	SSF339.G6_R	SSF339.G7_R	SSF339.G8_R	SSF339.G9_R	SSF339.H10_R	SSF339.H11_R	SSF339.H12_R	SSF339.H1_R	SSF339.H2_R	SSF339.H4_R	SSF339.H5_R	SSF339.H6_R	SSF339.H7_R	SSF339.H9_R
Cnga1	ENSMUSG00000067220	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Cnga2	ENSMUSG00000005864	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Cnga3	ENSMUSG00000026114	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Cnga4	ENSMUSG00000030897	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Cngb1	ENSMUSG00000031789	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Cngb3	ENSMUSG00000056494	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Gabra1	ENSMUSG00000010803	7.47064267601544	12.0465208772635	-1.06151357970839	11.5835428476427	11.0046550192159	11.6540364386454	11.2640633026972	11.691352880751	11.5587935723765	11.9866448457437	11.5937620584221	-1.06151357970839	11.9214445469047	10.653381554113	11.2659167775193	11.1985655829561	11.0456575747114	11.2749733351607	10.9185720020041	10.1925318737898	11.1910162422168	10.645480228758	11.2394337572838	-1.06151357970839	11.5089130077865	11.7359746053868	11.0848272195456	12.0465208772635	11.7370802638278	8.1219434862061	10.9897032285452	11.9115562270141	11.5610747549565	11.5936185398489	12.0465208772635	10.6253927102192	12.0465208772635	12.0213311410446	10.6915982254239	11.9545379120186	-1.06151357970839	11.7830211459453	-1.06151357970839	7.12403432108673	10.4435483713055	11.0792163101485	11.9383132825456	12.0465208772635	11.1011505574996	-1.06151357970839	10.9795259055274	11.9725138679617	10.6236274231847	2.99789057653856	11.6612734315009	-1.06151357970839	12.0465208772635	-1.06151357970839	12.0465208772635	10.4532784805341	10.4067437154181	12.0340758156459	10.4891849220338	9.1299771617279	6.63409259654329	10.953210610643	0.64171683914459	12.0465208772635	12.0435552694623	11.3278432872963	10.741487866936	11.4504139050272
Gabra2	ENSMUSG00000000560	7.17805424991023	7.98646858919884	7.89285252324484	6.83930019049464	7.66158246785209	7.98646858919884	7.05116467549342	7.27983914719616	6.13263110812178	7.98646858919884	-1.25076140402539	7.98646858919884	7.57201342208083	-1.25076140402539	5.45601353268481	5.24196662255441	4.26664505580335	6.81388090057341	7.53905250049913	3.44156767899413	-1.25076140402539	4.66912989570548	6.88219711043293	7.60144032292075	-1.25076140402539	5.92562646673993	7.95770576940789	-1.25076140402539	-1.25076140402539	4.64175762066932	7.98646858919884	5.99546090062953	7.4976183885197	7.98646858919884	7.26859338242494	-1.25076140402539	-1.25076140402539	-1.25076140402539	6.20124378716311	-1.25076140402539	6.76652108772681	7.32521711587473	-1.25076140402539	7.98646858919884	7.88657669475312	-1.25076140402539	6.43717690645	-1.25076140402539	3.24812524727654	-1.25076140402539	6.61877330474574	-1.25076140402539	-1.25076140402539	7.98646858919884	4.29615142053409	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.91522871841207	-1.25076140402539	7.13419441497045	-1.25076140402539	-1.25076140402539	-1.25076140402539	7.31119934297233	-1.25076140402539	5.6193701754822	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.17009500246203
Gabra3	ENSMUSG00000031343	6.85540971703379	5.38448013102003	-1.25076140402539	6.73659882795627	7.68365629007432	7.68365629007432	7.68365629007432	2.18101458390967	7.58655355608742	7.41901900168784	3.93700136784401	5.54395727584406	6.63324278753987	6.22373464937788	6.89973414996331	6.76487456293129	6.91226661429977	6.9563304070956	6.84917936841117	4.98884141956634	-1.25076140402539	6.38931786174684	6.81830036192997	-1.25076140402539	5.51083566202777	3.64305244402521	6.96014236194851	7.68365629007432	4.4789468114618	2.55442258325518	6.03036370307515	6.55040511284221	7.46207834310199	4.46133772014463	7.68365629007432	-1.25076140402539	7.22167586702601	6.46640260217728	6.46290429979919	3.85562852665908	7.67081074397015	5.29258890954974	-1.25076140402539	7.55899919855199	-1.25076140402539	7.37228539461427	7.68365629007432	6.07752940161365	7.12133620034704	-1.25076140402539	-1.25076140402539	7.43489650670963	-1.25076140402539	4.21596046857844	5.56730671859552	7.05118909081658	7.68365629007432	-1.25076140402539	5.79237695068626	7.68365629007432	-1.25076140402539	7.13419441497045	-1.25076140402539	-1.25076140402539	-1.25076140402539	6.27280371893943	-1.25076140402539	3.65590188046841	7.25703206042005	-1.25076140402539	3.12581412786949	7.44068212499015
Gabra4	ENSMUSG00000029211	-1.25076140402539	-1.25076140402539	-1.25076140402539	6.0110056062752	6.0110056062752	3.1677139014649	6.0110056062752	1.66139592765926	-1.25076140402539	5.31530207406809	-1.25076140402539	6.0110056062752	2.86215285147535	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.97433507204229	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.13105555571714	4.38284293379999	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.16478041341435	5.61841472987237	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.65662709199455	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	6.0110056062752	0.596248009156807	4.03558473622182	-1.25076140402539	-1.25076140402539	1.96904554500974	-1.25076140402539	-1.25076140402539	6.0110056062752	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	1.79736968076217	6.0110056062752	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.42251126596404	6.0110056062752	4.33772296811415	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Gabra5	ENSMUSG00000055078	-1.25076140402539	5.62325367710039	-1.25076140402539	5.63620531112025	-1.25076140402539	0.885880030646042	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.82481892026173	-1.25076140402539	1.74685885383715	4.37073691272238	-1.25076140402539	-1.25076140402539	1.47181805126277	5.63620531112025	4.17737450531429	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	4.65756026284505	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.61841472987237	-1.25076140402539	5.63620531112025	4.65053858764109	4.08363311876415	-1.25076140402539	-1.25076140402539	3.80318701304327	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.92370715958619	0.596248009156807	-1.25076140402539	5.51808203071147	-1.25076140402539	5.63620531112025	-1.25076140402539	-1.25076140402539	5.63620531112025	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.63620531112025	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.63620531112025	5.02667014077143	-1.25076140402539	-1.25076140402539	5.63620531112025
Gabra6	ENSMUSG00000020428	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Gabrb1	ENSMUSG00000029212	3.79375418682599	7.38981457798454	-1.25076140402539	8.39093167535573	6.98530601012303	5.91605048073783	6.75265893819339	6.83610903115946	7.1154042293544	5.77675917976565	6.61202819730382	-1.25076140402539	8.39093167535573	8.39093167535573	7.50133886352453	7.82609338394398	7.37799974577211	8.39093167535573	7.02261110475279	6.80512787073841	-1.25076140402539	8.23208190072147	8.26235298424227	-1.25076140402539	7.82208730457597	6.92063086014327	7.63638720856457	-1.25076140402539	5.46528889021392	6.49845544816094	6.44308046096462	5.41524191305806	7.0481865011131	6.53961828991667	6.97824130199286	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.4697607193228	-1.25076140402539	-1.25076140402539	8.39093167535573	-1.25076140402539	6.15622169575611	7.12015455267521	7.83071872119054	8.39093167535573	7.97629675487686	0.0960926580130153	-1.25076140402539	-1.25076140402539	7.75871575248853	5.93876489434622	6.36028604518163	8.39093167535573	5.96519951105846	8.15725723736725	-1.25076140402539	7.65886839730345	5.7269382004797	6.63275303584236	3.1141812041125	8.39093167535573	7.53700442808474	-1.25076140402539	7.47838054825522	6.32584168716908	-1.25076140402539	6.94449426971453	-1.25076140402539	-1.25076140402539	6.9482911810555
Gabrb2	ENSMUSG00000007653	7.05290390600578	8.59151426377812	2.63456735702288	9.14700975790464	8.54122535785912	9.72786565416183	9.10080200238741	8.65201835118788	8.99022742807555	9.54873213685607	9.11041270037078	5.82177021918559	9.72786565416183	8.06828390844884	9.72786565416183	9.1489226350005	8.54476246204094	8.74063756064011	7.67001355423419	8.97083006553096	7.37241865419203	4.66912989570548	9.61164958809767	5.03200267450523	8.89107265666019	8.7848895075267	7.63638720856457	7.45677111923781	7.62450094506141	5.85020535703413	6.63859058675906	9.42421485194816	8.09312598739599	8.79748428973731	9.45767888592344	5.33970537104002	9.72786565416183	9.72786565416183	7.87363993050794	9.31658094492297	6.62507801138491	6.98228017924245	2.63456735702288	4.28602744209795	7.49094400326128	8.56287073774336	9.54082482248487	9.28943014479647	5.5975370837865	2.63456735702288	6.86031218092544	9.5295768762625	6.6497407286824	2.63456735702288	8.84454446900603	2.63456735702288	9.72786565416183	2.63456735702288	9.72786565416183	6.65023573252649	8.30006793934681	9.24308258687477	9.31283888690123	4.58951361324038	2.63456735702288	6.41542601397582	2.63456735702288	9.72786565416183	8.04326577733289	8.72450333629657	5.7662550155051	8.04520621748674
Gabrb3	ENSMUSG00000033676	-1.25076140402539	7.40589407670588	7.58069132773342	7.58069132773342	5.51985629821796	7.17606742664582	5.59523455409081	7.07496704110569	6.95087485881571	4.51932186773987	6.85986657666317	7.58069132773342	6.00077769084196	7.58069132773342	-1.25076140402539	6.91370374378958	6.24282674044437	7.45579589184184	7.05492896226788	5.61943636003311	-1.25076140402539	7.58069132773342	6.94338349869383	7.58069132773342	6.504172143936	2.69078184469925	6.63943102186581	4.93273523593724	7.04107374434286	7.03692685365237	6.58538092284279	7.27934136549535	6.23225747330563	6.67652925265293	5.43997086472063	-1.25076140402539	7.525756567961	6.22664052677636	3.91190261769111	6.9878389088791	6.46824525403867	6.53153344619821	-1.25076140402539	6.66270591670653	3.07283891809638	6.15476359305163	6.28393138900228	6.86464029162201	6.9578222909596	-1.25076140402539	6.75921106682795	7.39546546515071	6.69654467258006	7.58069132773342	6.59317833166656	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.38098119297947	7.58069132773342	-1.25076140402539	4.87063746755709	-1.25076140402539	4.33150667919043	-1.25076140402539	6.5093037898414	6.36627372023356	7.15041702013051	3.1313210636665	-1.25076140402539	5.97121994196104	7.0611312356572
Gabrd	ENSMUSG00000029054	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Gabre	ENSMUSG00000031340	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539
Gabrg1	ENSMUSG00000001260	-1.25076140402539	5.72929007293892	-1.25076140402539	6.74984349257627	6.82314772614036	6.30271764197856	6.34683561697437	3.50997684203067	2.05534388991393	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.76148996228547	4.77842961212209	7.33297628642336	5.74417205153947	7.32604522374398	5.69470434016472	7.31720325930892	-1.25076140402539	6.88845460524444	4.66912989570548	7.33297628642336	-1.25076140402539	-1.25076140402539	-1.25076140402539	7.33297628642336	-1.25076140402539	-1.25076140402539	7.33297628642336	7.33297628642336	6.4377224293824	-1.25076140402539	5.54612044814252	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	7.33297628642336	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	6.47498884083267	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.61062823135714	-1.25076140402539	-1.25076140402539	6.1302433022267	-1.25076140402539	-1.25076140402539	3.40613021525724	-1.25076140402539	-1.25076140402539	6.78884335404066	-1.25076140402539	4.39347606539928	7.33297628642336	-1.25076140402539	-1.25076140402539	5.7646360032112	5.97997810408599	6.04247659383085	-1.25076140402539	-1.25076140402539	-1.25076140402539	7.33297628642336
Gabrg2	ENSMUSG00000020436	6.34982507368102	9.9362201683327	6.34982507368102	9.77922145840596	9.821143111141	9.820389986727	10.2667619316154	9.818369025327	10.1212848819093	9.19411512062519	9.26887155110347	8.18506516591191	9.74110905647671	9.17787733077294	8.75020567601805	10.2667619316154	9.55527726480713	9.32249901725624	8.82663164759422	8.48788647839997	8.83574627428351	9.40088630269811	9.22486488557809	6.71955659476431	10.0829992641066	9.362795240937	9.09387850612977	9.41998556594837	10.2667619316154	8.56787981046642	9.05684319762124	10.2343577076972	9.00825035423095	9.80180117841422	10.1772322017988	10.1098399034471	8.92147332243017	8.76048906386957	8.51656522966951	10.2667619316154	7.59696674261881	9.67009932491264	6.34982507368102	8.16361757434372	9.78816735978483	9.90175060161112	9.41728854956979	10.2667619316154	9.48748878692898	6.34982507368102	9.50390786342438	9.88554123609032	8.22748851972156	7.60112600800625	10.2667619316154	7.05118909081658	9.436115421663	6.34982507368102	10.2667619316154	8.4765358386492	8.76658418676202	9.88853920142672	9.12727750675601	6.34982507368102	6.34982507368102	9.31874318568001	8.17975807188865	9.34262814780129	10.2667619316154	8.90212427253033	6.34982507368102	9.69571719562374
Gabrg3	ENSMUSG00000055026	0.173815024871675	5.38448013102003	-1.25076140402539	4.85509683286099	6.66457363999676	7.41520864867114	7.31343698614073	-1.25076140402539	-1.25076140402539	6.52896744831695	-1.25076140402539	-1.25076140402539	5.65343185370062	7.10634952104342	5.2106733139244	6.27120234627634	7.41520864867114	7.41520864867114	5.47905666637232	-1.25076140402539	5.31369023347305	3.13105555571714	3.41161380451016	-1.25076140402539	6.09135923882396	5.7747311628608	5.96500323606319	-1.25076140402539	4.4789468114618	-1.25076140402539	7.41520864867114	6.46672889320276	6.46551258924817	7.27397479316568	7.05200144489591	7.17434971103684	6.13877531100176	5.50942710786477	7.41520864867114	4.57574444100525	-1.25076140402539	5.74779584530544	-1.25076140402539	-1.25076140402539	7.01707682563005	1.75332844530495	-1.25076140402539	-1.25076140402539	-1.25076140402539	-1.25076140402539	3.44689376727893	-1.25076140402539	-1.25076140402539	-1.25076140402539	5.75019616451336	-1.25076140402539	2.64104161849183	5.3618215032973	-1.25076140402539	5.50357923437194	-1.25076140402539	5.37898034649975	5.95016563935648	2.12526324335907	-1.25076140402539	7.41520864867114	-1.25076140402539	5.26667540068748	7.41520864867114	-1.25076140402539	-1.25076140402539	7.41520864867114
