"logFC"	"AveExpr"
"miR-7150"	-1.36560599608748	8.22904086251814
"miR-3934-5p"	-1.87014937723402	4.27829704941616
"miR-301a-3p"	2.14391719256631	6.33420812979313
"miR-361-3p"	1.75578625664617	4.30267483107872
"miR-7110-5p"	-1.42277566601291	5.99278366503053
"miR-27a-3p"	1.44042768039523	12.1867280328746
"miR-92a-3p"	1.3600509513057	9.91527138057623
"miR-6890-3p"	-1.83682553488531	4.00666836057817
"miR-1913"	-1.53525473936163	5.42564938621535
"miR-27b-3p"	1.45501922313255	9.70197586309818
"miR-527"	-1.77686063988027	4.14814352897108
"miR-6729-3p"	-1.87591421776122	2.25589914924011
"miR-126-3p"	1.41394719714598	6.23573531671877
"miR-652-3p"	1.82913042488443	5.05439920896586
"miR-224-5p"	1.29056681039771	7.20788768321457
"miR-3173-5p"	1.35536033889513	4.8880098732063
"miR-4259"	-1.82988972630893	2.82588189638742
"miR-370-3p"	-1.69095506927538	3.59860244826871
"miR-4429"	1.37645517765041	7.67373069592034
"miR-320a"	1.35382748391097	7.95565091966702
"miR-143-3p"	1.60905219175721	3.73940554846643
"miR-4534"	1.26446588651141	5.74298820825918
"miR-7108-5p"	-1.24975521669517	6.62861695117514
"miR-340-5p"	1.87393249066005	2.86203170381785
"miR-101-3p"	1.46019042017643	7.64918125346388
"miR-660-5p"	1.35030323668953	5.94156574071458
"miR-1291"	-1.62992328208851	3.55532802786998
"miR-29a-3p"	1.30973361179339	10.1577961281423
"miR-194-5p"	1.8199099013254	4.19547528402594
"miR-3197"	-1.10974203166114	11.5788373031107
"miR-221-3p"	1.34322808774937	10.0337252454109
"miR-331-3p"	1.49356440706165	5.74352883625264
"miR-15a-5p"	1.4389530289528	8.424259947418
"miR-4722-3p"	-1.58802176204228	4.03711721973497
"miR-877-5p"	1.77935936172243	4.08005784588561
"miR-1246"	-0.764950164125847	17.9352404196928
"miR-4530"	1.22174235550312	5.60832618440887
"miR-218-5p"	1.71423771703527	3.60982717424027
"miR-451a"	1.29822842730519	4.31357064060779
"miR-708-5p"	1.44564144748095	7.54866927186192
"miR-2861"	1.10524783209963	10.4891169098687
"miR-129-1-3p"	1.59478211962734	3.88799583491122
"miR-204-3p"	1.4260916833302	3.77212119442545
"miR-301b"	1.50983865250299	3.88243074012186
"miR-30d-5p"	1.13298177701706	9.04361021873324
"miR-6786-5p"	1.08671383087001	11.0269965236458
"miR-6799-5p"	-1.18696034355803	7.76034551032317
"miR-6775-5p"	-1.16003091661934	6.45707350437404
"miR-4306"	1.50858696474897	4.70731000798302
"miR-210-5p"	-1.66708074891813	5.48095673101329
"miR-130b-3p"	1.5422443565559	6.29956569684155
"miR-197-3p"	1.38820643598314	5.94575307966848
"miR-103a-2-5p"	1.67564411497721	4.28049019779414
"miR-664b-3p"	-1.77279935905118	4.10130546395906
"miR-4732-3p"	-1.40654068649976	4.20566457816837
"miR-4443"	-1.10197424554754	6.49402595532586
"miR-5010-5p"	-1.61261858692869	3.98893686096531
"miR-132-3p"	1.14168575627255	7.37426663022741
"miR-6730-3p"	-1.19987336155546	5.22411073059774
"miR-3674"	-1.124329625508	6.94795832942428
"miR-5100"	1.22037957249939	5.06556732148259
"miR-4285"	1.27295765781828	4.89038208960874
"miR-1273e"	1.06498177568612	8.73214304745723
"miR-320b"	1.2800254989742	7.47229101308108
"miR-4797-5p"	-1.29020511383819	4.31536858628814
"miR-452-5p"	1.28557095153924	3.17167400287846
"miR-7855-5p"	-1.29453205231986	5.42807060217998
"miR-629-5p"	1.35891436881553	3.21493918321309
"miR-532-3p"	1.52414061929422	4.69094217862504
"miR-1237-5p"	-1.07368929257889	10.1942980451927
"miR-6090"	-1.01080466904362	12.975924101347
"miR-6738-5p"	-1.20928488990897	4.32842831070543
"miR-494-3p"	1.37310899879661	3.79291769013098
"miR-151a-3p"	1.16822283154344	6.8442139125792
"miR-4539"	-1.11986668225909	5.3667859189638
"miR-6895-5p"	-1.32413817390671	4.50669703579147
"miR-126-5p"	1.3229482342785	4.57967643419172
"miR-185-5p"	1.22462127538089	5.13910772657685
"miR-4430"	-1.22513892452095	3.42007908239718
"miR-455-5p"	1.2601782718998	4.38488043128601
"miR-181a-2-3p"	1.40739744875781	3.36882653775896
"miR-148b-3p"	1.01197509468585	7.32101016562269
"miR-532-5p"	1.27725939202317	4.52909548253173
"miR-6511a-5p"	-1.18642798376763	4.66768203493087
"miR-320d"	1.05728403893364	7.26634000207037
"miR-17-3p"	1.45538300595891	5.89138972254698
"miR-3687"	-1.02648815808096	8.97740516468543
"miR-4728-3p"	-1.10546891182305	5.48073264748766
"miR-139-5p"	1.2289926239784	3.97991576477444
"miR-130b-5p"	1.2498329192211	4.10202268106046
"miR-425-5p"	1.3956140132254	6.21580264599577
"miR-6743-3p"	-1.28181512299298	4.77556592977147
"miR-4665-5p"	1.31319857626461	3.90885523749016
"miR-7-1-3p"	1.08853575334271	4.39232509371005
"miR-148a-3p"	0.930855830582236	9.52391944380786
"miR-6127"	-1.11195498861467	4.68013133200352
"miR-4484"	1.00358697147054	4.93616750663827
"miR-4286"	0.918712825870766	7.48898409667413
"miR-181d-5p"	1.21228474782371	6.60708338837135
"miR-6760-5p"	1.38502698916077	3.77915627213415
"miR-1587"	-1.04855703353555	3.59797831397601
"miR-1203"	-1.20754554063323	4.52506816654105
"miR-3615"	-1.20399491830888	4.22827307998648
"miR-6077"	-1.00919090012166	6.61610064371699
"miR-7158-5p"	1.01392799537736	3.74648892038853
"miR-6849-5p"	1.3637387675739	3.35605845813327
"miR-6746-5p"	-1.01630875211762	5.77432859468574
"miR-9-3p"	0.992891648161924	3.94518642723472
"miR-6749-3p"	-0.983262485218912	6.38544362733299
"miR-4783-5p"	0.905553505064303	5.65532625759938
"miR-7114-3p"	-1.04109436732054	4.81483524800698
"miR-582-3p"	-1.01535847876211	3.80667933734846
"miR-501-5p"	1.01802158786496	2.98025515981454
"miR-6819-3p"	-1.032801555081	3.93667036109521
"miR-1273a"	-0.960933312745044	5.99017090767168
"miR-1227-3p"	-1.17756347500963	3.78149073657722
"miR-212-3p"	1.00411513380621	4.45054786611302
"miR-503-5p"	1.05344461120763	3.83586978017264
"miR-664a-5p"	1.19978427666786	3.34658589067699
"miR-3620-3p"	-0.975583914938663	3.81750319590817
"miR-1910-5p"	-0.963116355921309	3.84141706753211
"miR-363-3p"	1.00531707722719	5.63660996406818
"miR-8069"	-0.894814369961445	6.62845816584697
"miR-6089"	-0.939457288885515	11.7078046905227
"miR-181b-5p"	0.890026564621243	7.88728172866473
"miR-129-5p"	0.950063501938338	4.35892124267719
"miR-616-3p"	-0.913617276544944	4.47085488399088
"miR-1228-3p"	-0.90808217306019	5.24736257491119
"miR-3187-5p"	1.41060096657826	3.68569804758819
"miR-193a-5p"	1.10788640923412	3.83579364046982
"miR-1269b"	-0.94533994979312	4.50889377130093
"miR-21-3p"	0.889271616131829	5.74028593076373
"miR-1199-5p"	-0.934484552021582	4.82589576772534
"miR-345-5p"	0.916154062017355	4.89731642056986
"miR-6804-3p"	-0.955484462485801	5.62107470347057
"miR-324-5p"	0.894156260859923	4.92123105037028
"miR-1286"	-0.875728188218965	5.86870495534429
"miR-4436b-3p"	0.950473942739664	3.5316492441272
"miR-4758-5p"	-0.879437642406439	5.55796281135372
"miR-6805-3p"	-0.897570106693687	4.97402737124848
"miR-93-3p"	0.862981581057115	4.17401217525761
"miR-1299"	-0.829351190998968	6.77881768469565
"miR-8089"	0.874521948464343	4.78466656333669
"miR-6796-3p"	-0.898905358043879	3.89880350356223
"miR-106a-5p"	0.902286382823371	8.15750816588499
"miR-1202"	-0.996701959625405	5.15366792922516
"miR-328-3p"	-0.809690789201533	3.73220931493213
"miR-18b-5p"	0.926656172921549	4.71736219376204
"miR-6891-5p"	-1.2048196149207	6.64518200941237
"miR-378a-3p"	0.883733433939246	5.99911290533351
"miR-92b-3p"	1.10199608055474	7.73047678919727
"miR-1292-3p"	-1.22561031207096	3.83191444784996
"miR-1271-5p"	0.825676429776814	4.96308007164583
"miR-198"	0.873219938473412	3.66658497825027
"miR-4655-5p"	0.843584979660545	4.82437275553596
"miR-6075"	1.27786078533049	2.3204300451128
"miR-1273g-5p"	-0.823903726460066	4.19453684218883
"miR-602"	-0.950516385980344	5.91624236875105
"miR-598-3p"	0.735083991904332	2.78308515297371
"miR-140-5p"	0.898368251529816	4.26683307998535
"miR-1288-5p"	-0.828351891138378	3.85856193654275
"miR-6851-5p"	0.902739913658832	3.37270109839433
"miR-1538"	-0.789652415972395	4.04691119074029
"miR-378f"	0.849517754398523	4.79150219439627
"miR-4316"	0.747160958365942	3.57341960880495
"miR-6797-5p"	-0.955795222964004	4.54304563349788
"miR-941"	0.700568593556175	3.75477552586041
"miR-296-3p"	-0.732423860367268	3.39693664488225
"miR-3151-3p"	-0.744335482609312	4.57723860085221
"miR-296-5p"	0.827308244640053	3.93965912360321
"miR-1244"	0.7392958806975	4.43837448395098
"miR-5591-3p"	-0.761023879012565	6.98909093279639
"miR-6862-3p"	-0.749366207353083	4.36381041591205
"miR-1236-5p"	0.767662321787917	3.20382356527328
"miR-1227-5p"	0.750158663085028	9.62892174034535
"miR-4327"	-0.718337788497038	3.3834170966388
"miR-378e"	0.784134812999682	4.28517593572831
"miR-3648"	-0.771184912125451	6.91700904653519
"miR-3607-3p"	0.780507484801269	3.05460403317603
"miR-211-3p"	0.728262842079641	4.82902347379509
"miR-500b-5p"	0.564035629572871	3.72823802824612
"miR-484"	0.747161829507867	5.3094866437502
"miR-3173-3p"	0.739841913678587	4.70639622069768
"miR-3135a"	-0.751566639634836	5.68066534017675
"miR-6882-3p"	0.84056911256887	3.67449911150116
"miR-4741"	0.771723228009269	6.94915397833124
"miR-6798-3p"	-0.695779450529498	5.03182718670953
"miR-6884-3p"	-0.635357043496974	3.75320087266441
"miR-4442"	-0.698778712260807	4.80715508100197
"miR-6810-3p"	-0.604481608096232	3.86624937345983
"miR-331-5p"	0.674097400803453	3.10196871820254
"miR-4685-5p"	-0.679683285076524	3.21466615224017
"miR-30a-5p"	0.890125639167471	8.4658945604299
"let-7d-3p"	0.681488301115801	4.96458720184257
"miR-4322"	-0.880090616388498	4.22259922124818
"miR-3127-3p"	-0.528796159493603	3.67796015057682
"miR-8071"	-0.64924867242556	3.99475278763315
"miR-7109-5p"	-0.611932595719552	3.31576588245144
"miR-106b-3p"	0.606400412321183	4.85673102964873
"miR-1225-5p"	-0.694021886079371	5.34261014825174
"miR-4479"	-0.527057639408442	3.95998903307835
"miR-455-3p"	0.680265495000141	5.39830326381386
"miR-128-3p"	0.663002176900605	6.48209522116067
"miR-584-5p"	0.354888899890514	2.86625071188016
"miR-6848-5p"	-0.611800552617394	3.59436705725521
"miR-8078"	-0.791507693243801	6.89128038220179
"miR-1234-3p"	0.464020190651923	3.94391892175605
"miR-664b-5p"	0.602239333673644	4.18551653721212
"miR-18a-5p"	1.00728920790952	6.21172161707358
"miR-378b"	0.462293087088394	3.35832549270588
"miR-6727-3p"	0.619728537678407	4.3713552489049
"miR-6511a-3p"	0.453661532967322	3.70892221338348
"miR-4736"	-0.358862163637784	2.78514889177837
"miR-548w"	-0.627491757952444	5.61583544698927
"miR-873-5p"	0.563358328412489	4.22238474572965
"miR-3689a-3p"	-0.512401099670246	3.68860411378814
"miR-5096"	0.702413037698094	13.3891692913433
"miR-6500-3p"	0.565033222786253	4.32663299705231
"miR-6808-5p"	0.621188852834056	4.19765903116304
"miR-378i"	0.543851218081658	4.89390766991702
"miR-4667-5p"	0.486062029793148	3.58113619671005
"miR-3654"	-0.380434222499026	3.66356325035087
"miR-6859-5p"	-0.6047826966354	4.43279322388369
"miR-4270"	-0.589215456119019	4.47108738612405
"miR-6803-5p"	0.809080797201839	9.04268321262403
"miR-4252"	-0.349813383282028	3.69221394568817
"miR-6893-3p"	-0.766491760565903	4.07139891076352
"miR-500a-5p"	-0.187427832033735	3.43655572783543
"miR-6753-5p"	-0.446802046285145	3.9208114449672
"miR-874-3p"	0.401343610613148	4.23734350042256
"miR-548ay-5p"	0.490911106755263	5.18249276173716
"miR-6723-5p"	-0.576251216518824	5.15973330699132
"miR-2467-3p"	-0.561376608566909	4.37113695635879
"miR-195-5p"	0.584962364948523	4.53075178556848
"miR-34a-5p"	0.70410960832383	5.97464103726322
"miR-6749-5p"	-0.589916457361557	5.17403700047911
"miR-378g"	0.554192246921267	5.38559033329259
"miR-664a-3p"	0.304235365164444	3.75546110816399
"miR-93-5p"	0.703287243155948	8.72931656150167
"miR-29c-3p"	0.728588757110515	8.28724745647347
"miR-548e-5p"	0.520062592148804	4.9161170712554
"miR-1307-5p"	0.380706056438235	4.01458317017901
"miR-1275"	-0.751602491252415	7.43578378725242
"miR-1224-5p"	0.14670541522033	3.64208222818731
"miR-6879-3p"	-0.0253418818604727	3.59438093597109
"miR-548at-5p"	0.590312292762799	5.16100899981044
"miR-5000-3p"	0.560176869162655	4.01463677932095
"miR-221-5p"	0.483226429052811	4.85637752882011
"miR-149-5p"	0.440923880060837	5.28560712227608
"miR-6726-5p"	-0.610909537923652	4.70375936298984
"miR-564"	-0.181830822544235	4.22447345096881
"miR-92b-5p"	-0.452306895108201	3.87008460109665
"miR-6785-3p"	-0.185619658268495	3.83138192979874
"miR-15b-3p"	0.393966695210656	4.02578227868014
"miR-1909-3p"	-0.413886399633025	4.45147914978187
"miR-1303"	-0.559143420586822	5.07091478555368
"miR-18a-3p"	0.102378042252757	3.24248332361646
"miR-5684"	0.165414807746364	3.96807685033266
"miR-7641"	-1.14540468479344	10.2243321216452
"miR-940"	-0.0651760414273426	3.99093615263129
"miR-1307-3p"	0.293767571321811	4.04530644597989
"miR-6837-5p"	-0.388999551100605	3.09223565297676
"miR-4461"	0.599443342705785	8.84939130438995
"miR-3154"	-0.512698125916638	3.04297680137287
"miR-877-3p"	0.192879695542534	4.08785295326121
"miR-649"	-0.611782029478801	6.39076055866258
"miR-6071"	0.258278423372908	3.8270761348901
"miR-199a-3p"	0.474815968697152	3.78170427941621
"miR-6893-5p"	-0.357844294923725	3.31890453385341
"miR-1322"	0.353880847513568	4.73221646250311
"miR-1245a"	-0.421374213422822	3.62808684174447
"miR-33b-5p"	0.399256260244235	5.10106232850809
"miR-192-5p"	-0.344794493996288	4.92433326592576
"miR-1181"	-0.694509414740542	7.49126271735644
"miR-548b-5p"	-0.598673869292865	5.32169292390377
"miR-522-5p"	-0.385155356276704	3.95629227549469
"miR-4640-5p"	0.875665877903639	6.44817378066139
"miR-34c-5p"	0.0256214737804528	4.05423434320894
"miR-6516-5p"	-0.0762376340972313	4.36285691150703
"miR-4516"	-0.584052753528294	13.70450338582
"miR-6880-5p"	0.54054554404309	5.23861127431166
"miR-1973"	0.627952297700983	10.952099886653
"miR-4784"	0.202743312401594	1.70538208100952
"miR-339-5p"	-0.525133099180695	6.07894514577665
"miR-324-3p"	0.412821003830952	5.93897122158351
"miR-422a"	0.195185328049418	4.67894025656871
"miR-7851-3p"	0.0231192418574176	4.39952261611548
"miR-378d"	0.0430267993047797	4.66131375806928
"miR-548az-5p"	-0.248185623190203	4.62741807063779
"miR-6087"	0.571435290087068	14.2000951812152
"miR-4433b-5p"	0.379065730124488	4.58224184654312
"miR-4512"	0.00125494452848951	4.65469856327839
"miR-6824-5p"	-0.151230494434624	3.67668919855618
"miR-6819-5p"	-0.183240531476843	3.85498318591533
"miR-4634"	0.541981853293583	8.87010771792853
"miR-6845-5p"	-0.58774108517231	6.78573389087638
"miR-1229-3p"	-0.489258025903136	5.4460610557727
"miR-3180-3p"	0.377392356690164	4.3071175457102
"miR-1207-5p"	-0.522769815069477	6.47645209349305
"miR-6784-5p"	0.244264474558077	4.00456071532624
"miR-3652"	-0.246629421538134	4.55767323196544
"miR-124-3p"	0.481489881848594	3.40910466025514
"miR-4486"	0.178151772443193	4.7559306975344
"miR-6716-5p"	0.0982817887649965	3.15592159750614
"miR-6732-5p"	0.15786053841373	3.79766884105782
"miR-6727-5p"	-0.528727755584584	8.03098208175625
"miR-1976"	-0.0263646971672584	4.5786162032468
"miR-1304-3p"	-0.289336946880802	4.87556357872585
"miR-6789-5p"	0.143033225594974	3.89492450616549
"miR-548at-3p"	0.46743650933615	4.33575519855306
"miR-766-3p"	-0.278908611551509	5.59080439949208
"miR-197-5p"	0.53231887669174	6.08595237909945
"miR-6511b-3p"	-0.317397598261077	4.9367962152725
"miR-4800-3p"	0.407505898464063	5.01278263790449
"miR-7113-3p"	-0.54316471384595	6.47072571090886
"miR-145-5p"	0.0514052654527913	3.6266286796648
"miR-141-3p"	-0.649332210393001	9.86015967535505
"miR-3610"	0.0997045097273856	4.05022794141179
"miR-566"	-0.266406538397851	5.47166611967303
"miR-4640-3p"	-0.192550613083624	3.80122924952698
"miR-1914-3p"	-0.00210008666646821	5.2557230695084
"miR-4763-3p"	1.05010848151153	7.31798986657811
"miR-6812-3p"	-0.411392370457844	5.64443920613625
"miR-6068"	0.383502259610167	5.20541591573839
"miR-6778-5p"	-0.432743871075222	7.74873110787853
"miR-6722-3p"	0.266309136972761	4.9575156813029
"miR-6894-5p"	-0.0721382015363692	4.78640849353738
"miR-6798-5p"	-0.369867783015841	5.80561858300592
"miR-1914-5p"	0.0973808840684891	5.37220848000096
"miR-1469"	-0.318754980352378	5.19270415981289
"miR-193a-3p"	0.420519175041005	7.74268313082523
"miR-6165"	-0.446323571261522	5.88020832110616
"miR-1343-5p"	0.0194486838754115	5.85620362988988
"miR-6088"	-0.49716796145293	8.39675091421993
"miR-6793-3p"	0.530139012240664	7.60860452896632
"miR-6892-3p"	-0.196049669323344	5.1109715737599
"miR-138-5p"	0.426328206933556	6.42491689513978
"miR-6877-3p"	-0.193701048900866	5.42338666618489
"miR-6746-3p"	-0.0240326512623608	5.1685525882454
"miR-6845-3p"	-0.390488812300341	6.67060253231701
"miR-4459"	0.454580720641323	7.94023352480156
"miR-5585-3p"	-0.432723132596032	9.63730240540998
"miR-6086"	-0.172221111489449	4.95487782607347
"miR-4687-5p"	-0.362221836701514	6.78299460840778
"miR-30e-5p"	0.213557276541284	7.33569738813208
"miR-6850-5p"	-0.15665837642828	5.86493431902436
"miR-663b"	-0.224704025921804	6.47845156263012
"miR-765"	-0.151108312328971	5.1870349768909
"miR-1260b"	-0.42601684458082	10.210604315475
"miR-6880-3p"	-0.383168896214298	6.4193319305318
"miR-3141"	0.497237978966058	7.67195545952678
"miR-3663-5p"	0.183195509792198	4.50976595903731
