"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"miR-151a-3p"	0.687837967149584	6.8442139125792	0.934411588451856	0.370031712476651	0.853808581706824	-5.7607535858234
"miR-3607-3p"	-0.818747808819976	3.05460403317603	-0.719107351880541	0.48698172780119	0.888111747897225	-5.77203784747332
"miR-6880-3p"	-0.674394442017621	6.4193319305318	-1.16263218298716	0.26943634588084	0.808443044594403	-5.77515257021677
"miR-6858-3p"	-0.657492687411228	7.279294457576	-1.21260259408447	0.250531908006702	0.808443044594403	-5.777182709559
"miR-1229-5p"	0.687258717935738	3.95965718150207	0.9985258585294	0.33935653619531	0.839944476977529	-5.77854600175143
"let-7c-5p"	0.692025394406798	9.86405364621143	1.21380944078246	0.250088700116263	0.808443044594403	-5.78045633639146
"miR-328-3p"	-0.655009070765828	3.73220931493213	-0.760132750286398	0.463061630168282	0.888111747897225	-5.78075543525981
"miR-26a-5p"	0.659592599874418	10.6003273900044	1.20990253110408	0.251525754355276	0.808443044594403	-5.78146440403576
"miR-7108-3p"	-0.654119903893532	5.65342794657539	-1.09313935674831	0.297556073929679	0.809407118533483	-5.78340841861349
"miR-4479"	-0.633226562068613	3.95998903307835	-0.799646985708229	0.440741470636965	0.888111747897225	-5.78441095458041
"miR-4252"	-0.688024858989987	3.69221394568817	-0.712122514809646	0.491129072198498	0.888111747897225	-5.79440605129666
"miR-566"	-0.752033020601161	5.47166611967303	-0.875123645190256	0.400100830526471	0.869083489019038	-5.79615210676591
"miR-664b-3p"	0.779118685618031	4.10130546395906	0.725088727032043	0.483447402392593	0.888111747897225	-5.79677253340067
"miR-93-5p"	0.702091006022493	8.72931656150167	1.16354220012544	0.26908233855805	0.808443044594403	-5.80735531695142
"miR-484"	0.677465902241216	5.3094866437502	0.798466571614983	0.441397921953041	0.888111747897225	-5.81201807545853
"miR-6727-3p"	-0.676165003512974	4.3713552489049	-0.807241294993299	0.436533402183841	0.888111747897225	-5.81468587598528
"miR-664a-3p"	0.564349105827559	3.75546110816399	0.67269518568718	0.514941514419325	0.890263317931953	-5.82116217004227
"miR-6511a-5p"	-0.684332694660544	4.66768203493087	-1.04641611593872	0.317685803012128	0.822653629634026	-5.82235570172597
"miR-1249"	0.553917293625849	3.97088904355547	0.649803564906251	0.529076009568681	0.893852061749937	-5.82822852128721
"miR-6797-5p"	0.79530935464788	4.54304563349788	0.995140652487575	0.340928441364482	0.839944476977529	-5.82951941868727
"miR-139-5p"	-0.615483436967906	3.97991576477444	-0.659203756143671	0.523244692331416	0.893852061749937	-5.8343590329019
"miR-4442"	0.626534970578161	4.80715508100197	1.03626383056401	0.322191593182455	0.8306939772052	-5.8379705186632
"miR-548az-5p"	-0.685233437099904	4.62741807063779	-0.766711908210781	0.459296051831688	0.888111747897225	-5.84126704762565
"miR-4306"	0.671514690642521	4.70731000798302	0.776185978996849	0.453908044036331	0.888111747897225	-5.84274046956114
"miR-452-5p"	0.530926234904722	3.17167400287846	0.622496960425028	0.546227285707226	0.901615724765179	-5.8429621613081
"miR-149-5p"	0.60915915648337	5.28560712227608	0.687367934861567	0.506000508778616	0.888111747897225	-5.84343431060151
"miR-455-5p"	0.599852549972106	4.38488043128601	0.661122638637914	0.522058968167834	0.893852061749937	-5.84515874116103
"miR-30a-5p"	0.772196878486388	8.4658945604299	1.0938563227202	0.297254909659811	0.809407118533483	-5.84541129186548
"miR-130a-3p"	0.701178230642338	9.3123590360662	1.1425728097034	0.277332417340497	0.808443044594403	-5.8467506642814
"miR-4674"	0.827166304048943	7.13077418916353	1.11036357574232	0.290385107080283	0.808443044594403	-5.84704915009945
"miR-455-3p"	0.62069562435191	5.39830326381386	0.797220689869937	0.442091473366488	0.888111747897225	-5.85351631130774
"miR-5095"	-0.718970408221496	10.2134880587527	-1.13759355061198	0.279320020390327	0.808443044594403	-5.86475429216368
"miR-7108-5p"	0.597444371141117	6.62861695117514	1.11776499118985	0.287344666536957	0.808443044594403	-5.86779868402956
"miR-4736"	0.558710595310552	2.78514889177837	0.633097800502711	0.539531713434114	0.901245932581491	-5.86887081713784
"miR-6512-3p"	0.586972629473728	5.36806835705079	1.07208484206323	0.306503942044069	0.819711794829752	-5.87610901313651
"miR-1224-5p"	-0.550475653235277	3.64208222818731	-0.55858515888804	0.587568493849661	0.915636355972313	-5.88267476368456
"miR-532-5p"	-0.552757087867485	4.52909548253173	-0.595264218698218	0.563640788268336	0.903494262326206	-5.8832451567023
"miR-17-3p"	0.683908448212262	5.89138972254698	0.65307853575768	0.527040139921124	0.893852061749937	-5.8841949445461
"miR-212-3p"	-0.532607374733848	4.45054786611302	-0.622914508210641	0.545962672934648	0.901615724765179	-5.88739726640159
"miR-6753-5p"	0.713062694050311	3.9208114449672	0.722749337002182	0.484827827978531	0.888111747897225	-5.89152092263635
"miR-221-3p"	0.676130546409565	10.0337252454109	1.11973258751414	0.286540526800124	0.808443044594403	-5.8962318052893
"miR-1244"	-0.520528513382016	4.43837448395098	-0.600882622853929	0.560023317260866	0.903114451242177	-5.89895754813566
"miR-4763-3p"	-1.26915380977877	7.31798986657811	-1.09355760104127	0.297380360595868	0.809407118533483	-5.90166046422293
"miR-1203"	-0.687125289299219	4.52506816654105	-0.994745932673277	0.341112073257754	0.839944476977529	-5.90623361877425
"miR-23b-3p"	0.579139331836904	11.9491162806275	1.11106540432542	0.290095746439906	0.808443044594403	-5.91196600977133
"miR-1288-5p"	0.596445858833127	3.85856193654275	0.720255236490855	0.486302223893595	0.888111747897225	-5.92558604089811
"miR-6824-5p"	0.570966062892803	3.67668919855618	0.804122134668429	0.438258552847693	0.888111747897225	-5.93017616341058
"miR-20b-5p"	0.591036778954852	8.69493539643001	1.07173516853384	0.306654247789617	0.819711794829752	-5.93324864074219
"miR-10a-5p"	-0.558190529323643	4.65090719546983	-0.55433979322224	0.590372307102396	0.915636355972313	-5.93568347690874
"miR-3154"	-0.720949505855677	3.04297680137287	-0.815900261388826	0.431767710649474	0.888111747897225	-5.93648799570533
"miR-7109-5p"	0.542944215721141	3.31576588245144	0.806837673812208	0.436756386150792	0.888111747897225	-5.93689686912847
"miR-4732-3p"	-0.471068678905177	4.20566457816837	-0.568688143016928	0.580924449930888	0.912102567908878	-5.93794844581811
"miR-129-1-3p"	-0.609802412779657	3.88799583491122	-0.721177665936808	0.485756604672757	0.888111747897225	-5.94195232877004
"miR-6850-5p"	-0.569712415405196	5.86493431902436	-1.00906380189822	0.334497241382193	0.839944476977529	-5.94728112869529
"miR-424-5p"	0.579922818895181	7.43011599687492	1.05529221744265	0.313785122135504	0.819711794829752	-5.94782907174888
"miR-7-5p"	0.558233991896522	9.23334707406048	1.06584478728168	0.309194573854653	0.819711794829752	-5.9479156164965
"miR-1269b"	-0.472564614298209	4.50889377130093	-0.564527084819088	0.583656035781493	0.913213797410093	-5.94858312756381
"miR-532-3p"	0.493786473875712	4.69094217862504	0.490627498222328	0.633272907334687	0.918435059110328	-5.95048657205423
"let-7b-5p"	0.596094221874709	10.2642203373108	1.05669735604101	0.313170927076381	0.819711794829752	-5.95049029214601
"miR-503-5p"	-0.495615548194789	3.83586978017264	-0.571631224458695	0.578996549853566	0.912102567908878	-5.95257794970677
"miR-1227-3p"	-0.482428831478853	3.78149073657722	-0.475084511611476	0.64396455846056	0.918435059110328	-5.95453722868872
"miR-378i"	0.427731385684545	4.89390766991702	0.482659395537146	0.638743272999124	0.918435059110328	-5.95610381253014
"miR-6516-3p"	0.4071159968664	3.64809074543031	0.453366490950899	0.659045271361455	0.918435059110328	-5.95655234528854
"miR-877-5p"	-0.605114890319895	4.08005784588561	-0.626578328306684	0.543643909918938	0.901615724765179	-5.95736407996251
"miR-378f"	0.434658013233607	4.79150219439627	0.45719127826983	0.656377634905974	0.918435059110328	-5.96136649231863
"miR-708-5p"	0.655002973893615	7.54866927186192	0.94204950037446	0.366277059112278	0.851773710014043	-5.96199483539182
"miR-34c-5p"	-0.34250937656386	4.05423434320894	-0.405807428624562	0.692619660751963	0.924923290291564	-5.97237955112427
"miR-6877-5p"	0.569879561513277	5.45144803909069	0.982074765714024	0.347045337391109	0.839944476977529	-5.97935247629476
"miR-582-5p"	-0.306813996812131	2.8804583180777	-0.324754010866614	0.75142332110996	0.924923290291564	-5.9837623953276
"miR-130b-5p"	0.353290018927673	4.10202268106046	0.37323965487242	0.716020615019861	0.924923290291564	-5.98567566407391
"miR-148b-3p"	0.543755955748581	7.32101016562269	0.98299815354713	0.346610446040396	0.839944476977529	-5.98614007146912
"miR-5684"	-0.324437855409136	3.96807685033266	-0.387200923992147	0.70594997358835	0.924923290291564	-5.98715736522801
"miR-320b"	0.594501515288081	7.47229101308108	0.856554790224945	0.409854784627252	0.871125044028533	-5.98852417674535
"miR-4488"	0.531396872664393	12.9918005388975	1.13426810336521	0.280653597429015	0.808443044594403	-5.99103929994069
"miR-6851-5p"	-0.553653206551315	3.37270109839433	-0.665480149644855	0.519372215378423	0.893852061749937	-5.99255012857989
"miR-10b-5p"	0.433735234750437	4.51429937242526	0.533315346085643	0.604360362091965	0.91630319614827	-5.99389115910568
"miR-1307-3p"	0.314484201258568	4.04530644597989	0.36073984802744	0.725085194072032	0.924923290291564	-5.99429235923512
"miR-15b-3p"	0.38045552973336	4.02578227868014	0.340026009111234	0.740202995640017	0.924923290291564	-5.99602820207507
"miR-224-5p"	0.538088414789731	7.20788768321457	0.976679679514312	0.34959419283016	0.839944476977529	-6.00026585650883
"miR-370-3p"	-0.537404854961396	3.59860244826871	-0.742831729831221	0.473057098597789	0.888111747897225	-6.00297549794533
"miR-376b-3p"	0.397735874497217	3.64104207002603	0.504969961002866	0.623483895166697	0.918435059110328	-6.00450191198529
"miR-4284"	0.566525878823267	11.6822272570225	1.09356845252273	0.297375802709776	0.809407118533483	-6.00653840999294
"miR-877-3p"	-0.332730766435731	4.08785295326121	-0.398448162418808	0.697879425945316	0.924923290291564	-6.00811618748447
"miR-500a-5p"	-0.212110932804055	3.43655572783543	-0.208754861665054	0.838432181067119	0.959264352082789	-6.01019134674781
"miR-6887-5p"	0.56452442805026	3.76195225041727	0.807045338192852	0.436641650849407	0.888111747897225	-6.01032137649737
"miR-33a-5p"	0.5109646878813	6.58261219769849	0.91591061357327	0.379239103288366	0.85561741419086	-6.01307714403806
"miR-6087"	0.515277559503996	14.2000951812152	1.14755422427728	0.275354959061831	0.808443044594403	-6.01469110631019
"miR-378b"	-0.197103405573661	3.35832549270588	-0.182428015400652	0.858545622532042	0.96249879195957	-6.01573084072738
"miR-34a-5p"	0.512108092250448	5.97464103726322	0.502025870690632	0.62548720297894	0.918435059110328	-6.02051103530849
"miR-148a-3p"	0.515194450574885	9.52391944380786	0.977651905499464	0.349133875971216	0.839944476977529	-6.02130924698222
"miR-23a-3p"	0.512056190513877	12.7101881368442	1.02698656532714	0.32635044300467	0.832278161093276	-6.0247146774883
"miR-378d"	0.290507084612368	4.66131375806928	0.294906450744846	0.773524004749415	0.932043308103124	-6.02686539298332
"miR-6882-3p"	0.355055911915629	3.67449911150116	0.296410142594062	0.772405375950295	0.932043308103124	-6.02930204672606
"miR-4430"	0.289481992269047	3.42007908239718	0.346355994810716	0.735570601281839	0.924923290291564	-6.02982832360118
"miR-6732-3p"	-0.537354626274908	4.90205847859132	-0.791861288960122	0.445083019358508	0.888111747897225	-6.03011534111967
"miR-126-3p"	0.552471081274116	6.23573531671877	0.920844439398132	0.376768087227818	0.85561741419086	-6.03024472775633
"miR-1281"	-0.318360098869769	3.69546067541749	-0.366786710293016	0.720694552964329	0.924923290291564	-6.03129549578507
"miR-4253"	0.24554613335368	3.42393592635918	0.266219998512749	0.794964440354493	0.945897088629047	-6.03139739795505
"miR-590-5p"	0.415447595297567	5.68142455269038	0.517175570837278	0.61521255373518	0.916635789861713	-6.0320728159783
"miR-3652"	0.421929927403271	4.55767323196544	0.601875367828634	0.559385463826986	0.903114451242177	-6.03379932231251
"miR-7150"	0.520312608946415	8.22904086251814	0.953144054025242	0.360871581713237	0.846185558189908	-6.0343341940363
"miR-18a-3p"	-0.101678151338629	3.24248332361646	-0.110793523673882	0.91376382648819	0.970365391732478	-6.03513616207159
"miR-181a-2-3p"	-0.146245308650451	3.36882653775896	-0.142453340662928	0.889282311610247	0.968467816363036	-6.03575500360645
"miR-221-5p"	-0.356135414991221	4.85637752882011	-0.47525565505164	0.64384636815311	0.918435059110328	-6.03773404270031
"miR-941"	0.0973192511660623	3.75477552586041	0.115863509757953	0.90983638391958	0.970365391732478	-6.03887167694876
"miR-6893-5p"	0.460442022413311	3.31890453385341	0.684919476671008	0.507486007236537	0.888111747897225	-6.04117670709057
"miR-125a-5p"	0.509844841992936	8.34131974839246	0.962657217756896	0.356282213664442	0.845101410812057	-6.04419904667391
"miR-4792"	-0.497776397497943	14.464015809118	-1.1511551306112	0.273932358516805	0.808443044594403	-6.04496249023729
"miR-106b-3p"	0.182325767330267	4.85673102964873	0.217822106667543	0.831531887715284	0.959264352082789	-6.04620524459273
"miR-296-5p"	-0.0726486666578032	3.93965912360321	-0.0717831258587197	0.944055343547519	0.977206642577626	-6.04679945826175
"miR-6127"	-0.524616581243593	4.68013133200352	-0.826964045347645	0.425728680146214	0.888111747897225	-6.05100118207464
"miR-6763-5p"	-0.538961252537594	6.72013746043914	-0.953233349875615	0.360828307552844	0.846185558189908	-6.05137372175251
"miR-301b"	-0.012459664135502	3.88243074012186	-0.0138920852409726	0.989163353183441	0.997574606186702	-6.05193805279087
"miR-320c"	0.502188366629658	7.48743705787511	0.80419401185181	0.438218748633628	0.888111747897225	-6.05204350402486
"miR-4726-5p"	-0.491707757158069	4.44815578870718	-0.758051143492299	0.464257113824866	0.888111747897225	-6.0533483949222
"miR-193a-5p"	-0.161699582449052	3.83579364046982	-0.157535253293073	0.877660514110786	0.968157632465678	-6.053458880469
"miR-4722-3p"	-0.180103429250946	4.03711721973497	-0.215002499989244	0.833676089305367	0.959264352082789	-6.05465363383597
"miR-6775-5p"	-0.493333921976526	6.45707350437404	-0.919517611210177	0.377431489654534	0.85561741419086	-6.05956798590339
"miR-3173-5p"	0.487599182113261	4.8880098732063	0.856977954008024	0.409630720296075	0.871125044028533	-6.0631375970205
"miR-873-5p"	-0.0306064488973377	4.22238474572965	-0.033043926139505	0.974227996178226	0.990723421537459	-6.0636716823202
"miR-8071"	0.337121886938753	3.99475278763315	0.367864627377576	0.719912971042916	0.924923290291564	-6.06440632380107
"miR-33b-5p"	-0.160672211706916	5.10106232850809	-0.140806734698086	0.890552848528512	0.968467816363036	-6.06554655589157
"miR-103a-2-5p"	0.0230983102077032	4.28049019779414	0.022095751497163	0.982764933725663	0.996204454186869	-6.06604897120663
"miR-874-3p"	0.100841884099833	4.23734350042256	0.118167287360195	0.908052596124956	0.970365391732478	-6.06727674185333
"miR-1307-5p"	0.165789802984174	4.01458317017901	0.185471002811211	0.856215153784891	0.96249879195957	-6.06790019121322
"miR-6777-3p"	-0.44546213172237	4.67547397942994	-0.615023209393002	0.550975862275278	0.902565431848729	-6.06841746510366
"miR-19b-3p"	0.55799248573527	10.6762009276779	0.937936299239012	0.368295654340178	0.853122355561428	-6.06931216069667
"miR-9-3p"	-0.0128841320369008	3.94518642723472	-0.0156521165667062	0.987790540188715	0.997574606186702	-6.06940496298026
"miR-6875-5p"	0.484342469311513	6.08053261400152	0.758787826837595	0.463833806789046	0.888111747897225	-6.06942975151749
"miR-6500-3p"	0.0345377524013863	4.32663299705231	0.0345007671205987	0.973092240854007	0.990723421537459	-6.0697956576649
"miR-522-5p"	-0.479263964730317	3.95629227549469	-0.533934519178807	0.6039459938668	0.91630319614827	-6.07085746859184
"miR-6785-3p"	-0.260315985369105	3.83138192979874	-0.280100350546635	0.784566861125627	0.939895249792923	-6.07170045440626
"miR-6819-5p"	0.426905388136917	3.85498318591533	0.653384274709357	0.526850311678956	0.893852061749937	-6.07455834597524
"miR-378g"	0.152997150203473	5.38559033329259	0.154502874251	0.879994880099495	0.968157632465678	-6.07474818743268
"miR-192-5p"	0.180047383229582	4.92433326592576	0.198371632871606	0.846351361558861	0.959264352082789	-6.07651086880899
"miR-7851-3p"	-0.23182241566552	4.39952261611548	-0.257808162688387	0.801286054194474	0.945897088629047	-6.07662875915905
"miR-339-5p"	-0.458736273719294	6.07894514577665	-0.740394201165505	0.474476171103	0.888111747897225	-6.07770398255625
"miR-4525"	0.28578529132009	4.66632484459738	0.340711371245352	0.739700912582278	0.924923290291564	-6.07959382178727
"miR-1273a"	-0.492882709494028	5.99017090767168	-0.802549081642465	0.439130273075196	0.888111747897225	-6.08005052060027
"miR-582-3p"	-0.207674273511608	3.80667933734846	-0.253512102347933	0.804520371260738	0.945897088629047	-6.08433510254787
"miR-4512"	-0.176322915273746	4.65469856327839	-0.198877073839145	0.845965449049887	0.959264352082789	-6.08453146274092
"miR-548e-5p"	-0.257848097258937	4.9161170712554	-0.323440310846953	0.752391345414647	0.924923290291564	-6.08767799781514
"miR-7-1-3p"	0.00306033699052166	4.39232509371005	0.00369735991706889	0.99711574694933	0.999671625558546	-6.08996592842646
"miR-128-3p"	0.323708689654264	6.48209522116067	0.434524257588097	0.672258728326177	0.918547064279776	-6.09051559992394
"miR-1304-3p"	-0.339704743973531	4.87556357872585	-0.475156030091807	0.643915167113991	0.918435059110328	-6.09383425193442
"miR-4463"	0.533518155075957	7.47873311127579	0.907047848327989	0.383706345607866	0.85561741419086	-6.09515294600913
"miR-940"	-0.226443122306945	3.99093615263129	-0.211989242529175	0.835969115034934	0.959264352082789	-6.0965486019067
"miR-548ay-5p"	0.117966962774293	5.18249276173716	0.145794730609284	0.886705063812952	0.968467816363036	-6.09756355131934
"miR-140-5p"	-0.000398629511754178	4.26683307998535	-0.000420946255123906	0.999671625558546	0.999671625558546	-6.10209102298216
"miR-4285"	-0.452107930098315	4.89038208960874	-0.651318586505224	0.528133636866625	0.893852061749937	-6.10315648920496
"miR-1914-5p"	-0.319604434996164	5.37220848000096	-0.45094947790919	0.660733599116972	0.918435059110328	-6.10602412940085
"miR-4484"	0.436575321212233	4.93616750663827	0.69836072664233	0.499363342834135	0.888111747897225	-6.10935496005071
"miR-2861"	0.46875556273997	10.4891169098687	0.952837552420107	0.361020145399741	0.846185558189908	-6.10988027836337
"miR-527"	-0.436766424155695	4.14814352897108	-0.600220809178786	0.560448765694977	0.903114451242177	-6.1159833099615
"miR-1322"	-0.0521939629936994	4.73221646250311	-0.0653467151428434	0.949063441342536	0.978773253419346	-6.11665616373126
"miR-376a-3p"	-0.206372558090901	3.88212393204047	-0.273608809984712	0.789424266673211	0.94190863206683	-6.120410101869
"miR-1909-3p"	0.180545974838874	4.45147914978187	0.152093960698573	0.881850143432162	0.968402101954208	-6.12071638702902
"miR-6796-3p"	0.136571259015481	3.89880350356223	0.158282265769453	0.877085639226598	0.968157632465678	-6.12138460157899
"miR-1306-5p"	0.0845067153407033	4.69410592897055	0.109548142499928	0.91472892745102	0.970365391732478	-6.12296267910251
"miR-1470"	-0.632341958749445	7.88572469071225	-0.871174204606902	0.402162004275338	0.870372512902464	-6.124972377011
"miR-195-5p"	-0.352875014870334	4.53075178556848	-0.517769791296011	0.614811277142926	0.916635789861713	-6.12603245022705
"let-7d-3p"	-0.163265240430221	4.96458720184257	-0.209389391488415	0.837948826632151	0.959264352082789	-6.13181641139225
"miR-3151-3p"	0.388562598166779	4.57723860085221	0.600911334479311	0.560004863968501	0.903114451242177	-6.13227333429648
"miR-324-3p"	0.237193698768472	5.93897122158351	0.313483340885327	0.759742660104718	0.925107592283569	-6.13235930262699
"miR-4478"	0.414515677757646	5.30792761793696	0.650953856335329	0.52836041692149	0.893852061749937	-6.13418549941275
"miR-99b-5p"	0.445235292949069	6.97388612484791	0.687881701227207	0.505689134185681	0.888111747897225	-6.13595970435417
"miR-320d"	0.436830281844973	7.26634000207037	0.710325049579318	0.492199834030778	0.888111747897225	-6.13952422333564
"miR-4486"	0.200515976598481	4.7559306975344	0.249545612174422	0.807509963061921	0.946350608884821	-6.14075730313332
"miR-17-5p"	0.479993267954534	9.56858094922202	0.867797973314427	0.403929773157928	0.871019474482369	-6.1436602366633
"miR-3175"	-0.325045507932805	2.97088861816918	-0.478717567982376	0.641457807468928	0.918435059110328	-6.14774489815024
"miR-197-3p"	0.260794363752053	5.94575307966848	0.32653408693337	0.750112350760177	0.924923290291564	-6.14862450863186
"miR-211-3p"	0.414087731646595	4.82902347379509	0.708729748631451	0.493151360274676	0.888111747897225	-6.15362621668759
"miR-4433b-5p"	0.391201360064379	4.58224184654312	0.616772273040135	0.549862491406628	0.902565431848729	-6.15388858227888
"miR-7975"	0.450065281279747	5.30433408789555	0.728529502084784	0.481421497967257	0.888111747897225	-6.15398717585338
"miR-3173-3p"	-0.414017395291092	4.70639622069768	-0.683514495587148	0.508339598029709	0.888111747897225	-6.15435670770889
"miR-6085"	-0.398560651925541	5.26984053150696	-0.694902544111638	0.501445607064545	0.888111747897225	-6.1614294498652
"miR-6895-5p"	0.000948764834326821	4.50669703579147	0.00114218900742728	0.999108994091429	0.999671625558546	-6.1622843412789
"miR-6738-5p"	0.395534561809725	4.32842831070543	0.645229938979276	0.531926802589037	0.896115323679826	-6.16629642968521
"miR-3648"	0.448224600887561	6.91700904653519	0.796036642120581	0.442751261983833	0.888111747897225	-6.16703069574349
"miR-92b-5p"	0.314881821800583	3.87008460109665	0.47398835794082	0.644721796929165	0.918435059110328	-6.17045169645323
"miR-152-3p"	0.416900148102665	7.45553792755977	0.739864188078348	0.474785084992631	0.888111747897225	-6.17785230435689
"miR-4316"	-0.296981854628277	3.57341960880495	-0.455652486700948	0.657450282702276	0.918435059110328	-6.18009978801989
"miR-4758-5p"	-0.388605782019036	5.55796281135372	-0.624795443071545	0.544771566284883	0.901615724765179	-6.18522855807113
"miR-6821-5p"	-0.398028843177368	6.22151888911335	-0.724737808260501	0.483654317110234	0.888111747897225	-6.18569206973447
"miR-1303"	-0.301064637792229	5.07091478555368	-0.428938926322953	0.676198099713572	0.919645653570092	-6.18592082533605
"miR-126-5p"	0.234878370858223	4.57967643419172	0.284069447331591	0.781601610394514	0.938238370372362	-6.18619853256774
"miR-6891-5p"	-0.620367966941056	6.64518200941237	-0.863259436274633	0.406314459852476	0.871125044028533	-6.18652362472143
"miR-4507"	-0.334702433474388	7.12548951005264	-0.539077712534249	0.600509660467727	0.91630319614827	-6.18787215559621
"miR-3187-5p"	0.0956292912173873	3.68569804758819	0.0840976696935023	0.934480753923371	0.975611068796759	-6.18866888056076
"miR-3665"	-0.407682906693994	9.28787242365307	-0.779920503244128	0.451795387041908	0.888111747897225	-6.190710362839
"miR-18a-5p"	0.449565624849522	6.21172161707358	0.443856107964076	0.66569980070561	0.918435059110328	-6.1918293906754
"miR-6724-5p"	-0.382615496753556	6.21174929869165	-0.684593874164593	0.5076837493516	0.888111747897225	-6.19825009058678
"miR-26b-5p"	0.45688768266007	8.95508768180954	0.777283090980399	0.453286738758024	0.888111747897225	-6.19947672031955
"miR-6131"	-0.430744238468264	7.64722579583826	-0.786075325083965	0.448327404931141	0.888111747897225	-6.20064293994016
"miR-331-5p"	0.184663145195073	3.10196871820254	0.254647006492232	0.803665577471977	0.945897088629047	-6.20065657888711
"miR-4485"	0.44186252941047	11.3735677867789	0.844129190322096	0.416471119677873	0.882026335603496	-6.20245702118514
"miR-6848-5p"	0.259216464700372	3.59436705725521	0.36757076668078	0.7201260120799	0.924923290291564	-6.20387062149482
"miR-548at-3p"	-0.362667865335499	4.33575519855306	-0.496097281586664	0.629530887332171	0.918435059110328	-6.20422030116492
"miR-4638-3p"	0.397792049546755	5.57769541978268	0.721520173361167	0.485554106905037	0.888111747897225	-6.20492021401452
"miR-1268b"	-0.433214346229264	8.53293419575976	-0.760425933090644	0.462893410224283	0.888111747897225	-6.20748828544157
"miR-4454"	-0.4208190849915	8.40635449107686	-0.756336483475887	0.465243326946737	0.888111747897225	-6.20992911472053
"miR-1273e"	-0.396841639915608	8.73214304745723	-0.755098516822404	0.465956187430152	0.888111747897225	-6.2162635677454
"miR-6784-5p"	0.291156451398026	4.00456071532624	0.424574252952312	0.679283592890665	0.919645653570092	-6.21638459123772
"miR-1290"	0.56101334224495	9.78545156468201	0.751849726490784	0.467830230735724	0.888111747897225	-6.22094163598611
"miR-6798-3p"	-0.1586532884827	5.03182718670953	-0.218146944018883	0.831284952988337	0.959264352082789	-6.22399136125441
"miR-138-5p"	0.381184158060766	6.42491689513978	0.677949184620329	0.511729204434142	0.888940066246074	-6.2246736306274
"miR-24-3p"	0.476194227421352	11.0062191097704	0.762592069112958	0.461651747469547	0.888111747897225	-6.22473427588337
"miR-6075"	-0.279421224815649	2.3204300451128	-0.252174900661714	0.80552787480214	0.945897088629047	-6.22799830572121
"miR-6836-3p"	-0.36321648754987	5.71826910625646	-0.527748242596151	0.608092547276992	0.916518161785762	-6.22986803751929
"miR-8089"	0.34073024400174	4.78466656333669	0.54446448668695	0.596921420974724	0.91630319614827	-6.23236681018492
"miR-711"	-0.243497021303479	4.11448478701634	-0.341758560561389	0.738934006286068	0.924923290291564	-6.2352514197625
"miR-8078"	0.2858010493548	6.89128038220179	0.372489393805077	0.716563418637307	0.924923290291564	-6.23527967671987
"miR-5000-3p"	0.262860064637612	4.01463677932095	0.369368329524211	0.718823216345612	0.924923290291564	-6.23668706352242
"miR-145-5p"	-0.387289476831135	3.6266286796648	-0.544293971912684	0.597034833680402	0.91630319614827	-6.23752255956404
"miR-6846-5p"	-0.0105737302660125	4.31636866411155	-0.0145740179537362	0.988631445502244	0.997574606186702	-6.23967968145762
"miR-375"	0.433577809481975	6.09088908479335	0.676396839260708	0.512677070246471	0.888940066246074	-6.24457374378446
"miR-7847-3p"	-0.390369823306819	7.54741013458245	-0.757392308996998	0.464635895603539	0.888111747897225	-6.24528814276423
"miR-6746-5p"	0.365774958315251	5.77432859468574	0.608223326547737	0.555316331239766	0.903114451242177	-6.24750024428532
"miR-6732-5p"	-0.19442719468316	3.79766884105782	-0.257192384821768	0.801749409739224	0.945897088629047	-6.25040442350438
"miR-4449"	0.391593905854323	6.64779346579781	0.545169948553324	0.596452323353388	0.91630319614827	-6.2506476356382
"miR-7106-5p"	-0.208884770608073	2.91238479757755	-0.258629936894882	0.800667816405301	0.945897088629047	-6.25285563096919
"miR-199a-3p"	0.261107671456121	3.78170427941621	0.339027088612594	0.740935011586598	0.924923290291564	-6.25438337485743
"miR-6808-5p"	0.0359595346091772	4.19765903116304	0.0516680168736751	0.959714025949958	0.981224857566078	-6.25767172544148
"miR-7515"	-0.112436853422492	2.40667246582195	-0.169483909239382	0.86847429939611	0.968054999138897	-6.25831402378581
"miR-574-3p"	-0.3914090440823	8.21319681082698	-0.706894893759907	0.494247158075659	0.888111747897225	-6.26058027402322
"miR-22-3p"	0.491113947618578	10.6202942483149	0.709830127158456	0.492494913108291	0.888111747897225	-6.26082454708035
"miR-4655-5p"	0.273610432655064	4.82437275553596	0.423731489341834	0.679880071696305	0.919645653570092	-6.26250392291855
"miR-4270"	-0.279060579253391	4.47108738612405	-0.461098934576114	0.653657351455681	0.918435059110328	-6.26442237868939
"miR-4644"	0.0498077757780622	2.94198145878388	0.0608439291941946	0.952568386323484	0.980682383836503	-6.27005130324255
"miR-320a"	0.263569186074652	7.95565091966702	0.418567312627566	0.683540075298897	0.919769243678288	-6.27468320227319
"miR-660-5p"	-0.037797661712883	5.94156574071458	-0.0567395232723534	0.955764148344231	0.981224857566078	-6.27665749072543
"miR-6749-5p"	0.317665084892957	5.17403700047911	0.532503513624066	0.604903883848122	0.91630319614827	-6.27799534066675
"miR-4496"	-0.268711724553076	5.45671650234115	-0.417904402205591	0.684010516799536	0.919769243678288	-6.28113443248894
