"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"miR-1273h-5p"	0.937593798898178	11.1265574252512	1.70617301892107	0.11584601251082	0.78160174194407	-4.79820358577535
"miR-4534"	0.914545429676179	5.74298820825918	1.65690491515257	0.125586427557634	0.78160174194407	-4.81124248880875
"miR-4706"	-1.10480941156986	3.25049682979336	-1.47314353167952	0.16857605447256	0.78160174194407	-4.82135951320868
"miR-25-3p"	-0.973971220178169	8.23199199136391	-1.56337704676454	0.146089329914366	0.78160174194407	-4.84214881784517
"miR-4448"	1.36743684440526	7.44715617422044	1.64221081274128	0.128629116431239	0.78160174194407	-4.84730565161719
"miR-6729-3p"	1.23826514087926	2.25589914924011	1.33173639984812	0.20972466631341	0.787131184328178	-4.85331546404326
"miR-4525"	-1.2063890899687	4.66632484459738	-1.3888096902143	0.192205132070064	0.787131184328178	-4.85391430495977
"miR-6819-5p"	1.00501553640901	3.85498318591533	1.48543978830164	0.165346555046736	0.78160174194407	-4.85687666156551
"miR-103a-2-5p"	-1.43158681019253	4.28049019779414	-1.3351685363365	0.208634995821564	0.787131184328178	-4.86692032531918
"miR-19a-3p"	-0.925015401862046	8.63427649924105	-1.59776023091086	0.138233707809029	0.78160174194407	-4.8748383177574
"miR-29c-3p"	-1.01355886740785	8.28724745647347	-1.60642145798698	0.136314210254062	0.78160174194407	-4.87607870527956
"miR-34a-5p"	-1.44395613638164	5.97464103726322	-1.3704980759707	0.197688111261554	0.787131184328178	-4.88417704895901
"miR-6789-5p"	1.1087751120402	3.89492450616549	1.47433046487285	0.168261981993511	0.78160174194407	-4.89492398836623
"miR-711"	-1.07818760846774	4.11448478701634	-1.43860675097514	0.177936315619645	0.78160174194407	-4.90275430136973
"miR-421"	1.14391930226376	3.82023500337994	1.28131564319911	0.22627928692812	0.813234043323487	-4.90788942044878
"miR-1306-5p"	1.03014941630907	4.69410592897055	1.3508928734275	0.203702320761963	0.787131184328178	-4.9217416824598
"miR-15b-5p"	-0.870346505057317	9.59729723340483	-1.58739023270728	0.140563068334815	0.78160174194407	-4.92643994522346
"miR-5000-3p"	1.04409341429346	4.01463677932095	1.44141253107346	0.177159745558527	0.78160174194407	-4.9335873596155
"miR-99b-5p"	-0.991715678529959	6.97388612484791	-1.46844724979051	0.169823648052154	0.78160174194407	-4.93989692800544
"miR-1304-3p"	0.974242499769491	4.87556357872585	1.38257394723606	0.194057818336933	0.787131184328178	-4.95078410196054
"miR-4284"	0.851436951345985	11.6822272570225	1.61961444834133	0.133435416053421	0.78160174194407	-4.96105072052469
"miR-708-5p"	-1.07513330956459	7.54866927186192	-1.46397352828814	0.171019441788648	0.78160174194407	-4.96279920106226
"miR-181a-2-3p"	-1.29318581100905	3.36882653775896	-1.22868281798877	0.244677664545405	0.818141433709691	-4.96422717652605
"miR-130a-3p"	-0.968308704717792	9.3123590360662	-1.53789471750058	0.152159859009885	0.78160174194407	-4.96646552029245
"miR-4459"	0.846205002374803	7.94023352480156	1.5473155927898	0.149890510672322	0.78160174194407	-4.97707012868687
"miR-296-3p"	0.968257413919215	3.39693664488225	1.35542001621587	0.202300222660517	0.787131184328178	-4.98420284827221
"miR-1307-5p"	-1.12921713416663	4.01458317017901	-1.21858854588166	0.248339726927056	0.818141433709691	-4.99604347567138
"miR-6785-3p"	1.15697641799018	3.83138192979874	1.26312235447981	0.232507996256981	0.814288892585796	-5.00674232248632
"CTRL_miR_POS1"	0.863801268279072	10.5995249909221	1.56695898697004	0.145253153839906	0.78160174194407	-5.01231011784485
"miR-1254"	0.851101232199269	6.40409891175621	1.47718083793782	0.167509792480487	0.78160174194407	-5.01770807337224
"miR-4316"	0.900998246206043	3.57341960880495	1.3495227239889	0.204128254208056	0.787131184328178	-5.02105958045655
"miR-328-3p"	-1.04632946318699	3.73220931493213	-1.18654573462539	0.260254165876103	0.819327807060188	-5.02674517269228
"miR-4327"	-0.927388989142903	3.3834170966388	-1.34278489173796	0.206233572411498	0.787131184328178	-5.02722294940013
"miR-8078"	1.05184312695818	6.89128038220179	1.37534826235002	0.196223277635152	0.787131184328178	-5.02835602082254
"miR-106b-5p"	-0.895778697293022	8.28903640972234	-1.44877784864738	0.175134884049646	0.78160174194407	-5.03240148829089
"CTRL_miR_POS4"	0.852385612901924	10.1423424746981	1.53693582334491	0.152392504834147	0.78160174194407	-5.03446855347784
"miR-193a-3p"	-0.823157808292184	7.74268313082523	-1.44811762502783	0.17531558577142	0.78160174194407	-5.03473528972339
"miR-3135a"	0.864313702977105	5.68066534017675	1.44510391578527	0.176142444805669	0.78160174194407	-5.03883402538609
"CTRL_miR_POS2"	0.888221526997894	10.2925103201464	1.52802515100267	0.154569182994279	0.78160174194407	-5.04841888397813
"miR-339-5p"	-0.877348481673824	6.07894514577665	-1.3664315818911	0.198923272664945	0.787131184328178	-5.05105610677595
"miR-205-5p"	-0.72471257658284	14.2488300026831	-1.58090649614854	0.142036884286788	0.78160174194407	-5.05369103565161
"miR-31-5p"	-1.11293986740361	10.8911662532903	-1.48331269953145	0.165901394779926	0.78160174194407	-5.06255725516669
"miR-454-3p"	-1.11128833455122	5.17859530571666	-1.19587298015062	0.256740296759178	0.818532236441895	-5.06683633098062
"let-7d-5p"	-1.13504217673634	8.15764395058431	-1.34186186459474	0.206523378363104	0.787131184328178	-5.07511643167695
"CTRL_miR_POS3"	0.856624012060032	10.2967451216677	1.51054282333786	0.1589179497368	0.78160174194407	-5.07759068692211
"miR-193b-3p"	-0.819210488500063	8.25677109747118	-1.44549768968154	0.176034218884531	0.78160174194407	-5.07799412368529
"miR-218-5p"	1.10098483758446	3.60982717424027	1.11816942531453	0.287179236194122	0.819639998204807	-5.07816856041734
"miR-212-3p"	-1.00041814372743	4.45054786611302	-1.1401915022802	0.278281605645645	0.819639998204807	-5.08042270941579
"miR-181c-5p"	-0.904126306363841	5.72726030617503	-1.24865869506384	0.237558142356396	0.814288892585796	-5.08607230280838
"miR-451a"	0.826551394557089	4.31357064060779	1.35674868904697	0.201890244309228	0.787131184328178	-5.08857993475688
"miR-4253"	-1.05646290388427	3.42393592635918	-1.11703250173598	0.287644471698907	0.819639998204807	-5.09021638788973
"miR-4259"	1.02813911779396	2.82588189638742	1.09940140854632	0.294933517556266	0.819639998204807	-5.09187325289893
"miR-374b-5p"	-1.11583130509606	6.27381666592626	-1.16979050617453	0.266661495383839	0.819327807060188	-5.09238062075152
"miR-4685-5p"	-0.963609926205418	3.21466615224017	-1.2382560556907	0.241244653840569	0.818141433709691	-5.09335592773425
"miR-16-5p"	-0.772945118363275	11.7127641749383	-1.44948670883906	0.174941046879644	0.78160174194407	-5.10239342240051
"miR-4505"	1.02354827018332	4.70618545026651	1.26829917083196	0.230721675284115	0.814288892585796	-5.10384559900026
"miR-1273d"	0.785814372776687	10.422112993988	1.45394871918609	0.173725097957953	0.78160174194407	-5.10400532112679
"miR-6131"	-0.807558902929357	7.64722579583826	-1.4426126457269	0.176828462828144	0.78160174194407	-5.10587133864082
"miR-30e-5p"	-0.87951484807114	7.33569738813208	-1.25066937261056	0.236850847470878	0.814288892585796	-5.11322122778843
"miR-6820-5p"	-0.958039026212215	3.9083991976263	-1.15909334312666	0.270816458635703	0.819639998204807	-5.1209584800884
"miR-6077"	0.819525821784404	6.61610064371699	1.42426208901368	0.18195178112516	0.783750119733518	-5.13330170363051
"miR-182-5p"	-0.966311030869899	6.28330986224903	-1.18498714575641	0.260845018780146	0.819327807060188	-5.14164191886506
"miR-6749-5p"	0.817917473309245	5.17403700047911	1.34768314551924	0.20470127813592	0.787131184328178	-5.14328226514433
"miR-149-5p"	-0.974251182696743	5.28560712227608	-1.06947900594132	0.307625388353941	0.819639998204807	-5.14441429350903
"miR-3607-3p"	-1.1925950313347	3.05460403317603	-1.02929114399703	0.325313640574716	0.819639998204807	-5.14786568230076
"miR-145-5p"	0.936924781675386	3.6266286796648	1.34586568513535	0.205268720562605	0.787131184328178	-5.14869706605549
"miR-15b-3p"	-1.19218336037497	4.02578227868014	-1.03863239355675	0.321136145243248	0.819639998204807	-5.15231086942924
"CTRL_miR_POS6"	0.809642939016335	10.5926148195381	1.45222796492723	0.174193168710822	0.78160174194407	-5.16033300244873
"miR-6089"	0.786180092879935	11.7078046905227	1.50872328311395	0.159376571334427	0.78160174194407	-5.16096193788374
"miR-143-3p"	0.859635374161689	3.73940554846643	1.33659090652713	0.208184778961442	0.787131184328178	-5.16269688583898
"miR-138-5p"	-0.786598080438939	6.42491689513978	-1.33691489908393	0.208082339251541	0.787131184328178	-5.16449104414706
"miR-660-5p"	-0.827302893128592	5.94156574071458	-1.19615789710143	0.25663355290417	0.818532236441895	-5.17075822207583
"miR-200b-5p"	-0.925311498171598	3.32432495944629	-0.994888435187784	0.341045769789653	0.830104348126155	-5.17580557070337
"miR-324-3p"	-0.868362796601898	5.93897122158351	-1.11096821916578	0.290135802227551	0.819639998204807	-5.18271436947386
"miR-1225-5p"	-0.795189425203267	5.34261014825174	-1.25092341215667	0.236761604926711	0.814288892585796	-5.18792511179738
"miR-130b-3p"	-0.988366680915228	6.29956569684155	-1.05071848866993	0.315790582677707	0.819639998204807	-5.19385279747115
"miR-181b-5p"	-0.777511495530105	7.88728172866473	-1.25904256200565	0.233923642043714	0.814288892585796	-5.20777959974251
"miR-1273f"	0.710364957385283	10.7260735314819	1.3827872574802	0.193994196361706	0.787131184328178	-5.2090242645748
"miR-3135b"	0.743724946743141	10.0243356670691	1.38939548243912	0.192031852341051	0.787131184328178	-5.21017332720923
"miR-664b-3p"	-1.07564750021952	4.10130546395906	-0.976846550088188	0.349515153925403	0.835735831765178	-5.21205957589298
"miR-15a-5p"	-0.890534874964353	8.424259947418	-1.31938598854041	0.213684693581037	0.796949832034938	-5.21374645127574
"miR-937-5p"	0.832136376719331	6.78688353140275	1.34322021884457	0.20609700810804	0.787131184328178	-5.21421130365817
"miR-6824-5p"	0.836582598465621	3.67668919855618	1.13108453287224	0.281934890712437	0.819639998204807	-5.21965288218179
"miR-3610"	-0.817773417470989	4.05022794141179	-1.12078376487984	0.286111630072389	0.819639998204807	-5.22461345416588
"miR-221-5p"	-0.798276033223546	4.85637752882011	-1.03015105793597	0.324927401844325	0.819639998204807	-5.23386985026264
"miR-5684"	0.818109204614661	3.96807685033266	0.965628309477356	0.354857518329249	0.840450264579273	-5.23395749271609
"miR-18a-5p"	-1.20950918281661	6.21172161707358	-1.13493935149015	0.28038401594337	0.819639998204807	-5.23658122049377
"miR-93-3p"	-0.832067513032318	4.17401217525761	-0.985343381828374	0.345507683803308	0.832632352423342	-5.23730812992332
"miR-8071"	0.953792002021654	3.99475278763315	1.01670350262649	0.331006489592264	0.823030114947244	-5.23762234413365
"miR-566"	0.92182680654833	5.47166611967303	1.09429563865592	0.29707048812895	0.819639998204807	-5.23969550928277
"miR-199a-3p"	0.921094046803535	3.78170427941621	1.17202945947542	0.26579820194762	0.819327807060188	-5.24052008253109
"miR-429"	-0.804392683387679	5.92211269761428	-1.08966803688729	0.299017502152278	0.819639998204807	-5.24168503683886
"miR-365a-3p"	-0.7109465534372	7.56005447509556	-1.30670932588613	0.217813048080247	0.802255512494325	-5.24669385496602
"miR-21-3p"	-0.791662404896256	5.74028593076373	-0.953057286371106	0.360913634225656	0.845361936133281	-5.2489920719848
"miR-6870-5p"	0.833802395595628	4.73131122480199	1.28858029330061	0.223830320328549	0.811766888445047	-5.2635218160878
"miR-194-5p"	-0.939850156340006	4.19547528402594	-0.908657185971097	0.382892445664166	0.848046502793299	-5.26489106619963
"miR-548e-5p"	0.801321536683222	4.9161170712554	1.01515845564812	0.3317102824155	0.823030114947244	-5.2717587003839
"let-7g-5p"	-0.713053904927094	8.70792679684218	-1.28658097938767	0.224502141155123	0.811766888445047	-5.27798304482377
"miR-1273a"	0.753485987194296	5.99017090767168	1.23744721813727	0.24153320527137	0.818141433709691	-5.27814773680703
"miR-6512-5p"	0.68282508549934	7.77641903462997	1.29363315908315	0.222139728197253	0.811766888445047	-5.27913615247219
"miR-1307-3p"	-0.791699762912669	4.04530644597989	-0.88313107529544	0.395944092710728	0.856726012058913	-5.28557895091885
"miR-2467-3p"	-0.743233677815781	4.37113695635879	-1.11264442667789	0.289445531697254	0.819639998204807	-5.2890315556686
"miR-6753-5p"	-0.983301284681417	3.9208114449672	-0.942678753222645	0.3659689418868	0.846852457690448	-5.2954412297123
"miR-378f"	-0.857739951491117	4.79150219439627	-0.880510319403175	0.397301270347725	0.856726012058913	-5.2964864220275
"miR-34c-5p"	-0.74425907511755	4.05423434320894	-0.861747374085908	0.407111067913819	0.85930468836805	-5.30238094644211
"miR-135b-5p"	-0.950530241173532	5.51475608405287	-0.948195169553423	0.363275691596486	0.845361936133281	-5.30365450696421
"miR-7854-3p"	0.727005394945559	2.02280811247259	1.05571591321892	0.313599826938586	0.819639998204807	-5.30546718304551
"miR-191-5p"	-0.710491486151564	7.96250326486354	-1.22029423277818	0.247717875282695	0.818141433709691	-5.30812185811416
"miR-331-5p"	0.765208366463304	3.10196871820254	1.01535442483822	0.331620954401634	0.823030114947244	-5.31074765187621
"miR-6760-5p"	-1.01548223437555	3.77915627213415	-1.04867595177563	0.316689274827541	0.819639998204807	-5.31176471113771
"miR-301a-3p"	-0.948082578735528	6.33420812979313	-0.873506189516634	0.400944087877932	0.85930468836805	-5.31355653966935
"miR-23b-3p"	-0.679725671057582	11.9491162806275	-1.27323061310875	0.229030375747664	0.814288892585796	-5.31913622557412
"miR-4644"	-0.883383481587564	2.94198145878388	-1.02870415470409	0.325577487985339	0.819639998204807	-5.32267830806183
"miR-26b-5p"	-0.749635386323647	8.95508768180954	-1.24985670869536	0.237136513324205	0.814288892585796	-5.32842626033777
"miR-320e"	-0.755392842988297	6.38592380289591	-0.963789778654895	0.355738644872508	0.840450264579273	-5.33123453868288
"miR-4800-3p"	0.703594318030025	5.01278263790449	1.08530391345803	0.300862540019991	0.819639998204807	-5.33215397011316
"miR-141-5p"	-0.72565623786248	4.00495803264261	-0.808413978226875	0.435885967718795	0.871166875838251	-5.33430806802649
"miR-200a-3p"	-0.775125444799876	8.4950449380048	-1.19940788634697	0.255418431441369	0.818532236441895	-5.34530584246569
"miR-1291"	-0.696113405935663	3.55532802786998	-0.802127384457201	0.439364152910748	0.871166875838251	-5.34636851248224
"let-7i-5p"	-0.720176989400443	9.00846056485655	-1.22450459957057	0.246188195944184	0.818141433709691	-5.35048344989254
"miR-4478"	-0.717707196575804	5.30792761793696	-1.05118850628006	0.315584050865494	0.819639998204807	-5.3538563137953
"miR-6858-5p"	0.701575128930954	7.11677639622448	1.21090022719525	0.25115815519961	0.818333989194333	-5.3655573568714
"miR-1273g-5p"	0.751328919042595	4.19453684218883	0.833861872900001	0.421992157227421	0.864701523761013	-5.36619098733023
"miR-6071"	0.728417134432039	3.8270761348901	0.902277982646832	0.386125726398298	0.848046502793299	-5.36622558728338
"miR-181a-3p"	-0.689202284174385	2.84759281428574	-0.731151245230813	0.479881375631346	0.899029162165312	-5.37274035465094
