"N2_3_Day0"	"N2_3_Day5"	"mir71_3_Day0"	"mir71_3_Day5"	"N2_1_Day0"	"N2_1_Day5"	"mir71_1_Day0"	"mir71_1_Day5"	"N2_2_Day0"	"N2_2_Day5"	"mir71_2_Day0"	"mir71_2_Day5"
"cel-miR-1-3p.iso.0.0.0.4CA"	1267.08474498504	704.659842615364	2610.35232343916	1432.42644258344	1407.71131634838	509.6855023543	5111.83304497897	3387.36617792974	1669.87617367846	487.711187429922	670.793526927688	823.251714043047
"cel-miR-1-3p.iso.0.0.u-T.0"	0	1207.00017213626	0	1359.95514848647	1480.88749931275	730.222498565295	0	3477.41633488126	0	825.790107436131	662.443400036472	676.780431165987
"cel-miR-1-3p.iso.0.u-A.0.0"	4185.847967375	5945.94569038756	9435.40184061523	8618.71575353297	7920.39160017689	3651.11249282648	17663.4995344019	24449.2343942343	5732.46069240722	4110.38713558298	3779.82410609046	4341.15951165412
"cel-miR-1-3p.iso.0.u-A.u-G.0"	0	0	0	0	1360.58089342218	0	0	0	0	0	0	0
"cel-miR-1-3p.iso.0.u-A.u-T.0"	0	1181.06177302158	0	0	1456.08201356212	579.522217821115	0	3241.80565025468	0	667.719930195291	816.920747523968	0
"cel-miR-1-3p.iso.0.u-TA.u-CA.0"	0	725.410561907105	0	0	0	0	0	0	0	0	0	0
"cel-miR-1-3p.ref.0.0.0.0"	70666.3056390773	44204.2197712308	169688.702187731	91779.9730834803	92131.2949007109	33747.0612424203	323593.864383747	216892.5876186	107050.552194773	30202.0918721021	41540.4895959846	50368.4616514892
"cel-miR-1-5p.iso.0.0.0.1AC"	11.1707723109512	10.3753596458704	9.48069851128023	8.05236601077512	12.4027428753161	23.2789051556051	9.04429059621191	14.8027655262771	12.2702992053861	3.93769124799245	13.9168781520267	9.86863253426996
"cel-miR-1-5p.iso.0.u-A.0.0"	6.38329846340069	8.64613303822533	4.21364378279121	2.68412200359171	9.92219430025292	8.5764387415387	15.3752940135602	17.2698931139899	4.46192698377678	6.75032785370135	5.56675126081069	3.11641027397999
"cel-miR-1-5p.ref.0.0.0.0"	148.411689274066	77.815197344028	142.210477669203	83.2077821113429	159.995383091578	153.150691813191	186.312386281965	236.844248420434	190.747378556457	61.8780053255957	116.901776477024	87.2594876714397
"cel-miR-1817.ref.0.0.0.0"	106.920249261962	28.5322390261436	155.904819963275	30.4200493740394	111.624685877845	19.6032885520885	183.599099103102	51.8096793419698	108.201729356587	13.5006557074027	84.892956727363	29.6058976028099
"cel-miR-1819-3p.iso.0.d-T.0.0"	22.3415446219024	4.32306651911266	26.3352736424451	8.94707334530569	12.4027428753161	7.35123320703317	40.6993076829536	16.0363293201335	36.8108976161584	8.43790981712668	26.4420684888508	7.79102568494997
