"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"cel-lin-4-5p"	4769.73912502031	1.11545471199395	0.3871070306572	2.88151499108713	0.00395768407648571	0.0166552538218774
"cel-lsy-6"	21.7202368814158	2.73107645079535	0.598975212077938	4.55958175851856	5.12555992582387e-06	0.000147909015002346
"cel-miR-1020-3p"	112.05974578848	1.07154771247763	0.480034096060356	2.23223250446548	0.0255996001697817	0.0581024633066956
"cel-miR-1022-5p"	334.771884443128	1.43490550370544	0.407530145093549	3.52098003296432	0.000429954990818204	0.00361878783938655
"cel-miR-124-3p"	17.7047483637794	1.70815167158969	0.543487401745824	3.14294621384537	0.0016725657047925	0.00993700801082603
"cel-miR-1-3p"	124553.389618723	1.48752415713272	0.549541100299426	2.70684787056368	0.00679253760177295	0.0227872435050983
"cel-miR-1820-5p"	946.240021786445	1.27973191349347	0.469228482029574	2.72731081446332	0.00638528613982308	0.0218614881397333
"cel-miR-1821"	108.914710975197	2.3243932962219	0.470260386980064	4.94277927840953	7.70166623349965e-07	5.12003812001798e-05
"cel-miR-1822-3p"	161.603914991267	1.41886121209215	0.449890246646007	3.15379411460897	0.00161162740570096	0.00986511321065434
"cel-miR-1829a-3p"	141.60925957176	1.44839304005095	0.477181185056806	3.03531045524883	0.00240288205623424	0.0127732151410347
"cel-miR-1829a-5p"	387.399072330706	1.20060129768684	0.433941193624005	2.76673732599612	0.00566203559972744	0.0201329821669858
"cel-miR-1829c"	233.651650018459	1.83007158467878	0.506230496358826	3.61509549077341	0.000300236934449223	0.00296639137531292
"cel-miR-2212-5p"	32.3351033164243	1.28761567668119	0.559626434486895	2.30084856134748	0.0214001924732215	0.0520823961396476
"cel-miR-228-3p"	58.5174569756218	1.3708393082566	0.458832841252397	2.98766606268822	0.00281116527171251	0.0141963846221482
"cel-miR-228-5p"	43964.4407353128	1.13599020403669	0.464796203637693	2.44406084891818	0.0145229768515168	0.0390393829073233
"cel-miR-229-5p"	4206.21609231699	1.40611992430076	0.449754557368619	3.12641617803175	0.00176950940391222	0.0102125971311505
"cel-miR-230-3p"	388.082190565532	0.831765670224524	0.418609081459579	1.98697473863772	0.0469251963023559	0.0947888965307589
"cel-miR-231-3p"	38.1420616181131	1.06073293184257	0.54210987797767	1.95667515928619	0.0503856722310871	0.0988146193269863
"cel-miR-232-3p"	37.392636450017	1.25354916530279	0.546069591017547	2.29558500587246	0.0216996209023421	0.0521824216937275
"cel-miR-233-3p"	414.760894479142	1.9464845011863	0.475665690621585	4.0921271800005	4.2743410383023e-05	0.000784924445215514
"cel-miR-234-3p"	754.612945397842	1.12134153266059	0.405454354466165	2.76564185415393	0.00568108902731777	0.0201329821669858
"cel-miR-236-3p"	432.057929292604	1.98417280478277	0.607762840005728	3.26471556695384	0.00109574048848602	0.00736819297776864
