"N2_3_Day0"	"N2_3_Day5"	"mir71_3_Day0"	"mir71_3_Day5"	"N2_1_Day0"	"N2_1_Day5"	"mir71_1_Day0"	"mir71_1_Day5"	"N2_2_Day0"	"N2_2_Day5"	"mir71_2_Day0"	"mir71_2_Day5"
"cel-miR-2216-5p"	2.28291617893746	1.74807257177524	2.67979386942502	2.50536713253078	2.41649930145886	1.84185820004877	2.7770880917642	2.98847007795411	2.12274596334998	2.18307089088798	1.65968853048517	2.32531360803093
"cel-miR-2220-3p"	2.56792348707346	3.01680731754154	2.70335640070121	3.2013694556992	2.44912705038925	2.88431608936699	2.85522725019426	3.83849013578979	1.9058336315111	2.3773621066359	1.95236654389847	3.02553468853604
"cel-miR-228-3p"	5.9408674906811	4.9697305346802	5.78584415976232	5.54552115115472	6.13318415104035	5.34265620211	5.97754823527822	6.37787281516509	6.12547895971624	5.0628675411921	5.88306709734709	5.60034211288615
"cel-miR-228-5p"	15.2834370426556	14.9463521164355	15.5488270169731	15.5192630702896	15.0926873164231	15.1906436082382	15.6840315416106	16.1582320819737	15.4263598138664	14.7232417425183	14.7455757993481	15.2136158436368
"cel-miR-229-3p"	8.06984505665141	7.87355999978576	8.25606677613622	7.91471601776105	8.45943839067582	7.94231795935116	8.46012610519899	8.29459463972212	8.53191607047236	7.70988960501364	8.08357007769589	8.03399693364652
"cel-miR-229-5p"	11.4718617527999	11.9912125683806	11.8941428735357	12.4532924731516	11.6461132480726	11.2634382839977	12.2379759224215	12.8366670242512	11.3002238268419	11.3461694035051	11.4560232157372	12.165216835561
"cel-miR-230-3p"	9.05384115385649	7.2975111980103	8.94533375521874	7.69500920664466	8.76719660842257	7.72743625230329	8.87050661731836	8.2442150630433	9.04524144574818	7.24283685864103	8.7037648152413	7.6238833194809
"cel-miR-230-5p"	7.81741008172258	6.57285711409583	8.01746435537899	6.66188454161293	7.74166421904091	6.81515046193875	8.11547771392545	7.08681135817622	8.00104778946623	6.29164235303744	7.73193854669404	6.44103656060317
"cel-miR-231-3p"	5.03158587854931	5.42755536983121	5.09742893594602	5.36681180457119	4.87977646293777	4.50325876567592	5.50824601208161	5.93957996942784	4.57912103494917	4.61490135340332	4.47609830141673	5.43099551951773
"cel-miR-231-5p"	2.98252483791992	3.43475909493798	3.76750327094506	3.45771011084022	3.42902153574373	2.85963163944429	4.26280507857596	3.93265699788201	3.49275087193257	2.90431155119853	3.15169404793033	2.97246717410982
"cel-miR-232-3p"	4.8035630394118	5.17125599811701	5.25620855451418	5.16201899688527	4.92858869278929	4.37555521953564	5.63599984130055	6.02549268829761	4.81755085495609	4.43476214773067	4.75145973896721	5.04548226331235
"cel-miR-232-5p"	2.66549343314403	2.63714016985303	2.74567401661846	2.57550466825568	2.92043315673042	2.28622240012375	3.08224690954574	2.83594675332725	2.77811074664575	2.42503189045785	2.4704075197295	2.50239921919444
"cel-miR-233-3p"	8.13838167133812	8.08314103857581	8.46158973193615	8.88742213430193	8.38505026222876	7.84966578813901	8.98802401459713	9.67844496835866	8.13248194926361	7.87663218676276	7.80162735061381	8.85477009710699
"cel-miR-234-3p"	9.48550356571922	9.13340780805275	9.65714053222128	9.22880381658973	9.81570280764116	9.02951217362019	9.332014004875	10.0827574557149	9.5817878268296	8.87943377807669	9.7471241638452	9.63794042595902
"cel-miR-235-3p"	12.9420691399846	11.7892088408135	12.6660966881403	11.8668632504243	12.7041598745468	11.9614042601492	12.6203666721075	12.2893815919644	13.1038251487613	11.8580293845124	12.6108838350162	11.9907595575699
"cel-miR-236-3p"	7.6685726075006	8.21077035779883	8.55862876918331	9.10780779629873	8.65047068060647	7.43673884582114	9.22379939923669	9.77370938806912	7.44918122735391	7.58218674815158	7.76166493021976	8.10951445727242
"cel-miR-236-5p"	2.6117774253866	1.94720859789061	2.80601628796564	2.30339977363891	2.47227081524227	1.89912694713937	2.94257920334026	2.35337498223279	2.91175819503492	1.6999375740976	2.41384750859346	2.19838280057557
"cel-miR-237-3p"	4.6596695153875	3.62138114475542	5.40755675918853	4.33738703818414	5.55469931898452	4.21089118633858	5.78871200448379	5.20177531067594	5.18158539132253	3.62912233322953	5.15604328082371	4.17282252513748
"cel-miR-237-5p"	13.3091639764769	12.5557238279257	13.4710555097094	12.5399936995164	13.5284386056723	12.5128511335217	13.6626076472788	13.2687898971301	13.438196574715	12.190645831687	13.2387506319484	12.3241388953706
"cel-miR-238-3p"	15.5818171590052	15.7839061201853	15.5981480775807	16.2855226352876	15.7233059806898	16.2826922440314	15.8218899109052	16.8958694482499	15.6489713225372	15.7103574411006	15.5526164191178	16.3939981553204
"cel-miR-238-5p"	2.72407601432846	3.34755132432193	2.79911762295601	3.60832739574138	3.60197293634845	3.08162410096076	3.91116284086589	4.26582325905503	3.19569215183943	2.52146379432898	2.93960501858385	2.7017259401049
"cel-miR-239a-3p"	6.24347161885224	6.32282894311122	6.51213950424796	6.35017294861262	6.6977438271996	6.26496466398198	7.06947034270111	7.35084917710851	6.49007314337143	6.12377732307673	6.43574056788731	6.18887989765736
"cel-miR-239a-5p"	4.29501306133048	5.64621114305168	4.93881503683004	6.6378008657205	4.29500830325081	4.40816752315954	5.40772321123128	7.05648961696627	3.76811967484774	4.90867436675916	4.21923157105766	5.98541244027887
"cel-miR-2-3p"	8.66594188719961	8.46559244689128	8.7807230335961	8.60457765631914	8.9665771724514	7.8764666757395	9.11185939105183	9.07818789718502	8.4500422593203	7.90356502225361	8.15353314274848	8.5068709896051
"cel-miR-240-3p"	10.9185742880319	10.4407662583537	10.5516329807801	10.3035027729758	10.8555863905933	10.4922267289028	10.3517810968894	10.7196130526808	10.9931341371308	10.2651140340742	11.4696404857828	10.2799769286136
"cel-miR-240-5p"	7.54875917792041	8.30517662700154	8.04160158552587	8.54439417820719	7.83697626721698	7.96379769266678	8.55437524855089	8.87776881673085	7.70764476965647	7.83186688767412	7.46427218236966	7.83548814050477
"cel-miR-241-3p"	8.0161814512231	6.99995389185476	8.11738678814972	7.55685574725264	8.16673186042474	7.57288216211345	8.29833175504152	8.12450429929763	8.18674208702173	7.14175302528699	7.96268743647998	7.65066061373846
"cel-miR-241-5p"	11.4307612104287	10.4127545078588	11.4720049862595	10.7256401272719	11.3868385559325	10.8528521176984	11.5741434104788	11.2504703885762	11.7252976681295	10.3306199578082	11.2941800784653	10.6920472348384
"cel-miR-242"	7.8029673970528	7.64833129178025	8.05564593052032	8.36688498162666	8.10286761638834	7.35651982984162	8.56296831081824	8.88377603008452	7.54416209196816	7.40636115241103	7.7231628932994	8.28639909908898
"cel-miR-243-3p"	8.82756287040481	8.47402801315075	9.22497213148408	9.2355264589329	8.76156867151812	8.80936942722913	9.13813242127794	9.80243129303557	9.05305525858226	8.2995401825118	8.718222532822	9.24037086931875
"cel-miR-243-5p"	3.13892156304372	4.10117989710479	3.4469536884201	4.70933922837397	3.62004221427899	4.33982017741858	3.8646275238892	5.23946674617363	2.87618529788309	4.02709787429579	2.94188996000151	4.17839709634827
"cel-miR-244-5p"	7.7476916777789	7.8723189485007	8.57998345555371	8.73647414790905	7.94070648132139	7.48042475092802	9.00659114301466	9.42988708297625	7.55259447831794	7.42832818927745	7.79190426097182	8.5059051072623
"cel-miR-245-3p"	9.71353377899994	9.62182036078089	9.85195224840742	10.1317387958823	9.75388861423431	9.30526914214977	9.97783840989813	10.6829550161643	9.85243919149464	9.55724562789683	9.50346821468711	10.4536179098759
"cel-miR-246-3p"	13.7793630482474	14.5200799138043	14.271235001122	15.1413059683455	14.1666050360383	14.4532625846948	14.6756830628664	15.8255824068137	13.6492294880147	14.0544101482785	13.6794056857101	14.5165409600056
"cel-miR-246-5p"	2.95583024033629	3.04051331585335	3.23164224410076	3.05969012606323	3.77837574967766	3.66029905413952	3.90896834491282	4.41679870237163	3.69931426908853	2.93562495241968	2.58306737526747	2.94673284396305
"cel-miR-247-3p"	3.77257466381831	3.57870864276843	3.86899384760824	3.60031477139553	4.26096802329914	3.35102238502106	4.56343889780841	4.56902837216588	3.74380552383311	2.90983608664224	4.73162806022977	3.32483497773466
"cel-miR-248"	10.547989591658	10.8280152910452	10.8488736502358	11.1442678716061	10.5490035226002	10.5711774085748	11.1314288372287	11.6065914641691	10.5055754460254	10.2912723056443	10.1318233197207	10.5587359442106
"cel-miR-249-3p"	7.37867518084082	7.22319595147748	7.64846843610091	7.57173104787709	7.60257418636278	7.25645223227482	8.2077648634809	8.32412972806571	7.17462680031643	6.89968086497783	7.18261555385077	7.30688099741958
"cel-miR-250-3p"	9.93812789435253	10.2594048379473	10.5174131906586	10.4474825256312	10.5578376312684	9.17928500574163	11.085939566007	10.8370888526112	9.70194030711645	9.72203000416122	9.93084971783149	9.80996248086928
"cel-miR-250-5p"	5.71109355963491	4.92494050868422	5.67103237499996	4.9170206484326	6.29995345431964	5.87689554402039	5.98700142401154	5.80071256857165	6.30441354026316	5.16326646348907	5.86663631899738	5.24282090021872
"cel-miR-251"	4.60527627276792	4.97907250272684	5.34023805945359	5.00545817319153	5.26577223721915	4.32671515331898	5.89882573739284	5.7739683651899	4.64660729588809	4.66308934132845	5.08733376993075	4.98812762649483
"cel-miR-252-5p"	9.74485337579986	9.4138646670387	9.89933588023646	9.80993120284335	9.78948487277838	9.27328150675452	9.91067653896797	10.1689258929671	10.0414813783453	9.4836366408409	9.5304136006719	9.99829099659055
"cel-miR-253-3p"	9.17390720737992	9.34300495284989	9.35013334039916	9.6448869108475	9.18699199121963	9.74875568263629	9.67702221211461	10.1989491731624	9.2060600833991	9.36536853819202	9.10628923853222	9.37117959371306
"cel-miR-254"	9.45335932991695	8.99449294260021	9.81103699422468	9.78239377656976	9.50044990364753	9.44956799314859	10.2793443413818	10.5379553430565	9.4046579884422	8.5444785227449	9.1243972196213	9.20938031547824
"cel-miR-255-3p"	2.95675385981903	3.11462154816236	4.0681647233026	3.49241397233232	3.72725763828	2.54155004061327	4.25558431658577	4.04944422827215	3.26827893876175	2.60008057276647	3.12922701087654	3.04636225207091
"cel-miR-259-3p"	4.74933275645455	4.41351846596	5.30527293065516	5.2717810216379	5.13687205556765	4.68876841022176	5.15938752227225	5.94746185294424	4.69596131882744	4.45047508734172	4.45114946862871	4.81864763692307
"cel-miR-259-5p"	7.97024479323351	8.23652730107447	8.53867582216055	8.99185369180005	8.37770863258067	7.52559392808188	8.98137493485889	9.43721464073144	7.98099550014844	7.83620460086851	7.79998425770231	8.87256865850686
"cel-miR-2-5p"	3.60810234713077	2.82812075777936	3.38881577043754	3.28097796581199	3.43359206346363	2.64525244073712	3.54825771929132	4.31286171156225	3.21937002304238	2.37406689652193	3.27406237601676	3.28323559440972
"cel-miR-2953-3p"	4.54520120484805	3.55515244729322	5.20637559839482	4.33054759637388	4.9816464616264	3.88433202884033	5.72267872562003	5.2712780312587	4.4543738238753	3.54102386004905	4.53664336906453	4.05099799129933
"cel-miR-34-3p"	5.73676535996974	6.27758385477383	5.77899605228696	6.35852865603131	6.17194909356194	5.75748137260392	5.99504537926069	6.78117324313922	6.21386417540274	5.92738246494216	6.37582209551428	6.35101614295362
"cel-miR-34-5p"	9.31033494712112	10.6725565575251	9.56591925308818	10.8021467657782	9.62984492109839	9.96243256876765	10.0301624809589	11.406309629656	9.092399574165	10.1002673158976	9.09357081909065	10.6766862694889
"cel-miR-35-3p"	14.5996101903589	16.0672767344783	15.0408840898569	15.4363188353184	15.3075204024879	16.0546835710829	15.4910553213195	16.237574462925	14.2644793874453	15.6569044663268	13.9295412745315	15.1347032794735
"cel-miR-355"	9.01726834925833	10.3096091825207	9.95458500721984	10.7675452381247	9.47918869744792	9.71373956677431	10.3572304903908	11.5672113552033	8.96894901809499	9.88119376136656	8.82793955522169	10.6364677453655
"cel-miR-35-5p"	4.7923514778177	6.61840554958281	4.86383882826614	6.79826742565439	5.2383196459505	5.46562037743721	6.0209653730423	6.73456116565927	4.29277893349875	5.6892230658495	5.25993648002351	5.68205948070173
"cel-miR-356b-3p"	8.00504419275894	7.86554543292509	8.04818515912787	8.16574725533118	8.03720217359944	7.95889543668254	8.32670972242694	8.67983715518839	8.10331651474216	7.85129059793206	8.03715353485388	8.51812051521969
"cel-miR-357-3p"	6.13850505111131	5.07537813622358	6.29773982904413	5.12345204318163	6.40951288018728	4.63290146700724	6.16013633816939	5.54630375917239	6.12179064890578	4.92678902966616	6.61224814294371	5.18009200299417
"cel-miR-358-3p"	4.80335694059623	4.02921391167339	4.6375384491731	4.00542694135022	4.76806586655854	4.04471891802091	4.83595014327279	4.9321850438426	4.28871500645015	3.76988506034482	4.92283681158422	3.98454146905078
"cel-miR-358-5p"	4.37233191806397	3.90567928376735	4.26547182039995	3.92703359952264	4.80827047106863	4.53592319959789	4.27194441435671	4.1899467995684	4.69218074775859	3.94641039518454	5.69178668831197	3.8317455857012
"cel-miR-359"	11.9065020270601	11.3696208451465	12.1897297532389	11.8298339035407	12.0658688150073	12.6932959960766	12.5941561149048	12.9054032197277	11.9521229257884	11.0780156118828	11.8110636877972	11.2477352745555
"cel-miR-36-3p"	11.5023047649024	12.724397466148	12.0714189734241	12.6418328838458	12.3484153027654	12.4844117979821	12.8140668781672	13.2864624236388	11.0264555319353	12.2319363685095	10.9995622876091	12.3161613470378
"cel-miR-36-5p"	5.02746614057157	4.20217465517118	4.85881098423873	3.76855488275774	5.36864700244401	4.52774893909664	5.602230213909	4.25292589769742	5.00458671834628	3.96716073371224	4.88218288032499	3.69827600774752
"cel-miR-37-3p"	12.6387478447364	14.5001931905481	13.5319975688182	14.1006635088742	13.631096356623	13.6299271718808	14.1736252296783	14.9984132663784	12.4074106771569	14.0867969111994	12.0710122993724	13.9755335073623
"cel-miR-37-5p"	2.82354989565664	3.23743377980077	3.10527776162883	2.5696569959001	3.74878801997486	3.34531062803219	3.71201101113928	2.82522310635465	3.40884608928407	2.81441433007883	3.27895101372001	2.65711404157886
"cel-miR-38-3p"	8.03033529737199	10.8679988553943	8.39832615990092	11.2941228806355	8.82032315170252	10.5545281169215	9.45599043992207	11.8087551848792	7.60515376796216	9.76257727530085	7.61790839451219	9.70177921468163
"cel-miR-39-3p"	14.3651966139599	15.933203505126	14.8684060770976	15.7968070056691	15.0137337516496	15.8445943429272	15.5980851167236	16.4249409909369	13.9335222304055	15.3570965066863	13.7983326276142	15.2730692229916
"cel-miR-39-5p"	5.07276011811464	4.99088119909084	6.42711284813788	4.86958199166796	6.80780958615275	5.21023618961621	7.90048840134179	5.70770946043338	5.25308964317977	5.04548938721481	5.20765914092191	4.59255414369881
"cel-miR-40-3p"	12.4220184814228	13.5239325386074	12.8480647077572	13.2947858429607	12.9012266240558	13.3569456955661	13.2738855963752	13.7235579960897	12.1201447451024	13.1392171678144	11.6009752767369	12.9476161105323
"cel-miR-40-5p"	3.91998669796435	3.98938397241103	4.7251848872763	3.73206371108427	5.8905577549568	4.37564318035083	6.51779105358237	4.17710141340791	4.98230715843717	3.76369412793221	3.92210459229597	3.59041566507403
"cel-miR-41-5p"	7.17034984539482	7.51415258262157	7.36767503598158	7.20905990905623	7.57210750635352	7.36057938248287	7.94830977038963	7.01793754489593	7.28104018108099	7.10192353174381	7.05972570019024	6.84412210899082
"cel-miR-42-3p"	7.27055768243338	8.5547337893948	7.51832106329458	8.37083350966024	7.58937972256587	8.30582876192166	7.91187121573552	8.7037800297547	7.22361226745735	8.0716234009723	7.11072166071437	8.15020499883754
"cel-miR-43-3p"	2.40860840358308	3.20536769064139	2.45183231818975	2.266991328594	2.14470061804804	1.96876922621124	3.10576310392075	3.04524600386488	2.10488216374114	2.54125791652411	2.00735802842935	2.54580826825153
"cel-miR-44-3p"	15.2848359584148	15.4229162690395	15.2786914948687	15.267159539713	15.8734733907478	15.9467527760976	15.6090836286554	16.244296559535	15.1902733929517	15.1661107060154	15.4419200327398	14.9320883996462
"cel-miR-44-5p"	5.33246471749426	5.3774734620823	5.34498067209537	4.73163196793479	6.07224285403999	6.07345376315067	5.57030085433246	5.64940740582107	5.47181742819256	5.13921046311037	5.61156319099131	4.63727521774032
"cel-miR-45-3p"	15.2848359584148	15.4229162690395	15.2786914948687	15.267159539713	15.8734733907478	15.9467527760976	15.6090836286554	16.244296559535	15.1902733929517	15.1661107060154	15.4419200327398	14.9320883996462
"cel-miR-45-5p"	7.69750864147828	6.85506147471442	7.60050025473769	6.70734131086688	8.01744692760751	7.79551527593474	7.55280614499058	7.55463303046125	7.7016876995783	6.66604518130902	6.8773791752386	6.49124653923978
"cel-miR-46-3p"	13.8408959265313	13.5300030857079	13.9979134131408	13.7431991164081	14.0637450367467	13.2428683319723	14.2984813304907	14.2373633309098	13.7666946002473	13.2729647468539	13.6577162140443	13.7271147385278
"cel-miR-46-5p"	7.60081094740086	7.46727187522699	8.07073522835112	7.69427506644255	8.26155492238341	7.54044222272417	8.41544904220519	8.79217637145077	7.29232087879824	7.23829438609862	7.76019008005191	7.42917427593505
"cel-miR-47-3p"	14.7368740075748	14.1558888128577	14.7211468950174	14.3220739632759	14.9386553060513	14.4030825698357	14.9181279993132	14.9096115480355	14.6673106657805	14.0088418307202	14.6307764271924	14.3232604191867
"cel-miR-47-5p"	7.56705330550528	7.93171353635475	7.98065586544751	8.11719123561158	8.15022927324133	7.51692311911687	8.43201089005909	9.03449149149439	7.58321785464079	7.58857748740877	7.71097325794119	8.13234972580965
"cel-miR-4806-5p"	3.49934647124435	1.93539447655007	3.00315731152074	2.82977386730329	2.85200507083975	2.5057928025829	2.75920559710576	3.48397060777954	3.24039030368702	2.36389079170424	2.81365406496687	2.5901892301511
"cel-miR-4807"	3.6926002653227	4.76721842013193	4.22956855256913	4.72853968016055	3.96528786536087	5.65096452953634	4.31436628602763	5.35154678878681	3.83361066790515	4.38219158893862	3.5146890490497	4.19259592096074
"cel-miR-4808-3p"	2.74326302100676	3.06323215249202	3.01689597775929	3.34144128114449	3.01148140237614	4.80970200308049	3.09025028974623	4.0943668356134	2.84637492263837	3.34010749580589	2.83161489480228	3.04150910327047
"cel-miR-4811-3p"	3.22174404617849	3.13651046996485	3.31447491694774	3.49270907443086	3.6623281889081	2.99060701726142	3.59157214151197	4.02679220401272	3.12505124256335	2.82756801758854	3.48873784830003	3.4925260938101
"cel-miR-4812-5p"	4.51490506850631	4.23129639360502	4.33580855892158	4.10362043150362	4.79150740150119	4.12507419431948	4.45571748435193	4.49073952976204	4.45197461060979	4.13922658515677	4.36620736643751	4.17909441854686
"cel-miR-4813-3p"	5.24154327681826	5.53321693586064	6.06351013606601	5.84152180124855	5.61208038110442	5.21635392510329	6.00345880505472	6.49314136737717	5.25825121885504	5.1032844993672	5.17997257844085	5.48975676462961
"cel-miR-4814-3p"	2.58324980997235	2.63280027365722	2.5805443136451	2.57623727461988	2.671027305988	2.01743417458031	2.65870347805893	2.56660997452611	2.93032873950707	2.0277617846702	2.73697115740807	2.41967174326962
"cel-miR-4816-3p"	5.56775086500742	5.83542230997425	6.27061003729317	6.0132817909231	6.13050178349215	5.46972801516376	6.17106200075501	6.42825387139942	5.70809055383013	5.685355052611	5.71637950858317	5.69596308647396
"cel-miR-4816-5p"	3.58334214523483	3.86053799665873	4.21465744539677	4.677595406726	4.49198707899161	3.52708196943485	5.34314374645268	4.89082802866437	3.29039515630703	3.35469701913213	3.40174575976224	3.56798769372396
"cel-miR-48-3p"	7.67617595551519	7.55484446678446	7.37652934392213	7.89246749620175	7.58891918081357	7.26437500922947	7.65570272789654	8.12863832967762	7.93386896347026	7.61661546135343	7.88359702884855	7.9564196238977
"cel-miR-48-5p"	16.4887828382138	16.6795458214682	16.6863479304961	17.1000911243343	16.5696958672987	17.1370901403028	16.9748785483595	17.6806997960454	16.6140453646332	16.5210954991089	16.1758708950994	16.8898526877013
"cel-miR-4929"	4.13227139485163	3.76859645583747	3.53165515279467	4.25449627599717	3.89751648716727	3.82789096460356	3.89154272017747	4.91663107859981	3.63649546231423	3.88579821306546	4.14605644330748	4.23864513834852
"cel-miR-4936"	2.78160924050699	3.01587958089772	3.20469578221417	2.76689322339788	2.95436562022863	2.38767496381672	2.98319447990699	2.76143218017501	3.24391160391779	2.80716191532843	2.92976608021176	2.28139090695922
"cel-miR-4937"	4.02450276841631	3.92493977363179	4.49249822409819	3.81185954459751	4.31057208833498	3.47283988688796	4.5534229364416	4.30642970216226	4.34359382031978	3.39521631524554	4.11223229019042	3.85174993102533
"cel-miR-49-3p"	10.7099952516257	10.1460998221983	10.729708860475	10.2790127062088	10.7306750883493	9.71968261998372	10.8511571124592	10.5849074713757	10.703659490383	9.94979042066281	10.5087146700481	10.3820771857215
"cel-miR-49-5p"	6.14865123038663	5.82545581847705	6.64389649737435	6.01063118789401	6.72468398245711	5.72271535491729	7.05429880075539	7.07275484071148	6.45653331677901	5.2448767144	6.47147460622585	5.66355498754343
"cel-miR-50-5p"	12.3697333164415	11.6487137033188	12.7836926092561	11.8581874183296	12.7797731639923	11.5284254124181	12.7441106625688	12.6055391016763	12.4928640546146	11.5139695776668	12.1517499420976	11.994128735015
"cel-miR-51-3p"	5.62269253570101	5.14298366495218	6.17443498111026	4.71576296139947	6.24341037168995	4.61297988870527	6.70539084801024	5.20949249301764	5.63041484013102	5.03267837830353	5.55741969867436	4.6780033283313
