"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"cel-miR-61-3p.iso.0.0.0.1AT"	216.28083889405	4.42944040543856	1.09852091902571	4.03218575879928	5.52604793585178e-05	0.0039274412115518
"cel-miR-71-3p.iso.0.0.u-T.0"	44.0949293963161	-6.22274553241359	0.981342014626926	-6.34105687891013	2.28194266553629e-10	2.27053295220861e-08
"cel-miR-71-3p.iso.0.0.u-TT.0"	11.6861691515845	-3.96657528312223	1.05588183638749	-3.75664695274346	0.000172205167135996	0.0107090088312697
"cel-miR-71-3p.iso.0.d-C.0.0"	51.6858177995032	-7.2398360515669	0.979149023039064	-7.39400834930728	1.42467460785731e-13	1.57505692757558e-11
"cel-miR-71-3p.iso.0.d-C.u-T.0"	19.2529499674415	-4.94362544998801	0.981799541963616	-5.0352696642134	4.77176600042288e-07	4.31627924583706e-05
"cel-miR-71-3p.ref.0.0.0.0"	8.08426435189848	-4.78020926907773	1.04658565449877	-4.56743243950448	4.93734738242664e-06	0.000377896972731885
"cel-miR-71-5p.iso.0.0.0.1AT"	291.820878945614	-5.59801924852668	1.206899915708	-4.63834587745641	3.51208687944176e-06	0.000291210537087046
"cel-miR-71-5p.iso.0.0.0.1CT"	468.326722657358	-9.39236022065617	0.977663960760602	-9.60694123709859	7.47361439694273e-22	1.06232090356543e-19
"cel-miR-71-5p.iso.0.d-T.0.0"	2121.94237855833	-9.8776074240938	0.753088912377108	-13.116123822505	2.6620651906249e-39	4.41459144111963e-37
"cel-miR-71-5p.iso.0.u-ACG.0.0"	6881.39300843376	-8.26573439199443	0.594659720836565	-13.8999399191965	6.33945564325499e-44	1.26155167300774e-41
"cel-miR-71-5p.iso.0.u-CG.0.0"	7701.89376535749	-8.99679738854145	0.482014650015795	-18.6649874402088	9.5397596176431e-78	4.74603040977744e-75
"cel-miR-71-5p.iso.0.u-G.0.0"	7475.93892758121	-9.61240891913657	0.593285201865628	-16.2020035033904	4.88105618568998e-59	1.61888363492051e-56
"cel-miR-71-5p.iso.0.u-G.u-A.0"	2181.22602291581	-9.56024738058644	0.673621297098807	-14.1923175852086	1.02223690282346e-45	2.54281429577336e-43
"cel-miR-71-5p.iso.0.u-G.u-T.0"	2114.99823929638	-7.67015395805915	0.886804572804584	-8.64920433799944	5.18597310113314e-18	6.45005404453434e-16
"cel-miR-71-5p.ref.0.0.0.0"	36939.782955418	-10.7848187080453	0.517943251801922	-20.8223944814899	2.71284870860048e-96	2.69928446505748e-93
"cel-miR-77-5p.iso.0.0.0.4CG"	8.27224758191134	-4.09676747175083	1.19880651132882	-3.4173717218217	0.000632288832938684	0.0370074934572935
"cel-miR-85-3p.iso.u-T.u-C.0.0"	384.341411922316	4.28915530132403	1.09351986664096	3.9223387083943	8.76935963880288e-05	0.00581700856040591
