"V1" "counts" "type" "size"
"ENSG00000015479" 7966 "exp" "-pA<15"
"ENSG00000016864" 1216 "exp" "-pA<15"
"ENSG00000017260" 1908 "exp" "-pA<15"
"ENSG00000017483" 1308 "exp" "-pA<15"
"ENSG00000018408" 1128 "exp" "-pA<15"
"ENSG00000018510" 5925 "exp" "-pA<15"
"ENSG00000018699" 502 "exp" "-pA<15"
"ENSG00000019995" 642 "exp" "-pA<15"
"ENSG00000020426" 602 "exp" "-pA<15"
"ENSG00000021355" 687 "exp" "-pA<15"
"ENSG00000021776" 2256 "exp" "-pA<15"
"ENSG00000021826" 14918 "exp" "-pA<15"
"ENSG00000022277" 1105 "exp" "-pA<15"
"ENSG00000023041" 1041 "exp" "-pA<15"
"ENSG00000023228" 4918 "exp" "-pA<15"
"ENSG00000023287" 3497 "exp" "-pA<15"
"ENSG00000023572" 367 "exp" "-pA<15"
"ENSG00000023697" 944 "exp" "-pA<15"
"ENSG00000023734" 4008 "exp" "-pA<15"
"ENSG00000023909" 4027 "exp" "-pA<15"
"ENSG00000024048" 1085 "exp" "-pA<15"
"ENSG00000024526" 2000 "exp" "-pA<15"
"ENSG00000025293" 920 "exp" "-pA<15"
"ENSG00000026025" 10222 "exp" "-pA<15"
"ENSG00000026508" 2806 "exp" "-pA<15"
"ENSG00000027697" 1041 "exp" "-pA<15"
"ENSG00000028203" 786 "exp" "-pA<15"
"ENSG00000028528" 677 "exp" "-pA<15"
"ENSG00000028839" 527 "exp" "-pA<15"
"ENSG00000029363" 6268 "exp" "-pA<15"
"ENSG00000029364" 1795 "exp" "-pA<15"
"ENSG00000029725" 1788 "exp" "-pA<15"
"ENSG00000029993" 571 "exp" "-pA<15"
"ENSG00000030066" 5039 "exp" "-pA<15"
"ENSG00000031691" 722 "exp" "-pA<15"
"ENSG00000031698" 2048 "exp" "-pA<15"
"ENSG00000032389" 295 "exp" "-pA<15"
"ENSG00000033178" 3495 "exp" "-pA<15"
"ENSG00000033867" 3483 "exp" "-pA<15"
"ENSG00000034510" 13857 "exp" "-pA<15"
"ENSG00000034677" 2510 "exp" "-pA<15"
"ENSG00000034713" 954 "exp" "-pA<15"
"ENSG00000035403" 3542 "exp" "-pA<15"
"ENSG00000035499" 963 "exp" "-pA<15"
"ENSG00000035687" 1462 "exp" "-pA<15"
"ENSG00000035862" 976 "exp" "-pA<15"
"ENSG00000035928" 1640 "exp" "-pA<15"
"ENSG00000036257" 1477 "exp" "-pA<15"
"ENSG00000036549" 2514 "exp" "-pA<15"
"ENSG00000037241" 337 "exp" "-pA<15"
"ENSG00000037474" 3849 "exp" "-pA<15"
"ENSG00000037749" 2107 "exp" "-pA<15"
"ENSG00000038210" 1332 "exp" "-pA<15"
"ENSG00000038219" 1837 "exp" "-pA<15"
"ENSG00000038274" 1766 "exp" "-pA<15"
"ENSG00000038382" 4455 "exp" "-pA<15"
"ENSG00000039068" 346 "exp" "-pA<15"
"ENSG00000039123" 3285 "exp" "-pA<15"
"ENSG00000039319" 3171 "exp" "-pA<15"
"ENSG00000039560" 2676 "exp" "-pA<15"
"ENSG00000040275" 3038 "exp" "-pA<15"
"ENSG00000040633" 452 "exp" "-pA<15"
"ENSG00000041357" 4140 "exp" "-pA<15"
"ENSG00000042753" 995 "exp" "-pA<15"
"ENSG00000043093" 1292 "exp" "-pA<15"
"ENSG00000043514" 720 "exp" "-pA<15"
"ENSG00000044115" 6651 "exp" "-pA<15"
"ENSG00000044459" 1126 "exp" "-pA<15"
"ENSG00000044574" 3559 "exp" "-pA<15"
"ENSG00000046604" 2473 "exp" "-pA<15"
"ENSG00000046651" 688 "exp" "-pA<15"
"ENSG00000047188" 1439 "exp" "-pA<15"
"ENSG00000047249" 816 "exp" "-pA<15"
"ENSG00000047315" 2792 "exp" "-pA<15"
"ENSG00000047410" 6550 "exp" "-pA<15"
"ENSG00000047932" 2712 "exp" "-pA<15"
"ENSG00000048342" 618 "exp" "-pA<15"
"ENSG00000048544" 525 "exp" "-pA<15"
"ENSG00000048649" 1168 "exp" "-pA<15"
"ENSG00000048828" 2221 "exp" "-pA<15"
"ENSG00000049130" 1249 "exp" "-pA<15"
"ENSG00000049167" 406 "exp" "-pA<15"
"ENSG00000049245" 1888 "exp" "-pA<15"
"ENSG00000049449" 1470 "exp" "-pA<15"
"ENSG00000049618" 552 "exp" "-pA<15"
"ENSG00000049656" 4447 "exp" "-pA<15"
"ENSG00000049860" 2226 "exp" "-pA<15"
"ENSG00000050393" 1283 "exp" "-pA<15"
"ENSG00000050405" 1061 "exp" "-pA<15"
"ENSG00000050748" 1042 "exp" "-pA<15"
"ENSG00000051108" 678 "exp" "-pA<15"
"ENSG00000051620" 319 "exp" "-pA<15"
"ENSG00000051825" 1765 "exp" "-pA<15"
"ENSG00000052126" 1117 "exp" "-pA<15"
"ENSG00000052723" 1618 "exp" "-pA<15"
"ENSG00000052802" 2262 "exp" "-pA<15"
"ENSG00000052841" 1385 "exp" "-pA<15"
"ENSG00000053372" 937 "exp" "-pA<15"
"ENSG00000053770" 1234 "exp" "-pA<15"
"ENSG00000053900" 802 "exp" "-pA<15"
"ENSG00000054116" 868 "exp" "-pA<15"
"ENSG00000054118" 2229 "exp" "-pA<15"
"ENSG00000054148" 961 "exp" "-pA<15"
"ENSG00000054267" 1155 "exp" "-pA<15"
"ENSG00000054523" 1524 "exp" "-pA<15"
"ENSG00000055044" 3675 "exp" "-pA<15"
"ENSG00000055130" 949 "exp" "-pA<15"
"ENSG00000055211" 600 "exp" "-pA<15"
"ENSG00000055332" 1321 "exp" "-pA<15"
"ENSG00000055917" 1119 "exp" "-pA<15"
"ENSG00000055950" 307 "exp" "-pA<15"
"ENSG00000056050" 441 "exp" "-pA<15"
"ENSG00000056097" 4602 "exp" "-pA<15"
"ENSG00000056586" 3327 "exp" "-pA<15"
"ENSG00000056972" 271 "exp" "-pA<15"
"ENSG00000057019" 1399 "exp" "-pA<15"
"ENSG00000057252" 1511 "exp" "-pA<15"
"ENSG00000057608" 5511 "exp" "-pA<15"
"ENSG00000057663" 1330 "exp" "-pA<15"
"ENSG00000057757" 567 "exp" "-pA<15"
"ENSG00000057935" 364 "exp" "-pA<15"
"ENSG00000058262" 2543 "exp" "-pA<15"
"ENSG00000058272" 2056 "exp" "-pA<15"
"ENSG00000058600" 839 "exp" "-pA<15"
"ENSG00000058668" 698 "exp" "-pA<15"
"ENSG00000058673" 2002 "exp" "-pA<15"
"ENSG00000058729" 699 "exp" "-pA<15"
"ENSG00000058804" 4648 "exp" "-pA<15"
"ENSG00000059573" 1451 "exp" "-pA<15"
"ENSG00000060138" 1871 "exp" "-pA<15"
"ENSG00000060237" 2163 "exp" "-pA<15"
"ENSG00000060339" 1973 "exp" "-pA<15"
"ENSG00000060688" 1439 "exp" "-pA<15"
"ENSG00000060749" 2193 "exp" "-pA<15"
"ENSG00000060762" 635 "exp" "-pA<15"
"ENSG00000060982" 2533 "exp" "-pA<15"
"ENSG00000061676" 5832 "exp" "-pA<15"
"ENSG00000061794" 1343 "exp" "-pA<15"
"ENSG00000062194" 1639 "exp" "-pA<15"
"ENSG00000062485" 1442 "exp" "-pA<15"
"ENSG00000062650" 1661 "exp" "-pA<15"
"ENSG00000062716" 13160 "exp" "-pA<15"
"ENSG00000062725" 1160 "exp" "-pA<15"
"ENSG00000063046" 3761 "exp" "-pA<15"
"ENSG00000063177" 4315 "exp" "-pA<15"
"ENSG00000063244" 1231 "exp" "-pA<15"
"ENSG00000063601" 698 "exp" "-pA<15"
"ENSG00000064012" 1181 "exp" "-pA<15"
"ENSG00000064042" 6408 "exp" "-pA<15"
"ENSG00000064102" 2221 "exp" "-pA<15"
"ENSG00000064115" 1494 "exp" "-pA<15"
"ENSG00000064313" 1455 "exp" "-pA<15"
"ENSG00000064601" 871 "exp" "-pA<15"
"ENSG00000064651" 1485 "exp" "-pA<15"
"ENSG00000064726" 3216 "exp" "-pA<15"
"ENSG00000064995" 457 "exp" "-pA<15"
"ENSG00000065135" 3829 "exp" "-pA<15"
"ENSG00000065150" 8539 "exp" "-pA<15"
"ENSG00000065154" 780 "exp" "-pA<15"
"ENSG00000065183" 2209 "exp" "-pA<15"
"ENSG00000065243" 2100 "exp" "-pA<15"
"ENSG00000065325" 1789 "exp" "-pA<15"
"ENSG00000065328" 811 "exp" "-pA<15"
"ENSG00000065427" 3397 "exp" "-pA<15"
"ENSG00000065518" 1022 "exp" "-pA<15"
"ENSG00000065548" 2249 "exp" "-pA<15"
"ENSG00000065613" 2610 "exp" "-pA<15"
"ENSG00000065615" 635 "exp" "-pA<15"
"ENSG00000065809" 2441 "exp" "-pA<15"
"ENSG00000065833" 1278 "exp" "-pA<15"
"ENSG00000065883" 1175 "exp" "-pA<15"
"ENSG00000065911" 1762 "exp" "-pA<15"
"ENSG00000065978" 3856 "exp" "-pA<15"
"ENSG00000066044" 758 "exp" "-pA<15"
"ENSG00000066279" 10312 "exp" "-pA<15"
"ENSG00000066557" 1457 "exp" "-pA<15"
"ENSG00000066583" 743 "exp" "-pA<15"
"ENSG00000066654" 1193 "exp" "-pA<15"
"ENSG00000066697" 691 "exp" "-pA<15"
"ENSG00000066855" 878 "exp" "-pA<15"
"ENSG00000066926" 728 "exp" "-pA<15"
"ENSG00000067057" 1256 "exp" "-pA<15"
"ENSG00000067064" 2026 "exp" "-pA<15"
"ENSG00000067066" 761 "exp" "-pA<15"
"ENSG00000067167" 2403 "exp" "-pA<15"
"ENSG00000067182" 857 "exp" "-pA<15"
"ENSG00000067225" 22202 "exp" "-pA<15"
"ENSG00000067248" 1436 "exp" "-pA<15"
"ENSG00000067334" 2344 "exp" "-pA<15"
"ENSG00000067369" 1100 "exp" "-pA<15"
"ENSG00000067533" 1062 "exp" "-pA<15"
"ENSG00000067560" 6996 "exp" "-pA<15"
"ENSG00000067704" 2850 "exp" "-pA<15"
"ENSG00000067955" 1451 "exp" "-pA<15"
"ENSG00000068366" 3064 "exp" "-pA<15"
"ENSG00000068438" 760 "exp" "-pA<15"
"ENSG00000068697" 1759 "exp" "-pA<15"
"ENSG00000068745" 677 "exp" "-pA<15"
"ENSG00000068793" 1314 "exp" "-pA<15"
"ENSG00000068796" 1446 "exp" "-pA<15"
"ENSG00000068912" 1089 "exp" "-pA<15"
"ENSG00000069248" 1702 "exp" "-pA<15"
"ENSG00000069275" 8121 "exp" "-pA<15"
"ENSG00000069329" 2432 "exp" "-pA<15"
"ENSG00000069345" 1492 "exp" "-pA<15"
"ENSG00000069482" 259 "exp" "-pA<15"
"ENSG00000069509" 645 "exp" "-pA<15"
"ENSG00000069667" 132 "exp" "-pA<15"
"ENSG00000069849" 1759 "exp" "-pA<15"
"ENSG00000069869" 1085 "exp" "-pA<15"
"ENSG00000069956" 1706 "exp" "-pA<15"
"ENSG00000069998" 305 "exp" "-pA<15"
"ENSG00000070010" 824 "exp" "-pA<15"
"ENSG00000070061" 1832 "exp" "-pA<15"
"ENSG00000070081" 584 "exp" "-pA<15"
"ENSG00000070087" 1464 "exp" "-pA<15"
"ENSG00000070214" 1503 "exp" "-pA<15"
"ENSG00000070367" 1827 "exp" "-pA<15"
"ENSG00000070404" 663 "exp" "-pA<15"
"ENSG00000070756" 2764 "exp" "-pA<15"
"ENSG00000070785" 635 "exp" "-pA<15"
"ENSG00000070831" 2606 "exp" "-pA<15"
"ENSG00000070950" 1200 "exp" "-pA<15"
"ENSG00000070961" 2049 "exp" "-pA<15"
"ENSG00000071054" 759 "exp" "-pA<15"
"ENSG00000071082" 11391 "exp" "-pA<15"
"ENSG00000071127" 2654 "exp" "-pA<15"
"ENSG00000071189" 1875 "exp" "-pA<15"
"ENSG00000071462" 1276 "exp" "-pA<15"
"ENSG00000071539" 3062 "exp" "-pA<15"
"ENSG00000071564" 440 "exp" "-pA<15"
"ENSG00000071626" 1367 "exp" "-pA<15"
"ENSG00000071794" 2378 "exp" "-pA<15"
"ENSG00000071967" 1003 "exp" "-pA<15"
"ENSG00000071994" 1233 "exp" "-pA<15"
"ENSG00000072041" 633 "exp" "-pA<15"
"ENSG00000072042" 1675 "exp" "-pA<15"
"ENSG00000072110" 1351 "exp" "-pA<15"
"ENSG00000072210" 4167 "exp" "-pA<15"
"ENSG00000072274" 7833 "exp" "-pA<15"
"ENSG00000072364" 2421 "exp" "-pA<15"
"ENSG00000072415" 1209 "exp" "-pA<15"
"ENSG00000072501" 1975 "exp" "-pA<15"
"ENSG00000072506" 780 "exp" "-pA<15"
"ENSG00000072571" 2106 "exp" "-pA<15"
"ENSG00000072803" 1757 "exp" "-pA<15"
"ENSG00000072849" 767 "exp" "-pA<15"
"ENSG00000073111" 2071 "exp" "-pA<15"
"ENSG00000073417" 1237 "exp" "-pA<15"
"ENSG00000073578" 2578 "exp" "-pA<15"
"ENSG00000073584" 781 "exp" "-pA<15"
"ENSG00000073614" 1668 "exp" "-pA<15"
"ENSG00000073712" 5609 "exp" "-pA<15"
"ENSG00000073921" 2548 "exp" "-pA<15"
"ENSG00000074071" 772 "exp" "-pA<15"
"ENSG00000074201" 2005 "exp" "-pA<15"
"ENSG00000074266" 806 "exp" "-pA<15"
"ENSG00000074319" 556 "exp" "-pA<15"
"ENSG00000074356" 993 "exp" "-pA<15"
"ENSG00000074410" 978 "exp" "-pA<15"
"ENSG00000074582" 525 "exp" "-pA<15"
"ENSG00000074603" 1228 "exp" "-pA<15"
"ENSG00000074695" 7764 "exp" "-pA<15"
"ENSG00000074696" 3340 "exp" "-pA<15"
"ENSG00000074800" 25556 "exp" "-pA<15"
"ENSG00000074842" 652 "exp" "-pA<15"
"ENSG00000075131" 569 "exp" "-pA<15"
"ENSG00000075142" 3520 "exp" "-pA<15"
"ENSG00000075151" 1740 "exp" "-pA<15"
"ENSG00000075223" 7026 "exp" "-pA<15"
"ENSG00000075239" 791 "exp" "-pA<15"
"ENSG00000075292" 3246 "exp" "-pA<15"
"ENSG00000075336" 751 "exp" "-pA<15"
"ENSG00000075413" 1250 "exp" "-pA<15"
"ENSG00000075415" 6589 "exp" "-pA<15"
"ENSG00000075420" 1889 "exp" "-pA<15"
"ENSG00000075426" 908 "exp" "-pA<15"
"ENSG00000075539" 1821 "exp" "-pA<15"
"ENSG00000075618" 886 "exp" "-pA<15"
"ENSG00000075624" 19716 "exp" "-pA<15"
"ENSG00000075643" 927 "exp" "-pA<15"
"ENSG00000075711" 1548 "exp" "-pA<15"
"ENSG00000075790" 1320 "exp" "-pA<15"
"ENSG00000075856" 831 "exp" "-pA<15"
"ENSG00000075914" 621 "exp" "-pA<15"
"ENSG00000075945" 581 "exp" "-pA<15"
"ENSG00000075975" 921 "exp" "-pA<15"
"ENSG00000076003" 2515 "exp" "-pA<15"
"ENSG00000076043" 1102 "exp" "-pA<15"
"ENSG00000076242" 1403 "exp" "-pA<15"
"ENSG00000076382" 1798 "exp" "-pA<15"
"ENSG00000076554" 2020 "exp" "-pA<15"
"ENSG00000076706" 1924 "exp" "-pA<15"
"ENSG00000077044" 1105 "exp" "-pA<15"
"ENSG00000077097" 3784 "exp" "-pA<15"
"ENSG00000077147" 4944 "exp" "-pA<15"
"ENSG00000077152" 878 "exp" "-pA<15"
"ENSG00000077232" 3591 "exp" "-pA<15"
"ENSG00000077235" 1322 "exp" "-pA<15"
"ENSG00000077254" 2082 "exp" "-pA<15"
"ENSG00000077458" 993 "exp" "-pA<15"
"ENSG00000077514" 914 "exp" "-pA<15"
"ENSG00000077549" 962 "exp" "-pA<15"
"ENSG00000077684" 1180 "exp" "-pA<15"
"ENSG00000077721" 962 "exp" "-pA<15"
"ENSG00000078140" 1802 "exp" "-pA<15"
"ENSG00000078177" 603 "exp" "-pA<15"
"ENSG00000078304" 1882 "exp" "-pA<15"
"ENSG00000078369" 1884 "exp" "-pA<15"
"ENSG00000078618" 2461 "exp" "-pA<15"
"ENSG00000078668" 1742 "exp" "-pA<15"
"ENSG00000078674" 3068 "exp" "-pA<15"
"ENSG00000078747" 2109 "exp" "-pA<15"
"ENSG00000078808" 862 "exp" "-pA<15"
"ENSG00000079134" 773 "exp" "-pA<15"
"ENSG00000079246" 12939 "exp" "-pA<15"
"ENSG00000079332" 2367 "exp" "-pA<15"
"ENSG00000079387" 807 "exp" "-pA<15"
"ENSG00000079459" 1219 "exp" "-pA<15"
"ENSG00000079462" 190 "exp" "-pA<15"
"ENSG00000079616" 1467 "exp" "-pA<15"
"ENSG00000079739" 913 "exp" "-pA<15"
"ENSG00000079785" 2830 "exp" "-pA<15"
"ENSG00000080345" 4921 "exp" "-pA<15"
"ENSG00000080371" 1018 "exp" "-pA<15"
"ENSG00000080503" 1416 "exp" "-pA<15"
"ENSG00000080608" 1715 "exp" "-pA<15"
"ENSG00000080815" 667 "exp" "-pA<15"
"ENSG00000080822" 737 "exp" "-pA<15"
"ENSG00000080824" 13914 "exp" "-pA<15"
"ENSG00000080839" 1505 "exp" "-pA<15"
"ENSG00000080986" 1364 "exp" "-pA<15"
"ENSG00000081052" 1526 "exp" "-pA<15"
"ENSG00000081154" 2276 "exp" "-pA<15"
"ENSG00000081320" 1234 "exp" "-pA<15"
"ENSG00000081721" 548 "exp" "-pA<15"
"ENSG00000081870" 932 "exp" "-pA<15"
"ENSG00000082068" 1221 "exp" "-pA<15"
"ENSG00000082153" 3085 "exp" "-pA<15"
"ENSG00000082212" 1132 "exp" "-pA<15"
"ENSG00000082213" 1858 "exp" "-pA<15"
"ENSG00000082515" 633 "exp" "-pA<15"
"ENSG00000082516" 1128 "exp" "-pA<15"
"ENSG00000082701" 950 "exp" "-pA<15"
"ENSG00000082898" 8262 "exp" "-pA<15"
"ENSG00000083099" 594 "exp" "-pA<15"
"ENSG00000083168" 853 "exp" "-pA<15"
"ENSG00000083312" 14624 "exp" "-pA<15"
"ENSG00000083444" 1184 "exp" "-pA<15"
"ENSG00000083457" 688 "exp" "-pA<15"
"ENSG00000083520" 2789 "exp" "-pA<15"
"ENSG00000083535" 1040 "exp" "-pA<15"
"ENSG00000083642" 1029 "exp" "-pA<15"
"ENSG00000083720" 3414 "exp" "-pA<15"
"ENSG00000083845" 4863 "exp" "-pA<15"
"ENSG00000083857" 5336 "exp" "-pA<15"
"ENSG00000083937" 1468 "exp" "-pA<15"
"ENSG00000084073" 3161 "exp" "-pA<15"
"ENSG00000084090" 2485 "exp" "-pA<15"
"ENSG00000084207" 3335 "exp" "-pA<15"
"ENSG00000084234" 2279 "exp" "-pA<15"
"ENSG00000084463" 1038 "exp" "-pA<15"
"ENSG00000084623" 2648 "exp" "-pA<15"
"ENSG00000084733" 3061 "exp" "-pA<15"
"ENSG00000084754" 2177 "exp" "-pA<15"
"ENSG00000084774" 689 "exp" "-pA<15"
"ENSG00000085063" 10499 "exp" "-pA<15"
"ENSG00000085224" 4004 "exp" "-pA<15"
"ENSG00000085231" 2643 "exp" "-pA<15"
"ENSG00000085365" 2147 "exp" "-pA<15"
"ENSG00000085415" 866 "exp" "-pA<15"
"ENSG00000085491" 2625 "exp" "-pA<15"
"ENSG00000085662" 1089 "exp" "-pA<15"
"ENSG00000085719" 1546 "exp" "-pA<15"
"ENSG00000085721" 1202 "exp" "-pA<15"
"ENSG00000085733" 1714 "exp" "-pA<15"
"ENSG00000085760" 828 "exp" "-pA<15"
"ENSG00000085788" 984 "exp" "-pA<15"
"ENSG00000085832" 1218 "exp" "-pA<15"
"ENSG00000085871" 526 "exp" "-pA<15"
"ENSG00000086061" 9068 "exp" "-pA<15"
"ENSG00000086062" 5369 "exp" "-pA<15"
"ENSG00000086065" 2565 "exp" "-pA<15"
"ENSG00000086102" 1242 "exp" "-pA<15"
"ENSG00000086189" 1867 "exp" "-pA<15"
"ENSG00000086232" 2325 "exp" "-pA<15"
"ENSG00000086475" 660 "exp" "-pA<15"
"ENSG00000086589" 945 "exp" "-pA<15"
"ENSG00000086598" 4087 "exp" "-pA<15"
"ENSG00000086758" 3456 "exp" "-pA<15"
"ENSG00000087053" 3509 "exp" "-pA<15"
"ENSG00000087077" 954 "exp" "-pA<15"
"ENSG00000087086" 19665 "exp" "-pA<15"
"ENSG00000087087" 565 "exp" "-pA<15"
"ENSG00000087191" 878 "exp" "-pA<15"
"ENSG00000087263" 1012 "exp" "-pA<15"
"ENSG00000087302" 2890 "exp" "-pA<15"
"ENSG00000087365" 1343 "exp" "-pA<15"
"ENSG00000087460" 5380 "exp" "-pA<15"
"ENSG00000087470" 2599 "exp" "-pA<15"
"ENSG00000087502" 2595 "exp" "-pA<15"
"ENSG00000087586" 2049 "exp" "-pA<15"
"ENSG00000087842" 1673 "exp" "-pA<15"
"ENSG00000088179" 973 "exp" "-pA<15"
"ENSG00000088205" 1968 "exp" "-pA<15"
"ENSG00000088247" 441 "exp" "-pA<15"
"ENSG00000088256" 288 "exp" "-pA<15"
"ENSG00000088325" 3707 "exp" "-pA<15"
"ENSG00000088448" 1114 "exp" "-pA<15"
"ENSG00000088766" 841 "exp" "-pA<15"
"ENSG00000088832" 733 "exp" "-pA<15"
"ENSG00000088930" 1770 "exp" "-pA<15"
"ENSG00000088986" 1911 "exp" "-pA<15"
"ENSG00000089009" 2520 "exp" "-pA<15"
"ENSG00000089022" 487 "exp" "-pA<15"
"ENSG00000089053" 2317 "exp" "-pA<15"
"ENSG00000089154" 1450 "exp" "-pA<15"
"ENSG00000089157" 5818 "exp" "-pA<15"
"ENSG00000089220" 1405 "exp" "-pA<15"
"ENSG00000089289" 598 "exp" "-pA<15"
"ENSG00000089597" 3972 "exp" "-pA<15"
"ENSG00000089685" 608 "exp" "-pA<15"
"ENSG00000089693" 1275 "exp" "-pA<15"
"ENSG00000089737" 1646 "exp" "-pA<15"
"ENSG00000090013" 229 "exp" "-pA<15"
"ENSG00000090060" 3449 "exp" "-pA<15"
"ENSG00000090266" 477 "exp" "-pA<15"
"ENSG00000090273" 957 "exp" "-pA<15"
"ENSG00000090316" 692 "exp" "-pA<15"
"ENSG00000090487" 1215 "exp" "-pA<15"
"ENSG00000090520" 1410 "exp" "-pA<15"
"ENSG00000090621" 856 "exp" "-pA<15"
"ENSG00000090686" 1838 "exp" "-pA<15"
"ENSG00000090861" 1497 "exp" "-pA<15"
"ENSG00000090863" 848 "exp" "-pA<15"
"ENSG00000090889" 900 "exp" "-pA<15"
"ENSG00000091009" 2171 "exp" "-pA<15"
"ENSG00000091039" 2064 "exp" "-pA<15"
"ENSG00000091127" 1145 "exp" "-pA<15"
"ENSG00000091136" 2155 "exp" "-pA<15"
"ENSG00000091140" 1821 "exp" "-pA<15"
"ENSG00000091164" 1403 "exp" "-pA<15"
"ENSG00000091317" 1652 "exp" "-pA<15"
"ENSG00000091409" 2196 "exp" "-pA<15"
"ENSG00000091436" 2322 "exp" "-pA<15"
"ENSG00000091483" 2813 "exp" "-pA<15"
"ENSG00000091490" 1351 "exp" "-pA<15"
"ENSG00000091527" 2631 "exp" "-pA<15"
"ENSG00000091542" 606 "exp" "-pA<15"
"ENSG00000091651" 668 "exp" "-pA<15"
"ENSG00000091732" 436 "exp" "-pA<15"
"ENSG00000092010" 499 "exp" "-pA<15"
"ENSG00000092020" 416 "exp" "-pA<15"
"ENSG00000092094" 355 "exp" "-pA<15"
