"V1" "counts" "type" "size"
"ENSG00000011405" 3206 "exp" "-pA<15"
"ENSG00000011422" 575 "exp" "-pA<15"
"ENSG00000011426" 5522 "exp" "-pA<15"
"ENSG00000012048" 1679 "exp" "-pA<15"
"ENSG00000012174" 494 "exp" "-pA<15"
"ENSG00000012660" 3313 "exp" "-pA<15"
"ENSG00000012963" 781 "exp" "-pA<15"
"ENSG00000012983" 1066 "exp" "-pA<15"
"ENSG00000013275" 1587 "exp" "-pA<15"
"ENSG00000013306" 720 "exp" "-pA<15"
"ENSG00000013375" 1026 "exp" "-pA<15"
"ENSG00000013441" 2032 "exp" "-pA<15"
"ENSG00000013503" 611 "exp" "-pA<15"
"ENSG00000013561" 824 "exp" "-pA<15"
"ENSG00000013588" 1368 "exp" "-pA<15"
"ENSG00000013810" 373 "exp" "-pA<15"
"ENSG00000014123" 1098 "exp" "-pA<15"
"ENSG00000014641" 3668 "exp" "-pA<15"
"ENSG00000014824" 1894 "exp" "-pA<15"
"ENSG00000014919" 991 "exp" "-pA<15"
"ENSG00000015171" 1111 "exp" "-pA<15"
"ENSG00000015475" 310 "exp" "-pA<15"
"ENSG00000015479" 8418 "exp" "-pA<15"
"ENSG00000016864" 1219 "exp" "-pA<15"
"ENSG00000017260" 1914 "exp" "-pA<15"
"ENSG00000017483" 1311 "exp" "-pA<15"
"ENSG00000018408" 1168 "exp" "-pA<15"
"ENSG00000018510" 5973 "exp" "-pA<15"
"ENSG00000018699" 503 "exp" "-pA<15"
"ENSG00000019995" 647 "exp" "-pA<15"
"ENSG00000020256" 487 "exp" "-pA<15"
"ENSG00000020426" 603 "exp" "-pA<15"
"ENSG00000020922" 927 "exp" "-pA<15"
"ENSG00000021355" 692 "exp" "-pA<15"
"ENSG00000021574" 891 "exp" "-pA<15"
"ENSG00000021776" 2261 "exp" "-pA<15"
"ENSG00000021826" 15006 "exp" "-pA<15"
"ENSG00000022277" 1123 "exp" "-pA<15"
"ENSG00000023041" 1046 "exp" "-pA<15"
"ENSG00000023191" 427 "exp" "-pA<15"
"ENSG00000023228" 4932 "exp" "-pA<15"
"ENSG00000023287" 3498 "exp" "-pA<15"
"ENSG00000023318" 730 "exp" "-pA<15"
"ENSG00000023330" 553 "exp" "-pA<15"
"ENSG00000023516" 1065 "exp" "-pA<15"
"ENSG00000023572" 367 "exp" "-pA<15"
"ENSG00000023608" 379 "exp" "-pA<15"
"ENSG00000023697" 947 "exp" "-pA<15"
"ENSG00000023734" 4152 "exp" "-pA<15"
"ENSG00000023909" 4028 "exp" "-pA<15"
"ENSG00000024048" 1085 "exp" "-pA<15"
"ENSG00000024526" 2410 "exp" "-pA<15"
"ENSG00000025293" 925 "exp" "-pA<15"
"ENSG00000025770" 463 "exp" "-pA<15"
"ENSG00000026025" 10223 "exp" "-pA<15"
"ENSG00000026508" 2826 "exp" "-pA<15"
"ENSG00000027001" 387 "exp" "-pA<15"
"ENSG00000027697" 1044 "exp" "-pA<15"
"ENSG00000028203" 799 "exp" "-pA<15"
"ENSG00000028528" 731 "exp" "-pA<15"
"ENSG00000028839" 535 "exp" "-pA<15"
"ENSG00000029363" 6884 "exp" "-pA<15"
"ENSG00000029364" 1801 "exp" "-pA<15"
"ENSG00000029725" 1803 "exp" "-pA<15"
"ENSG00000029993" 628 "exp" "-pA<15"
"ENSG00000030066" 5249 "exp" "-pA<15"
"ENSG00000031691" 726 "exp" "-pA<15"
"ENSG00000031698" 2061 "exp" "-pA<15"
"ENSG00000032389" 295 "exp" "-pA<15"
"ENSG00000033178" 3508 "exp" "-pA<15"
"ENSG00000033867" 3496 "exp" "-pA<15"
"ENSG00000034063" 608 "exp" "-pA<15"
"ENSG00000034510" 13890 "exp" "-pA<15"
"ENSG00000034677" 2530 "exp" "-pA<15"
"ENSG00000034713" 958 "exp" "-pA<15"
"ENSG00000035141" 467 "exp" "-pA<15"
"ENSG00000035403" 3572 "exp" "-pA<15"
"ENSG00000035499" 964 "exp" "-pA<15"
"ENSG00000035687" 1538 "exp" "-pA<15"
"ENSG00000035862" 984 "exp" "-pA<15"
"ENSG00000035928" 1644 "exp" "-pA<15"
"ENSG00000036054" 866 "exp" "-pA<15"
"ENSG00000036257" 1485 "exp" "-pA<15"
"ENSG00000036549" 2518 "exp" "-pA<15"
"ENSG00000037241" 811 "exp" "-pA<15"
"ENSG00000037474" 3872 "exp" "-pA<15"
"ENSG00000037749" 2111 "exp" "-pA<15"
"ENSG00000038210" 1339 "exp" "-pA<15"
"ENSG00000038219" 1856 "exp" "-pA<15"
"ENSG00000038274" 1766 "exp" "-pA<15"
"ENSG00000038295" 957 "exp" "-pA<15"
"ENSG00000038382" 4484 "exp" "-pA<15"
"ENSG00000039068" 349 "exp" "-pA<15"
"ENSG00000039123" 3330 "exp" "-pA<15"
"ENSG00000039319" 3192 "exp" "-pA<15"
"ENSG00000039560" 2833 "exp" "-pA<15"
"ENSG00000040275" 3055 "exp" "-pA<15"
"ENSG00000040633" 452 "exp" "-pA<15"
"ENSG00000041357" 4145 "exp" "-pA<15"
"ENSG00000042088" 418 "exp" "-pA<15"
"ENSG00000042753" 1018 "exp" "-pA<15"
"ENSG00000043093" 1537 "exp" "-pA<15"
"ENSG00000043514" 722 "exp" "-pA<15"
"ENSG00000044115" 6734 "exp" "-pA<15"
"ENSG00000044459" 1136 "exp" "-pA<15"
"ENSG00000044574" 4084 "exp" "-pA<15"
"ENSG00000046604" 2484 "exp" "-pA<15"
"ENSG00000046651" 720 "exp" "-pA<15"
"ENSG00000047188" 1445 "exp" "-pA<15"
"ENSG00000047230" 561 "exp" "-pA<15"
"ENSG00000047249" 819 "exp" "-pA<15"
"ENSG00000047315" 2808 "exp" "-pA<15"
"ENSG00000047410" 6599 "exp" "-pA<15"
"ENSG00000047621" 667 "exp" "-pA<15"
"ENSG00000047932" 2713 "exp" "-pA<15"
"ENSG00000048342" 620 "exp" "-pA<15"
"ENSG00000048405" 847 "exp" "-pA<15"
"ENSG00000048544" 664 "exp" "-pA<15"
"ENSG00000048649" 1173 "exp" "-pA<15"
"ENSG00000048828" 2434 "exp" "-pA<15"
"ENSG00000048991" 435 "exp" "-pA<15"
"ENSG00000049130" 1250 "exp" "-pA<15"
"ENSG00000049167" 408 "exp" "-pA<15"
"ENSG00000049245" 1888 "exp" "-pA<15"
"ENSG00000049449" 1876 "exp" "-pA<15"
"ENSG00000049541" 728 "exp" "-pA<15"
"ENSG00000049618" 553 "exp" "-pA<15"
"ENSG00000049656" 4463 "exp" "-pA<15"
"ENSG00000049860" 2257 "exp" "-pA<15"
"ENSG00000050393" 1284 "exp" "-pA<15"
"ENSG00000050405" 1062 "exp" "-pA<15"
"ENSG00000050748" 1050 "exp" "-pA<15"
"ENSG00000051108" 679 "exp" "-pA<15"
"ENSG00000051620" 319 "exp" "-pA<15"
"ENSG00000051825" 1780 "exp" "-pA<15"
"ENSG00000052126" 1129 "exp" "-pA<15"
"ENSG00000052723" 1623 "exp" "-pA<15"
"ENSG00000052802" 2293 "exp" "-pA<15"
"ENSG00000052841" 1386 "exp" "-pA<15"
"ENSG00000053372" 950 "exp" "-pA<15"
"ENSG00000053770" 1234 "exp" "-pA<15"
"ENSG00000053900" 818 "exp" "-pA<15"
"ENSG00000054116" 870 "exp" "-pA<15"
"ENSG00000054118" 2318 "exp" "-pA<15"
"ENSG00000054148" 963 "exp" "-pA<15"
"ENSG00000054267" 1158 "exp" "-pA<15"
"ENSG00000054523" 1526 "exp" "-pA<15"
"ENSG00000054654" 1764 "exp" "-pA<15"
"ENSG00000054793" 1082 "exp" "-pA<15"
"ENSG00000055044" 3707 "exp" "-pA<15"
"ENSG00000055070" 406 "exp" "-pA<15"
"ENSG00000055130" 949 "exp" "-pA<15"
"ENSG00000055208" 934 "exp" "-pA<15"
"ENSG00000055211" 605 "exp" "-pA<15"
"ENSG00000055332" 1327 "exp" "-pA<15"
"ENSG00000055917" 1121 "exp" "-pA<15"
"ENSG00000055950" 308 "exp" "-pA<15"
"ENSG00000056050" 504 "exp" "-pA<15"
"ENSG00000056097" 4838 "exp" "-pA<15"
"ENSG00000056586" 3339 "exp" "-pA<15"
"ENSG00000056972" 271 "exp" "-pA<15"
"ENSG00000057019" 1402 "exp" "-pA<15"
"ENSG00000057252" 1516 "exp" "-pA<15"
"ENSG00000057608" 5600 "exp" "-pA<15"
"ENSG00000057663" 1334 "exp" "-pA<15"
"ENSG00000057757" 568 "exp" "-pA<15"
"ENSG00000057935" 369 "exp" "-pA<15"
"ENSG00000058091" 968 "exp" "-pA<15"
"ENSG00000058262" 2571 "exp" "-pA<15"
"ENSG00000058272" 2056 "exp" "-pA<15"
"ENSG00000058600" 840 "exp" "-pA<15"
"ENSG00000058668" 698 "exp" "-pA<15"
"ENSG00000058673" 2541 "exp" "-pA<15"
"ENSG00000058729" 703 "exp" "-pA<15"
"ENSG00000058804" 4667 "exp" "-pA<15"
"ENSG00000059573" 1464 "exp" "-pA<15"
"ENSG00000059758" 698 "exp" "-pA<15"
"ENSG00000060138" 1946 "exp" "-pA<15"
"ENSG00000060237" 2169 "exp" "-pA<15"
"ENSG00000060339" 1982 "exp" "-pA<15"
"ENSG00000060688" 1469 "exp" "-pA<15"
"ENSG00000060749" 2196 "exp" "-pA<15"
"ENSG00000060762" 638 "exp" "-pA<15"
"ENSG00000060982" 2536 "exp" "-pA<15"
"ENSG00000061676" 5846 "exp" "-pA<15"
"ENSG00000061794" 1348 "exp" "-pA<15"
"ENSG00000062194" 1650 "exp" "-pA<15"
"ENSG00000062485" 1667 "exp" "-pA<15"
"ENSG00000062650" 1686 "exp" "-pA<15"
"ENSG00000062716" 13392 "exp" "-pA<15"
"ENSG00000062725" 1161 "exp" "-pA<15"
"ENSG00000063046" 6055 "exp" "-pA<15"
"ENSG00000063177" 4484 "exp" "-pA<15"
"ENSG00000063244" 1238 "exp" "-pA<15"
"ENSG00000063601" 699 "exp" "-pA<15"
"ENSG00000063978" 984 "exp" "-pA<15"
"ENSG00000064012" 1202 "exp" "-pA<15"
"ENSG00000064042" 6433 "exp" "-pA<15"
"ENSG00000064102" 2237 "exp" "-pA<15"
"ENSG00000064115" 1495 "exp" "-pA<15"
"ENSG00000064205" 343 "exp" "-pA<15"
"ENSG00000064313" 1459 "exp" "-pA<15"
"ENSG00000064601" 873 "exp" "-pA<15"
"ENSG00000064651" 1495 "exp" "-pA<15"
"ENSG00000064703" 889 "exp" "-pA<15"
"ENSG00000064726" 3244 "exp" "-pA<15"
"ENSG00000064933" 728 "exp" "-pA<15"
"ENSG00000064995" 458 "exp" "-pA<15"
"ENSG00000065135" 3843 "exp" "-pA<15"
"ENSG00000065150" 8542 "exp" "-pA<15"
"ENSG00000065154" 815 "exp" "-pA<15"
"ENSG00000065183" 2224 "exp" "-pA<15"
"ENSG00000065243" 2106 "exp" "-pA<15"
"ENSG00000065308" 652 "exp" "-pA<15"
"ENSG00000065325" 1789 "exp" "-pA<15"
"ENSG00000065328" 811 "exp" "-pA<15"
"ENSG00000065427" 3416 "exp" "-pA<15"
"ENSG00000065518" 1050 "exp" "-pA<15"
"ENSG00000065548" 2253 "exp" "-pA<15"
"ENSG00000065613" 2618 "exp" "-pA<15"
"ENSG00000065615" 637 "exp" "-pA<15"
"ENSG00000065809" 2450 "exp" "-pA<15"
"ENSG00000065833" 1287 "exp" "-pA<15"
"ENSG00000065883" 1188 "exp" "-pA<15"
"ENSG00000065911" 1827 "exp" "-pA<15"
"ENSG00000065978" 7136 "exp" "-pA<15"
"ENSG00000066044" 763 "exp" "-pA<15"
"ENSG00000066084" 1265 "exp" "-pA<15"
"ENSG00000066117" 568 "exp" "-pA<15"
"ENSG00000066279" 10324 "exp" "-pA<15"
"ENSG00000066322" 859 "exp" "-pA<15"
"ENSG00000066422" 985 "exp" "-pA<15"
"ENSG00000066427" 547 "exp" "-pA<15"
"ENSG00000066455" 760 "exp" "-pA<15"
"ENSG00000066557" 1463 "exp" "-pA<15"
"ENSG00000066583" 743 "exp" "-pA<15"
"ENSG00000066651" 907 "exp" "-pA<15"
"ENSG00000066654" 1205 "exp" "-pA<15"
"ENSG00000066697" 701 "exp" "-pA<15"
"ENSG00000066739" 935 "exp" "-pA<15"
"ENSG00000066777" 1110 "exp" "-pA<15"
"ENSG00000066855" 879 "exp" "-pA<15"
"ENSG00000066926" 728 "exp" "-pA<15"
"ENSG00000067057" 1268 "exp" "-pA<15"
"ENSG00000067064" 2130 "exp" "-pA<15"
"ENSG00000067066" 960 "exp" "-pA<15"
"ENSG00000067082" 564 "exp" "-pA<15"
"ENSG00000067167" 2419 "exp" "-pA<15"
"ENSG00000067182" 864 "exp" "-pA<15"
"ENSG00000067225" 22560 "exp" "-pA<15"
"ENSG00000067248" 1443 "exp" "-pA<15"
"ENSG00000067334" 2348 "exp" "-pA<15"
"ENSG00000067369" 1100 "exp" "-pA<15"
"ENSG00000067533" 1065 "exp" "-pA<15"
"ENSG00000067560" 7022 "exp" "-pA<15"
"ENSG00000067596" 1223 "exp" "-pA<15"
"ENSG00000067704" 2864 "exp" "-pA<15"
"ENSG00000067900" 1399 "exp" "-pA<15"
"ENSG00000067955" 1452 "exp" "-pA<15"
"ENSG00000068366" 3073 "exp" "-pA<15"
"ENSG00000068438" 760 "exp" "-pA<15"
"ENSG00000068654" 580 "exp" "-pA<15"
"ENSG00000068697" 1759 "exp" "-pA<15"
"ENSG00000068745" 679 "exp" "-pA<15"
"ENSG00000068793" 1322 "exp" "-pA<15"
"ENSG00000068796" 1446 "exp" "-pA<15"
"ENSG00000068878" 1334 "exp" "-pA<15"
"ENSG00000068912" 1098 "exp" "-pA<15"
"ENSG00000069011" 529 "exp" "-pA<15"
"ENSG00000069248" 1714 "exp" "-pA<15"
"ENSG00000069275" 8152 "exp" "-pA<15"
"ENSG00000069329" 2606 "exp" "-pA<15"
"ENSG00000069345" 1498 "exp" "-pA<15"
"ENSG00000069482" 259 "exp" "-pA<15"
"ENSG00000069509" 655 "exp" "-pA<15"
"ENSG00000069667" 137 "exp" "-pA<15"
"ENSG00000069702" 481 "exp" "-pA<15"
"ENSG00000069849" 1847 "exp" "-pA<15"
"ENSG00000069869" 1088 "exp" "-pA<15"
"ENSG00000069956" 2000 "exp" "-pA<15"
"ENSG00000069966" 724 "exp" "-pA<15"
"ENSG00000069998" 305 "exp" "-pA<15"
"ENSG00000070010" 845 "exp" "-pA<15"
"ENSG00000070061" 1839 "exp" "-pA<15"
"ENSG00000070081" 591 "exp" "-pA<15"
"ENSG00000070087" 1464 "exp" "-pA<15"
"ENSG00000070159" 279 "exp" "-pA<15"
"ENSG00000070214" 1503 "exp" "-pA<15"
"ENSG00000070367" 1965 "exp" "-pA<15"
"ENSG00000070404" 677 "exp" "-pA<15"
"ENSG00000070501" 233 "exp" "-pA<15"
"ENSG00000070669" 889 "exp" "-pA<15"
"ENSG00000070756" 3336 "exp" "-pA<15"
"ENSG00000070770" 516 "exp" "-pA<15"
"ENSG00000070785" 640 "exp" "-pA<15"
"ENSG00000070814" 712 "exp" "-pA<15"
"ENSG00000070831" 3793 "exp" "-pA<15"
"ENSG00000070950" 1208 "exp" "-pA<15"
"ENSG00000070961" 2060 "exp" "-pA<15"
"ENSG00000071054" 763 "exp" "-pA<15"
"ENSG00000071082" 12869 "exp" "-pA<15"
"ENSG00000071127" 2661 "exp" "-pA<15"
"ENSG00000071189" 1880 "exp" "-pA<15"
"ENSG00000071242" 498 "exp" "-pA<15"
"ENSG00000071243" 697 "exp" "-pA<15"
"ENSG00000071462" 1282 "exp" "-pA<15"
"ENSG00000071537" 1227 "exp" "-pA<15"
"ENSG00000071539" 3098 "exp" "-pA<15"
"ENSG00000071564" 442 "exp" "-pA<15"
"ENSG00000071626" 1376 "exp" "-pA<15"
"ENSG00000071794" 2387 "exp" "-pA<15"
"ENSG00000071859" 431 "exp" "-pA<15"
"ENSG00000071967" 1003 "exp" "-pA<15"
"ENSG00000071994" 1253 "exp" "-pA<15"
"ENSG00000072041" 634 "exp" "-pA<15"
"ENSG00000072042" 1678 "exp" "-pA<15"
"ENSG00000072110" 1505 "exp" "-pA<15"
"ENSG00000072210" 4208 "exp" "-pA<15"
"ENSG00000072274" 7858 "exp" "-pA<15"
"ENSG00000072310" 1259 "exp" "-pA<15"
"ENSG00000072364" 2422 "exp" "-pA<15"
"ENSG00000072401" 425 "exp" "-pA<15"
"ENSG00000072415" 1211 "exp" "-pA<15"
"ENSG00000072501" 1986 "exp" "-pA<15"
"ENSG00000072506" 780 "exp" "-pA<15"
"ENSG00000072571" 2108 "exp" "-pA<15"
"ENSG00000072778" 993 "exp" "-pA<15"
"ENSG00000072803" 1797 "exp" "-pA<15"
"ENSG00000072849" 773 "exp" "-pA<15"
"ENSG00000073111" 2078 "exp" "-pA<15"
"ENSG00000073417" 1237 "exp" "-pA<15"
"ENSG00000073578" 3371 "exp" "-pA<15"
"ENSG00000073584" 824 "exp" "-pA<15"
"ENSG00000073614" 1682 "exp" "-pA<15"
"ENSG00000073712" 5631 "exp" "-pA<15"
"ENSG00000073803" 396 "exp" "-pA<15"
"ENSG00000073921" 2572 "exp" "-pA<15"
"ENSG00000073969" 950 "exp" "-pA<15"
"ENSG00000074054" 1086 "exp" "-pA<15"
"ENSG00000074071" 774 "exp" "-pA<15"
"ENSG00000074201" 2169 "exp" "-pA<15"
"ENSG00000074266" 815 "exp" "-pA<15"
"ENSG00000074319" 570 "exp" "-pA<15"
"ENSG00000074356" 993 "exp" "-pA<15"
"ENSG00000074410" 980 "exp" "-pA<15"
"ENSG00000074582" 526 "exp" "-pA<15"
"ENSG00000074590" 251 "exp" "-pA<15"
"ENSG00000074603" 1228 "exp" "-pA<15"
"ENSG00000074695" 7777 "exp" "-pA<15"
"ENSG00000074696" 3364 "exp" "-pA<15"
"ENSG00000074800" 26199 "exp" "-pA<15"
"ENSG00000074842" 652 "exp" "-pA<15"
"ENSG00000075131" 582 "exp" "-pA<15"
"ENSG00000075142" 3552 "exp" "-pA<15"
"ENSG00000075151" 1741 "exp" "-pA<15"
"ENSG00000075223" 7052 "exp" "-pA<15"
"ENSG00000075239" 798 "exp" "-pA<15"
"ENSG00000075292" 3271 "exp" "-pA<15"
"ENSG00000075336" 751 "exp" "-pA<15"
"ENSG00000075413" 1254 "exp" "-pA<15"
"ENSG00000075415" 6689 "exp" "-pA<15"
"ENSG00000075420" 1898 "exp" "-pA<15"
"ENSG00000075426" 910 "exp" "-pA<15"
"ENSG00000075539" 1827 "exp" "-pA<15"
"ENSG00000075618" 936 "exp" "-pA<15"
"ENSG00000075624" 23595 "exp" "-pA<15"
"ENSG00000075643" 947 "exp" "-pA<15"
"ENSG00000075711" 1553 "exp" "-pA<15"
"ENSG00000075790" 1320 "exp" "-pA<15"
"ENSG00000075856" 831 "exp" "-pA<15"
"ENSG00000075914" 622 "exp" "-pA<15"
"ENSG00000075945" 584 "exp" "-pA<15"
"ENSG00000075975" 923 "exp" "-pA<15"
"ENSG00000076003" 2530 "exp" "-pA<15"
"ENSG00000076043" 1132 "exp" "-pA<15"
"ENSG00000076053" 484 "exp" "-pA<15"
"ENSG00000076108" 330 "exp" "-pA<15"
"ENSG00000076242" 1414 "exp" "-pA<15"
"ENSG00000076248" 651 "exp" "-pA<15"
"ENSG00000076321" 602 "exp" "-pA<15"
"ENSG00000076382" 1811 "exp" "-pA<15"
"ENSG00000076554" 2023 "exp" "-pA<15"
"ENSG00000076650" 246 "exp" "-pA<15"
"ENSG00000076706" 1937 "exp" "-pA<15"
"ENSG00000077044" 1106 "exp" "-pA<15"
"ENSG00000077097" 3820 "exp" "-pA<15"
"ENSG00000077147" 4963 "exp" "-pA<15"
"ENSG00000077152" 882 "exp" "-pA<15"
"ENSG00000077232" 3596 "exp" "-pA<15"
"ENSG00000077235" 1334 "exp" "-pA<15"
"ENSG00000077254" 2092 "exp" "-pA<15"
"ENSG00000077458" 996 "exp" "-pA<15"
"ENSG00000077514" 923 "exp" "-pA<15"
"ENSG00000077549" 967 "exp" "-pA<15"
"ENSG00000077684" 1305 "exp" "-pA<15"
"ENSG00000077721" 964 "exp" "-pA<15"
"ENSG00000077809" 2494 "exp" "-pA<15"
"ENSG00000077942" 908 "exp" "-pA<15"
"ENSG00000078043" 583 "exp" "-pA<15"
"ENSG00000078140" 1811 "exp" "-pA<15"
"ENSG00000078177" 603 "exp" "-pA<15"
"ENSG00000078237" 556 "exp" "-pA<15"
"ENSG00000078269" 1128 "exp" "-pA<15"
"ENSG00000078304" 1983 "exp" "-pA<15"
"ENSG00000078369" 1887 "exp" "-pA<15"
"ENSG00000078403" 683 "exp" "-pA<15"
"ENSG00000078618" 2477 "exp" "-pA<15"
"ENSG00000078668" 1800 "exp" "-pA<15"
"ENSG00000078674" 3082 "exp" "-pA<15"
"ENSG00000078747" 2120 "exp" "-pA<15"
"ENSG00000078808" 862 "exp" "-pA<15"
"ENSG00000079134" 774 "exp" "-pA<15"
"ENSG00000079150" 290 "exp" "-pA<15"
"ENSG00000079246" 12979 "exp" "-pA<15"
"ENSG00000079332" 2418 "exp" "-pA<15"
"ENSG00000079387" 808 "exp" "-pA<15"
"ENSG00000079459" 1219 "exp" "-pA<15"
"ENSG00000079462" 190 "exp" "-pA<15"
"ENSG00000079616" 1477 "exp" "-pA<15"
"ENSG00000079739" 914 "exp" "-pA<15"
"ENSG00000079785" 2850 "exp" "-pA<15"
"ENSG00000079819" 794 "exp" "-pA<15"
"ENSG00000080345" 4936 "exp" "-pA<15"
"ENSG00000080371" 1025 "exp" "-pA<15"
"ENSG00000080503" 1417 "exp" "-pA<15"
"ENSG00000080608" 1744 "exp" "-pA<15"
"ENSG00000080815" 668 "exp" "-pA<15"
"ENSG00000080822" 737 "exp" "-pA<15"
"ENSG00000080824" 17030 "exp" "-pA<15"
"ENSG00000080839" 1516 "exp" "-pA<15"
"ENSG00000080986" 1370 "exp" "-pA<15"
"ENSG00000081052" 1544 "exp" "-pA<15"
"ENSG00000081087" 1050 "exp" "-pA<15"
"ENSG00000081154" 2432 "exp" "-pA<15"
"ENSG00000081320" 1235 "exp" "-pA<15"
"ENSG00000081721" 548 "exp" "-pA<15"
"ENSG00000081870" 933 "exp" "-pA<15"
"ENSG00000082068" 1239 "exp" "-pA<15"
"ENSG00000082153" 7877 "exp" "-pA<15"
"ENSG00000082212" 1139 "exp" "-pA<15"
"ENSG00000082213" 1867 "exp" "-pA<15"
"ENSG00000082258" 1149 "exp" "-pA<15"
"ENSG00000082515" 633 "exp" "-pA<15"
"ENSG00000082516" 1131 "exp" "-pA<15"
"ENSG00000082701" 960 "exp" "-pA<15"
"ENSG00000082898" 8279 "exp" "-pA<15"
"ENSG00000083093" 730 "exp" "-pA<15"
"ENSG00000083099" 695 "exp" "-pA<15"
"ENSG00000083168" 853 "exp" "-pA<15"
"ENSG00000083312" 15291 "exp" "-pA<15"
"ENSG00000083444" 1201 "exp" "-pA<15"
"ENSG00000083457" 688 "exp" "-pA<15"
"ENSG00000083520" 2805 "exp" "-pA<15"
"ENSG00000083535" 1068 "exp" "-pA<15"
"ENSG00000083544" 581 "exp" "-pA<15"
"ENSG00000083642" 1034 "exp" "-pA<15"
