baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000173110	407.872641282233	-6.45095621967184	0.289183061869128	-22.3075175218639	3.12357008392066e-110	6.36146283291282e-106
ENSG00000128965	719.349608638504	-5.45908746091114	0.261914238992957	-20.843034276796	1.76302323136095e-96	1.79528655649485e-92
ENSG00000101255	706.366507491053	-3.52271345445266	0.184276760165135	-19.1164281990624	1.84304958576157e-81	1.25118492878734e-77
ENSG00000130766	628.832526497767	-3.32078107104522	0.177543909942836	-18.7039987579096	4.59277991220954e-78	2.33841389230149e-74
ENSG00000070669	4189.03153029052	-2.95623269552038	0.168161882951524	-17.5796835979326	3.52538081565262e-69	1.43595811383162e-65
ENSG00000113739	3726.57486518573	-2.34275394227942	0.137501091264789	-17.0380752671114	4.28606533594766e-65	1.45483344386517e-61
ENSG00000116761	760.904558653802	-3.05909442394353	0.191646651008827	-15.9621595673103	2.34475758152688e-57	6.82190470076805e-54
ENSG00000120694	11333.0033391956	-2.24538314640252	0.14632363421016	-15.3453210653417	3.80671331160903e-53	9.69094041302868e-50
ENSG00000160570	601.957783437793	-3.1550264611175	0.209246416342593	-15.0780429900021	2.25865025400914e-51	5.11107456368335e-48
ENSG00000146733	1869.81182842607	-1.99505326918396	0.141357041159324	-14.1135754740036	3.13282643750012e-45	6.38031432261274e-42
ENSG00000140403	1183.60824239698	-2.24690544771767	0.162009672457876	-13.8689586469097	9.76846756292678e-44	1.80858736715061e-40
ENSG00000111981	212.0929105701	-3.1338169939905	0.23788839874819	-13.1734755056623	1.24721348068797e-39	2.11672914564093e-36
ENSG00000132002	10057.396701516	-2.93730410626296	0.226969120973135	-12.9414261009128	2.62707140396025e-38	4.11561047792726e-35
ENSG00000162733	241.645045167514	-2.59363398731591	0.203690078442314	-12.7332367248827	3.86478998453074e-37	5.62216520178236e-34
ENSG00000174564	346.400957745162	-2.53575749150775	0.201881053976993	-12.5606511436022	3.47461438790935e-36	4.71759977494412e-33
ENSG00000135842	821.387031496794	-1.71962180271968	0.137693486440099	-12.4887665145131	8.59762538667591e-36	1.09437024140651e-32
ENSG00000008710	699.91624000774	-2.37438035574906	0.190507658843511	-12.4634377964796	1.18164734721373e-35	1.41561352196205e-32
ENSG00000151929	614.094797569596	-2.63090600480598	0.216803211106006	-12.1349955629559	6.89137399428631e-34	7.79720682042417e-31
ENSG00000153879	2793.70449506252	-1.69260944491517	0.141667262958014	-11.9477810862825	6.66818734223845e-33	7.14759491642254e-30
ENSG00000128165	106.09152265269	-4.40251062613302	0.373513180706358	-11.7867610931623	4.56771597251881e-32	4.65130517481591e-29
ENSG00000196517	242.651671318486	-2.9932504192258	0.260693662848556	-11.4818687440234	1.62724881769824e-30	1.51041303344798e-27
ENSG00000065060	2250.29753636013	-1.44960584948274	0.126254271127131	-11.4816380985881	1.63159612765666e-30	1.51041303344798e-27
ENSG00000149257	2690.24508814025	-2.37703706381006	0.208901109293818	-11.3787670723508	5.33485994876058e-30	4.72390250941122e-27
ENSG00000166750	1667.4080166791	-1.4190367963933	0.124808453830555	-11.3697169770234	5.91791637446777e-30	5.02184520343377e-27
ENSG00000168672	335.45819747274	-2.19612350374834	0.195159979373686	-11.2529398229914	2.23999280139804e-29	1.8247877357309e-26
ENSG00000126838	831.701055512165	1.67199952066778	0.149499545589534	11.1839772761479	4.88504922559287e-29	3.82649663570863e-26
ENSG00000115902	1333.80453959405	-1.62708724732586	0.147781664841764	-11.0100752286696	3.41718269640822e-28	2.57756825166851e-25
ENSG00000090861	1605.68740178903	-2.05249565784278	0.195484955999203	-10.4995069689718	8.68324565713944e-26	6.31582075190363e-23
ENSG00000174951	61.4860852046486	-3.76255930574426	0.366445436299441	-10.2677204654002	9.85046731733449e-25	6.91774542706325e-22
ENSG00000166123	532.017083231647	-2.17600200372904	0.215924470786665	-10.0776072105275	6.93954548690337e-24	4.7110261128758e-21
ENSG00000116285	1353.57765888035	-1.63426676908793	0.164163997558808	-9.95508633677423	2.39614803582894e-23	1.57419196444168e-20
ENSG00000115738	271.218183431942	2.18846989376764	0.221011372114298	9.90206916880209	4.07750052076979e-23	2.59507423768742e-20
ENSG00000162772	812.397761013553	-1.50199642905288	0.156338084662779	-9.60736107451157	7.44321213705996e-22	4.5935896479807e-19
ENSG00000130513	52.4854814758842	-3.6443833705501	0.383138223131692	-9.51192846477618	1.87160206856186e-21	1.12108963906856e-18
ENSG00000135924	475.270446735906	-1.82082206504909	0.192144398477716	-9.47632134725102	2.63405558251057e-21	1.53271931409744e-18
ENSG00000100219	4234.54453981997	-1.17519007023046	0.124693083502043	-9.42466123400663	4.31496187634491e-21	2.44106982149001e-18
ENSG00000167522	694.692715911815	-1.38440183178276	0.149092589873407	-9.28551736178329	1.6092345406278e-20	8.85774882552048e-18
ENSG00000100889	274.350494992383	-2.82274383956833	0.30658085615166	-9.20717580021359	3.34818057920206e-20	1.74843706861613e-17
ENSG00000051108	1350.99848085922	-1.75341571221584	0.190432288690031	-9.20755468664189	3.33638641482151e-20	1.74843706861613e-17
ENSG00000180573	1325.32382955652	-1.89252503649147	0.206629021427299	-9.15904756949811	5.23573615782918e-20	2.66577506475873e-17
ENSG00000228626	99.8902653146552	-3.27888897369031	0.362169955198013	-9.05345384571618	1.38516183144137e-19	6.88053801442317e-17
ENSG00000080824	60594.2578428579	-1.56955371026556	0.173494025161115	-9.04673062261364	1.47312874214694e-19	7.14327141965825e-17
ENSG00000140044	270.302929948626	-2.10689121262292	0.234127015283164	-8.99892398181707	2.27940671948683e-19	1.07959063369927e-16
ENSG00000128272	2048.49469713673	-1.56137316403082	0.174113924400937	-8.9675376016188	3.03216994602549e-19	1.40348120728989e-16
ENSG00000147852	1621.29844356786	-1.10221823716143	0.123026873414163	-8.95916645342088	3.27141978043402e-19	1.4805718944071e-16
ENSG00000176046	39.5684085026426	-3.67534274845326	0.413457114640568	-8.88929617681957	6.14972030020926e-19	2.72272181813178e-16
ENSG00000116741	586.056083719871	-1.57746455788461	0.178611139522866	-8.83183748840402	1.02969977475234e-18	4.4618863005545e-16
ENSG00000187801	325.828237655473	-1.72985735655886	0.197011762950676	-8.78047752403469	1.62782043458673e-18	6.9067064522486e-16
ENSG00000224411	324.404422087687	-2.24751909865165	0.258437071000808	-8.69658168600985	3.42031469598786e-18	1.42159447139773e-15
ENSG00000106211	185.989808919351	-2.43824656790392	0.282658095052061	-8.62613387193044	6.3460733073221e-18	2.58488257953844e-15
ENSG00000006118	340.06095121605	-2.16976534702373	0.2543473372811	-8.53071775870703	1.45442482263808e-17	5.80800312506806e-15
ENSG00000187840	107.590584718086	-2.03935149092625	0.240938162680198	-8.46421118282172	2.57892156687035e-17	1.01004455059387e-14
