PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8
1623288_at_Prosbeta6	-0.000146796158118973	-0.000619486418041435	-0.00557743939881953	0.0057847591293923	0.003725265968791	0.00621712724889582	0.00109583348271012	0.00953172016254764
1641104_s_at_Eaat1	0.0201178001824586	-0.00981685900813169	-0.0214587499639514	-0.00320650343093136	0.00339045126754717	-0.00385631853081441	0.0102763179949262	0.00148788883472799
1624680_a_at_RhoGEF4	0.00156884035045558	-0.00266099713927403	0.00186082483623442	-0.00289076174947006	-0.00689439773920896	0.012179034458845	0.00281383637612276	-0.00474355249739681
1636656_at_Sgf11	-0.00281254865654536	0.000697213332312603	-0.00864625776533457	0.00652860342945231	-0.00479043881896266	0.00455044241252305	0.00136685024996407	0.00930465449408279
1632404_at_rtet	-0.0055470920192607	0.00311581723151591	0.00293433616987181	6.29520498450226e-05	-0.00216908574473608	0.00639962680432595	0.0060742778506569	0.00955960791742963
1641312_at_Khc	-0.00437471654244484	0.00206844763773643	-0.00181921955545297	-0.005540819961779	0.00298073489299482	0.00126315659082866	-0.00148107054105072	0.00961736914605366
1624897_at_Kmn1	-0.00827718757683129	-0.00673243771237882	0.00343349578896802	-0.0057952704419295	0.00311374414651665	-0.00250498031498716	0.000720801451779371	0.00496714331192439
1630777_at_fzy	-0.00260375115066564	0.000906508090392541	0.00391384629835624	-0.00475112102777562	-0.00160984233846107	-0.0024395666399936	0.000390547888548423	0.00251726453043674
1635945_at_CG15394	0.00248275763136281	0.00687376881733454	0.00036596952896366	0.00129726336694093	0.00291477952524205	-7.81302437267524e-06	-0.0047112931822874	-0.00127242106303014
1629217_at_Cenp-C	-0.00146094116917845	-0.00186702849223602	0.0104656491042291	0.00556797528691155	-0.0015372929800797	0.00366807922640558	-0.0062154713048369	-0.00515274596246246
1631263_at_LSm1	-0.00401133166962817	0.00219067968521281	0.00323792184298398	0.00091788369068044	-0.00393589058158427	0.00255397431099101	0.0030935433483787	-0.0143722538765638
1638648_at_CG8160	0.0531728950986172	0.019166288389659	-0.00321261326371821	-0.0012394667060916	-0.00339317949805882	0.00727095032466643	-0.0109707875823336	0.00158696542939098
1630001_at_CG12535	-0.0140011589249238	0.0378251125476554	-0.00638301318876283	-0.00947222440700024	-0.00834538728100775	-0.00262477191116722	-0.00280901874915501	-0.00324731075976682
1629039_at_asrij	0.000303794702955579	-0.0280821460339394	-0.0127880071056514	-0.0126650178142749	-0.00625398887825729	0.0119791613513729	-0.00524244831128721	0.00475288934980816
1628035_at_CG18536	-0.00494616475316809	-0.0071740871734185	0.000189920828853572	-0.0103481698731846	-0.00123836184163731	-0.00571555502792275	-0.00337716332224942	0.00977537769218029
1631050_at_CG5384	-0.00274398418807551	0.00254810189030939	0.0036017191920742	0.00520646448868502	0.000738939233053277	0.00525210306503451	0.000310988215335919	-0.0193728482897084
1638938_at_Hmg-2	-0.00364657362163135	4.23851610730476e-05	-0.00788536667422644	0.00617644190938502	-0.00130224031203651	0.00119499062469074	-0.00663337167465862	-0.0191228362398575
1627893_at_Naa60	-0.000887074563227589	0.00335657939063527	-0.00300485781457305	-0.00896957523933403	0.00133879686812836	-0.00392180919341316	0.00419247329861634	-0.0140976333680981
1623351_at_CG3857	-0.00438264280422814	-0.00520342403546822	0.00186969757820761	-0.00404420766228503	-0.00273176810631448	-0.00149112213800468	-0.0106487056210651	-0.0071749823911275
1626039_at_trem	0.00193309490320685	0.00701738322169065	0.00327349233200859	0.00499162315161808	-0.000535683567509493	0.00358559968972593	-0.00224527082439369	-0.00252478593806973
1628049_at_Apoltp	-0.0266995149154653	0.0172351809364278	0.00644709574148492	0.0236213054043496	0.00758413664375374	-0.0181586797474959	-0.0315326549535608	-0.0148915151170003
1634271_at_Def	0.0258823030337313	0.0128025935030023	-0.0010004927616387	0.0082897681552125	-0.00446116365474792	0.00443925779492682	0.000509119480874939	-0.00769872113904442
1622906_at_Sod3	0.00482296268796572	0.00378405408739807	-0.00365458432268308	1.69488075115013e-05	-0.00175996295065978	0.00630266878618525	-0.00309080249840893	-0.00139706573648045
1629806_a_at_CG32103	-0.00719425274678048	-0.00889133342041429	-0.00524868962608378	-0.00960662803801469	0.000224595457778598	0.00640874195758163	0.00211910665728571	0.00957337705700533
1623590_s_at_Smc5	0.00139191406994337	0.000659620936302527	0.00257611702411486	3.30798077182665e-05	-0.00776664747664812	0.00786166196564895	-0.00127478406893845	0.00950445201823277
1639185_at_mip130	-0.00784663508903231	-0.0029595954963802	0.00291226424088195	0.000218696496215481	-0.00116190506104124	-0.00113914979364449	-0.00375925635279703	-0.00717719169139506
1641609_at_lola	0.00307422236492393	-0.00797298382886357	0.00106447418604598	0.00963861846491949	-0.0109121923271668	0.00065134071343111	0.00965886864123501	0.00473061039014421
1625466_at_CG2656	0.000451499612890483	-0.000126572247280523	-0.00258296433343075	0.00855962143110836	-0.00253797989692629	0.0106629054264447	0.00330720634237068	0.00449469750253063
1627002_at_Cfp1	-0.00333803396861032	0.000957339425670994	0.00264148315826441	0.00462394323777494	-0.00357162890676932	0.00446747719678865	0.00670717198521315	0.00244040122678517
1634092_at_Jarid2	-0.00225558771114328	-0.0037363473390741	0.0058904157808089	-0.00262359793395148	-0.00439196361949786	-0.0016512801613209	-0.0112212259532523	0.0143240607897101
1623087_at_RhoGEF64C	0.00441676015418715	-0.0306910332927031	-0.0131902527575541	0.0115024434305858	0.00820520145836068	0.0189179135080411	-0.011593683929404	0.00680374520683942
1625684_at_CG11523	-0.00213959401727653	0.00819316205644706	-0.00946480993108	-0.00946449110884475	-0.0119978829313223	-0.00221950347471623	0.00986545835712984	0.0196269034985438
1634366_at_edin	0.00971448225469917	0.00466942610449094	-0.00189459763235434	0.00612814106066188	0.000744257813877665	0.0127370120494397	-0.00957827605333647	-0.00271118902200652
1631019_at_Cdc6	-0.000817497323339015	0.00842434932168971	-0.00800155271966431	0.00547927379948529	-0.0118456464094725	0.00190021511982814	-0.00924470187977234	0.00226355367787074
1641677_at_slbo	0.000645504731003292	-0.0153303371560341	-0.0364612368282694	0.00245057252227542	0.00890268835078266	-0.0129478694785468	-0.0345627777345111	-0.00517810753134362
1630797_at_CG32582	-0.0175584460834268	-0.00363924187062979	-0.0124502977711864	0.000527151399588936	0.00370063664500756	-0.0136769634924699	0.00621993805633995	0.00270013974219049
1633283_at_RpL24-like	0.00748171919838794	-0.00218888418966795	0.00657912773557048	0.00459275704082346	-0.00087917713929847	0.00705929609866774	-0.000680719126452215	-0.000266662475693608
1625154_s_at_pot	0.0130972332762061	0.00747773480745057	-0.00885619199282421	-0.00378214370245874	0.00893234534513706	-0.00117581441982731	6.69276769975625e-05	0.00330332175586364
1625747_at_RhoGAP92B	-0.0129544510285848	-0.00138032900803087	0.0144293239809883	-0.000882735475743437	0.013589883775548	-0.00253997157308321	0.003554535244585	0.00895289397151227
1624496_at_x16	-0.00449877884365639	1.01242848690387e-05	-0.00286675352964529	0.00475866247279556	0.000414461659313729	-0.00614846820388837	0.00224843324848349	-0.00471062632121799
1638834_a_at_MED18	-0.00305285534500832	0.00494410092780341	-0.0029916399122846	0.00621798996403391	0.000425675012844626	0.00610920514373743	0.000151686703436232	-0.00487024023195712
1624387_at_Asap	-0.0104938752936456	-0.0148577271230983	0.00931679502068801	3.95814436043098e-05	0.00352768996616996	-0.0190598109671354	0.00230676695123165	-0.000394850769750943
1638810_at_Faa	0.013231393302714	0.00921979307744528	-0.0103417325437488	-0.00227958417832476	-0.0221318609820613	0.0065459120968037	-0.00167906743211461	-0.00597296130881357
1625287_at_CG40178	0.0109490832684211	-0.00756965797721097	0.0160241637588865	-0.00658023423346523	-0.000911804043263018	-0.0199055836958742	-0.00103630533306785	0.00751368034885582
1624034_at_Gr28a	0.00461302759759166	-0.000855364195146403	-0.00285532113198411	0.0119428422392946	0.000279458314648361	0.00126240376982032	-0.00865865882652453	0.000867596463902315
1639862_at_Eaat2	0.00364438475900598	-0.00747208725215449	0.0073677745201174	-0.0169482437345073	-0.00342098347428446	0.00245997689559077	0.00245088146897865	0.00497932911454088
1640287_s_at_inaE	-0.00443052319865396	0.000238207954004737	-0.00435954719771528	-0.00267521861208032	0.000850615867359862	2.94471300124538e-05	0.00343221560060442	-0.00227819533855622
1630717_s_at_cg	-0.00466285786239848	-0.00291770548910833	0.00652411500609464	0.00207139327283175	0.00258472962721995	0.000177561253298311	-0.00426097980190391	0.0189621493734152
1631004_s_at_su(Hw)	-0.00349986739554528	0.00438308672554243	-0.00214018837473874	0.00387292203657074	-0.00447438321069566	-0.00934022301958321	0.00831973613036293	-0.00461302304204059
1640844_s_at_Six4	0.00370345623223178	-0.000397176260566894	-0.000384838948591535	7.11899234175367e-05	-0.00498978015561316	-0.000125860836033061	0.00752081042855505	0.00013686369895438
1624381_at_CG17658	-0.00197657970817285	-0.0030631643509876	0.00055663746841223	-0.00400943655436018	-0.00880340393828367	0.00132459402728877	-0.00668193397464564	-0.00728998610067724
1641428_at_Cyp9c1	0.0133768774405006	-0.010844088053094	-0.025292381015785	-0.0148378038286181	-0.0182860543780325	0.0323520378977972	0.00112766113850903	0.00484916048461177
1629759_at_CG18815	0.00251987094785609	0.00565793286120724	0.00115598482341514	-0.000305077579928739	-0.00308148121772401	0.00165946885904238	0.000307515660446457	0.0048077705196176
1636883_s_at_HmgD	-0.000776249629485093	0.00911157434507203	-0.000824698111532786	0.00655100882371874	-0.00823244340468546	-0.0123050571086555	0.010634988361787	-0.018683049742622
1640681_at_CG4950	-0.00758808073300095	-0.0115946385561024	0.0334893245268562	0.0159597832949521	0.0249629370762368	0.0201899057037178	0.0316713986473549	-0.000292190607574385
1628251_at_CG33054	-0.00210072219632648	-0.00885037686124199	-0.00493196377142924	0.00928989213472489	-0.0118299284795663	0.000506516834270578	-0.000467444737927974	-0.00482795077523271
1622902_at_Obp28a	0.0103553887785805	0.000997486569788447	-0.0023679236950139	-0.000976586850340012	0.00358569069070107	-0.00167727906579844	0.00425652825457865	0.00370518929073417
1636257_at_CG10688	-0.00738017868381553	-0.00664918200609872	0.00659106636448877	-0.00299571936814728	0.0120063972260169	0.00685816298380899	-0.00679638039841928	0.00493413157977525
1630291_at_MtnB	-0.00232451832884159	0.00826283428047282	-0.000710330769437557	-0.00789262729743482	0.0024751893308075	0.0161173883439545	0.00249350556248247	0.00245088169088758
1623849_s_at_CG6726	-0.00272509809193924	0.00529799310905676	0.00189224250112619	0.00101248489013941	0.00429191945859612	0.00898804741941189	-0.00637535829177505	-0.00745057644552512
1627493_at_CG5958	0.0294479353662985	0.0219257580374058	-0.00146623597542192	-0.00688647379650524	0.0349529097876001	0.0208804237833919	-0.0133314027566967	-0.00860934957763102
1623756_at_CG17239	0.0002514029653843	-0.00374952511665765	-0.00593311255132502	0.00740501150093748	0.00972767437601433	-0.00180116013068982	-0.00592914570232681	-0.00240516787030027
1633417_at_gnu	-0.004325308974609	0.00660811949301622	-0.0072641128722393	0.0089948608584594	-0.00431094480558841	-0.00569620612182291	0.0158461195282205	-0.00602114256657623
1634543_at_CG9203	0.00155598740100206	0.00282331652205128	-0.00565794124320968	-0.00146395242946415	-0.00245564139195763	0.00730679503081015	0.00319542133302216	-0.00247163885357031
1636741_s_at_Hsc70Cb	-0.00170017914487651	0.00414272779563371	-0.00693957209778103	0.00468727531610381	0.00298583506566105	0.0026263338922843	-0.00122816902201526	0.0142347146845916
1636672_at_Brd	-0.00147491021431326	-0.00129178165239086	-0.000719965257581167	0.00742991299062097	-0.000772358908870242	0.00961327220907239	-0.000180792620791174	-0.0073515683791985
1626301_at_Idgf3	0.0137004368705592	-0.01005638283817	-0.00136649343094326	-0.0093413842116767	-0.00855119864736003	0.00190289193169767	-0.0128095178740684	-0.00247155160836854
1632274_at_CG8134	-0.00445372289702116	0.00133027660817365	-0.000692784777364913	-0.00147557612478197	0.00204467022571398	-0.00123899307071763	-0.00376473007952669	0.0047710310567711
1625345_at_CG18508	-0.00217973066749468	0.0033177928991518	0.000560445800230939	0.00173239369176607	0.00557562334025775	-0.0149404200544688	-0.00442787922598891	0.000168422314290202
1623809_s_at_CG1354	0.00578631522166084	0.0029380373343803	0.00210488988939151	0.00224087542087842	-0.0028103518152712	0.00531145825423801	2.39507805925299e-05	-0.0193106752617779
1634971_at_CG6465	-0.00495064942293049	0.00102064031567576	0.00446610906184069	-0.00460128963664295	-0.0100851417547475	-0.00204745540402594	-0.00454778851620029	0.000149529485581646
1635257_at_CG3407	-0.00328360796005273	0.00109214022835797	0.00142469382839528	-0.00584906491267972	-0.00125352442072018	-0.000495427926063136	-0.00339795039903094	0.00243823932093243
1623160_at_Mmp1	0.00549661716440863	0.00177044944724642	-0.0236286718046889	-0.00747028870278423	0.0152220808018884	-0.0121564703120461	0.0042522299361175	0.000418004273182402
1634509_s_at_fwd	-0.00139786885918371	-0.0012018414765659	0.00533837628591748	0.000410639384191563	-0.00179858648172207	-0.00175747335723733	-0.0017231578463055	-0.00962125561023082
1626023_at_CG14932	-0.0099661784202886	0.0142207523470602	-0.0220654503310727	-0.00301095982246205	0.00174986098614251	-0.00262021929415224	0.0337145826494033	0.0071493496232592
1636831_s_at_brm	-0.00104591321630493	-0.00351245661857321	0.00561872654638429	0.00200109718853441	-0.00153697015508424	-0.000552814023398507	-0.00750584114602395	-0.00491706056429929
1628556_s_at_Hr39	-0.00737445369906163	-8.62341218511872e-05	0.00872562388364093	-0.00642460402354916	0.00410933153520788	0.0132188039375179	-0.00721701421359554	0.0022798059905735
1639055_at_CG9586	0.00136506778494318	-0.000915826285081528	-0.00488221306667327	0.000976057570643745	0.00763180411558417	0.00203988395818465	-0.0036079782403168	-0.0191447578978988
1633194_at_CG16848	-0.0020132619252586	0.00151348859641937	-0.00343500439563096	-0.0077721300961791	0.00109743732362407	-0.00495889882845339	0.00182675101681393	0.00366989877071526
1640826_at_Pex16	-9.1265395802095e-05	0.000421005245132651	-0.00179430032003409	0.00345043479903929	0.0012551927609544	0.0103447814539729	-0.00811532956086012	-0.000265828956613177
1636068_a_at_AGO2	-0.0035258804512201	0.00165861796411772	-0.00572008966462543	-0.000588407615765021	0.00369416190612571	0.00348197281774974	-0.00632257777975271	0.0142451153435301
1623525_at_Pcl	-0.00662326107330329	0.000444204716086415	-0.00241449599160387	-0.00200922033607538	0.00255077079044114	0.00670183580252915	-0.00622045647226011	0.016596067652762
1628873_s_at_Mio	0.00264433505733471	-0.0112970990305813	0.000562826417055379	-0.00995629051945097	-0.00174276640366181	0.0109476376532796	-0.00245458351542242	0.00959684761266742
1625493_at_E(spl)m7-HLH	0.00133644218793755	0.00940285920727409	0.00571978111466587	0.0261263154836201	0.00420764853689853	0.0127268037040031	0.0346220095861069	0.00950697106685392
1635301_at_CG32095	-0.00205847113871529	0.000154953520795766	-0.00700279415130906	0.0132381847970071	2.80578287021073e-06	0.00144344089174221	-0.00480513358010499	0.00199538557128956
1633347_at_CG34001	-0.00137834513853657	-0.00211967320946601	-0.00295033215344441	0.00351350032255292	0.000848308083164039	0.00104563528206346	-0.00407337929584159	-0.00496521092982986
1633927_a_at_beat-IIIc	-0.000826322308067412	-0.00165778923294953	0.00611315014750703	-0.0259781976698814	-0.00262099753517849	0.00403014414747381	0.0212397775742398	0.00533547399568318
1635362_at_CG13654	0.00569994283685093	-0.00358801129877776	0.00445226694625335	0.00561438988670857	0.00475088694130964	0.00550116909496209	-0.0182380989456306	-0.00149814339822605
1639154_at_NimA	0.00567946860663979	-0.00129825320612499	0.00314046066993286	-0.00320818223241366	0.00467875658109407	-0.00102129854331053	-0.00127093899978259	0.00356641453243171
1627900_at_Dim1	-0.00363818748811771	0.00306849676335325	0.00109560471724366	0.00578798408377245	4.53179632535129e-05	-0.00163533055428671	-0.00183074750184655	-0.00963631785112832
1623770_at_CG1673	-0.00118434310570796	-0.00150029612738216	-0.0136586108747617	-0.0172946725926553	-0.00523203713927407	-0.00846137193740934	-0.00330958668564862	0.00990557692777246
1630165_s_at_Sin3A	-0.00393064387170896	0.00168275185707862	0.00248349023825887	0.000341636280959337	-0.00126657054423141	-0.00220228181661172	-0.00188400394467278	-0.0095797657692349
1634767_at_CG6126	0.014942297010054	-0.0120824731234387	0.00762377554014652	-0.0111052148133445	0.028252951243359	-0.0165924120013338	-0.00641008232258047	-0.00486681424761313
1637665_at_CG42724	-0.00293573183324751	-0.000564622684749957	0.00753276735649734	1.9499732501851e-05	9.501238475287e-05	-0.00109489002888871	0.00926570312723088	0.00962917075776866
1630343_at_CG3679	0.00317413628712123	-0.0122352120041875	-0.015705641186051	-0.00796325435717014	-0.0264513348435304	0.00243265209957266	-0.00724237099269444	0.00960289200939864
1625108_a_at_Lim3	-0.00174874268109588	-0.000212153758573373	1.65798416443411e-05	0.00656182860406553	-0.00464223407587923	0.000546984267309966	0.000947925205064832	0.000983659503684481
1622943_s_at_CG2371	-0.00788180927910239	-0.00290745120957065	0.00621802952453799	0.00123977912363381	0.00749598788865975	-0.0068926630281781	-0.00255153222501237	0.00491582500670483
1623326_a_at_mge	0.00040687734148933	0.00524378970152255	-0.0050246618515085	0.00452018513568766	-0.000136014470575414	0.00374802748242957	-0.000609310080485045	0.0141548888583572
1633607_at_CG2444	0.0310184109033954	0.0117071129376391	0.0187028594250954	-0.00640415360994225	0.0336102977759817	0.00960980250867357	-0.00493974978443548	-0.00603392742605677
1639530_at_CG14528	0.0137372792564441	0.0109038374258735	0.00672227676365327	-0.00348571058607386	0.0091742517997982	0.00361772245950332	0.00712355334898704	-0.00591352878813542
1638365_at_Clect27	0.023166037543543	0.00501518644812773	0.00583143456235584	0.00334066934075317	0.0123239789530901	0.00647667172338545	0.015348711982129	-0.00028746488310765
1625276_a_at_Eip71CD	-0.00191099624570401	-0.0257531468908032	-0.0123786634332123	-0.00327864845593151	0.00664689390625056	0.00505476546733651	0.00532526366299953	0.0122917614593324
1630156_at_CG12859	0.00748278747981552	0.00483649455918758	0.00128112717171144	0.000523173723602247	-3.80661142514228e-07	0.0087969341326679	-0.00554104937356617	-0.0146319802249856
1624086_at_Vha36-1	0.00463840022340498	-0.00310355462398429	0.000655512656921176	-0.00316589750338601	-0.0032336194885231	0.00711471849643985	-0.00179756705353332	0.00953744306239134
1623743_at_CG3191	-0.0100433951780366	-0.00764184789381245	-0.0110823430040155	0.00208405259249764	-0.00137987734977489	0.00794525271403069	0.0122859068951009	-0.0094997996284885
1622973_at_CG8031	0.00194647050119441	-0.00705271659951936	-0.00492841399043191	-0.00273348836452558	0.00291960019678448	0.00224866668763117	0.00600479794662168	0.0191204596663837
1632743_a_at_dre4	-0.00220974914485434	0.0053249843335852	-0.00522193981861778	0.00338793188954577	0.000587796086616835	0.00555662322459706	-0.00782198284287678	0.00461883435805324
1638286_at_pie	-0.000907956509522652	-0.00308054469452468	0.00225502667600809	0.002804066361036	-0.00264027564551957	-0.000230776961595842	0.00860684060489704	-0.00700623713295044
1636844_at_fu2	-0.00283970218768304	0.000115573557325483	0.00216563387772946	0.00303047910816146	-0.00047692633641237	0.00158297587222954	-0.00510445396492159	-0.00489864670191515
1626646_s_at_CG4729	-0.000397259651523054	0.001776897227814	0.00213478441094877	0.00961210411608929	0.00106632942653585	-0.00279474023340319	-7.78068686389887e-05	0.00944060595485067
1625149_at_CG7460	-0.00480167048286965	-0.00376339642010964	0.00915153262589072	0.00123119577902209	-0.0016482683750206	0.00303823304442696	-0.00621794633185372	-0.00956104702993584
1640729_s_at_nrv3	0.0114335925466358	-0.00744109212580367	-0.010529300266141	-0.00269830985718977	0.0288338744314474	0.0184666562065433	0.0120880728466396	-0.00705864757037094
1637593_at_CG15537	0.00417821864357281	0.000190079187934744	0.00200962992479196	0.0115095294349292	0.000356845158513562	-1.33618096135194e-05	-0.00534463321583217	-0.00137482719311504
1631076_at_CG13771	-0.00613525910200363	-0.000133708052005296	-0.00488680636435509	0.00703257353912545	-0.019833062702638	-0.00148261142903949	0.00501479483283896	0.00472577807688328
1639987_at_kek6	-0.00184524003072426	0.00563539512661814	-0.00146567435090527	0.00114438221036528	0.0119172972885357	-0.000367569065525645	-0.0162634501894364	0.00936211227908929
1630178_at_CG12082	-0.00768614834830545	-0.00148363112088007	-0.00571684125445353	0.00472774668848847	0.0081439496223583	0.00274108551432749	-0.00548133031640106	0.0143409525060387
1631465_at_CG3919	-0.00542996382144184	-0.00690733289758417	-0.00197568356484911	-0.00240660035904129	0.000411707930233212	-0.0049192372776307	-0.011115513778465	-0.00221165900092054
1633746_s_at_a	0.00267939088906885	-0.00535961303978093	0.00184414250119689	0.00173983595893508	0.00583873078162956	-0.0140272683594196	0.011118839854999	0.00868113031979131
1626328_at_CG32259	0.00118213861462372	-0.0040980120858263	-0.00131531416696968	0.00232997504330435	0.00562986651797527	-0.00388408067061152	-0.00403948153251361	-4.85499365712239e-05
1629019_s_at_CG13551	0.00581871683361399	-8.61655692726493e-05	-0.00279989577391675	0.00732933158510909	-0.0018548157097113	0.00445280989269257	-0.0033277039819767	-0.00487419174664458
1623755_at_Ten-a	-0.0117633517276698	-0.00810034599152662	0.00398205606723894	-0.000184145357256777	0.00189950718895589	-0.00892644155183127	-0.0139266121317454	-0.00446380466710977
1639359_at_CG31974	0.00973819068066584	0.000217881520784202	-0.00160348326730208	-0.000807980298324379	0.00314323257738032	0.0074259701433359	0.0130679842607274	-0.00352947709781725
1634405_s_at_Pak	0.000202117232293271	0.00382782346756333	0.000570860388711197	-0.00565704831256424	-0.00432860396626846	-0.0126610969822074	0.00532136783492391	-0.0140733449284537
1635454_a_at_CG12213	-0.0106114932616296	-0.000119838524846228	0.013455921330039	-0.00227168560305444	0.00103911412353765	0.00134009968504604	0.0176024965000267	0.00273301542017225
1638394_at_CG3499	0.0040355144076758	-0.0161497745222103	-0.00848948361186646	-0.00618994429735748	-0.00379234849873666	0.0035077493513963	-0.00423614981012976	-0.0191112868893019
1625514_s_at_olf186-F	-0.010534538482307	-0.00903083344224488	0.0111284746153066	0.000262382275054311	0.00588827205766479	-0.0148472157664974	0.00493421753665212	-0.00486927924330576
1625517_at_Max	-4.06654419275432e-06	0.00564745470465008	0.0113659943080227	-8.37850218304453e-05	-0.00658570503488008	0.00123799014048712	0.000998217456946178	0.00936756341633913
1639704_at_CG14695	-0.0108809799594752	0.0015658664805933	-0.00883970556920618	-0.00986984528416944	0.00869274811531692	0.00396397231345846	-0.000590032662959335	0.0193878056269153
1629165_at_CG4203	-0.00248972996516621	0.00553859220216659	-0.00123320565170185	0.00803906352600668	-0.00388253077155483	-0.000486802898469601	-0.00312570914527422	0.00702595737169642
1639015_s_at_Galphas	0.00129007178634084	-0.000695899589019889	0.00358568310195965	0.00129984886528583	0.000145775509204024	-0.000262958182837512	0.00280619657820128	-0.00961193020727549
1627765_a_at_EndoB	-0.00817555323652484	0.00113936340931862	-0.00525173177115452	-0.00552914200396712	-0.005398728288224	-0.0205567131261608	0.000902548049006799	-0.00217784844555064
1641655_at_CG8993	0.000538183395027875	0.0053364677047499	0.00176463792106505	-3.12177730113626e-05	-0.00176763896714958	0.00949226588360156	-0.0014786434534847	-0.0192942846243729
1625906_a_at_CG44422	0.000193883457967701	-0.00157880266737596	-0.00345399710984871	0.00875288548728329	0.0124625030356725	-0.0174507607388558	0.00148875630992911	-0.00938576088950862
1638522_at_CG12123	-0.00487848969412485	0.00179638516587148	-0.00421031664536828	0.00299139310870657	0.00435797632145679	0.00554205923022064	0.00132510917670311	0.00713476583592372
1625443_a_at_CG33054	-0.00301385740436455	-0.00930144569590384	-0.00140404254135192	0.0116584285460423	-0.0137650915078094	0.00523210181712162	0.00986332125350362	0.00974453817379256
1639897_at_CG3091	-0.0001579579618585	0.00251358916091109	0.0096973695059154	-0.0163990515052281	0.00134264919741705	0.00625823836332755	0.00593472986779254	0.00981976824610937
1638048_at_HdacX	0.00478421671866604	-0.0042081173429554	0.000542976748317457	-0.017321456290437	-0.0162189575100947	-0.0107763723493093	0.0237240224940096	-0.00957060699753306
1635745_a_at_Mtpalpha	-0.00493144767583826	-0.00223215665957994	0.00403915245684884	-0.000477892115718056	-0.000280044536995869	0.00607223262979396	0.00132392915267348	0.0140259297637976
1639247_at_PHDP	-0.00457332664428826	0.00147353814580868	-0.000629621071171308	0.0108991492590975	0.0104653875550398	0.000133307373965327	0.00887044711170484	0.00259900747855323
1634887_at_twr	-0.000835500425978913	-0.00176046222164474	0.000914023812412932	0.00266677301980869	0.000369599473089113	0.00687197818323285	-0.00373395670609189	-0.0144494025761443
1640112_at_Cys	0.00859107803473663	0.0156856400609608	0.00465038148390857	-0.000870771971527036	0.0118207203373659	0.00980874891848162	-0.00297660266975258	-0.0146651671219348
1627609_at_SmG	-0.00362850117896694	0.00150782222741801	0.000261165778435128	0.0104371937444694	-0.00177344759352324	0.00654603702870498	0.00710581314028224	-0.0193167345951737
1636274_at_wgn	-0.00334696618565148	0.0119734355594094	0.0099371188765734	0.00476476820159234	-0.00147737733170111	0.00130312553769428	-0.000396288701993106	0.00967552992202949
1630546_at_CG15023	0.00111019440932682	-0.000185685251395578	0.00635852968387944	-0.0063599148479775	0.00139847026956556	0.00192878272245676	-0.00304434557347832	0.00250207837357467
1630930_a_at_fus	0.0298644027393105	-0.00301608507355922	0.000995874607639929	-0.011118193839556	-0.00181030829438823	-0.0190159974702822	0.00392897315996437	0.0078824599839922
1638857_at_CG3605	-0.00372443548778029	-0.00138027293597682	0.000982887043107828	0.00016104936982463	-0.00364497701717692	0.0074995856301791	-0.00645895414955824	0.0189615662236565
1632885_at_Msi	-0.00279952046925202	-0.00326247398889526	0.000808458453735012	-0.00368842098302189	-0.0031534284624777	0.00603614499824197	0.00385634040297679	-0.00121096085149575
1634033_s_at_Glut1	0.00128799706011737	0.0020926534815729	0.00113861849775383	0.00170029011100302	0.00195712804136371	-0.00320369846242462	-0.00680959298905837	-0.00253878544884915
1635177_at_CG7770	-5.61277724255693e-05	-6.37422259821419e-05	-0.00313470870524171	0.000723695564417987	-0.00178367255686947	0.000946425845808766	-0.00365319673748628	-0.0191856189202177
1640898_at_DNaseII	0.0399392413537948	0.0487324821526424	-0.0113497336708876	-0.0163320039314748	-0.0121292629819187	-0.0114727346709534	-0.00484519440698188	-0.00797113476018209
1632541_at_Blimp-1	0.000271745395517915	0.000723821692491256	-0.00443657466918703	0.0115486920848334	0.00452457581192817	0.00045928364692012	-0.00566441377044445	-0.000235197354218998
1633582_at_Ih	0.00697536277488659	-0.0026440465067595	0.00266126047772175	-0.00184283658076995	0.00401417778042043	-0.013264518210404	-0.012143698475878	-0.00619592385620569
1626086_at_CG10621	0.00147251770302679	-0.00489008077441905	-0.00751149383055287	0.00570600503488083	0.00693055604987033	-0.00665462230655987	-0.00203450169444344	0.0036452999513283
1625551_at_JhI-1	0.00218422526831543	-0.00545153010069538	-0.00552860109312093	-0.00498347988688113	-0.00245082869170119	-0.00704480882634222	-0.00862197142334116	0.00478294369542123
1638544_at_CG12929	-0.00116215044432796	0.00330624942974342	0.00415027395893583	0.00550076053427493	0.00163732123980262	0.00550900905901659	-0.0079962630984217	-0.00481192200738665
1638387_at_CG15107	-0.00284310523671949	9.93399926117698e-05	0.00940829417889343	0.00510860244905842	-0.00422770092414468	0.00332978366901738	-0.000396420702499943	0.0141382549780213
1627167_a_at_CG40485	-0.00173115727567982	0.00299388939407551	0.00492076170313121	-0.00522137394486811	0.00968591066124968	0.0105782712730472	0.00992373505046705	0.00978876533942395
1632316_at_CG16935	0.00484051335031077	0.00027694891284539	0.000516235151713294	-0.00124638543120613	-0.000864222164421312	0.00751542732682479	0.00503731984443363	-0.0143773797627561
1638808_at_Syx4	-0.010059695166118	-0.00331503285002575	0.0132639743828426	-0.0214040621839302	0.0151449355872659	0.0104216634823275	-0.00527898249547515	0.00979002816541306
