"CD96" "CD96"
"LRBA" "LRBA"
"RORA" "RORA"
"ZBED2" "ZBED2"
"SCARNA2" "SCARNA2"
"TGFA" "TGFA"
"RUNX1" "RUNX1"
"RASL11A" "RASL11A"
"IL7R" "IL7R"
"ABHD17C" "ABHD17C"
"NXN" "NXN"
"MFI2" "MFI2"
"CEMIP" "CEMIP"
"STON2" "STON2"
"IL13" "IL13"
"ANKLE2" "ANKLE2"
"IL4R" "IL4R"
"C22orf42" "C22orf42"
"CLGN" "CLGN"
"CUL4A" "CUL4A"
"C7orf60" "C7orf60"
"GSAP" "GSAP"
"FNDC4" "FNDC4"
"SLC26A9" "SLC26A9"
"RRAD" "RRAD"
"RFTN1" "RFTN1"
"CTHRC1" "CTHRC1"
"CPXM1" "CPXM1"
"PDGFA" "PDGFA"
"CRIM1" "CRIM1"
"CCL19" "CCL19"
"SLCO4A1" "SLCO4A1"
"URGCP" "URGCP"
"CFAP46" "CFAP46"
"GCKR" "GCKR"
"GFPT2" "GFPT2"
"FAM57A" "FAM57A"
"MYO7B" "MYO7B"
"KCNE5" "KCNE5"
"CPEB2" "CPEB2"
"LOC344887" "LOC344887"
"WNK2" "WNK2"
"MGLL" "MGLL"
"ADM" "ADM"
"ICAM1" "ICAM1"
"LOC644090" "LOC644090"
"TXN" "TXN"
"MMP14" "MMP14"
"MYO10" "MYO10"
"DGKH" "DGKH"
"IL4I1" "IL4I1"
"SMCO4" "SMCO4"
"MSC-AS1" "MSC-AS1"
"SAV1" "SAV1"
"CD44" "CD44"
"CDKN2B" "CDKN2B"
"SQRDL" "SQRDL"
"LOC100506499" "LOC100506499"
"RHBDF2" "RHBDF2"
"RCN1" "RCN1"
"ZC3H12C" "ZC3H12C"
"CYP27B1" "CYP27B1"
"P2RX7" "P2RX7"
"FOSL1" "FOSL1"
"KMO" "KMO"
"SLC41A2" "SLC41A2"
"HMGN2P46" "HMGN2P46"
"PANX1" "PANX1"
"AMPD3" "AMPD3"
"GGT5" "GGT5"
"FFAR2" "FFAR2"
"TJP2" "TJP2"
"PIK3AP1" "PIK3AP1"
"SMS" "SMS"
"DNAJB6" "DNAJB6"
"PITPNB" "PITPNB"
"ATP2C1" "ATP2C1"
"ATP13A3" "ATP13A3"
"MTF1" "MTF1"
"MAP7" "MAP7"
"LAMB3" "LAMB3"
"VIM" "VIM"
"ANTXR2" "ANTXR2"
"NINJ1" "NINJ1"
"TP53INP2" "TP53INP2"
"ETS2" "ETS2"
"INSIG1" "INSIG1"
"RPS6KC1" "RPS6KC1"
"PLEK" "PLEK"
"PHLDB1" "PHLDB1"
"ADAM17" "ADAM17"
"SNAI1" "SNAI1"
"LINC00152" "LINC00152"
"KCNJ2-AS1" "KCNJ2-AS1"
"DCUN1D3" "DCUN1D3"
"HAS1" "HAS1"
"LOC100288175" "LOC100288175"
"MAP2K3" "MAP2K3"
"USP12" "USP12"
"PNRC1" "PNRC1"
"MPZL1" "MPZL1"
"ATP2B1" "ATP2B1"
"SPAG9" "SPAG9"
"DUSP1" "DUSP1"
"RAB12" "RAB12"
"CDKN1A" "CDKN1A"
"NCOR2" "NCOR2"
"KCNJ2" "KCNJ2"
"KYNU" "KYNU"
"NAMPT" "NAMPT"
"ATF3" "ATF3"
"TNFSF8" "TNFSF8"
"NFE2L2" "NFE2L2"
"GPR137B" "GPR137B"
"LYN" "LYN"
"C5orf15" "C5orf15"
"TNFAIP2" "TNFAIP2"
"TICAM1" "TICAM1"
"BCAT1" "BCAT1"
"VAV1" "VAV1"
"NAB1" "NAB1"
"SDF4" "SDF4"
"FPR2" "FPR2"
"SPHK1" "SPHK1"
"ANO6" "ANO6"
"BACH1" "BACH1"
"C1orf122" "C1orf122"
"LRRC3" "LRRC3"
"JAK2" "JAK2"
"ACOX3" "ACOX3"
"ELK1" "ELK1"
"SOCS2" "SOCS2"
"UBTD2" "UBTD2"
"OTUD1" "OTUD1"
"PLD1" "PLD1"
"ST3GAL1" "ST3GAL1"
"LOC401281" "LOC401281"
"LITAF" "LITAF"
"NCR3LG1" "NCR3LG1"
"ASAP1" "ASAP1"
"SNN" "SNN"
"ADPRH" "ADPRH"
"PMM2" "PMM2"
"RIN2" "RIN2"
"CLIC2" "CLIC2"
"SLC11A2" "SLC11A2"
"RNF145" "RNF145"
"SLC39A8" "SLC39A8"
"KCNN4" "KCNN4"
"NRP2" "NRP2"
"ALG2" "ALG2"
"ACHE" "ACHE"
"HDAC9" "HDAC9"
"MIR17" "MIR17"
"CCL22" "CCL22"
"DLL4" "DLL4"
"BZW2" "BZW2"
"KCNK5" "KCNK5"
"LOC388813" "LOC388813"
"RAPGEF2" "RAPGEF2"
"HSD11B1" "HSD11B1"
"PLAGL2" "PLAGL2"
"CH25H" "CH25H"
"PPA1" "PPA1"
"PDIA5" "PDIA5"
"NOP16" "NOP16"
"HMGCS1" "HMGCS1"
"KIAA0020" "KIAA0020"
"FSCN1" "FSCN1"
"CTPS1" "CTPS1"
"SNHG15" "SNHG15"
"DNAJB4" "DNAJB4"
"LOC100507144" "LOC100507144"
"FSD1L" "FSD1L"
"STAT5A" "STAT5A"
"CXCL6" "CXCL6"
"POLR3D" "POLR3D"
"METTL1" "METTL1"
"DDX21" "DDX21"
"CBWD1" "CBWD1"
"CAMK1G" "CAMK1G"
"LMNB1" "LMNB1"
"PTX3" "PTX3"
"BAALC" "BAALC"
"ETV3L" "ETV3L"
"SYNPO2" "SYNPO2"
"S100A3" "S100A3"
"ADA" "ADA"
"CASP5" "CASP5"
"TMEM63B" "TMEM63B"
"ZBTB17" "ZBTB17"
"HHLA2" "HHLA2"
"LSS" "LSS"
"WTAP" "WTAP"
"TNFAIP8" "TNFAIP8"
"DOT1L" "DOT1L"
"GPR31" "GPR31"
"ETV3" "ETV3"
"NABP1" "NABP1"
"TMEM194A" "TMEM194A"
"TSPAN33" "TSPAN33"
"SMG9" "SMG9"
"PTGIR" "PTGIR"
"MOB3C" "MOB3C"
"HECW2" "HECW2"
"CRLF2" "CRLF2"
"LUCAT1" "LUCAT1"
"MSANTD3" "MSANTD3"
"FLT1" "FLT1"
"SCN1B" "SCN1B"
"STK26" "STK26"
"PLAT" "PLAT"
"EHD1" "EHD1"
"PFKFB3" "PFKFB3"
"HPN" "HPN"
"GRAMD1A" "GRAMD1A"
"ADORA2A-AS1" "ADORA2A-AS1"
"ADORA2A" "ADORA2A"
"TNFRSF4" "TNFRSF4"
"CD83" "CD83"
"RND1" "RND1"
"DUSP2" "DUSP2"
"UPB1" "UPB1"
"HES1" "HES1"
"ZC3HAV1" "ZC3HAV1"
"C1QTNF1" "C1QTNF1"
"C1orf61" "C1orf61"
"SERPINB9" "SERPINB9"
"TRAF1" "TRAF1"
"MCOLN2" "MCOLN2"
"CCRN4L" "CCRN4L"
"IFI27" "IFI27"
"DHX58" "DHX58"
"DNAAF1" "DNAAF1"
"MIR155HG" "MIR155HG"
"SOCS3" "SOCS3"
"DUSP5" "DUSP5"
"IL27" "IL27"
"PDGFRL" "PDGFRL"
"CXCL1" "CXCL1"
"IL15RA" "IL15RA"
"GCH1" "GCH1"
"TNFSF15" "TNFSF15"
"BAZ1A" "BAZ1A"
"ZNRF2" "ZNRF2"
"CCL8" "CCL8"
"CXCL11" "CXCL11"
"MT2A" "MT2A"
"GJB2" "GJB2"
"FXYD6" "FXYD6"
"IL10" "IL10"
"LOC440934" "LOC440934"
"RNF144B" "RNF144B"
"AGRN" "AGRN"
"NR4A3" "NR4A3"
"PELI1" "PELI1"
"TRIP10" "TRIP10"
"MFSD2A" "MFSD2A"
"SLC2A6" "SLC2A6"
"NFKB1" "NFKB1"
"MAP1LC3A" "MAP1LC3A"
"IER3" "IER3"
"CD80" "CD80"
"CASP4" "CASP4"
"NEURL3" "NEURL3"
"IDO1" "IDO1"
"LINC-PINT" "LINC-PINT"
"CYP7B1" "CYP7B1"
"EBI3" "EBI3"
"IRG1" "IRG1"
"ABTB2" "ABTB2"
"ELOVL7" "ELOVL7"
"CKB" "CKB"
"TNIP3" "TNIP3"
"ITGB8" "ITGB8"
"LINC01181" "LINC01181"
"MIR146A" "MIR146A"
"SNX9" "SNX9"
"TNIP1" "TNIP1"
"PIM3" "PIM3"
"MSC" "MSC"
"IRAK2" "IRAK2"
"MAMLD1" "MAMLD1"
"ACSL5" "ACSL5"
"FAM129A" "FAM129A"
"YRDC" "YRDC"
"HCAR2" "HCAR2"
"DRAM1" "DRAM1"
"B4GALT5" "B4GALT5"
"SOD2" "SOD2"
"ACSL1" "ACSL1"
"MAP3K8" "MAP3K8"
"CD40" "CD40"
"BCL6" "BCL6"
"IL7" "IL7"
"TNFRSF9" "TNFRSF9"
"SGPP2" "SGPP2"
"AK4" "AK4"
"CD274" "CD274"
"SLAMF7" "SLAMF7"
"IL1RN" "IL1RN"
"BAALC-AS2" "BAALC-AS2"
"PDE4B" "PDE4B"
"XBP1" "XBP1"
"HS3ST3B1" "HS3ST3B1"
"GPR132" "GPR132"
"LINC00884" "LINC00884"
"SERPINB1" "SERPINB1"
"TNFSF9" "TNFSF9"
"CSRNP1" "CSRNP1"
"ARL5B" "ARL5B"
"RIPK2" "RIPK2"
"MAP4K4" "MAP4K4"
"ADGRE1" "ADGRE1"
"ZFP36" "ZFP36"
"ATAD3B" "ATAD3B"
"TBC1D17" "TBC1D17"
"COL1A1" "COL1A1"
"JADE3" "JADE3"
"LOC100506142" "LOC100506142"
"RBM25" "RBM25"
"ATAD3A" "ATAD3A"
"CLUH" "CLUH"
"SEH1L" "SEH1L"
"RRP1" "RRP1"
"IPO7" "IPO7"
"ADAMTS14" "ADAMTS14"
"TXLNA" "TXLNA"
"ALOX15B" "ALOX15B"
"PUS7" "PUS7"
"C10orf10" "C10orf10"
"LINC01539" "LINC01539"
"SLC25A34" "SLC25A34"
"RASSF4" "RASSF4"
"ADGRA2" "ADGRA2"
"ARNT2" "ARNT2"
"LILRB1" "LILRB1"
"EHF" "EHF"
"SAMSN1-AS1" "SAMSN1-AS1"
"ADCY9" "ADCY9"
"SNCAIP" "SNCAIP"
"INSM1" "INSM1"
"PAPD4" "PAPD4"
"UCK2" "UCK2"
"YBX3" "YBX3"
"IRGQ" "IRGQ"
"ICOSLG" "ICOSLG"
"KIAA1211" "KIAA1211"
"EMD" "EMD"
"CDC42EP2" "CDC42EP2"
"FAM49A" "FAM49A"
"DESI1" "DESI1"
"TNFRSF1B" "TNFRSF1B"
"AKT1S1" "AKT1S1"
"PSMA6" "PSMA6"
"NCCRP1" "NCCRP1"
"ARMCX1" "ARMCX1"
"STT3A" "STT3A"
"TNNT2" "TNNT2"
"AXL" "AXL"
"PRSS33" "PRSS33"
"P3H2" "P3H2"
"HSPH1" "HSPH1"
"TUBB" "TUBB"
"CHORDC1" "CHORDC1"
"TEX101" "TEX101"
"DACT1" "DACT1"
"IL4" "IL4"
"DUOX2" "DUOX2"
"HDC" "HDC"
"CACNG8" "CACNG8"
"CASP1" "CASP1"
"CARD16" "CARD16"
"PLA2G4A" "PLA2G4A"
"TMEM106A" "TMEM106A"
"CCDC117" "CCDC117"
"SIGLEC1" "SIGLEC1"
"TLDC2" "TLDC2"
"IDO2" "IDO2"
"LAD1" "LAD1"
"TBC1D30" "TBC1D30"
"CHST2" "CHST2"
"IL1RL1" "IL1RL1"
"MYO1G" "MYO1G"
"BLVRA" "BLVRA"
"SLCO3A1" "SLCO3A1"
"ACOT9" "ACOT9"
"SRGN" "SRGN"
"BASP1" "BASP1"
"PLAGL1" "PLAGL1"
"DTX2" "DTX2"
"ACVR2A" "ACVR2A"
"TRIM36" "TRIM36"
"SCO2" "SCO2"
"MDGA1" "MDGA1"
"CCR5" "CCR5"
"SNX16" "SNX16"
"SCARF1" "SCARF1"
"SUSD6" "SUSD6"
"DNAJB5" "DNAJB5"
"PSTPIP2" "PSTPIP2"
"ADAMDEC1" "ADAMDEC1"
"MMP19" "MMP19"
"RDX" "RDX"
"MB21D2" "MB21D2"
"STK3" "STK3"
"RP2" "RP2"
"LACTB" "LACTB"
"PVRL2" "PVRL2"
"ACTR3" "ACTR3"
"CLEC4E" "CLEC4E"
"NANS" "NANS"
"LINC00189" "LINC00189"
"NAV1" "NAV1"
"AIMP2" "AIMP2"
"SGTB" "SGTB"
"LILRA5" "LILRA5"
"HLX" "HLX"
"GNB4" "GNB4"
"CEBPB" "CEBPB"
"UBE2D1" "UBE2D1"
"RILP" "RILP"
"CMTM6" "CMTM6"
"SMPDL3A" "SMPDL3A"
"DFNA5" "DFNA5"
"OLIG1" "OLIG1"
"TPRA1" "TPRA1"
"IRAK3" "IRAK3"
"SLC15A3" "SLC15A3"
"RAB10" "RAB10"
"PXDC1" "PXDC1"
"ENTPD7" "ENTPD7"
"ACSL4" "ACSL4"
"TPM4" "TPM4"
"LRRC59" "LRRC59"
"SEC61A1" "SEC61A1"
"ANXA5" "ANXA5"
"STX12" "STX12"
"TAF13" "TAF13"
"PPP2CB" "PPP2CB"
"BMP1" "BMP1"
"MAPK6" "MAPK6"
"RHOU" "RHOU"
"P2RX4" "P2RX4"
"ARL8B" "ARL8B"
"SRC" "SRC"
"SLC43A3" "SLC43A3"
"UBE2E1" "UBE2E1"
"RAB5A" "RAB5A"
"WDR1" "WDR1"
"BID" "BID"
"VDAC1" "VDAC1"
"PTGER2" "PTGER2"
"NUPL1" "NUPL1"
"GRINA" "GRINA"
"ATF5" "ATF5"
"ALCAM" "ALCAM"
"LY6K" "LY6K"
"FH" "FH"
"RRP12" "RRP12"
"ETV6" "ETV6"
"INPP1" "INPP1"
"GNL2" "GNL2"
"APOBEC3A" "APOBEC3A"
"HNRNPAB" "HNRNPAB"
"TUBB6" "TUBB6"
"ARHGDIA" "ARHGDIA"
"EIF4G1" "EIF4G1"
"DOCK4" "DOCK4"
"PPP1R18" "PPP1R18"
"ALDH1A2" "ALDH1A2"
"RAB20" "RAB20"
"ANKRD22" "ANKRD22"
"SERPING1" "SERPING1"
"UBASH3B" "UBASH3B"
"GM2A" "GM2A"
"SEMA3C" "SEMA3C"
"SLC1A3" "SLC1A3"
"CHST7" "CHST7"
"MYOF" "MYOF"
"SLC7A11" "SLC7A11"
"PDCD1LG2" "PDCD1LG2"
"CD276" "CD276"
"MREG" "MREG"
"NRIP3" "NRIP3"
"ZMIZ1-AS1" "ZMIZ1-AS1"
"MAP3K7CL" "MAP3K7CL"
"CCL7" "CCL7"
"CCL2" "CCL2"
"ELL2" "ELL2"
"STEAP3" "STEAP3"
"CPD" "CPD"
"MAOA" "MAOA"
"ZSWIM4" "ZSWIM4"
"JARID2" "JARID2"
"PTPRJ" "PTPRJ"
"CYB561A3" "CYB561A3"
"TMEM138" "TMEM138"
"SRXN1" "SRXN1"
"TXNRD1" "TXNRD1"
"PTRF" "PTRF"
"CD109" "CD109"
"METTL21B" "METTL21B"
"MYO1E" "MYO1E"
"ABCD1" "ABCD1"
"METRNL" "METRNL"
"CPNE8" "CPNE8"
"ERP44" "ERP44"
"HCK" "HCK"
"PILRA" "PILRA"
"HTR7" "HTR7"
"MEFV" "MEFV"
"OGFRL1" "OGFRL1"
"GK" "GK"
"ARSB" "ARSB"
"SLC7A7" "SLC7A7"
"NCF2" "NCF2"
"DAGLA" "DAGLA"
"CCNYL1" "CCNYL1"
"SLC25A13" "SLC25A13"
"RAB1A" "RAB1A"
"MS4A7" "MS4A7"
"PARVB" "PARVB"
"FTH1" "FTH1"
"RTN2" "RTN2"
"LDLRAD3" "LDLRAD3"
"PIK3R5" "PIK3R5"
"VPS37C" "VPS37C"
"ATP1B3" "ATP1B3"
"DSE" "DSE"
"ARPC5" "ARPC5"
"IFNGR2" "IFNGR2"
"NPTN" "NPTN"
"SLC36A4" "SLC36A4"
"TIMP1" "TIMP1"
"UBE2E2" "UBE2E2"
"ATG7" "ATG7"
"AAED1" "AAED1"
"ARHGEF10L" "ARHGEF10L"
"LRRK1" "LRRK1"
"LILRB2" "LILRB2"
"STIP1" "STIP1"
"RHOQ" "RHOQ"
"ADGRE2" "ADGRE2"
"PITPNA" "PITPNA"
"TLR8" "TLR8"
"ANPEP" "ANPEP"
"SLC43A2" "SLC43A2"
"CSF2RA" "CSF2RA"
"CXCL16" "CXCL16"
"TMEM165" "TMEM165"
"ARHGEF11" "ARHGEF11"
"IL6R" "IL6R"
"EMILIN2" "EMILIN2"
"ITGAX" "ITGAX"
"SPRED2" "SPRED2"
"TYMP" "TYMP"
"CSTA" "CSTA"
"CNTLN" "CNTLN"
"YWHAE" "YWHAE"
"TFEC" "TFEC"
"HSPA5" "HSPA5"
"HLA-DRA" "HLA-DRA"
"KCNMB1" "KCNMB1"
"ITPRIPL2" "ITPRIPL2"
"PDGFB" "PDGFB"
"LOC284454" "LOC284454"
"HGS" "HGS"
"KPNA2" "KPNA2"
"MIR22HG" "MIR22HG"
"MAFG" "MAFG"
"CAMKK2" "CAMKK2"
"ZAK" "ZAK"
"PVR" "PVR"
"TLR2" "TLR2"
"PEA15" "PEA15"
"OPN3" "OPN3"
"THBS1" "THBS1"
"OSGIN1" "OSGIN1"
"TUBB2A" "TUBB2A"
"PTCHD3P1" "PTCHD3P1"
"RIT1" "RIT1"
"MYBPC3" "MYBPC3"
"ADAP1" "ADAP1"
"IFNAR2" "IFNAR2"
"TOM1" "TOM1"
"HDGF" "HDGF"
"NUP62" "NUP62"
"PPIF" "PPIF"
"ARRDC4" "ARRDC4"
"LCP1" "LCP1"
"STEAP4" "STEAP4"
"TRIB1" "TRIB1"
"TTLL4" "TTLL4"
"SLC25A24" "SLC25A24"
"RBM47" "RBM47"
"SIRPA" "SIRPA"
"CREG1" "CREG1"
"UGGT2" "UGGT2"
"GNS" "GNS"
"EMP1" "EMP1"
"IGSF6" "IGSF6"
"SDCBP" "SDCBP"
"PDXK" "PDXK"
"PTPRE" "PTPRE"
"DAPK1" "DAPK1"
"ATP6V1B2" "ATP6V1B2"
"ZNF804A" "ZNF804A"
"CLEC5A" "CLEC5A"
"ANXA2" "ANXA2"
"P4HB" "P4HB"
"ACPP" "ACPP"
"MAFB" "MAFB"
"IL10RB-AS1" "IL10RB-AS1"
"GPR157" "GPR157"
"LGALS3" "LGALS3"
"CALU" "CALU"
"ST3GAL6-AS1" "ST3GAL6-AS1"
"MFSD12" "MFSD12"
"SNX8" "SNX8"
"PRDX1" "PRDX1"
"MDFIC" "MDFIC"
"NRP1" "NRP1"
"PTAFR" "PTAFR"
"DMXL2" "DMXL2"
"SLC6A12" "SLC6A12"
"TREML1" "TREML1"
"ATP8B4" "ATP8B4"
"CSF2RB" "CSF2RB"
"C3AR1" "C3AR1"
"WLS" "WLS"
"HLA-DPB1" "HLA-DPB1"
"MAN2B1" "MAN2B1"
"RNH1" "RNH1"
"HIST2H2BE" "HIST2H2BE"
"ZNF503" "ZNF503"
"HLA-DPA1" "HLA-DPA1"
"ZNF503-AS2" "ZNF503-AS2"
"OSCAR" "OSCAR"
"SUSD1" "SUSD1"
"AP1S2" "AP1S2"
"GAB2" "GAB2"
"CDC42EP4" "CDC42EP4"
"CTNNA1" "CTNNA1"
"COQ2" "COQ2"
"IL3RA" "IL3RA"
"GLA" "GLA"
"VASP" "VASP"
"PRKCD" "PRKCD"
"PKM" "PKM"
"LINC00877" "LINC00877"
"LGALS1" "LGALS1"
"PID1" "PID1"
"GNA15" "GNA15"
"CFD" "CFD"
"CD93" "CD93"
"FCN1" "FCN1"
"ARHGAP22" "ARHGAP22"
"RAC1" "RAC1"
"EPB41L3" "EPB41L3"
"FAM129B" "FAM129B"
"CDC42BPB" "CDC42BPB"
"ATP6V0B" "ATP6V0B"
"DTNA" "DTNA"
"CREBL2" "CREBL2"
"BEST1" "BEST1"
"MICALL2" "MICALL2"
"ITGAV" "ITGAV"
"LATS2" "LATS2"
"RTN4" "RTN4"
"HOMER3" "HOMER3"
"COLGALT1" "COLGALT1"
"CSF1R" "CSF1R"
"TGFBI" "TGFBI"
"GAS2L3" "GAS2L3"
"C5AR1" "C5AR1"
"CUEDC1" "CUEDC1"
"SIRPB1" "SIRPB1"
"RNASE1" "RNASE1"
"CD163" "CD163"
"LILRA2" "LILRA2"
"ME1" "ME1"
"TKT" "TKT"
"SLC30A1" "SLC30A1"
"KCTD12" "KCTD12"
"LRRC25" "LRRC25"
"ENG" "ENG"
"GSR" "GSR"
"RASAL1" "RASAL1"
"CAMSAP2" "CAMSAP2"
"SLC37A2" "SLC37A2"
"NPL" "NPL"
"OLFML2B" "OLFML2B"
"ADAP2" "ADAP2"
"GLUL" "GLUL"
"CD300LB" "CD300LB"
"HS3ST1" "HS3ST1"
"C5AR2" "C5AR2"
"NAIP" "NAIP"
"MS4A6A" "MS4A6A"
"RBP7" "RBP7"
"ADORA3" "ADORA3"
"CARD9" "CARD9"
"CLEC10A" "CLEC10A"
"GPR162" "GPR162"
"ARPIN" "ARPIN"
"FLRT2" "FLRT2"
"SLCO2B1" "SLCO2B1"
"ABHD12" "ABHD12"
"PLBD2" "PLBD2"
"MARVELD1" "MARVELD1"
"PTGS1" "PTGS1"
"CLEC4A" "CLEC4A"
"SPRED1" "SPRED1"
"CD36" "CD36"
"IL18BP" "IL18BP"
"CD209" "CD209"
"SIPA1L2" "SIPA1L2"
"EPHB2" "EPHB2"
"FAM198B" "FAM198B"
"SPIRE1" "SPIRE1"
"RNF130" "RNF130"
"CLEC7A" "CLEC7A"
"TTYH3" "TTYH3"
"TMEM51" "TMEM51"
"CTSB" "CTSB"
"MCOLN1" "MCOLN1"
"GAS2L1" "GAS2L1"
"GPX1" "GPX1"
"DOK3" "DOK3"
"TBXAS1" "TBXAS1"
"MFSD1" "MFSD1"
"SLC38A7" "SLC38A7"
"GOLIM4" "GOLIM4"
"CTNND1" "CTNND1"
"TMEM255B" "TMEM255B"
"HNMT" "HNMT"
"TRPM4" "TRPM4"
"GAA" "GAA"
"S100A4" "S100A4"
"P2RY6" "P2RY6"
"TMEM150B" "TMEM150B"
"CYBB" "CYBB"
"PSAP" "PSAP"
"SGMS2" "SGMS2"
"LOC102724297" "LOC102724297"
"COL23A1" "COL23A1"
"TNS1" "TNS1"
"TLR4" "TLR4"
"CCDC88A" "CCDC88A"
"ABCC3" "ABCC3"
"FTL" "FTL"
"CTIF" "CTIF"
"FPR3" "FPR3"
"AIF1" "AIF1"
"ST3GAL6" "ST3GAL6"
"RAB31" "RAB31"
"CTTNBP2NL" "CTTNBP2NL"
"CPQ" "CPQ"
"FCGRT" "FCGRT"
"GRN" "GRN"
"ADAM9" "ADAM9"
"ATP6AP1" "ATP6AP1"
"MRAS" "MRAS"
"MITF" "MITF"
"PLXNC1" "PLXNC1"
"ZMIZ1" "ZMIZ1"
"EPAS1" "EPAS1"
"FAM20C" "FAM20C"
"PLA2G7" "PLA2G7"
"TDRD6" "TDRD6"
"TCN2" "TCN2"
"CTSS" "CTSS"
"PIR" "PIR"
"TNS3" "TNS3"
"LHFPL2" "LHFPL2"
"CTSZ" "CTSZ"
"MPP1" "MPP1"
"PNP" "PNP"
"CCR1" "CCR1"
"TBC1D8" "TBC1D8"
"SLC31A1" "SLC31A1"
"SLC16A10" "SLC16A10"
"ETV5" "ETV5"
"VMO1" "VMO1"
"SLC17A9" "SLC17A9"
"TIFAB" "TIFAB"
"INF2" "INF2"
"FLJ42351" "FLJ42351"
"CDC42EP1" "CDC42EP1"
"RSRP1" "RSRP1"
"RNASE6" "RNASE6"
"MBOAT7" "MBOAT7"
"VENTX" "VENTX"
"RASGRP4" "RASGRP4"
"CCDC149" "CCDC149"
"TP53I3" "TP53I3"
