Unique HC V SNP+ (0+4)
MDGA1
LILRB2
GPR31
CFAP46
RASSF4
LILRA1
INSM1
ETV3L
ZMYND15
THBS1
CCL19
NA
IL13
ANPEP
PTX3
ASGR2
LILRA5
EHF
ARNT2
GCKR
TLR8
APOBEC3A
ADGRA2
NID1
HLX
C1QTNF1
RTN1
CSF1R
KCTD12
OLIG1
ADGRE2
SIGLEC1
RGL1
CXCL16
IRG1
RIN2
CASP5
CH25H
STON2
KCNE5
ACPP
LILRB1
TNFRSF8
C10orf10
CYP27B1
FCN1
RAB39A
STAB1
PRSS33
LRRC25
FSD1L
FFAR2
TGFBI
KIAA1211
SDC2
IL4
CD36
SYNPO2
CST3
CD163
NLN
PKIB
NRG1
NEURL3
BAALC
ARHGEF10L
ZNF503
KCNMB1
LTBR
TUBB6
IDO1
LILRB3
ADORA3
MAMLD1
P3H2
CFP
WNK2
TNNT2
DLL4
TNFAIP2
DUOX2
P2RX7
CSF2RA
SLC39A8
SMPDL3A
SNCAIP
FPR3
LGALS12
SLC26A9
LDLRAD3
LOC401281
CD300C
FCER1A
CD80
HDC
SPI1
TNS3
SAMSN1-AS1
DTNA
CD300E
ALOX15B
CXCL6
ATF5
KIAA1598
MGLL
CACNG8
MAFB
ZNF366
AK4
KMO
IL1RL1
HHLA2
CYP1B1
MEFV
ZC3H12C
TNIP3
ATF3
P2RY6
SLC43A2
AHRR
ADORA2A-AS1
ARRDC4
SIGLEC9
LMNA
HMGN2P46
KCNJ2
LILRA2
TNFRSF1B
S100A3
SLC1A3
MMP19
NRP2
CRLF2
LINC00189
FSCN1
TRPM2
LHFPL2
C22orf42
ITPRIPL2
IDO2
CLEC7A
SRC
TLR2
C5AR1
PLA2G4A
TMEM51
NRP1
PDGFC
LACC1
RNASE1
CDC42EP2
P2RY2
GGT5
PID1
LINC01181
IL4I1
EMILIN2
PTAFR
RNF144B
CD274
EBI3
SLC6A12
MAOA
METTL21B
MCOLN2
ADA
ITGB8
SEMA4A
HSD11B1
TRIM36
CD276
PDGFA
TJP2
LINC00877
DAGLA
HCK
TFEC
KYNU
SIRPB1
ADAMTS14
ACSL1
SLC25A19
ZAK
SLCO4A1
PHLDB1
ITGAX
CCRN4L
ALCAM
HAS1
ELOVL7
FLVCR2
PILRA
IL1RN
LOC644090
CDC42EP1
DOCK4
NR4A3
CSTA
BAALC-AS2
SLC2A6
GPR162
DSE
ST3GAL6-AS1
MPEG1
GAPT
CUEDC1
BEST1
ST3GAL6
LAD1
MYBPC3
PVRL2
DMXL2
CKB
CD163L1
FAM49A
LINC-PINT
ENG
CLGN
LINC01539
TEX101
BCAT1
DAPK1
CAMK1G
KCNN4
IL13RA1
SERPINB9
EPB41L3
SLC43A3
RASAL1
PVR
PLA2G7
NCR3LG1
PDGFB
CRIM1
EPHB2
AIF1
ARPIN
ARHGAP22
ANKRD22
FNDC4
PLXND1
ZNF503-AS2
CSF2RB
FAM129B
ZNF804A
DUSP1
SOD2
MYOF
PAPSS2
MS4A7
ABCC3
HRH2
FTH1
TNFRSF9
DACT1
SEMA6B
FPR2
LAIR1
OSGIN1
CFD
C5AR2
GNA15
CLEC5A
TRPM4
ADGRE1
DOT1L
IL10
CARD9
GAS2L3
LOC388813
CNTLN
HTR7
RTN2
LUCAT1
HCAR2
CLEC10A
SLC7A11
MICALL2
PPIF
DUSP3
HPN
PDCD1LG2
TMEM150B
