"V1" "counts" "type" "size"
"ENSG00000041357" 156 "exp" "-pA<15"
"ENSG00000042753" 67 "exp" "-pA<15"
"ENSG00000043093" 114 "exp" "-pA<15"
"ENSG00000044115" 249 "exp" "-pA<15"
"ENSG00000049245" 77 "exp" "-pA<15"
"ENSG00000049449" 100 "exp" "-pA<15"
"ENSG00000049656" 202 "exp" "-pA<15"
"ENSG00000050393" 84 "exp" "-pA<15"
"ENSG00000052723" 90 "exp" "-pA<15"
"ENSG00000052802" 132 "exp" "-pA<15"
"ENSG00000053372" 81 "exp" "-pA<15"
"ENSG00000053501" 54 "exp" "-pA<15"
"ENSG00000054116" 72 "exp" "-pA<15"
"ENSG00000055044" 167 "exp" "-pA<15"
"ENSG00000055211" 49 "exp" "-pA<15"
"ENSG00000057608" 158 "exp" "-pA<15"
"ENSG00000058804" 107 "exp" "-pA<15"
"ENSG00000059573" 73 "exp" "-pA<15"
"ENSG00000060138" 117 "exp" "-pA<15"
"ENSG00000060237" 134 "exp" "-pA<15"
"ENSG00000060688" 112 "exp" "-pA<15"
"ENSG00000060982" 67 "exp" "-pA<15"
"ENSG00000061676" 184 "exp" "-pA<15"
"ENSG00000061794" 79 "exp" "-pA<15"
"ENSG00000062485" 151 "exp" "-pA<15"
"ENSG00000062716" 434 "exp" "-pA<15"
"ENSG00000063046" 223 "exp" "-pA<15"
"ENSG00000063177" 258 "exp" "-pA<15"
"ENSG00000064042" 216 "exp" "-pA<15"
"ENSG00000064102" 86 "exp" "-pA<15"
"ENSG00000064115" 63 "exp" "-pA<15"
"ENSG00000064726" 93 "exp" "-pA<15"
"ENSG00000065135" 130 "exp" "-pA<15"
"ENSG00000065150" 265 "exp" "-pA<15"
"ENSG00000065183" 109 "exp" "-pA<15"
"ENSG00000065427" 131 "exp" "-pA<15"
"ENSG00000065518" 89 "exp" "-pA<15"
"ENSG00000065548" 74 "exp" "-pA<15"
"ENSG00000065809" 99 "exp" "-pA<15"
"ENSG00000065833" 91 "exp" "-pA<15"
"ENSG00000065911" 79 "exp" "-pA<15"
"ENSG00000065978" 287 "exp" "-pA<15"
"ENSG00000066044" 107 "exp" "-pA<15"
"ENSG00000066279" 212 "exp" "-pA<15"
"ENSG00000066697" 69 "exp" "-pA<15"
"ENSG00000066855" 67 "exp" "-pA<15"
"ENSG00000067066" 86 "exp" "-pA<15"
"ENSG00000067182" 126 "exp" "-pA<15"
"ENSG00000067225" 612 "exp" "-pA<15"
"ENSG00000067334" 132 "exp" "-pA<15"
"ENSG00000067533" 64 "exp" "-pA<15"
"ENSG00000067560" 239 "exp" "-pA<15"
"ENSG00000067704" 93 "exp" "-pA<15"
"ENSG00000068438" 66 "exp" "-pA<15"
"ENSG00000068697" 98 "exp" "-pA<15"
"ENSG00000068912" 67 "exp" "-pA<15"
"ENSG00000069275" 241 "exp" "-pA<15"
"ENSG00000069329" 100 "exp" "-pA<15"
"ENSG00000069345" 141 "exp" "-pA<15"
"ENSG00000069482" 57 "exp" "-pA<15"
"ENSG00000069849" 93 "exp" "-pA<15"
"ENSG00000070010" 63 "exp" "-pA<15"
"ENSG00000070061" 82 "exp" "-pA<15"
"ENSG00000070081" 57 "exp" "-pA<15"
"ENSG00000070087" 67 "exp" "-pA<15"
"ENSG00000070756" 227 "exp" "-pA<15"
"ENSG00000070785" 59 "exp" "-pA<15"
"ENSG00000070831" 258 "exp" "-pA<15"
"ENSG00000070961" 82 "exp" "-pA<15"
"ENSG00000071082" 439 "exp" "-pA<15"
"ENSG00000071127" 180 "exp" "-pA<15"
"ENSG00000071462" 68 "exp" "-pA<15"
"ENSG00000071539" 146 "exp" "-pA<15"
"ENSG00000071564" 60 "exp" "-pA<15"
"ENSG00000071626" 66 "exp" "-pA<15"
"ENSG00000071994" 101 "exp" "-pA<15"
"ENSG00000072042" 88 "exp" "-pA<15"
"ENSG00000072110" 107 "exp" "-pA<15"
"ENSG00000072210" 172 "exp" "-pA<15"
"ENSG00000072274" 154 "exp" "-pA<15"
"ENSG00000072506" 73 "exp" "-pA<15"
"ENSG00000072803" 80 "exp" "-pA<15"
"ENSG00000073111" 113 "exp" "-pA<15"
"ENSG00000073578" 156 "exp" "-pA<15"
"ENSG00000073712" 180 "exp" "-pA<15"
"ENSG00000074071" 75 "exp" "-pA<15"
"ENSG00000074201" 85 "exp" "-pA<15"
"ENSG00000074695" 181 "exp" "-pA<15"
"ENSG00000074696" 111 "exp" "-pA<15"
"ENSG00000074800" 480 "exp" "-pA<15"
"ENSG00000074842" 63 "exp" "-pA<15"
"ENSG00000075142" 180 "exp" "-pA<15"
"ENSG00000075151" 130 "exp" "-pA<15"
"ENSG00000075239" 48 "exp" "-pA<15"
"ENSG00000075415" 228 "exp" "-pA<15"
"ENSG00000075420" 119 "exp" "-pA<15"
"ENSG00000075618" 75 "exp" "-pA<15"
"ENSG00000075624" 546 "exp" "-pA<15"
"ENSG00000075785" 80 "exp" "-pA<15"
"ENSG00000075790" 59 "exp" "-pA<15"
"ENSG00000075914" 61 "exp" "-pA<15"
"ENSG00000076003" 103 "exp" "-pA<15"
"ENSG00000076043" 62 "exp" "-pA<15"
"ENSG00000076382" 109 "exp" "-pA<15"
"ENSG00000076554" 103 "exp" "-pA<15"
"ENSG00000076706" 108 "exp" "-pA<15"
"ENSG00000077097" 109 "exp" "-pA<15"
"ENSG00000077147" 212 "exp" "-pA<15"
"ENSG00000077152" 70 "exp" "-pA<15"
"ENSG00000077232" 90 "exp" "-pA<15"
"ENSG00000077549" 84 "exp" "-pA<15"
"ENSG00000077721" 78 "exp" "-pA<15"
"ENSG00000078140" 123 "exp" "-pA<15"
"ENSG00000078304" 140 "exp" "-pA<15"
"ENSG00000078369" 97 "exp" "-pA<15"
"ENSG00000078668" 90 "exp" "-pA<15"
"ENSG00000078674" 135 "exp" "-pA<15"
"ENSG00000078747" 98 "exp" "-pA<15"
"ENSG00000079246" 363 "exp" "-pA<15"
"ENSG00000079332" 96 "exp" "-pA<15"
"ENSG00000079459" 136 "exp" "-pA<15"
"ENSG00000079616" 110 "exp" "-pA<15"
"ENSG00000079785" 96 "exp" "-pA<15"
"ENSG00000080345" 146 "exp" "-pA<15"
"ENSG00000080371" 111 "exp" "-pA<15"
"ENSG00000080824" 405 "exp" "-pA<15"
"ENSG00000081154" 96 "exp" "-pA<15"
"ENSG00000081870" 92 "exp" "-pA<15"
"ENSG00000082153" 285 "exp" "-pA<15"
"ENSG00000082515" 102 "exp" "-pA<15"
"ENSG00000082898" 219 "exp" "-pA<15"
"ENSG00000083099" 75 "exp" "-pA<15"
"ENSG00000083312" 464 "exp" "-pA<15"
"ENSG00000083457" 85 "exp" "-pA<15"
"ENSG00000083520" 106 "exp" "-pA<15"
"ENSG00000083845" 245 "exp" "-pA<15"
"ENSG00000083937" 80 "exp" "-pA<15"
"ENSG00000084073" 110 "exp" "-pA<15"
"ENSG00000084090" 125 "exp" "-pA<15"
"ENSG00000084207" 181 "exp" "-pA<15"
"ENSG00000084463" 95 "exp" "-pA<15"
"ENSG00000084623" 120 "exp" "-pA<15"
"ENSG00000084733" 126 "exp" "-pA<15"
"ENSG00000084754" 102 "exp" "-pA<15"
"ENSG00000085063" 325 "exp" "-pA<15"
"ENSG00000085231" 181 "exp" "-pA<15"
"ENSG00000085662" 71 "exp" "-pA<15"
"ENSG00000085733" 75 "exp" "-pA<15"
"ENSG00000085871" 59 "exp" "-pA<15"
"ENSG00000086061" 321 "exp" "-pA<15"
"ENSG00000086062" 175 "exp" "-pA<15"
"ENSG00000086065" 117 "exp" "-pA<15"
"ENSG00000086189" 93 "exp" "-pA<15"
"ENSG00000086232" 121 "exp" "-pA<15"
"ENSG00000086475" 83 "exp" "-pA<15"
"ENSG00000086598" 92 "exp" "-pA<15"
"ENSG00000087053" 162 "exp" "-pA<15"
"ENSG00000087077" 91 "exp" "-pA<15"
"ENSG00000087086" 412 "exp" "-pA<15"
"ENSG00000087191" 71 "exp" "-pA<15"
"ENSG00000087263" 71 "exp" "-pA<15"
"ENSG00000087302" 139 "exp" "-pA<15"
"ENSG00000087365" 81 "exp" "-pA<15"
"ENSG00000087460" 268 "exp" "-pA<15"
"ENSG00000087470" 105 "exp" "-pA<15"
"ENSG00000087502" 162 "exp" "-pA<15"
"ENSG00000087586" 130 "exp" "-pA<15"
"ENSG00000087842" 180 "exp" "-pA<15"
"ENSG00000087995" 47 "exp" "-pA<15"
"ENSG00000088325" 155 "exp" "-pA<15"
"ENSG00000088766" 82 "exp" "-pA<15"
"ENSG00000088930" 91 "exp" "-pA<15"
"ENSG00000088986" 143 "exp" "-pA<15"
"ENSG00000089009" 329 "exp" "-pA<15"
"ENSG00000089022" 61 "exp" "-pA<15"
"ENSG00000089157" 361 "exp" "-pA<15"
"ENSG00000089220" 75 "exp" "-pA<15"
"ENSG00000089685" 77 "exp" "-pA<15"
"ENSG00000090013" 49 "exp" "-pA<15"
"ENSG00000090060" 139 "exp" "-pA<15"
"ENSG00000090266" 72 "exp" "-pA<15"
"ENSG00000090273" 118 "exp" "-pA<15"
"ENSG00000090316" 75 "exp" "-pA<15"
"ENSG00000090487" 71 "exp" "-pA<15"
"ENSG00000090520" 140 "exp" "-pA<15"
"ENSG00000090686" 113 "exp" "-pA<15"
"ENSG00000090861" 103 "exp" "-pA<15"
"ENSG00000091164" 78 "exp" "-pA<15"
"ENSG00000091483" 123 "exp" "-pA<15"
"ENSG00000091527" 93 "exp" "-pA<15"
"ENSG00000091542" 77 "exp" "-pA<15"
"ENSG00000092199" 316 "exp" "-pA<15"
"ENSG00000092201" 177 "exp" "-pA<15"
"ENSG00000092208" 47 "exp" "-pA<15"
"ENSG00000092470" 91 "exp" "-pA<15"
"ENSG00000092621" 133 "exp" "-pA<15"
"ENSG00000092820" 139 "exp" "-pA<15"
"ENSG00000092841" 238 "exp" "-pA<15"
"ENSG00000093000" 103 "exp" "-pA<15"
"ENSG00000093010" 87 "exp" "-pA<15"
"ENSG00000093144" 103 "exp" "-pA<15"
"ENSG00000094804" 127 "exp" "-pA<15"
"ENSG00000094914" 65 "exp" "-pA<15"
"ENSG00000094916" 235 "exp" "-pA<15"
"ENSG00000095261" 109 "exp" "-pA<15"
"ENSG00000095380" 50 "exp" "-pA<15"
"ENSG00000096063" 90 "exp" "-pA<15"
"ENSG00000096092" 52 "exp" "-pA<15"
"ENSG00000096384" 281 "exp" "-pA<15"
"ENSG00000096401" 103 "exp" "-pA<15"
"ENSG00000097033" 98 "exp" "-pA<15"
"ENSG00000099194" 181 "exp" "-pA<15"
"ENSG00000099204" 130 "exp" "-pA<15"
"ENSG00000099246" 69 "exp" "-pA<15"
"ENSG00000099341" 148 "exp" "-pA<15"
"ENSG00000099624" 75 "exp" "-pA<15"
"ENSG00000099783" 89 "exp" "-pA<15"
"ENSG00000099810" 125 "exp" "-pA<15"
"ENSG00000099875" 53 "exp" "-pA<15"
"ENSG00000099901" 176 "exp" "-pA<15"
"ENSG00000100028" 91 "exp" "-pA<15"
"ENSG00000100030" 107 "exp" "-pA<15"
"ENSG00000100097" 205 "exp" "-pA<15"
"ENSG00000100129" 161 "exp" "-pA<15"
"ENSG00000100138" 166 "exp" "-pA<15"
"ENSG00000100142" 131 "exp" "-pA<15"
"ENSG00000100216" 122 "exp" "-pA<15"
"ENSG00000100219" 78 "exp" "-pA<15"
"ENSG00000100300" 63 "exp" "-pA<15"
"ENSG00000100316" 218 "exp" "-pA<15"
"ENSG00000100320" 90 "exp" "-pA<15"
"ENSG00000100345" 272 "exp" "-pA<15"
"ENSG00000100347" 67 "exp" "-pA<15"
"ENSG00000100353" 119 "exp" "-pA<15"
"ENSG00000100380" 213 "exp" "-pA<15"
"ENSG00000100387" 97 "exp" "-pA<15"
"ENSG00000100418" 78 "exp" "-pA<15"
"ENSG00000100519" 77 "exp" "-pA<15"
"ENSG00000100526" 66 "exp" "-pA<15"
"ENSG00000100528" 87 "exp" "-pA<15"
"ENSG00000100554" 61 "exp" "-pA<15"
"ENSG00000100567" 126 "exp" "-pA<15"
"ENSG00000100632" 91 "exp" "-pA<15"
"ENSG00000100644" 317 "exp" "-pA<15"
"ENSG00000100650" 150 "exp" "-pA<15"
"ENSG00000100664" 216 "exp" "-pA<15"
"ENSG00000100714" 162 "exp" "-pA<15"
"ENSG00000100796" 96 "exp" "-pA<15"
"ENSG00000100804" 86 "exp" "-pA<15"
"ENSG00000100811" 107 "exp" "-pA<15"
"ENSG00000100852" 98 "exp" "-pA<15"
"ENSG00000100934" 114 "exp" "-pA<15"
"ENSG00000101000" 50 "exp" "-pA<15"
"ENSG00000101079" 73 "exp" "-pA<15"
"ENSG00000101132" 199 "exp" "-pA<15"
"ENSG00000101138" 71 "exp" "-pA<15"
"ENSG00000101158" 83 "exp" "-pA<15"
"ENSG00000101166" 245 "exp" "-pA<15"
"ENSG00000101182" 199 "exp" "-pA<15"
"ENSG00000101346" 68 "exp" "-pA<15"
"ENSG00000101361" 89 "exp" "-pA<15"
"ENSG00000101365" 72 "exp" "-pA<15"
"ENSG00000101367" 100 "exp" "-pA<15"
"ENSG00000101558" 180 "exp" "-pA<15"
"ENSG00000101608" 153 "exp" "-pA<15"
"ENSG00000101811" 59 "exp" "-pA<15"
"ENSG00000101843" 61 "exp" "-pA<15"
"ENSG00000101856" 103 "exp" "-pA<15"
"ENSG00000101901" 114 "exp" "-pA<15"
"ENSG00000101911" 58 "exp" "-pA<15"
"ENSG00000101972" 140 "exp" "-pA<15"
"ENSG00000102024" 349 "exp" "-pA<15"
"ENSG00000102054" 124 "exp" "-pA<15"
"ENSG00000102144" 256 "exp" "-pA<15"
"ENSG00000102158" 90 "exp" "-pA<15"
"ENSG00000102172" 100 "exp" "-pA<15"
"ENSG00000102178" 71 "exp" "-pA<15"
"ENSG00000102265" 74 "exp" "-pA<15"
"ENSG00000102316" 55 "exp" "-pA<15"
"ENSG00000102317" 161 "exp" "-pA<15"
"ENSG00000102471" 91 "exp" "-pA<15"
"ENSG00000102531" 115 "exp" "-pA<15"
"ENSG00000102572" 113 "exp" "-pA<15"
"ENSG00000102804" 174 "exp" "-pA<15"
"ENSG00000102898" 58 "exp" "-pA<15"
"ENSG00000102931" 49 "exp" "-pA<15"
"ENSG00000103035" 91 "exp" "-pA<15"
"ENSG00000103121" 82 "exp" "-pA<15"
"ENSG00000103145" 64 "exp" "-pA<15"
"ENSG00000103187" 99 "exp" "-pA<15"
"ENSG00000103275" 84 "exp" "-pA<15"
"ENSG00000103342" 151 "exp" "-pA<15"
"ENSG00000103363" 125 "exp" "-pA<15"
"ENSG00000103429" 87 "exp" "-pA<15"
"ENSG00000103502" 44 "exp" "-pA<15"
"ENSG00000103769" 135 "exp" "-pA<15"
"ENSG00000103978" 99 "exp" "-pA<15"
"ENSG00000104131" 111 "exp" "-pA<15"
"ENSG00000104164" 70 "exp" "-pA<15"
"ENSG00000104331" 90 "exp" "-pA<15"
"ENSG00000104341" 117 "exp" "-pA<15"
"ENSG00000104388" 90 "exp" "-pA<15"
"ENSG00000104408" 204 "exp" "-pA<15"
"ENSG00000104472" 84 "exp" "-pA<15"
"ENSG00000104660" 59 "exp" "-pA<15"
"ENSG00000104687" 108 "exp" "-pA<15"
"ENSG00000104738" 135 "exp" "-pA<15"
"ENSG00000104765" 58 "exp" "-pA<15"
"ENSG00000104824" 115 "exp" "-pA<15"
"ENSG00000104889" 91 "exp" "-pA<15"
"ENSG00000104904" 150 "exp" "-pA<15"
"ENSG00000104979" 105 "exp" "-pA<15"
"ENSG00000105058" 84 "exp" "-pA<15"
"ENSG00000105171" 59 "exp" "-pA<15"
"ENSG00000105176" 65 "exp" "-pA<15"
"ENSG00000105185" 216 "exp" "-pA<15"
"ENSG00000105193" 262 "exp" "-pA<15"
"ENSG00000105197" 96 "exp" "-pA<15"
"ENSG00000105202" 69 "exp" "-pA<15"
"ENSG00000105254" 62 "exp" "-pA<15"
"ENSG00000105281" 99 "exp" "-pA<15"
"ENSG00000105323" 112 "exp" "-pA<15"
"ENSG00000105372" 275 "exp" "-pA<15"
"ENSG00000105401" 85 "exp" "-pA<15"
"ENSG00000105583" 68 "exp" "-pA<15"
"ENSG00000105640" 335 "exp" "-pA<15"
"ENSG00000105819" 107 "exp" "-pA<15"
"ENSG00000105829" 66 "exp" "-pA<15"
"ENSG00000105854" 157 "exp" "-pA<15"
"ENSG00000105968" 118 "exp" "-pA<15"
"ENSG00000105971" 113 "exp" "-pA<15"
"ENSG00000105974" 112 "exp" "-pA<15"
"ENSG00000105976" 164 "exp" "-pA<15"
"ENSG00000105983" 75 "exp" "-pA<15"
"ENSG00000106028" 116 "exp" "-pA<15"
"ENSG00000106105" 109 "exp" "-pA<15"
"ENSG00000106153" 208 "exp" "-pA<15"
"ENSG00000106211" 142 "exp" "-pA<15"
"ENSG00000106263" 147 "exp" "-pA<15"
"ENSG00000106355" 104 "exp" "-pA<15"
"ENSG00000106399" 133 "exp" "-pA<15"
"ENSG00000106400" 102 "exp" "-pA<15"
"ENSG00000106460" 103 "exp" "-pA<15"
"ENSG00000106554" 138 "exp" "-pA<15"
"ENSG00000106591" 108 "exp" "-pA<15"
"ENSG00000106609" 153 "exp" "-pA<15"
"ENSG00000106628" 102 "exp" "-pA<15"
"ENSG00000106723" 113 "exp" "-pA<15"
"ENSG00000106799" 53 "exp" "-pA<15"
"ENSG00000106803" 113 "exp" "-pA<15"
"ENSG00000106853" 138 "exp" "-pA<15"
"ENSG00000107020" 75 "exp" "-pA<15"
"ENSG00000107130" 46 "exp" "-pA<15"
"ENSG00000107223" 142 "exp" "-pA<15"
"ENSG00000107262" 97 "exp" "-pA<15"
"ENSG00000107341" 66 "exp" "-pA<15"
"ENSG00000107372" 89 "exp" "-pA<15"
"ENSG00000107672" 62 "exp" "-pA<15"
"ENSG00000107745" 63 "exp" "-pA<15"
"ENSG00000107937" 91 "exp" "-pA<15"
"ENSG00000107949" 101 "exp" "-pA<15"
"ENSG00000107951" 79 "exp" "-pA<15"
"ENSG00000107959" 138 "exp" "-pA<15"
"ENSG00000108010" 70 "exp" "-pA<15"
"ENSG00000108064" 100 "exp" "-pA<15"
"ENSG00000108107" 183 "exp" "-pA<15"
"ENSG00000108176" 74 "exp" "-pA<15"
"ENSG00000108256" 216 "exp" "-pA<15"
"ENSG00000108294" 228 "exp" "-pA<15"
"ENSG00000108298" 316 "exp" "-pA<15"
"ENSG00000108344" 59 "exp" "-pA<15"
"ENSG00000108389" 52 "exp" "-pA<15"
"ENSG00000108424" 328 "exp" "-pA<15"
"ENSG00000108448" 193 "exp" "-pA<15"
"ENSG00000108468" 85 "exp" "-pA<15"
"ENSG00000108510" 126 "exp" "-pA<15"
"ENSG00000108515" 89 "exp" "-pA<15"
"ENSG00000108518" 306 "exp" "-pA<15"
"ENSG00000108528" 75 "exp" "-pA<15"
"ENSG00000108559" 92 "exp" "-pA<15"
"ENSG00000108587" 73 "exp" "-pA<15"
"ENSG00000108588" 129 "exp" "-pA<15"
"ENSG00000108654" 239 "exp" "-pA<15"
"ENSG00000108671" 128 "exp" "-pA<15"
"ENSG00000108826" 52 "exp" "-pA<15"
"ENSG00000108883" 78 "exp" "-pA<15"
"ENSG00000108946" 138 "exp" "-pA<15"
"ENSG00000108953" 231 "exp" "-pA<15"
"ENSG00000109084" 51 "exp" "-pA<15"
"ENSG00000109099" 105 "exp" "-pA<15"
"ENSG00000109133" 200 "exp" "-pA<15"
"ENSG00000109255" 71 "exp" "-pA<15"
"ENSG00000109332" 225 "exp" "-pA<15"
"ENSG00000109390" 91 "exp" "-pA<15"
"ENSG00000109445" 67 "exp" "-pA<15"
"ENSG00000109475" 340 "exp" "-pA<15"
"ENSG00000109519" 90 "exp" "-pA<15"
"ENSG00000109536" 78 "exp" "-pA<15"
"ENSG00000109572" 82 "exp" "-pA<15"
"ENSG00000109606" 137 "exp" "-pA<15"
"ENSG00000109686" 91 "exp" "-pA<15"
"ENSG00000109814" 137 "exp" "-pA<15"
"ENSG00000109854" 119 "exp" "-pA<15"
"ENSG00000109861" 215 "exp" "-pA<15"
"ENSG00000109919" 132 "exp" "-pA<15"
"ENSG00000109971" 494 "exp" "-pA<15"
"ENSG00000110195" 114 "exp" "-pA<15"
"ENSG00000110321" 422 "exp" "-pA<15"
"ENSG00000110429" 73 "exp" "-pA<15"
"ENSG00000110435" 59 "exp" "-pA<15"
"ENSG00000110696" 144 "exp" "-pA<15"
"ENSG00000110700" 302 "exp" "-pA<15"
"ENSG00000110717" 122 "exp" "-pA<15"
"ENSG00000110768" 83 "exp" "-pA<15"
"ENSG00000110880" 64 "exp" "-pA<15"
"ENSG00000110955" 200 "exp" "-pA<15"
"ENSG00000110958" 136 "exp" "-pA<15"
"ENSG00000111142" 97 "exp" "-pA<15"
"ENSG00000111144" 91 "exp" "-pA<15"
"ENSG00000111229" 74 "exp" "-pA<15"
"ENSG00000111237" 135 "exp" "-pA<15"
"ENSG00000111371" 270 "exp" "-pA<15"
"ENSG00000111445" 113 "exp" "-pA<15"
"ENSG00000111481" 112 "exp" "-pA<15"
"ENSG00000111605" 97 "exp" "-pA<15"
"ENSG00000111639" 123 "exp" "-pA<15"
"ENSG00000111642" 151 "exp" "-pA<15"
"ENSG00000111669" 201 "exp" "-pA<15"
"ENSG00000111678" 66 "exp" "-pA<15"
"ENSG00000111711" 81 "exp" "-pA<15"
"ENSG00000111716" 349 "exp" "-pA<15"
"ENSG00000111775" 86 "exp" "-pA<15"
"ENSG00000111786" 72 "exp" "-pA<15"
"ENSG00000111832" 94 "exp" "-pA<15"
"ENSG00000111843" 120 "exp" "-pA<15"
"ENSG00000111875" 101 "exp" "-pA<15"
"ENSG00000111906" 130 "exp" "-pA<15"
"ENSG00000111907" 101 "exp" "-pA<15"
"ENSG00000112081" 245 "exp" "-pA<15"
"ENSG00000112096" 92 "exp" "-pA<15"
"ENSG00000112110" 118 "exp" "-pA<15"
"ENSG00000112118" 104 "exp" "-pA<15"
"ENSG00000112208" 119 "exp" "-pA<15"
"ENSG00000112237" 100 "exp" "-pA<15"
"ENSG00000112245" 339 "exp" "-pA<15"
"ENSG00000112306" 199 "exp" "-pA<15"
"ENSG00000112312" 71 "exp" "-pA<15"
"ENSG00000112335" 109 "exp" "-pA<15"
"ENSG00000112339" 109 "exp" "-pA<15"
"ENSG00000112378" 113 "exp" "-pA<15"
"ENSG00000112576" 62 "exp" "-pA<15"
"ENSG00000112695" 173 "exp" "-pA<15"
"ENSG00000112697" 79 "exp" "-pA<15"
"ENSG00000112773" 150 "exp" "-pA<15"
"ENSG00000112992" 114 "exp" "-pA<15"
"ENSG00000112996" 206 "exp" "-pA<15"
"ENSG00000113013" 315 "exp" "-pA<15"
"ENSG00000113048" 97 "exp" "-pA<15"
"ENSG00000113161" 122 "exp" "-pA<15"
"ENSG00000113269" 53 "exp" "-pA<15"
"ENSG00000113328" 112 "exp" "-pA<15"
"ENSG00000113360" 197 "exp" "-pA<15"
"ENSG00000113369" 273 "exp" "-pA<15"
"ENSG00000113384" 148 "exp" "-pA<15"
"ENSG00000113387" 391 "exp" "-pA<15"
"ENSG00000113389" 146 "exp" "-pA<15"
"ENSG00000113407" 371 "exp" "-pA<15"
"ENSG00000113448" 304 "exp" "-pA<15"
"ENSG00000113456" 117 "exp" "-pA<15"
"ENSG00000113460" 187 "exp" "-pA<15"
"ENSG00000113558" 206 "exp" "-pA<15"
"ENSG00000113569" 305 "exp" "-pA<15"
"ENSG00000113575" 126 "exp" "-pA<15"
"ENSG00000113580" 236 "exp" "-pA<15"
"ENSG00000113583" 74 "exp" "-pA<15"
"ENSG00000113621" 82 "exp" "-pA<15"
"ENSG00000113648" 131 "exp" "-pA<15"
"ENSG00000113649" 141 "exp" "-pA<15"
"ENSG00000113719" 129 "exp" "-pA<15"
"ENSG00000113732" 107 "exp" "-pA<15"
"ENSG00000113758" 62 "exp" "-pA<15"
"ENSG00000113811" 89 "exp" "-pA<15"
"ENSG00000113845" 97 "exp" "-pA<15"
"ENSG00000114023" 56 "exp" "-pA<15"
"ENSG00000114125" 94 "exp" "-pA<15"
"ENSG00000114209" 123 "exp" "-pA<15"
"ENSG00000114251" 163 "exp" "-pA<15"
"ENSG00000114353" 77 "exp" "-pA<15"
"ENSG00000114391" 333 "exp" "-pA<15"
"ENSG00000114416" 105 "exp" "-pA<15"
"ENSG00000114439" 79 "exp" "-pA<15"
"ENSG00000114480" 99 "exp" "-pA<15"
