"V1" "counts" "type" "size"
"ENSG00000046604" 80 "exp" "-pA<15"
"ENSG00000046651" 73 "exp" "-pA<15"
"ENSG00000047249" 66 "exp" "-pA<15"
"ENSG00000047932" 80 "exp" "-pA<15"
"ENSG00000048342" 48 "exp" "-pA<15"
"ENSG00000048649" 69 "exp" "-pA<15"
"ENSG00000048828" 91 "exp" "-pA<15"
"ENSG00000049245" 137 "exp" "-pA<15"
"ENSG00000049449" 168 "exp" "-pA<15"
"ENSG00000049618" 59 "exp" "-pA<15"
"ENSG00000049656" 222 "exp" "-pA<15"
"ENSG00000049860" 107 "exp" "-pA<15"
"ENSG00000050393" 132 "exp" "-pA<15"
"ENSG00000050405" 59 "exp" "-pA<15"
"ENSG00000051108" 73 "exp" "-pA<15"
"ENSG00000051596" 73 "exp" "-pA<15"
"ENSG00000051620" 57 "exp" "-pA<15"
"ENSG00000052723" 89 "exp" "-pA<15"
"ENSG00000052802" 137 "exp" "-pA<15"
"ENSG00000053371" 51 "exp" "-pA<15"
"ENSG00000053372" 77 "exp" "-pA<15"
"ENSG00000053501" 82 "exp" "-pA<15"
"ENSG00000053770" 93 "exp" "-pA<15"
"ENSG00000054116" 98 "exp" "-pA<15"
"ENSG00000054118" 76 "exp" "-pA<15"
"ENSG00000054148" 103 "exp" "-pA<15"
"ENSG00000055044" 215 "exp" "-pA<15"
"ENSG00000055130" 88 "exp" "-pA<15"
"ENSG00000055211" 49 "exp" "-pA<15"
"ENSG00000055950" 53 "exp" "-pA<15"
"ENSG00000056050" 49 "exp" "-pA<15"
"ENSG00000056097" 140 "exp" "-pA<15"
"ENSG00000056586" 126 "exp" "-pA<15"
"ENSG00000057019" 49 "exp" "-pA<15"
"ENSG00000057252" 164 "exp" "-pA<15"
"ENSG00000057608" 118 "exp" "-pA<15"
"ENSG00000057663" 102 "exp" "-pA<15"
"ENSG00000057757" 42 "exp" "-pA<15"
"ENSG00000058262" 80 "exp" "-pA<15"
"ENSG00000058272" 91 "exp" "-pA<15"
"ENSG00000058600" 74 "exp" "-pA<15"
"ENSG00000058673" 94 "exp" "-pA<15"
"ENSG00000058804" 143 "exp" "-pA<15"
"ENSG00000059573" 103 "exp" "-pA<15"
"ENSG00000060138" 201 "exp" "-pA<15"
"ENSG00000060237" 119 "exp" "-pA<15"
"ENSG00000060339" 116 "exp" "-pA<15"
"ENSG00000060688" 148 "exp" "-pA<15"
"ENSG00000060762" 62 "exp" "-pA<15"
"ENSG00000060982" 88 "exp" "-pA<15"
"ENSG00000061676" 237 "exp" "-pA<15"
"ENSG00000061794" 112 "exp" "-pA<15"
"ENSG00000062194" 86 "exp" "-pA<15"
"ENSG00000062485" 158 "exp" "-pA<15"
"ENSG00000062716" 520 "exp" "-pA<15"
"ENSG00000062725" 51 "exp" "-pA<15"
"ENSG00000063046" 303 "exp" "-pA<15"
"ENSG00000063177" 342 "exp" "-pA<15"
"ENSG00000063244" 136 "exp" "-pA<15"
"ENSG00000063978" 72 "exp" "-pA<15"
"ENSG00000064012" 87 "exp" "-pA<15"
"ENSG00000064042" 250 "exp" "-pA<15"
"ENSG00000064102" 110 "exp" "-pA<15"
"ENSG00000064115" 67 "exp" "-pA<15"
"ENSG00000064205" 63 "exp" "-pA<15"
"ENSG00000064726" 114 "exp" "-pA<15"
"ENSG00000064961" 59 "exp" "-pA<15"
"ENSG00000065135" 141 "exp" "-pA<15"
"ENSG00000065150" 313 "exp" "-pA<15"
"ENSG00000065183" 110 "exp" "-pA<15"
"ENSG00000065325" 95 "exp" "-pA<15"
"ENSG00000065427" 165 "exp" "-pA<15"
"ENSG00000065518" 154 "exp" "-pA<15"
"ENSG00000065548" 94 "exp" "-pA<15"
"ENSG00000065613" 109 "exp" "-pA<15"
"ENSG00000065809" 194 "exp" "-pA<15"
"ENSG00000065833" 94 "exp" "-pA<15"
"ENSG00000065911" 115 "exp" "-pA<15"
"ENSG00000065978" 328 "exp" "-pA<15"
"ENSG00000066044" 143 "exp" "-pA<15"
"ENSG00000066279" 149 "exp" "-pA<15"
"ENSG00000066455" 56 "exp" "-pA<15"
"ENSG00000066651" 64 "exp" "-pA<15"
"ENSG00000066697" 102 "exp" "-pA<15"
"ENSG00000066855" 86 "exp" "-pA<15"
"ENSG00000066926" 70 "exp" "-pA<15"
"ENSG00000067057" 88 "exp" "-pA<15"
"ENSG00000067064" 112 "exp" "-pA<15"
"ENSG00000067066" 73 "exp" "-pA<15"
"ENSG00000067167" 58 "exp" "-pA<15"
"ENSG00000067182" 152 "exp" "-pA<15"
"ENSG00000067225" 620 "exp" "-pA<15"
"ENSG00000067248" 70 "exp" "-pA<15"
"ENSG00000067334" 174 "exp" "-pA<15"
"ENSG00000067533" 65 "exp" "-pA<15"
"ENSG00000067560" 256 "exp" "-pA<15"
"ENSG00000067596" 66 "exp" "-pA<15"
"ENSG00000067704" 108 "exp" "-pA<15"
"ENSG00000067829" 62 "exp" "-pA<15"
"ENSG00000067900" 58 "exp" "-pA<15"
"ENSG00000067955" 56 "exp" "-pA<15"
"ENSG00000068438" 102 "exp" "-pA<15"
"ENSG00000068697" 155 "exp" "-pA<15"
"ENSG00000068745" 81 "exp" "-pA<15"
"ENSG00000068912" 114 "exp" "-pA<15"
"ENSG00000069248" 75 "exp" "-pA<15"
"ENSG00000069275" 194 "exp" "-pA<15"
"ENSG00000069329" 116 "exp" "-pA<15"
"ENSG00000069345" 211 "exp" "-pA<15"
"ENSG00000069482" 84 "exp" "-pA<15"
"ENSG00000069509" 69 "exp" "-pA<15"
"ENSG00000069849" 148 "exp" "-pA<15"
"ENSG00000069956" 58 "exp" "-pA<15"
"ENSG00000069966" 59 "exp" "-pA<15"
"ENSG00000070010" 65 "exp" "-pA<15"
"ENSG00000070061" 72 "exp" "-pA<15"
"ENSG00000070081" 93 "exp" "-pA<15"
"ENSG00000070087" 98 "exp" "-pA<15"
"ENSG00000070404" 78 "exp" "-pA<15"
"ENSG00000070756" 349 "exp" "-pA<15"
"ENSG00000070785" 55 "exp" "-pA<15"
"ENSG00000070814" 79 "exp" "-pA<15"
"ENSG00000070831" 385 "exp" "-pA<15"
"ENSG00000070961" 89 "exp" "-pA<15"
"ENSG00000071082" 514 "exp" "-pA<15"
"ENSG00000071127" 323 "exp" "-pA<15"
"ENSG00000071189" 84 "exp" "-pA<15"
"ENSG00000071462" 89 "exp" "-pA<15"
"ENSG00000071539" 176 "exp" "-pA<15"
"ENSG00000071564" 65 "exp" "-pA<15"
"ENSG00000071626" 91 "exp" "-pA<15"
"ENSG00000071859" 56 "exp" "-pA<15"
"ENSG00000071967" 72 "exp" "-pA<15"
"ENSG00000071994" 156 "exp" "-pA<15"
"ENSG00000072042" 127 "exp" "-pA<15"
"ENSG00000072110" 77 "exp" "-pA<15"
"ENSG00000072210" 218 "exp" "-pA<15"
"ENSG00000072274" 169 "exp" "-pA<15"
"ENSG00000072501" 70 "exp" "-pA<15"
"ENSG00000072506" 77 "exp" "-pA<15"
"ENSG00000072571" 119 "exp" "-pA<15"
"ENSG00000072778" 80 "exp" "-pA<15"
"ENSG00000072803" 120 "exp" "-pA<15"
"ENSG00000072849" 75 "exp" "-pA<15"
"ENSG00000073060" 76 "exp" "-pA<15"
"ENSG00000073111" 99 "exp" "-pA<15"
"ENSG00000073417" 75 "exp" "-pA<15"
"ENSG00000073578" 196 "exp" "-pA<15"
"ENSG00000073584" 60 "exp" "-pA<15"
"ENSG00000073712" 171 "exp" "-pA<15"
"ENSG00000074071" 118 "exp" "-pA<15"
"ENSG00000074201" 95 "exp" "-pA<15"
"ENSG00000074266" 65 "exp" "-pA<15"
"ENSG00000074410" 81 "exp" "-pA<15"
"ENSG00000074582" 48 "exp" "-pA<15"
"ENSG00000074695" 269 "exp" "-pA<15"
"ENSG00000074696" 143 "exp" "-pA<15"
"ENSG00000074800" 390 "exp" "-pA<15"
"ENSG00000074842" 71 "exp" "-pA<15"
"ENSG00000075131" 46 "exp" "-pA<15"
"ENSG00000075142" 296 "exp" "-pA<15"
"ENSG00000075151" 135 "exp" "-pA<15"
"ENSG00000075223" 127 "exp" "-pA<15"
"ENSG00000075239" 82 "exp" "-pA<15"
"ENSG00000075292" 96 "exp" "-pA<15"
"ENSG00000075336" 68 "exp" "-pA<15"
"ENSG00000075413" 74 "exp" "-pA<15"
"ENSG00000075415" 282 "exp" "-pA<15"
"ENSG00000075420" 136 "exp" "-pA<15"
"ENSG00000075426" 64 "exp" "-pA<15"
"ENSG00000075624" 574 "exp" "-pA<15"
"ENSG00000075643" 63 "exp" "-pA<15"
"ENSG00000075785" 107 "exp" "-pA<15"
"ENSG00000075790" 90 "exp" "-pA<15"
"ENSG00000075914" 82 "exp" "-pA<15"
"ENSG00000076003" 107 "exp" "-pA<15"
"ENSG00000076043" 76 "exp" "-pA<15"
"ENSG00000076242" 64 "exp" "-pA<15"
"ENSG00000076248" 72 "exp" "-pA<15"
"ENSG00000076382" 121 "exp" "-pA<15"
"ENSG00000076554" 113 "exp" "-pA<15"
"ENSG00000076706" 121 "exp" "-pA<15"
"ENSG00000077097" 151 "exp" "-pA<15"
"ENSG00000077147" 274 "exp" "-pA<15"
"ENSG00000077152" 99 "exp" "-pA<15"
"ENSG00000077232" 121 "exp" "-pA<15"
"ENSG00000077235" 63 "exp" "-pA<15"
"ENSG00000077254" 91 "exp" "-pA<15"
"ENSG00000077312" 74 "exp" "-pA<15"
"ENSG00000077514" 56 "exp" "-pA<15"
"ENSG00000077549" 111 "exp" "-pA<15"
"ENSG00000077713" 53 "exp" "-pA<15"
"ENSG00000077721" 94 "exp" "-pA<15"
"ENSG00000077942" 106 "exp" "-pA<15"
"ENSG00000078140" 161 "exp" "-pA<15"
"ENSG00000078304" 188 "exp" "-pA<15"
"ENSG00000078369" 146 "exp" "-pA<15"
"ENSG00000078618" 95 "exp" "-pA<15"
"ENSG00000078668" 103 "exp" "-pA<15"
"ENSG00000078674" 138 "exp" "-pA<15"
"ENSG00000078747" 91 "exp" "-pA<15"
"ENSG00000079246" 396 "exp" "-pA<15"
"ENSG00000079332" 157 "exp" "-pA<15"
"ENSG00000079459" 243 "exp" "-pA<15"
"ENSG00000079462" 54 "exp" "-pA<15"
"ENSG00000079616" 116 "exp" "-pA<15"
"ENSG00000079785" 143 "exp" "-pA<15"
"ENSG00000080371" 147 "exp" "-pA<15"
"ENSG00000080503" 77 "exp" "-pA<15"
"ENSG00000080608" 85 "exp" "-pA<15"
"ENSG00000080824" 479 "exp" "-pA<15"
"ENSG00000080986" 111 "exp" "-pA<15"
"ENSG00000081052" 77 "exp" "-pA<15"
"ENSG00000081154" 135 "exp" "-pA<15"
"ENSG00000081320" 63 "exp" "-pA<15"
"ENSG00000081870" 92 "exp" "-pA<15"
"ENSG00000082068" 103 "exp" "-pA<15"
"ENSG00000082153" 372 "exp" "-pA<15"
"ENSG00000082212" 93 "exp" "-pA<15"
"ENSG00000082213" 79 "exp" "-pA<15"
"ENSG00000082515" 208 "exp" "-pA<15"
"ENSG00000082701" 84 "exp" "-pA<15"
"ENSG00000082781" 56 "exp" "-pA<15"
"ENSG00000082898" 282 "exp" "-pA<15"
"ENSG00000083099" 93 "exp" "-pA<15"
"ENSG00000083312" 546 "exp" "-pA<15"
"ENSG00000083444" 79 "exp" "-pA<15"
"ENSG00000083457" 109 "exp" "-pA<15"
"ENSG00000083520" 104 "exp" "-pA<15"
"ENSG00000083720" 126 "exp" "-pA<15"
"ENSG00000083845" 335 "exp" "-pA<15"
"ENSG00000083857" 142 "exp" "-pA<15"
"ENSG00000083937" 127 "exp" "-pA<15"
"ENSG00000084073" 191 "exp" "-pA<15"
"ENSG00000084090" 149 "exp" "-pA<15"
"ENSG00000084207" 239 "exp" "-pA<15"
"ENSG00000084234" 133 "exp" "-pA<15"
"ENSG00000084463" 96 "exp" "-pA<15"
"ENSG00000084623" 183 "exp" "-pA<15"
"ENSG00000084733" 180 "exp" "-pA<15"
"ENSG00000084754" 147 "exp" "-pA<15"
"ENSG00000084774" 66 "exp" "-pA<15"
"ENSG00000085063" 445 "exp" "-pA<15"
"ENSG00000085231" 226 "exp" "-pA<15"
"ENSG00000085415" 62 "exp" "-pA<15"
"ENSG00000085491" 130 "exp" "-pA<15"
"ENSG00000085662" 95 "exp" "-pA<15"
"ENSG00000085733" 78 "exp" "-pA<15"
"ENSG00000085788" 64 "exp" "-pA<15"
"ENSG00000085871" 101 "exp" "-pA<15"
"ENSG00000085982" 106 "exp" "-pA<15"
"ENSG00000086061" 435 "exp" "-pA<15"
"ENSG00000086062" 205 "exp" "-pA<15"
"ENSG00000086065" 156 "exp" "-pA<15"
"ENSG00000086102" 81 "exp" "-pA<15"
"ENSG00000086189" 120 "exp" "-pA<15"
"ENSG00000086232" 151 "exp" "-pA<15"
"ENSG00000086475" 108 "exp" "-pA<15"
"ENSG00000086589" 78 "exp" "-pA<15"
"ENSG00000086598" 142 "exp" "-pA<15"
"ENSG00000087053" 198 "exp" "-pA<15"
"ENSG00000087077" 113 "exp" "-pA<15"
"ENSG00000087086" 446 "exp" "-pA<15"
"ENSG00000087087" 72 "exp" "-pA<15"
"ENSG00000087191" 80 "exp" "-pA<15"
"ENSG00000087253" 52 "exp" "-pA<15"
"ENSG00000087263" 94 "exp" "-pA<15"
"ENSG00000087274" 100 "exp" "-pA<15"
"ENSG00000087302" 181 "exp" "-pA<15"
"ENSG00000087365" 107 "exp" "-pA<15"
"ENSG00000087460" 269 "exp" "-pA<15"
"ENSG00000087470" 138 "exp" "-pA<15"
"ENSG00000087502" 198 "exp" "-pA<15"
"ENSG00000087586" 185 "exp" "-pA<15"
"ENSG00000087842" 182 "exp" "-pA<15"
"ENSG00000087995" 84 "exp" "-pA<15"
"ENSG00000088205" 111 "exp" "-pA<15"
"ENSG00000088247" 70 "exp" "-pA<15"
"ENSG00000088325" 173 "exp" "-pA<15"
"ENSG00000088448" 93 "exp" "-pA<15"
"ENSG00000088727" 43 "exp" "-pA<15"
"ENSG00000088766" 116 "exp" "-pA<15"
"ENSG00000088832" 103 "exp" "-pA<15"
"ENSG00000088930" 120 "exp" "-pA<15"
"ENSG00000088986" 210 "exp" "-pA<15"
"ENSG00000089006" 78 "exp" "-pA<15"
"ENSG00000089009" 431 "exp" "-pA<15"
"ENSG00000089022" 74 "exp" "-pA<15"
"ENSG00000089053" 110 "exp" "-pA<15"
"ENSG00000089157" 420 "exp" "-pA<15"
"ENSG00000089220" 147 "exp" "-pA<15"
"ENSG00000089248" 49 "exp" "-pA<15"
"ENSG00000089289" 55 "exp" "-pA<15"
"ENSG00000089327" 66 "exp" "-pA<15"
"ENSG00000089685" 83 "exp" "-pA<15"
"ENSG00000089693" 107 "exp" "-pA<15"
"ENSG00000089737" 61 "exp" "-pA<15"
"ENSG00000090013" 83 "exp" "-pA<15"
"ENSG00000090060" 154 "exp" "-pA<15"
"ENSG00000090266" 84 "exp" "-pA<15"
"ENSG00000090273" 179 "exp" "-pA<15"
"ENSG00000090316" 78 "exp" "-pA<15"
"ENSG00000090487" 118 "exp" "-pA<15"
"ENSG00000090520" 170 "exp" "-pA<15"
"ENSG00000090621" 114 "exp" "-pA<15"
"ENSG00000090686" 93 "exp" "-pA<15"
"ENSG00000090861" 112 "exp" "-pA<15"
"ENSG00000091039" 52 "exp" "-pA<15"
"ENSG00000091140" 176 "exp" "-pA<15"
"ENSG00000091164" 123 "exp" "-pA<15"
"ENSG00000091317" 51 "exp" "-pA<15"
"ENSG00000091409" 108 "exp" "-pA<15"
"ENSG00000091436" 76 "exp" "-pA<15"
"ENSG00000091483" 122 "exp" "-pA<15"
"ENSG00000091490" 94 "exp" "-pA<15"
"ENSG00000091527" 170 "exp" "-pA<15"
"ENSG00000091542" 122 "exp" "-pA<15"
"ENSG00000091651" 96 "exp" "-pA<15"
"ENSG00000091947" 65 "exp" "-pA<15"
"ENSG00000092010" 66 "exp" "-pA<15"
"ENSG00000092108" 82 "exp" "-pA<15"
"ENSG00000092148" 96 "exp" "-pA<15"
"ENSG00000092199" 443 "exp" "-pA<15"
"ENSG00000092201" 218 "exp" "-pA<15"
"ENSG00000092208" 62 "exp" "-pA<15"
"ENSG00000092470" 74 "exp" "-pA<15"
"ENSG00000092621" 183 "exp" "-pA<15"
"ENSG00000092820" 197 "exp" "-pA<15"
"ENSG00000092841" 338 "exp" "-pA<15"
"ENSG00000092964" 64 "exp" "-pA<15"
"ENSG00000093000" 119 "exp" "-pA<15"
"ENSG00000093010" 134 "exp" "-pA<15"
"ENSG00000093144" 128 "exp" "-pA<15"
"ENSG00000093167" 79 "exp" "-pA<15"
"ENSG00000094804" 115 "exp" "-pA<15"
"ENSG00000094914" 69 "exp" "-pA<15"
"ENSG00000094916" 218 "exp" "-pA<15"
"ENSG00000095002" 70 "exp" "-pA<15"
"ENSG00000095261" 130 "exp" "-pA<15"
"ENSG00000095380" 61 "exp" "-pA<15"
"ENSG00000095787" 97 "exp" "-pA<15"
"ENSG00000095794" 54 "exp" "-pA<15"
"ENSG00000096063" 115 "exp" "-pA<15"
"ENSG00000096092" 86 "exp" "-pA<15"
"ENSG00000096384" 309 "exp" "-pA<15"
"ENSG00000096401" 141 "exp" "-pA<15"
"ENSG00000096746" 123 "exp" "-pA<15"
"ENSG00000097007" 101 "exp" "-pA<15"
"ENSG00000097033" 96 "exp" "-pA<15"
"ENSG00000099194" 226 "exp" "-pA<15"
"ENSG00000099204" 121 "exp" "-pA<15"
"ENSG00000099246" 97 "exp" "-pA<15"
"ENSG00000099250" 63 "exp" "-pA<15"
"ENSG00000099341" 189 "exp" "-pA<15"
"ENSG00000099624" 85 "exp" "-pA<15"
"ENSG00000099783" 142 "exp" "-pA<15"
"ENSG00000099795" 76 "exp" "-pA<15"
"ENSG00000099797" 147 "exp" "-pA<15"
"ENSG00000099800" 76 "exp" "-pA<15"
"ENSG00000099810" 184 "exp" "-pA<15"
"ENSG00000099875" 74 "exp" "-pA<15"
"ENSG00000099901" 252 "exp" "-pA<15"
"ENSG00000099940" 56 "exp" "-pA<15"
"ENSG00000099942" 51 "exp" "-pA<15"
"ENSG00000099968" 56 "exp" "-pA<15"
"ENSG00000099995" 74 "exp" "-pA<15"
"ENSG00000100028" 148 "exp" "-pA<15"
"ENSG00000100030" 152 "exp" "-pA<15"
"ENSG00000100075" 70 "exp" "-pA<15"
"ENSG00000100097" 299 "exp" "-pA<15"
"ENSG00000100101" 65 "exp" "-pA<15"
"ENSG00000100106" 45 "exp" "-pA<15"
"ENSG00000100129" 146 "exp" "-pA<15"
"ENSG00000100138" 232 "exp" "-pA<15"
"ENSG00000100142" 136 "exp" "-pA<15"
"ENSG00000100162" 60 "exp" "-pA<15"
"ENSG00000100201" 157 "exp" "-pA<15"
"ENSG00000100216" 129 "exp" "-pA<15"
"ENSG00000100219" 100 "exp" "-pA<15"
"ENSG00000100220" 57 "exp" "-pA<15"
"ENSG00000100225" 77 "exp" "-pA<15"
"ENSG00000100243" 86 "exp" "-pA<15"
"ENSG00000100297" 79 "exp" "-pA<15"
"ENSG00000100300" 93 "exp" "-pA<15"
"ENSG00000100316" 230 "exp" "-pA<15"
"ENSG00000100320" 108 "exp" "-pA<15"
"ENSG00000100335" 62 "exp" "-pA<15"
"ENSG00000100345" 245 "exp" "-pA<15"
"ENSG00000100347" 65 "exp" "-pA<15"
"ENSG00000100348" 73 "exp" "-pA<15"
"ENSG00000100353" 147 "exp" "-pA<15"
"ENSG00000100380" 280 "exp" "-pA<15"
"ENSG00000100387" 101 "exp" "-pA<15"
"ENSG00000100410" 61 "exp" "-pA<15"
"ENSG00000100418" 106 "exp" "-pA<15"
"ENSG00000100422" 52 "exp" "-pA<15"
"ENSG00000100461" 78 "exp" "-pA<15"
"ENSG00000100479" 59 "exp" "-pA<15"
"ENSG00000100504" 160 "exp" "-pA<15"
"ENSG00000100519" 112 "exp" "-pA<15"
"ENSG00000100526" 88 "exp" "-pA<15"
"ENSG00000100528" 124 "exp" "-pA<15"
"ENSG00000100554" 74 "exp" "-pA<15"
"ENSG00000100567" 172 "exp" "-pA<15"
"ENSG00000100591" 76 "exp" "-pA<15"
"ENSG00000100603" 65 "exp" "-pA<15"
"ENSG00000100612" 73 "exp" "-pA<15"
"ENSG00000100614" 65 "exp" "-pA<15"
"ENSG00000100632" 146 "exp" "-pA<15"
"ENSG00000100644" 369 "exp" "-pA<15"
"ENSG00000100650" 218 "exp" "-pA<15"
"ENSG00000100664" 374 "exp" "-pA<15"
"ENSG00000100714" 170 "exp" "-pA<15"
"ENSG00000100744" 51 "exp" "-pA<15"
"ENSG00000100764" 81 "exp" "-pA<15"
"ENSG00000100804" 104 "exp" "-pA<15"
"ENSG00000100811" 104 "exp" "-pA<15"
"ENSG00000100813" 69 "exp" "-pA<15"
"ENSG00000100823" 105 "exp" "-pA<15"
"ENSG00000100852" 78 "exp" "-pA<15"
