Timestamp,ts-lustre01-03,ts-lustre01-04
2015-02-12T13:36:00+00:00,0,12531182.933
2015-02-12T13:44:00+00:00,222549.33333,35375820.8
2015-02-12T13:52:00+00:00,0,44553284.267
2015-02-12T14:00:00+00:00,0,46027042.133
2015-02-12T14:08:00+00:00,0,34445516.8
2015-02-12T14:16:00+00:00,0,54564249.6
2015-02-12T14:24:00+00:00,0,34004736
2015-02-12T14:32:00+00:00,0,41166574.933
2015-02-12T14:40:00+00:00,512,68835976.533
2015-02-12T14:48:00+00:00,206848,24379221.333
2015-02-12T14:56:00+00:00,0,25696597.333
2015-02-12T15:04:00+00:00,0,21657617.067
2015-02-12T15:12:00+00:00,0,22287001.6
2015-02-12T15:20:00+00:00,5273.6,23119052.8
2015-02-12T15:28:00+00:00,224512,17724108.8
2015-02-12T15:36:00+00:00,0,18244881.067
2015-02-12T15:44:00+00:00,0,25646011.733
2015-02-12T15:52:00+00:00,94720,16429021.867
2015-02-12T16:00:00+00:00,0,17377826.133
2015-02-12T16:08:00+00:00,0,18414387.2
2015-02-12T16:16:00+00:00,0,22447872
2015-02-12T16:24:00+00:00,0,17259059.2
2015-02-12T16:32:00+00:00,0,12944298.667
2015-02-12T16:40:00+00:00,0,19922397.867
2015-02-12T16:48:00+00:00,0,15513395.2
2015-02-12T16:56:00+00:00,0,15927142.4
2015-02-12T17:04:00+00:00,0,10861738.667
2015-02-12T17:12:00+00:00,0,11050888.533
2015-02-12T17:20:00+00:00,0,10153540.267
2015-02-12T17:28:00+00:00,0,9984648.5333
2015-02-12T17:36:00+00:00,0,10773913.6
2015-02-12T17:44:00+00:00,0,11925794.133
2015-02-12T17:52:00+00:00,0,7900160
2015-02-12T18:00:00+00:00,14062.933333,10289032.533
2015-02-12T18:08:00+00:00,12305.066667,10085341.867
2015-02-12T18:16:00+00:00,0,9884603.7333
2015-02-12T18:24:00+00:00,0,10036957.867
2015-02-12T18:32:00+00:00,0,26940416
2015-02-12T18:40:00+00:00,0,9486233.6
2015-02-12T18:48:00+00:00,0,9917576.5333
2015-02-12T18:56:00+00:00,0,9064396.8
2015-02-12T19:04:00+00:00,0,11880789.333
