SYMBOL	ENSEMBL	SSF339-A10_R	SSF339-A11_R	SSF339-A12_R	SSF339-A1_R	SSF339-A2_R	SSF339-A3_R	SSF339-A5_R	SSF339-A6_R	SSF339-A7_R	SSF339-A8_R	SSF339-B11_R	SSF339-B12_R	SSF339-B1_R	SSF339-B2_R	SSF339-B3_R	SSF339-B4_R	SSF339-B5_R	SSF339-B7_R	SSF339-B8_R	SSF339-B9_R	SSF339-C11_R	SSF339-C12_R	SSF339-C1_R	SSF339-C2_R	SSF339-C4_R	SSF339-C5_R	SSF339-C6_R	SSF339-C7_R	SSF339-C9_R	SSF339-D10_R	SSF339-D12_R	SSF339-D1_R	SSF339-D4_R	SSF339-D5_R	SSF339-D6_R	SSF339-D7_R	SSF339-D8_R	SSF339-D9_R	SSF339-E11_R	SSF339-E12_R	SSF339-E3_R	SSF339-E4_R	SSF339-E5_R	SSF339-E7_R	SSF339-F10_R	SSF339-F12_R	SSF339-F3_R	SSF339-F4_R	SSF339-F5_R	SSF339-F6_R	SSF339-F7_R	SSF339-F8_R	SSF339-F9_R	SSF339-G10_R	SSF339-G11_R	SSF339-G1_R	SSF339-G2_R	SSF339-G3_R	SSF339-G4_R	SSF339-G5_R	SSF339-G6_R	SSF339-G7_R	SSF339-G8_R	SSF339-G9_R	SSF339-H10_R	SSF339-H11_R	SSF339-H12_R	SSF339-H1_R	SSF339-H2_R	SSF339-H4_R	SSF339-H5_R	SSF339-H6_R	SSF339-H7_R	SSF339-H9_R
Chrnd	ENSMUSG00000026251	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Chrne	ENSMUSG00000014609	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Chrng	ENSMUSG00000026253	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Clcn1	ENSMUSG00000029862	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Clcn2	ENSMUSG00000022843	6.4004159835749	4.38262208728268	-2.07808000077209	5.33289971242303	6.4004159835749	6.4004159835749	-2.07808000077209	0.856776754969545	4.69416924936022	3.93199342293715	5.1878553950202	6.4004159835749	-2.07808000077209	5.20816607552347	5.98459015893842	3.20355953467513	2.50297485724679	1.94721416885566	4.56093721982977	-2.07808000077209	-2.07808000077209	6.4004159835749	5.98293206489684	-2.07808000077209	-2.07808000077209	-2.07808000077209	3.13432447105388	-2.07808000077209	-2.07808000077209	-2.07808000077209	0.664765283695221	6.4004159835749	3.3255050142509	-2.07808000077209	1.65580743610747	-2.07808000077209	-2.07808000077209	-2.07808000077209	0.628985458369861	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	5.71919853884078	-2.07808000077209	-2.07808000077209	-2.07808000077209	1.90821986681989	-2.07808000077209	4.68967519589923	-0.729069723322151	-2.07808000077209	2.97433248874927	-2.07808000077209	-2.07808000077209	6.4004159835749	5.97644853871515	-2.07808000077209	4.44883415962773	-2.07808000077209	-2.07808000077209	2.99241041113423	6.4004159835749	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-0.256391888731014	5.94318012676093	6.23635592750842	-2.07808000077209	-2.07808000077209	-2.07808000077209
Clcn3	ENSMUSG00000004319	7.78564358433923	8.52003151719983	7.50622065065277	8.49307365382151	8.78004311511353	8.5386509054988	9.13836278834171	8.71608927816944	8.28633265075697	9.13836278834171	7.92025882690895	9.01885809034929	8.85334184895763	8.34378153578706	8.0854121239143	8.26395914901368	7.93465444801804	8.54785052977686	9.03675356439913	8.45650024286179	7.85389981606322	9.05247605824768	9.06562039527349	9.0553777214389	9.13836278834171	9.05072321750379	7.50622065065277	8.19306061214485	9.13836278834171	7.52347316284197	8.33326170843326	8.84707496333705	8.36886283623637	8.40302963081239	8.52129298123642	8.94350531198864	7.50622065065277	9.09111784159363	8.8534420227156	8.48075032268816	9.13836278834171	8.9625113671513	9.13836278834171	7.69785658912182	8.42049165054364	7.9159150794126	8.05598273629883	9.13836278834171	8.71209791518787	7.50622065065277	8.36495512680506	8.61722931140481	7.76465024652329	8.12641171916927	7.50622065065277	7.79072871170158	8.12493952596476	7.50622065065277	8.78387103762972	9.02238411011485	8.61578383237577	8.23183606555634	7.50622065065277	8.22387205321582	8.33742956717388	7.83126754923363	8.19617288997323	8.64797060781216	7.62754751773013	8.8008790957802	9.13836278834171	7.50622065065277	8.37322185275257	9.00410917204429
Clcn5	ENSMUSG00000004317	-2.07808000077209	6.37028461094709	-2.07808000077209	6.64578389467334	5.74288591898299	7.19859145589624	1.65030330457715	6.87665966887053	6.6646529679855	4.92075714956977	5.2326548348481	-2.07808000077209	5.47599319453959	7.31735965509177	6.42517006792351	6.17073627629207	6.08387999976224	-2.07808000077209	6.37155096347196	7.25307843538998	-2.07808000077209	7.31735965509177	-2.07808000077209	6.6888172636481	2.97336819076784	-2.07808000077209	7.31735965509177	7.03223392327166	7.11982048644412	-2.07808000077209	6.95764855610609	6.63282136078915	5.41452366351503	6.47800777441386	6.52408004579267	5.20052059450666	-2.07808000077209	4.71468405923305	6.00920308393934	5.58210081643041	6.87006183735151	6.74262805225356	-2.07808000077209	7.31735965509177	7.31735965509177	-2.07808000077209	-1.05254328515996	6.57267398723644	6.76505388508825	6.42401926904549	2.09353549547577	6.06565297354673	-2.07808000077209	4.63349200771276	1.81137109806772	7.31735965509177	6.38663274278092	5.66325861132974	7.31735965509177	-2.07808000077209	6.6856224971387	5.87522247441084	6.70864968838558	6.84954606516161	6.21170721814983	-2.07808000077209	-2.07808000077209	3.16005783695736	3.74894655644881	6.85369611554642	7.31735965509177	-2.07808000077209	3.61377785047251	4.62882444387277
Clcn6	ENSMUSG00000029016	5.47804180181686	4.04594652541727	6.85112428984605	6.581089622873	6.13621709134983	3.57318242992164	6.77546913168014	4.19689421040581	5.38653816436947	6.85112428984605	6.85112428984605	6.60830835242188	3.46561338267957	3.96715055420568	5.90084961561729	5.67518820757877	6.43530404434478	6.13366832088562	5.23357060402338	5.48589173596104	-2.07808000077209	5.71440009327825	5.67609542706	5.11046337734942	-2.07808000077209	3.71871472388865	5.7641435519157	6.72799340826159	5.04799963779098	6.11152739915583	6.05120667567339	6.27663157708814	4.67369674859347	6.73453968705174	5.55039213024696	6.21046691936684	-2.07808000077209	6.85112428984605	4.72409269857283	4.93843855321281	4.29963036900911	4.49166738816144	5.91347891179023	5.90284461067071	6.85112428984605	2.67441862118206	-2.07808000077209	6.37290984920743	5.00209227232753	6.85112428984605	5.63544651953307	6.3750054401251	6.716548101329	3.92247959231799	6.85112428984605	6.15954137065585	5.93396698713748	-2.07808000077209	6.00611402291555	6.18991340332286	6.38154869934763	3.75201684123521	5.96524106113505	5.7577516425004	-2.07808000077209	-2.07808000077209	-2.07808000077209	5.32252689302673	6.85112428984605	6.19904986295088	5.42619822755094	-2.07808000077209	-2.07808000077209	6.49321476819357
Clcn7	ENSMUSG00000036636	3.85372691234698	6.10048901774685	4.10419240610909	6.18367528138072	6.39506060528138	5.93226262311267	6.49511953906454	7.58239220862982	5.81737846038179	4.03003597336466	5.25454345166895	-2.07808000077209	5.50898557853495	7.04170884495467	6.99541092105785	6.88160425630934	7.25670868539394	-2.07808000077209	3.26056048249811	7.58239220862982	-2.07808000077209	7.29501782371036	6.18866247338695	7.58239220862982	5.5216133990976	3.71871472388865	5.97479011065036	7.58239220862982	6.84795858355629	6.33321372198573	6.38961238078349	6.08692174931868	6.17023468929825	4.71465167196878	6.00783397543132	6.79872968149289	-2.07808000077209	4.56412603540904	6.43752035302271	6.57853024555056	7.55700948099979	4.34135079777354	3.93038525594803	4.85012410893699	6.53094987165059	7.58239220862982	-2.07808000077209	5.14580391914564	5.76819188972714	5.3031833421017	7.58239220862982	6.09412210006265	7.58239220862982	5.17931782344723	-2.07808000077209	6.10848879830214	-0.24156346813666	-2.07808000077209	5.44099033853008	7.31861212756609	6.3386041540995	-2.07808000077209	-2.07808000077209	7.58239220862982	1.97481296449994	-2.07808000077209	-2.07808000077209	7.23509620622517	4.73618350917516	6.82359655666683	5.60966893458486	-2.07808000077209	7.2658883408653	6.28230939882358
Clcnka	ENSMUSG00000033770	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Clcnkb	ENSMUSG00000006216	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Clic1	ENSMUSG00000007041	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Clic3	ENSMUSG00000015093	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Clic4	ENSMUSG00000037242	6.55984249556812	5.0825363302317	-2.07808000077209	-2.07808000077209	3.02422546285127	-2.07808000077209	-2.07808000077209	2.52265428326985	6.25728989947874	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	6.69383947503907	6.30000059081286	-2.07808000077209	5.67052055437341	-2.07808000077209	-2.07808000077209	4.36934320745791	-2.07808000077209	5.18677463789071	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	6.69383947503907	-2.07808000077209	-2.07808000077209	-2.07808000077209	5.57123599856864	4.9351839754631	4.72597664410539	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	4.49166738816144	-2.07808000077209	-2.07808000077209	6.69383947503907	-2.07808000077209	-2.07808000077209	-2.07808000077209	6.66219307112648	6.69383947503907	-2.07808000077209	6.69383947503907	-2.07808000077209	1.90645207508281	6.69383947503907	-2.07808000077209	6.69383947503907	-2.07808000077209	3.96965182799568	6.69383947503907	0.900718918761569	5.77222545614235	6.52290956295024	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	3.29881035287103	-2.07808000077209
Clic5	ENSMUSG00000023959	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Clic6	ENSMUSG00000022949	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Cnga1	ENSMUSG00000067220	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Cnga2	ENSMUSG00000005864	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
Cnga3	ENSMUSG00000026114	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209	-2.07808000077209
