"V1" "counts" "type" "size"
"ENSG00000072501" 811 "exp" "<15"
"ENSG00000072506" 726 "exp" "<15"
"ENSG00000072571" 1123 "exp" "<15"
"ENSG00000072609" 146 "exp" "<15"
"ENSG00000072756" 341 "exp" "<15"
"ENSG00000072778" 514 "exp" "<15"
"ENSG00000072803" 1214 "exp" "<15"
"ENSG00000072849" 516 "exp" "<15"
"ENSG00000073008" 304 "exp" "<15"
"ENSG00000073060" 317 "exp" "<15"
"ENSG00000073111" 1407 "exp" "<15"
"ENSG00000073417" 643 "exp" "<15"
"ENSG00000073464" 105 "exp" "<15"
"ENSG00000073536" 148 "exp" "<15"
"ENSG00000073578" 2273 "exp" "<15"
"ENSG00000073584" 326 "exp" "<15"
"ENSG00000073614" 524 "exp" "<15"
"ENSG00000073712" 2694 "exp" "<15"
"ENSG00000073803" 394 "exp" "<15"
"ENSG00000073921" 1058 "exp" "<15"
"ENSG00000073969" 405 "exp" "<15"
"ENSG00000074054" 556 "exp" "<15"
"ENSG00000074071" 608 "exp" "<15"
"ENSG00000074201" 797 "exp" "<15"
"ENSG00000074266" 784 "exp" "<15"
"ENSG00000074319" 431 "exp" "<15"
"ENSG00000074356" 393 "exp" "<15"
"ENSG00000074410" 418 "exp" "<15"
"ENSG00000074416" 307 "exp" "<15"
"ENSG00000074527" 129 "exp" "<15"
"ENSG00000074582" 686 "exp" "<15"
"ENSG00000074590" 206 "exp" "<15"
"ENSG00000074603" 440 "exp" "<15"
"ENSG00000074657" 531 "exp" "<15"
"ENSG00000074695" 2132 "exp" "<15"
"ENSG00000074696" 1144 "exp" "<15"
"ENSG00000074755" 535 "exp" "<15"
"ENSG00000074800" 13300 "exp" "<15"
"ENSG00000074842" 917 "exp" "<15"
"ENSG00000074935" 290 "exp" "<15"
"ENSG00000075131" 509 "exp" "<15"
"ENSG00000075142" 5777 "exp" "<15"
"ENSG00000075151" 1829 "exp" "<15"
"ENSG00000075188" 152 "exp" "<15"
"ENSG00000075213" 284 "exp" "<15"
"ENSG00000075218" 245 "exp" "<15"
"ENSG00000075223" 2063 "exp" "<15"
"ENSG00000075239" 391 "exp" "<15"
"ENSG00000075275" 113 "exp" "<15"
"ENSG00000075292" 1033 "exp" "<15"
"ENSG00000075303" 368 "exp" "<15"
"ENSG00000075336" 631 "exp" "<15"
"ENSG00000075391" 236 "exp" "<15"
"ENSG00000075407" 143 "exp" "<15"
"ENSG00000075413" 1000 "exp" "<15"
"ENSG00000075415" 9327 "exp" "<15"
"ENSG00000075420" 1223 "exp" "<15"
"ENSG00000075426" 538 "exp" "<15"
"ENSG00000075539" 629 "exp" "<15"
"ENSG00000075568" 403 "exp" "<15"
"ENSG00000075618" 754 "exp" "<15"
"ENSG00000075624" 12287 "exp" "<15"
"ENSG00000075643" 448 "exp" "<15"
"ENSG00000075651" 330 "exp" "<15"
"ENSG00000075711" 770 "exp" "<15"
"ENSG00000075785" 722 "exp" "<15"
"ENSG00000075790" 501 "exp" "<15"
"ENSG00000075856" 354 "exp" "<15"
"ENSG00000075914" 790 "exp" "<15"
"ENSG00000075945" 215 "exp" "<15"
"ENSG00000075975" 320 "exp" "<15"
"ENSG00000076003" 1509 "exp" "<15"
"ENSG00000076043" 1050 "exp" "<15"
"ENSG00000076053" 409 "exp" "<15"
"ENSG00000076108" 258 "exp" "<15"
"ENSG00000076242" 873 "exp" "<15"
"ENSG00000076248" 359 "exp" "<15"
"ENSG00000076382" 1489 "exp" "<15"
"ENSG00000076513" 177 "exp" "<15"
"ENSG00000076554" 923 "exp" "<15"
"ENSG00000076662" 75 "exp" "<15"
"ENSG00000076706" 1183 "exp" "<15"
"ENSG00000077044" 704 "exp" "<15"
"ENSG00000077097" 1600 "exp" "<15"
"ENSG00000077147" 3877 "exp" "<15"
"ENSG00000077152" 929 "exp" "<15"
"ENSG00000077232" 877 "exp" "<15"
"ENSG00000077235" 882 "exp" "<15"
