"logFC"	"AveExpr"
"miR-6803-5p"	0.457323482548368	9.04268321262403
"miR-199a-3p"	0.00315126206901032	3.78170427941621
"miR-6850-5p"	-0.337034953308398	5.86493431902436
"miR-6724-5p"	0.112370727910786	6.21174929869165
"miR-29c-3p"	0.380855042251996	8.28724745647347
"miR-3648"	-0.130010926578028	6.91700904653519
"miR-6786-5p"	-0.404674311305477	11.0269965236458
"miR-15a-5p"	0.250261893805169	8.424259947418
"miR-191-5p"	0.112733092648147	7.96250326486354
"miR-1181"	-0.352925844864257	7.49126271735644
"miR-4284"	-0.374699946262087	11.6822272570225
"miR-3173-3p"	-0.0657782764461022	4.70639622069768
"miR-6512-3p"	0.216105285404184	5.36806835705079
"miR-6858-3p"	-0.256450607395862	7.279294457576
"miR-937-5p"	0.300422161732465	6.78688353140275
"miR-762"	0.410751216708808	10.9065593401667
"miR-6727-5p"	0.244558158605354	8.03098208175625
"miR-6780b-5p"	0.265401984544397	11.1816068152773
"miR-6730-3p"	0.044644449171108	5.22411073059774
"miR-7977"	0.26449513964803	8.36232873508341
"miR-4281"	-0.390785623935996	12.8838751055107
"miR-6793-3p"	0.214783826934224	7.60860452896632
"miR-126-3p"	-0.0195947549141173	6.23573531671877
"miR-6746-3p"	-0.00825697850069087	5.1685525882454
"miR-3135b"	0.311892710609886	10.0243356670691
"miR-4640-5p"	-0.230338505210083	6.44817378066139
"miR-29a-3p"	-0.216608114968921	10.1577961281423
"miR-1227-5p"	-0.189202741508416	9.62892174034535
"miR-100-5p"	-0.0701768646675508	7.62992706798549
"miR-30b-5p"	-0.171575825862308	9.21757907766396
"miR-638"	0.242968770121383	10.9263261463442
"miR-125b-5p"	0.163053994934123	9.72817023378734
"miR-4763-3p"	0.346566939860918	7.31798986657811
"miR-4448"	-0.239231318131117	7.44715617422044
"let-7b-5p"	-0.16255845477803	10.2642203373108
"miR-6781-5p"	-0.163534491788331	6.54633565462222
"miR-26a-5p"	-0.132682941486202	10.6003273900044
"miR-1268b"	0.10115396959523	8.53293419575976
"let-7a-5p"	-0.143779729211231	9.96457788128564
"miR-7-5p"	-0.128583501985221	9.23334707406048
"miR-4454"	-0.109866328635509	8.40635449107686
"miR-1286"	0.0739403349026956	5.86870495534429
"miR-335-5p"	0.108878848814179	7.82001358483884
"miR-4461"	-0.0902994710387856	8.84939130438995
"miR-6512-5p"	-0.0756445935153265	7.77641903462997
"miR-132-3p"	-0.0121483334441712	7.37426663022741
"miR-141-3p"	-0.0821823807294681	9.86015967535505
"miR-148a-3p"	-0.0823324422033703	9.52391944380786
"miR-205-5p"	-0.282152756980782	14.2488300026831
"let-7g-5p"	0.0530611841480377	8.70792679684218
"miR-4443"	0.0318714640392777	6.49402595532586
"miR-125a-5p"	0.0200685706674417	8.34131974839246
"miR-4651"	0.104515038088736	8.57061815408974
"miR-149-3p"	-0.143259104908409	11.0968616569404
"miR-663a"	0.36369711641848	12.5986726819555
"miR-1237-5p"	0.20813052052965	10.1942980451927
"miR-2861"	0.0472226619759694	10.4891169098687
"miR-4516"	-0.230398008775177	13.70450338582
"miR-4488"	0.0420923568918039	12.9918005388975
"miR-4497"	0.341299550566035	16.1901509299486
"miR-6087"	0.0951861170357636	14.2000951812152
"miR-6089"	-0.0383404391129179	11.7078046905227
"miR-5787"	0.184875117592328	13.6835387662731
"miR-4466"	0.0308952142769842	12.5891363561822
"miR-1246"	-0.352031457560059	17.9352404196928
"miR-3960"	0.00362772220409054	16.3667078589367
