"logFC"	"AveExpr"
"miR-7110-5p"	-0.574959884270547	5.99278366503053
"miR-146b-5p"	0.422319688585326	4.14873235573015
"miR-96-5p"	0.635954156938419	6.17826442636014
"miR-126-5p"	0.626869212203027	4.57967643419172
"miR-6797-5p"	0.687820624246157	4.54304563349788
"miR-378d"	-0.550722570776876	4.66131375806928
"miR-376a-3p"	0.429130423545164	3.88212393204047
"miR-455-5p"	-0.483775403076973	4.38488043128601
"miR-4306"	0.572402218069385	4.70731000798302
"miR-10b-5p"	0.48242427683974	4.51429937242526
"miR-4505"	0.640641702150864	4.70618545026651
"miR-4787-3p"	-0.592955064115537	5.61188105670787
"miR-198"	0.449760471938289	3.66658497825027
"miR-664b-3p"	0.556641615914879	4.10130546395906
"miR-6846-5p"	0.457147566944489	4.31636866411155
"miR-129-1-3p"	-0.47347824976277	3.88799583491122
"miR-1207-5p"	0.535395530130047	6.47645209349305
"miR-181a-2-3p"	-0.305378772375146	3.36882653775896
"miR-494-3p"	-0.53507042756135	3.79291769013098
"miR-5010-5p"	-0.200811219459607	3.98893686096531
"miR-6810-3p"	-0.387962769684624	3.86624937345983
"miR-4665-5p"	0.0229441438549281	3.90885523749016
"miR-944"	-0.161170821897329	3.21725070068022
"miR-6879-3p"	0.230179720731129	3.59438093597109
"miR-1199-5p"	0.552834106396326	4.82589576772534
"miR-4253"	-0.0735128154796035	3.42393592635918
"miR-17-3p"	-0.562478038726214	5.89138972254698
"miR-18a-3p"	-0.293447927654752	3.24248332361646
"miR-141-5p"	-0.27452236017547	4.00495803264261
"miR-149-5p"	-0.436328468050083	5.28560712227608
"miR-324-5p"	0.412342087659679	4.92123105037028
"miR-6798-3p"	-0.464888529354823	5.03182718670953
"miR-196b-5p"	0.202607344315444	3.75140877979571
"miR-452-5p"	0.104460903113018	3.17167400287846
"miR-185-5p"	0.422290019624523	5.13910772657685
"miR-500a-5p"	0.181846086969874	3.43655572783543
"miR-7-1-3p"	-0.357028478836227	4.39232509371005
"miR-582-3p"	-0.204056345586614	3.80667933734846
"miR-376b-3p"	0.163775940403455	3.64104207002603
"miR-1587"	-0.272179633421751	3.59797831397601
"miR-873-5p"	-0.365670384851071	4.22238474572965
"miR-4316"	-0.369689638980457	3.57341960880495
"miR-3934-5p"	-0.379129514623517	4.27829704941616
"miR-3173-3p"	-0.498918553657198	4.70639622069768
"miR-320d"	-0.538467689669104	7.26634000207037
"miR-1227-3p"	0.0183560751563508	3.78149073657722
"miR-92b-5p"	-0.424344630939688	3.87008460109665
"miR-6743-3p"	-0.589272539625275	4.77556592977147
"miR-374b-5p"	-0.503651270856953	6.27381666592626
"miR-874-3p"	-0.178344622852934	4.23734350042256
"miR-18b-5p"	0.40168331930677	4.71736219376204
"miR-3620-3p"	-0.202075468594138	3.81750319590817
"miR-296-5p"	-0.239585080357153	3.93965912360321
"miR-4800-5p"	-0.443584951445597	3.32028725966713
"miR-664a-3p"	0.140559141111982	3.75546110816399
"miR-4421"	-0.23960259212158	3.98291395384244
"miR-32-5p"	0.193629860819866	4.25968654651037
"miR-6516-3p"	-0.265237473626408	3.64809074543031
"miR-3127-3p"	-0.0456997261082206	3.67796015057682
"miR-1307-3p"	-0.187014281609456	4.04530644597989
"miR-21-3p"	-0.309809737383459	5.74028593076373
"miR-1288-5p"	0.298846577070159	3.85856193654275
"miR-4252"	0.00679742429884467	3.69221394568817
"miR-3689a-3p"	-0.293069867860264	3.68860411378814
"miR-1306-5p"	-0.224480319396673	4.69410592897055
"miR-4265"	-0.0489970631751731	3.62337710234727
"miR-4539"	-0.480146096373252	5.3667859189638
"miR-6071"	-0.0409061804242399	3.8270761348901
"miR-455-3p"	0.429472715458974	5.39830326381386
"miR-378f"	-0.268939523808775	4.79150219439627
"miR-193a-5p"	-0.141105078473281	3.83579364046982
"miR-1275"	0.596855618536558	7.43578378725242
"miR-128-3p"	-0.425525554806414	6.48209522116067
"miR-34c-5p"	0.0240197885440714	4.05423434320894
"miR-363-3p"	-0.214410834035872	5.63660996406818
"miR-532-3p"	0.152277627521823	4.69094217862504
"miR-4784"	-0.150113666444406	1.70538208100952
"miR-3652"	0.403125026981697	4.55767323196544
"miR-548b-5p"	-0.538832428043951	5.32169292390377
"miR-6723-5p"	0.461161018551182	5.15973330699132
"miR-362-3p"	0.000764911936516066	4.44933710099738
"miR-1271-5p"	0.232325811349627	4.96308007164583
"miR-937-5p"	0.561997287162301	6.78688353140275
"miR-527"	0.443477123881379	4.14814352897108
"miR-103a-2-5p"	0.0503546961319221	4.28049019779414
"miR-1244"	0.0793958875933634	4.43837448395098
"miR-422a"	-0.205635960436908	4.67894025656871
"miR-1286"	-0.507086509421509	5.86870495534429
"miR-425-5p"	0.327581020398392	6.21580264599577
"miR-378i"	-0.172181407544077	4.89390766991702
"miR-6891-5p"	0.701162296173276	6.64518200941237
"miR-6510-5p"	-0.580540714368882	6.65234036437263
"miR-6727-3p"	0.260593691418812	4.3713552489049
"miR-7851-3p"	-0.132023348994779	4.39952261611548
"miR-130b-3p"	0.327887836507179	6.29956569684155
"miR-4436b-3p"	0.213173027871226	3.5316492441272
"miR-5739"	0.524922720714355	6.04843515535903
"miR-106b-3p"	0.022514234621964	4.85673102964873
"miR-140-5p"	0.174839157563842	4.26683307998535
"miR-6732-5p"	-0.243885114868235	3.79766884105782
"miR-1538"	0.0858550134453195	4.04691119074029
"miR-1909-3p"	0.22272205444044	4.45147914978187
"miR-4732-3p"	0.0996739940999813	4.20566457816837
"miR-301a-3p"	-0.0186347602560493	6.33420812979313
"miR-7107-5p"	-0.508665815226352	6.40884876575936
"miR-4512"	-0.0736850010981747	4.65469856327839
"miR-4417"	0.503733684700235	6.40058675617897
"miR-7106-5p"	0.165058858684711	2.91238479757755
"miR-6716-5p"	-0.150858807814328	3.15592159750614
"miR-616-3p"	-0.168119326173365	4.47085488399088
"miR-3615"	-0.252390383265411	4.22827307998648
"miR-378g"	0.0496234451777986	5.38559033329259
"miR-548e-5p"	0.284304549468987	4.9161170712554
"miR-6862-3p"	0.071558286405099	4.36381041591205
"miR-92b-3p"	-0.606970345517686	7.73047678919727
"miR-6851-5p"	-0.082042666169589	3.37270109839433
"miR-6877-3p"	-0.417894621061073	5.42338666618489
"miR-378a-3p"	0.180628526628832	5.99911290533351
"miR-6726-5p"	0.416545832605567	4.70375936298984
"miR-6849-5p"	0.275926026786451	3.35605845813327
"miR-183-5p"	0.14653319108558	5.47863522214864
"miR-6512-3p"	0.419074834052987	5.36806835705079
"miR-1269b"	0.00381444917904972	4.50889377130093
"miR-155-5p"	0.0134782824028959	5.47714192266207
"miR-3135b"	0.491993028131391	10.0243356670691
"miR-766-3p"	-0.319760540656328	5.59080439949208
"miR-484"	-0.184213108279539	5.3094866437502
"miR-6722-3p"	0.386622776061643	4.9575156813029
"miR-7114-3p"	-0.343997187092615	4.81483524800698
"miR-145-5p"	0.0846433697604693	3.6266286796648
"miR-5000-3p"	0.243129211083298	4.01463677932095
"miR-1976"	0.041447006812428	4.5786162032468
"miR-6775-3p"	0.22413326469434	4.6244512168515
"miR-1229-3p"	0.450264223770377	5.4460610557727
"miR-3151-3p"	0.364629739255584	4.57723860085221
"miR-548az-5p"	-0.000804046484319754	4.62741807063779
"miR-4322"	0.516041922448418	4.22259922124818
"miR-504-3p"	-0.201223700681399	3.96519156629083
"miR-1254"	-0.457067713290216	6.40409891175621
"miR-6777-3p"	0.34461959515288	4.67547397942994
"miR-30a-3p"	0.372150884598032	5.32217353197594
"miR-711"	0.109273385900542	4.11448478701634
"miR-4433b-5p"	-0.140709487328466	4.58224184654312
"miR-454-3p"	-0.0102025712316707	5.17859530571666
"miR-522-5p"	0.0227947602235284	3.95629227549469
"miR-30e-3p"	0.261188432066118	5.29839634610307
"miR-6895-5p"	-0.0054053682951013	4.50669703579147
"miR-320a"	-0.424702325398727	7.95565091966702
"miR-4270"	-0.317470823102173	4.47108738612405
"miR-135b-5p"	0.0875505124986939	5.51475608405287
"miR-4741"	0.481856992016868	6.94915397833124
"miR-566"	0.295533500984686	5.47166611967303
"miR-34a-5p"	0.0203990066214277	5.97464103726322
"miR-3180-3p"	0.124475336482476	4.3071175457102
"miR-4706"	0.188491578430865	3.25049682979336
"miR-1303"	0.360784908052762	5.07091478555368
"miR-197-3p"	-0.26122420279279	5.94575307966848
"miR-4449"	0.514302409182116	6.64779346579781
"miR-151a-3p"	-0.236256916584008	6.8442139125792
"miR-6771-5p"	-0.414240146539566	5.4575454102214
"miR-4800-3p"	0.357609550180071	5.01278263790449
"miR-590-5p"	0.116293184818013	5.68142455269038
"miR-4644"	0.107920039320532	2.94198145878388
"miR-331-3p"	-0.166632194563245	5.74352883625264
"miR-1304-3p"	0.237256067854537	4.87556357872585
"miR-6893-3p"	-0.264392322181729	4.07139891076352
"miR-6805-3p"	-0.359858545689869	4.97402737124848
"miR-324-3p"	0.129779741827403	5.93897122158351
"miR-4285"	-0.220205739898799	4.89038208960874
"miR-182-5p"	0.251461193463866	6.28330986224903
"miR-5100"	0.291429325018172	5.06556732148259
"miR-149-3p"	-0.46006863350491	11.0968616569404
"miR-181c-5p"	-0.23909983277654	5.72726030617503
"miR-320e"	0.109309577089761	6.38592380289591
"miR-361-5p"	0.217543331594636	6.37908304099664
"miR-1913"	0.251212381435538	5.42564938621535
"miR-6808-5p"	0.0919184133850017	4.19765903116304
"miR-1203"	0.221401883478174	4.52506816654105
"miR-3173-5p"	0.198399738464715	4.8880098732063
"miR-101-3p"	-0.474534382137694	7.64918125346388
"miR-4728-5p"	-0.248144927421462	4.43964419884904
"miR-2467-3p"	0.27400973800399	4.37113695635879
"miR-148b-3p"	-0.404905228542594	7.32101016562269
"miR-210-5p"	0.100251614107724	5.48095673101329
"miR-181d-5p"	-0.281813497839289	6.60708338837135
"miR-6892-3p"	0.266619743659335	5.1109715737599
"miR-6511b-3p"	0.153195981296791	4.9367962152725
"miR-4726-5p"	0.216846073613308	4.44815578870718
"miR-6880-3p"	0.394691846521316	6.4193319305318
"miR-4284"	0.455768913595525	11.6822272570225
"miR-4516"	0.416363008944736	13.70450338582
"miR-548at-3p"	-0.0579248972866204	4.33575519855306
"miR-6875-5p"	0.339912895170575	6.08053261400152
"miR-429"	0.0409612691054151	5.92211269761428
"miR-660-5p"	-0.19269200007003	5.94156574071458
"miR-4286"	-0.38802227783069	7.48898409667413
"miR-6738-5p"	-0.134864847789067	4.32842831070543
"miR-320b"	-0.336118087090399	7.47229101308108
"miR-638"	-0.472033891462873	10.9263261463442
"miR-3663-5p"	-0.198307499448813	4.50976595903731
"miR-548at-5p"	-0.120770533561267	5.16100899981044
"miR-320c"	-0.324944333779681	7.48743705787511
"miR-8089"	-0.157593997778872	4.78466656333669
"miR-1202"	-0.246111829844718	5.15366792922516
"miR-4478"	0.252366974336959	5.30792761793696
"miR-649"	0.337845617521729	6.39076055866258
"miR-7113-3p"	-0.393323251458023	6.47072571090886
"miR-8078"	0.253199112388902	6.89128038220179
"miR-125b-5p"	0.369181695808937	9.72817023378734
"miR-1915-3p"	0.373515099140044	8.2289804707085
"miR-18a-5p"	-0.203588514139861	6.21172161707358
"miR-30e-5p"	0.0130875038598311	7.33569738813208
"miR-6877-5p"	-0.31742029399211	5.45144803909069
"miR-574-5p"	0.354510414323796	8.18238736666313
"miR-6085"	-0.265311699506261	5.26984053150696
"miR-4507"	0.235437529023388	7.12548951005264
"miR-548w"	0.046895062214751	5.61583544698927
"miR-6730-3p"	0.278528255559997	5.22411073059774
"miR-152-3p"	0.331397473890702	7.45553792755977
"miR-33a-5p"	-0.307347708886289	6.58261219769849
"miR-4442"	0.114697810302454	4.80715508100197
"miR-7108-3p"	-0.0977453716940226	5.65342794657539
"miR-99b-5p"	0.262660812222339	6.97388612484791
"miR-126-3p"	0.323591293006561	6.23573531671877
"miR-6086"	0.11603516707459	4.95487782607347
"miR-4530"	-0.258136291069554	5.60832618440887
"miR-4651"	0.355027429159142	8.57061815408974
"miR-4638-3p"	-0.269873496485177	5.57769541978268
"miR-765"	-0.041894576662552	5.1870349768909
"miR-6511a-5p"	-0.0918207229790462	4.66768203493087
"miR-4534"	0.307040830181987	5.74298820825918
"miR-4484"	0.100973693955876	4.93616750663827
"miR-181b-5p"	-0.235250373234623	7.88728172866473
"miR-3940-5p"	0.403741594229256	7.97899129625641
"miR-1273c"	-0.270922406229598	5.8834455219153
"miR-6804-3p"	0.177482041824717	5.62107470347057
"miR-210-3p"	0.398335040964527	6.97567401272362
"miR-4734"	0.209354366539519	5.72209501859344
"miR-1299"	-0.311763543285545	6.77881768469565
"miR-1225-5p"	-0.198878657767001	5.34261014825174
"miR-4496"	0.171170338923461	5.45671650234115
"miR-103a-3p"	-0.179236803163667	7.76009619297802
"miR-7975"	-0.0629912251733262	5.30433408789555
"miR-6793-3p"	0.373951690179293	7.60860452896632
"miR-6870-5p"	-0.170113899990584	4.73131122480199
"miR-7150"	-0.295557399230562	8.22904086251814
"miR-6791-5p"	-0.139912829989087	5.13899011671129
"miR-6131"	-0.331218966387818	7.64722579583826
"miR-106b-5p"	-0.294345478909572	8.28903640972234
"miR-6165"	-0.275126867360007	5.88020832110616
"miR-339-5p"	-0.0900724024966346	6.07894514577665
"miR-29a-3p"	0.368641806864195	10.1577961281423
"miR-3656"	0.338711077812618	8.26457653846447
"let-7b-5p"	-0.346855357896216	10.2642203373108
"miR-6763-3p"	0.274896627892679	6.75292175827309
"let-7d-5p"	0.154123276246454	8.15764395058431
"miR-4429"	-0.1943234448274	7.67373069592034
"miR-92a-3p"	-0.351114916751151	9.91527138057623
"let-7e-5p"	0.267172739682865	6.94741482321465
"miR-4443"	0.26557793456646	6.49402595532586
"miR-424-5p"	0.271573471495658	7.43011599687492
"miR-6727-5p"	0.271223957080871	8.03098208175625
"let-7g-5p"	-0.268812289920173	8.70792679684218
"miR-4758-5p"	-0.0282351851738883	5.55796281135372
"miR-107"	-0.14807827887014	7.85612208140083
"miR-197-5p"	0.183488442831787	6.08595237909945
"miR-6812-3p"	-0.043329086401655	5.64443920613625
"miR-106a-5p"	-0.209756784076128	8.15750816588499
"miR-708-5p"	-0.0672432615111141	7.54866927186192
"CTRL_miR_POS5"	-0.319832256913751	10.117705133109
"miR-30a-5p"	-0.233673413952476	8.4658945604299
"miR-3135a"	0.150793196120847	5.68066534017675
"miR-16-5p"	-0.311488239947619	11.7127641749383
"miR-224-5p"	0.234230804615065	7.20788768321457
"miR-6746-5p"	0.0770201410856695	5.77432859468574
"miR-100-5p"	0.246908428398391	7.62992706798549
"miR-99a-5p"	-0.254616195310214	7.45132126487257
"miR-6763-5p"	-0.273679284624874	6.72013746043914
"miR-365a-3p"	0.237541001677591	7.56005447509556
"miR-148a-5p"	-0.255131187889571	8.56429446459939
"miR-6775-5p"	0.235533727489817	6.45707350437404
"miR-25-3p"	0.0904644952592694	8.23199199136391
"miR-6749-3p"	-0.130137576177537	6.38544362733299
"miR-6724-5p"	-0.155873169322873	6.21174929869165
"miR-138-5p"	0.161038976959542	6.42491689513978
"miR-186-5p"	-0.00823432154610515	7.03549060914696
"miR-4687-5p"	-0.074761975438282	6.78299460840778
"miR-193a-3p"	-0.121694172439472	7.74268313082523
"CTRL_miR_POS1"	-0.323258384131392	10.5995249909221
"miR-1273a"	0.0764493599108559	5.99017090767168
"miR-7847-3p"	-0.262698653285344	7.54741013458245
"miR-6512-5p"	-0.218487594495146	7.77641903462997
"miR-8072"	-0.287647520049926	10.1127241706747
"miR-6845-3p"	0.0145113815369637	6.67060253231701
"miR-93-5p"	-0.220970956597568	8.72931656150167
"miR-5591-3p"	-0.211375983468877	6.98909093279639
"miR-4695-5p"	-0.0528385950039292	5.69298878585508
"miR-30d-5p"	-0.175221845803943	9.04361021873324
"let-7a-5p"	0.220667838669965	9.96457788128564
"miR-8069"	-0.129452930258532	6.62845816584697
"miR-6756-3p"	0.159599674139536	6.7644996364399
"miR-4461"	-0.184288214683915	8.84939130438995
"miR-1225-3p"	-0.0432274996030246	6.70956793371582
"miR-7977"	-0.214271709967344	8.36232873508341
"miR-1273e"	0.175061475127795	8.73214304745723
"miR-191-5p"	-0.0658986126523887	7.96250326486354
"miR-6858-5p"	-0.102707439717832	7.11677639622448
"miR-30c-5p"	0.130718571685533	8.44100691776655
"miR-26b-5p"	-0.192824928063491	8.95508768180954
"miR-148a-3p"	-0.18007688110795	9.52391944380786
"miR-193b-3p"	-0.132519001298449	8.25677109747118
"miR-200b-3p"	-0.114079675560241	8.47606923956273
"miR-4485"	0.287516800937641	11.3735677867789
"miR-5196-5p"	0.179374751426097	6.12949343399473
"miR-6821-5p"	0.00627276600093613	6.22151888911335
"miR-17-5p"	-0.241402367821916	9.56858094922202
"miR-6088"	-0.19683610356241	8.39675091421993
"miR-6858-3p"	0.18703530470892	7.279294457576
"miR-27b-3p"	-0.255840528993975	9.70197586309818
"miR-342-3p"	-0.0201262693978401	7.01255717675664
"miR-3178"	-0.291348723213276	11.654449175852
"miR-1268b"	0.150081206741697	8.53293419575976
"miR-4674"	-0.0543883540446706	7.13077418916353
"miR-3674"	-0.0210663232263784	6.94795832942428
"miR-548d-5p"	0.131113292507737	7.95031177514231
"miR-4634"	0.123926424934207	8.87010771792853
"miR-29c-3p"	-0.147827928008649	8.28724745647347
"miR-7108-5p"	0.130139575121028	6.62861695117514
"miR-6781-5p"	-0.153973089620249	6.54633565462222
"miR-376c-3p"	-0.022190765917514	7.66855747892249
"miR-125a-5p"	-0.146347692382668	8.34131974839246
"miR-200a-3p"	0.0479207627425584	8.4950449380048
"miR-15a-5p"	0.00923171540628884	8.424259947418
"miR-29b-3p"	0.192074089879317	9.79280568276133
"miR-1181"	-0.105247945059822	7.49126271735644
"miR-7111-5p"	0.0210269735428332	6.24893190300589
"miR-7-5p"	0.123903008408683	9.23334707406048
"miR-222-3p"	-0.224010076279006	9.66427830837297
"miR-4459"	0.128360927376422	7.94023352480156
"miR-3665"	-0.0526756397534043	9.28787242365307
"let-7f-5p"	0.087271686098366	9.65375811929869
"miR-654-5p"	-0.0106175727121349	7.02805508046599
"miR-19a-3p"	0.0321109268395038	8.63427649924105
"miR-15b-5p"	-0.166054312868716	9.59729723340483
"miR-4632-5p"	-0.00174559883131464	7.22490260153827
"miR-4454"	0.00445566882556164	8.40635449107686
"miR-6089"	-0.335980462583615	11.7078046905227
"miR-1273h-5p"	0.244275130807982	11.1265574252512
