baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
1	37885.4734868319	6.16837517409716	0.105075754679181	58.7040768151561	0	0	Ec.dxs
2	37898.2742904945	6.1673004936628	0.105418263125259	58.5031503159446	0	0	dxs
3	14397.3520843596	6.64999839253365	0.111979751988181	59.3857217440126	0	0	Bs.idi
4	14893.5563783737	6.68496499046087	0.110886738677273	60.2864244201184	0	0	idi
5	13292.0641480594	6.09493952467865	0.145097101607397	42.0059357296489	0	0	ispF
6	25878.5651982219	6.36873572986259	0.150572669182329	42.2967578674632	0	0	ispD
7	2970.68392186217	3.55650745612739	0.128642030867387	27.6465431410492	3.07106886701178e-168	1.83430556185375e-165	pspA
8	1119.34171135473	-2.15172591139522	0.0871361981189772	-24.6938236673721	1.24602818394446e-134	6.51205479633971e-132	yjiH
9	21082.1429971678	5.89323763155518	0.254798391272048	23.1290221344568	2.36426762774049e-118	1.098333661287e-115	ispDF
10	3779.03786559305	-2.49999244373341	0.109159193603313	-22.9022619278267	4.41119454208169e-116	1.84432043804436e-113	gatD
11	942.417517896485	-1.87137361911604	0.0944672930171426	-19.8097517071485	2.45290698465642e-87	9.32327645713499e-85	yjiG
12	1112.48385708317	2.93863391061954	0.151111120522521	19.4468408443942	3.09948330864504e-84	1.07991164278708e-81	pspC
13	486.90469084664	4.61860279651894	0.243262389554112	18.9860948294745	2.22255098636774e-80	7.14806590307963e-78	recA
14	2413.0282058228	-1.97758607812905	0.109403640561373	-18.0760536667853	4.92063142761856e-73	1.46951142849094e-70	iadA
15	6105.33514558777	-1.74992449370971	0.0987583604317994	-17.7192542085403	2.97834691454367e-70	8.30164563313805e-68	gatA
16	1477.39864900296	1.50470246251406	0.0861736467165289	17.4612833487694	2.82511054030353e-68	7.38236698063066e-66	yjjI
17	1060.94240876515	2.95536934172725	0.169529985390409	17.4327233906224	4.65741024198339e-68	1.14544895421956e-65	pspD
18	11243.6073254275	-2.34516324927092	0.135791351213937	-17.2703432752219	7.86730535278935e-67	1.82740020444513e-64	gatC
19	1357.24249165216	1.74631623889833	0.102248818341323	17.0790847975264	2.12424615298986e-65	4.67445956086873e-63	flu
20	2469.17206408446	1.20196762156653	0.0719376006675803	16.7084752676247	1.1370588296695e-62	2.3770214834241e-60	mtlR
21	364.892216676515	-1.67908096757778	0.105188441361288	-15.9625995579752	2.32828366068172e-57	4.6355018977668e-55	ompT
22	4338.33987355696	1.20697598155342	0.0813077964585732	14.8445294808645	7.54825545274077e-50	1.43451163854133e-47	deoC
23	19338.4131238177	1.15789307371952	0.0788828797675408	14.6786359363617	8.83499115468748e-49	1.6060477399021e-46	yrbL
24	504.586791100263	2.10388673377622	0.145777171252233	14.4322098975013	3.24514334724513e-47	5.65331013951328e-45	pspG
25	19014.2343805854	-0.953083193813149	0.0696087137497318	-13.692009842903	1.13330542673847e-42	1.89533999567742e-40	gatY
26	23949.5337352087	-1.28902179148285	0.0958323805974226	-13.4507958943213	3.04576247175351e-41	4.89782034400054e-39	gatZ
27	402.669427841765	-2.78373455850678	0.211059293040286	-13.1893484452041	1.01054862785993e-39	1.56485326410458e-37	pyrI
28	762.724850530791	-1.88889247427723	0.14393633682997	-13.1231106465391	2.4276196749793e-39	3.62495637896016e-37	fdhF
29	2835.01539727681	0.922163548600709	0.0704780845062933	13.0844014144335	4.04332819997641e-39	5.82936386348323e-37	mtgA
30	556.210734860976	-1.2653159079652	0.099030838879344	-12.7769886863911	2.20440342250254e-37	3.07220356982771e-35	glpB
31	579.860314990372	1.19171662349146	0.093963655544045	12.6827401146909	7.37092747943593e-37	9.94124122307149e-35	pspE
32	533.303656486289	-1.36395908591836	0.10934167722028	-12.4742835540242	1.03129603777448e-35	1.34745272935471e-33	carA
33	578.093996167409	1.50529236336991	0.120806167158341	12.4603933621776	1.22763585993446e-35	1.5553774334503e-33	yciF
34	1199.62645281881	1.61281176189641	0.132176866687256	12.2019215791556	3.03574223878223e-34	3.7330700883378e-32	yhcN
35	5685.49235099736	0.968348906441793	0.0797030791637646	12.1494541566223	5.77498610180153e-34	6.89863339760919e-32	deoA
36	10036.8272973689	1.61232385677665	0.13331124890046	12.0944321658897	1.13021001704105e-33	1.31261335590239e-31	ymdF
37	1349.75155065578	1.15173290071855	0.0957154758978845	12.0328806801033	2.38684845731436e-33	2.69713875676522e-31	ybiJ
38	1827.54332022339	-1.91160638226742	0.160013258235693	-11.9465499505779	6.76767969508022e-33	7.44622863292905e-31	carB
39	324.958497166092	-1.52582617345207	0.12942753801807	-11.789038073482	4.44589856358423e-32	4.76623125496042e-30	yohJ
40	758.376600344528	-1.07168628544577	0.0915374828697405	-11.7076224061218	1.16500816409471e-31	1.21772478352e-29	glpQ
41	703.487006514236	1.61719965394938	0.13917272274483	11.6200906474646	3.25790403992813e-31	3.32226750998525e-29	inaA
42	1378.1853981331	3.04830671695897	0.264894474009863	11.5076266817309	1.20755977559351e-30	1.20209700518011e-28	pspB
43	689.627494817996	-1.80190920541513	0.15765684938031	-11.4293112700004	2.98466694141647e-30	2.90206801908425e-28	gatR
44	1371.9404642278	-1.48505286503596	0.130656601128888	-11.366076051305	6.16994297820618e-30	5.86284808906364e-28	yjiE
45	394.40935701207	-1.12328534887483	0.0989821770194777	-11.3483597017045	7.5567005423203e-30	7.02101443720915e-28	codA
46	671.303154666956	-1.16909687641696	0.103664893315731	-11.2776547490986	1.6919658011901e-29	1.53784978582083e-27	glpA
47	917.000895282811	-0.919381900005732	0.0819122886773404	-11.2239801237548	3.10953325493839e-29	2.76616139125477e-27	pheS
48	325.445486432018	-2.29852972377843	0.205574299515965	-11.1810169325175	5.05078689753529e-29	4.3994458372073e-27	hycE
49	195.729908662032	-2.08867088338365	0.18971248350417	-11.0096649667112	3.43277867205892e-28	2.92907094446497e-26	hycG
50	568.474488464469	-1.23400139878563	0.112385308425353	-10.9800953173987	4.76420859566146e-28	3.98383122769212e-26	glpC
51	3464.11693126076	-0.982884172098014	0.0901018643158363	-10.9085886242341	1.04871848972542e-27	8.59743530498425e-26	guaA
52	47048.1008761967	1.33853593165175	0.126258011656867	10.60159204225	2.92950189063735e-26	2.35543219322207e-24	metE
53	6516.37842444346	3.5268478590344	0.334592438313986	10.5407279280017	5.60632573638427e-26	4.42265054789106e-24	araD
54	128.035202595527	-2.43730356214394	0.232568428154133	-10.4799416734615	1.06809594861803e-25	8.2698317799481e-24	hycD
55	3412.12298307007	0.644335385177022	0.0618525106126725	10.4172874923691	2.0676615007405e-25	1.57179867901746e-23	treF
56	4527.22581318833	-0.910423675048648	0.0875468158905698	-10.3992779838691	2.4981889727868e-25	1.86516573128957e-23	ppsA
57	3956.7873214642	-0.928312689263215	0.0895085207721311	-10.3712214351804	3.35212334526051e-25	2.45881187833933e-23	thrA
