baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
1	39542.4698592293	6.13564352696019	0.118676235355162	51.7006922961289	0	0	Ec.dxs
2	39556.8092459616	6.13456542664873	0.11901324837994	51.5452313936062	0	0	dxs
3	15077.8223208738	6.6369166345522	0.121874754178766	54.4568617124524	0	0	Bs.idi
4	15606.0662167209	6.65927345982418	0.123303549209249	54.0071514772316	0	0	idi
5	14078.7364858039	6.19318595016144	0.13686961115188	45.2488021120267	0	0	ispF
6	27132.1428407025	6.64754867829925	0.112988473315865	58.8338658202387	0	0	ispD
7	6837.81354014622	8.18555142299127	0.162903889663118	50.2477346607181	0	0	araD
8	2591.25786069037	5.33953719702447	0.122128091065458	43.7207947036738	0	0	araB
9	1164.28803536155	3.08616997630402	0.112008241971775	27.5530614709738	4.06695432395031e-167	1.77997034244892e-164	pspC
10	1458.10061819839	3.70641386728007	0.151760345880263	24.4228085128666	9.79102424746707e-132	3.85668445107728e-129	pspB
11	3507.08602768166	-2.55382663387964	0.110280399995735	-23.1575749995321	1.21948866457681e-118	4.36687804524369e-116	gatD
12	3145.81042045581	3.50419592692905	0.152645436422187	22.9564408151524	1.27061981016471e-116	4.17080952686566e-114	pspA
13	5826.54164843075	-1.78270767162912	0.0805827133060591	-22.1227059562795	1.91114368526631e-108	5.79076536635693e-106	gatA
14	1113.00285134195	3.1302059014181	0.143282302097786	21.8464238471115	8.40636711044577e-106	2.36519143200328e-103	pspD
15	1058.7667855776	-2.16888627237875	0.107267181391593	-20.2194766772228	6.59793015377468e-91	1.73261645838123e-88	yjiH
16	618.677765016879	-1.96705336424271	0.1006097275882	-19.5513238271945	4.01954088231855e-85	9.89560720965797e-83	gatR
17	900.756234906461	-1.9033517618447	0.100409549398812	-18.9558839098548	3.94863683866362e-80	9.14922382793883e-78	yjiG
18	10592.3860232132	-2.40767832301255	0.130745413315273	-18.415011754231	9.95677406231517e-76	2.1788740573033e-73	gatC
19	23334.9045677723	-1.32422678416691	0.0740810834859179	-17.875370092537	1.83453857660812e-71	3.80328813329441e-69	gatZ
20	22212.9931857473	4.97576243496634	0.279379259596637	17.8100637898112	5.90424946726361e-71	1.16284193257757e-68	ispDF
21	1508.62710274448	1.50761745697422	0.085480833671182	17.636906335911	1.28295304032046e-69	2.40645334562967e-67	yjjI
22	491.641625969129	4.34946797933991	0.258463873022357	16.8281467288996	1.51778928613332e-63	2.71753272639961e-61	recA
23	1360.10390930823	1.72704327878875	0.104067887423668	16.5953525294295	7.53003970932539e-62	1.28960114847968e-59	flu
24	18703.4253539924	-0.971259447735585	0.0614957328235507	-15.7939324102766	3.42543366440484e-56	5.62199300170444e-54	gatY
25	325.017471790029	-1.69659514519845	0.109792575743652	-15.4527310586075	7.23134073614264e-54	1.13937004638663e-51	ompT
26	2309.93958036983	-1.98448553779996	0.134636804458066	-14.7395472269847	3.59184754637696e-49	5.44164903276109e-47	iadA
27	2500.96059628136	1.17543996141522	0.0808350708118375	14.5412127386062	6.64056874451008e-48	9.68785195726859e-46	mtlR
28	507.225709800287	2.13433290889635	0.153879253303354	13.8701797875817	9.60357817184375e-44	1.35101765781759e-41	pspG
29	4448.25366110479	1.19065412774284	0.0865327186721642	13.7595830341784	4.46092249645289e-43	6.05916334949238e-41	deoC
30	526.888839665014	-1.31705287499084	0.0961860130433548	-13.6927691804545	1.12152177771184e-42	1.47255809413565e-40	glpB
31	692.389425521288	-1.96650564371192	0.146496676499851	-13.4235512415459	4.40107177724252e-41	5.59220055824461e-39	fdhF
