baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
1	2387.43443234013	7.67722837530808	0.204332203948223	37.5722878085994	0	0	Ec.dxs
2	116544.070990331	10.4780052460149	0.141715180846969	73.9370699976707	0	0	Sc.FPPS
3	110822.429167178	11.8415393344231	0.122633418407843	96.5604603391349	0	0	CtF4aN.CDS
4	12556.2337784827	11.3094837105427	0.177746637258258	63.6269911205717	0	0	Sr.VO.F219L.T487N
5	1542.54870518656	7.1908315603146	0.195244342469915	36.8299099955873	6.13371111896392e-297	5.34491586906516e-294	Bs.idi
6	13441.9124496353	8.62518732188598	0.274398295741176	31.4330936297856	7.1464478227467e-217	5.18951219395123e-214	t69.Sr.CPR
7	2378.8880448549	3.34336613491215	0.12622257245137	26.4878624320564	1.33746762746942e-154	8.32478064697754e-152	fruB
8	2220.97294241092	2.05851623588853	0.0837201067164682	24.5880746767325	1.69453612514475e-133	9.22886737156957e-131	metF
9	2999.54253387839	-2.36213424373606	0.110280963634924	-21.4192383334236	8.84228485196229e-102	4.28064834444441e-99	gatD
10	9522.14890423061	-2.485432854695	0.116704116227615	-21.2968739667031	1.21354338495633e-100	5.28740852825473e-98	gatC
11	1617.59190969368	2.01612557454276	0.0963941469871529	20.9154356105404	3.87474098484383e-97	1.5347496791786e-94	fruK
12	987.479696584558	-1.94305226218979	0.0977277504881581	-19.8822980421026	5.79192923895273e-88	2.10295297450975e-85	adk
13	5324.23896587505	-1.32991281507309	0.0697174527045459	-19.0757516731012	4.01606574717673e-81	1.345999881573e-78	serS
14	4289.78520420783	5.04940876516975	0.270746953052136	18.6499190784888	1.26468554051333e-77	3.93588207144041e-75	ispDF
15	1605.71513386801	-2.59912666952059	0.148034566458431	-17.5575659908488	5.20601819568256e-69	1.51217475190593e-66	gatB
16	1764.97812860318	2.14973674829974	0.125706737534184	17.10120547608	1.45366178651147e-65	3.95850275239405e-63	cueO
17	3377.05887270804	-1.84004233889333	0.108669757431763	-16.9324233565971	2.59473899233284e-64	6.65016340564363e-62	gatA
18	38321.1050673651	-0.939914099102152	0.0587028872948117	-16.0113776752038	1.06426931102503e-57	2.57612299340892e-55	glpD
19	10979.3184097078	-0.78248301622108	0.0493524151624156	-15.8550096007658	1.29807760895025e-56	2.9766969169454e-54	ynhG
20	851.887489166856	1.51630704060944	0.0961613756156367	15.768358458912	5.13675781579678e-56	1.11904269017133e-53	bsmA
21	901.374964579071	-1.83280599606641	0.117148082864259	-15.6452069146544	3.58203094063014e-55	7.43186133729787e-53	ilvC
