baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
1	39542.4698592293	6.30535375925243	0.118803021425265	53.0740185191243	0	0	Ec.dxs
2	39556.8092459616	6.30398979188445	0.119139619548062	52.9126231542258	0	0	dxs
3	15077.8223208738	6.7363765560478	0.122208179271845	55.1221415471965	0	0	Bs.idi
4	15606.0662167209	6.80971653537692	0.123611616197531	55.0896165332473	0	0	idi
5	108250.610666148	10.3890412269814	0.145361561018685	71.4703471411258	0	0	Sc.FPPS
6	14078.7364858039	5.88675232952366	0.137250449904618	42.8905867602959	0	0	ispF
7	27132.1428407025	6.4933642246591	0.113220577276961	57.3514495406166	0	0	ispD
8	6837.81354014622	7.6401832248587	0.16359160566817	46.70278278432	0	0	araD
9	3077.05554775297	3.85415801437008	0.101773454481247	37.8699734033325	0	0	fruB
10	2591.25786069037	5.70680259694721	0.123908145653551	46.0567186026938	0	0	araB
11	16886.5990860816	12.034180522133	0.204121895425495	58.9558533005369	0	0	Sr.VO.F219L.T487N
12	19784.1546107994	11.9564789905097	0.197205158035766	60.6296463520554	0	0	t69.Sr.CPR
13	1817.43191758455	2.27962677800797	0.10080129898017	22.6150535863277	3.08156699622196e-113	8.81565204534573e-111	fruK
14	5826.54164843075	-1.66605502693505	0.0830761399326256	-20.0545551139739	1.84183811956508e-89	4.89271140475896e-87	gatA
15	3507.08602768166	-2.15988546253036	0.113301110862218	-19.0632328853061	5.10225501279551e-81	1.2650190928391e-78	gatD
16	10592.3860232132	-2.48597701341215	0.131871834074376	-18.8514630956755	2.85826746355807e-79	6.64368543560778e-77	gatC
17	1825.87609911881	2.2926396315695	0.123356924166885	18.5854150227341	4.21725104092351e-77	9.2258568359968e-75	cueO
18	4225.37358819277	-3.81360860346245	0.210455722027205	-18.1207171120273	2.18725568177461e-73	4.51911326695542e-71	gatB
19	5585.9790809776	-1.32672783958984	0.0747015732047507	-17.7603734790617	1.43278027921465e-70	2.80447887284172e-68	serS
20	1213.10924515488	-2.21645146395692	0.126404220916674	-17.5346317384292	7.79529768650084e-69	1.44953560480483e-66	adk
21	22212.9931857473	4.86614157495111	0.279438951127833	17.4139702260943	6.46415169046698e-68	1.14477048270699e-65	ispDF
22	13935.0621585305	1.22298078073295	0.0709349511570092	17.2408771809256	1.31033430135295e-66	2.21506057578709e-64	copA
23	3163.28585311265	2.55642399610394	0.148406319586227	17.2258432338429	1.69933044635359e-66	2.74774344782131e-64	metF
24	910.01603110572	-1.6476128796871	0.104133850792043	-15.8220681090284	2.19173414198342e-56	3.39627469751514e-54	ilvC
25	527.949323893189	-2.01748073954309	0.127739440385843	-15.7937183179228	3.43708203976728e-56	5.11300324235781e-54	glpC
26	4496.27771714352	1.88394593939518	0.126321249786349	14.9139273287872	2.67542212073244e-50	3.82688264115536e-48	cpxP
27	937.975422306912	1.4724500616191	0.099383788844805	14.8157972113384	1.15807114955644e-49	1.59513577970385e-47	metA
28	491.641625969129	3.86210821950979	0.262324031721062	14.7226626328178	4.61139905585918e-49	6.12492610312153e-47	recA
29	462.198929398436	1.81379687168258	0.123840462300065	14.646237893458	1.42384188939946e-48	1.82595447816434e-46	lsrK
30	102737.198012832	-0.868195930978184	0.0611467244694504	-14.1985680919334	9.35034833638992e-46	1.15913151543447e-43	pflB
31	1595.68350595534	-1.41077888472931	0.103130627386902	-13.6795336213428	1.34552917622437e-42	1.6142009697995e-40	lysU
32	334.031540665641	-3.3773411473722	0.248900230014199	-13.5690559513727	6.11039565662428e-42	7.10142545218303e-40	pyrI
33	758.621243956277	1.92388340407797	0.143708646932543	13.3873879209304	7.16567902804044e-41	8.07550312281285e-39	leuD
34	23334.9045677723	-0.99430726633215	0.074618255643264	-13.3252547618608	1.65068342040403e-40	1.80555636484781e-38	gatZ
35	78865.4762990138	-1.03042468668296	0.0777541244976796	-13.2523476193692	4.37306372293346e-40	4.64669256731129e-38	gadC
36	3505.71550998597	-1.18248248254219	0.0907416069979871	-13.0313151999658	8.11958911986785e-39	8.38798664910793e-37	slyD
37	1459.03367463725	-1.4003965312018	0.107806267596455	-12.9899361365874	1.39543453073887e-38	1.40260027562644e-36	lipA
38	526.888839665014	-1.50106399971527	0.115589423955351	-12.9861707788689	1.46579402971659e-38	1.43454947276736e-36	glpB
39	1534.1553773927	-1.45523957710782	0.112416329479994	-12.9450906628898	2.50467372569261e-38	2.38843117585918e-36	iscR
40	807.080122696401	2.47723839256279	0.191999626540052	12.9023083909282	4.3681325250286e-38	4.06127121514534e-36	cusC
41	119.037487680924	2.61078749399891	0.202714866466892	12.8791121218794	5.90105049020102e-38	5.35268457879453e-36	araF
42	1160.79132155935	-1.61204805915509	0.126704245493688	-12.7229206320115	4.41060634392556e-37	3.90548690310933e-35	pflA
43	1482.01084985287	-1.02602699796195	0.0822951428975914	-12.4676495092637	1.1208357125081e-35	9.69392561585493e-34	ycbL
44	402.854011089636	-2.89730779200411	0.235725666557105	-12.291015375291	1.012265036722e-34	8.55594016265708e-33	pyrB
45	305.330561499182	1.97687890975714	0.16355094011157	12.0872366029114	1.23366705595155e-33	1.01955728468529e-31	lsrR
46	1972.63982870597	1.17579164325433	0.0976319602663542	12.0431018699881	2.1087461302053e-33	1.70487540396381e-31	yihD
47	2995.43169401049	1.1917918700065	0.0994956332140775	11.9783334354203	4.61507984522102e-33	3.65180466901638e-31	yeeX
48	3381.02377015484	-1.01110001310188	0.0862990133370241	-11.7162407077961	1.05239196653475e-31	8.15384525738067e-30	yhiM
