id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
miR-6859-5p	328.654945747171	3.95825943166583	0.235495764063491	16.8081980047788	2.12534435472592e-63	7.94878788667495e-61
miR-8072	1211.66708130323	-2.61598346861686	0.228501464972094	-11.4484319342826	2.39437542105646e-30	4.47748203737558e-28
miR-4488	7434.88457164253	-2.39445333298695	0.211688603017728	-11.3112056995644	1.15491465562026e-29	1.43979360400659e-27
miR-4448	25613.9899380824	2.5651884249436	0.228179252990264	11.2419880042865	2.53606009665988e-29	2.37121619037699e-27
miR-1260b	1495.88581232923	-2.12201712565429	0.191936341133241	-11.0558381655364	2.05409138472679e-28	1.53646035577564e-26
miR-1275	118.816731516207	1.96080806573592	0.182382765358772	10.751060067977	5.85844074071516e-27	3.65176139504578e-25
miR-937-5p	177.30922062994	1.86073661259008	0.173594157364775	10.7188896264526	8.29936716186899e-27	4.43423331219857e-25
miR-1237-5p	577.876764336172	-2.03016720625387	0.208952364545244	-9.71593315381831	2.5787599453323e-22	1.20557027444285e-20
miR-1273e	937.837323601837	2.76519000109824	0.285307429757731	9.69196632364708	3.26187273915202e-22	1.35548933826984e-20
miR-5787	2480.18065135871	-2.3225603436718	0.243111081426789	-9.55349435344938	1.2539391181614e-21	4.68973230192365e-20
miR-3960	53423.4794688587	-2.50054982575342	0.262575407736977	-9.52316840066845	1.67977847264864e-21	5.71124680700539e-20
miR-3135a	301.043170433672	2.48057305288315	0.266936437084962	9.29274804133847	1.50355237583873e-20	4.68607157136404e-19
miR-6126	3055.62672202987	-3.27518390931273	0.354991117078936	-9.22610102546443	2.80662438780075e-20	8.07444246951909e-19
miR-6850-5p	284.26289629593	0.905173847816525	0.102306249901544	8.84768866699378	8.9350500277344e-19	2.38693479312333e-17
miR-920	129.680668189315	-2.30301861909865	0.261861034250877	-8.79481220139162	1.43287429614417e-18	3.5726332450528e-17
miR-6786-5p	646.750668812955	-1.68724450293756	0.193745867784829	-8.70854445686238	3.07801614918939e-18	6.77163552821665e-17
miR-7845-5p	33.4822053968523	-2.03190196066719	0.233207453339259	-8.71285171881395	2.96324156848888e-18	6.77163552821665e-17
miR-1290	1732.65797213407	-3.15266487794229	0.363180345099782	-8.68071447279481	3.93290343093093e-18	8.17169935093426e-17
miR-1273h-5p	1137.55940553158	2.67599328750583	0.312520224106216	8.56262437145936	1.10326924269907e-17	2.17169840404975e-16
miR-5585-3p	1535.37471674526	2.42066025514501	0.28466453586612	8.50355400886137	1.83872932811457e-17	3.43842384357424e-16
miR-4800-3p	265.750488288477	-2.58541082574458	0.306397389665958	-8.43809677544334	3.22546526427168e-17	5.74440004208385e-16
miR-4507	124.4219366245	1.99557934782077	0.238715434978992	8.35965779923862	6.29004398944635e-17	1.06930747820588e-15
miR-6780b-5p	994.319652296319	-3.3296691895534	0.405770527472863	-8.20579358064904	2.2907269714877e-16	3.72492124928869e-15
miR-638	568.550037612302	-1.94994547639839	0.239283738877514	-8.14909314584281	3.6666345371176e-16	5.71383882034159e-15
miR-5095	1138.59861241534	2.59563964928783	0.321794672827068	8.06613616839682	7.25578813443258e-16	1.08546590491111e-14
miR-654-5p	604.979499495724	-2.96826594574511	0.368943542493541	-8.04531209757405	8.6025902183995e-16	1.23744951603131e-14
miR-619-5p	42304.5784012135	2.30788289383375	0.296667179688027	7.77936708826605	7.28882776024528e-15	1.00963762308583e-13
miR-4763-3p	313.956638782119	1.53655705681748	0.199781235642168	7.69119808413656	1.45763554081456e-14	1.91482581820653e-13
miR-663a	971.228619676362	-2.62125265489434	0.340916560899547	-7.68883931005835	1.48475798737939e-14	1.91482581820653e-13
miR-4792	5193.08804917337	-2.64059771397839	0.346513795670021	-7.62046921933517	2.52755234459594e-14	3.15101525626294e-13
miR-4449	56.3166143355635	-1.43847655854457	0.190945187610589	-7.53345280153475	4.94158797223217e-14	5.96178677940268e-13
miR-566	183.308487765937	2.14130669624024	0.287199962133184	7.45580424292411	8.93212824694239e-14	1.04394248886139e-12
miR-4530	72.3326507355304	-1.7896403430922	0.240368604711095	-7.44539972365866	9.665132214191e-14	1.09538165094165e-12
miR-149-3p	336.604535922883	-2.43700844776206	0.328622838629679	-7.41582191281687	1.20872829723008e-13	1.32960112695309e-12
miR-4739	564.256565500991	-3.30391501703088	0.447275812159261	-7.38675092015586	1.50460071957611e-13	1.60777334034705e-12
miR-5096	24642.8473169319	2.15093562171203	0.29247148874921	7.35434291701651	1.91868589651855e-13	1.99330145916094e-12
miR-378i	80.156929830444	-1.77102912141009	0.243418701231283	-7.27564937472638	3.44757971468491e-13	3.48485084673555e-12
miR-1273d	2046.78012673556	2.09944636504992	0.289760654395667	7.24545010925857	4.31005414346743e-13	4.13323140937646e-12
miR-4787-5p	666.194049362554	-0.829956962506004	0.114544502020984	-7.24571627500688	4.30159759539628e-13	4.13323140937646e-12
