baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
miR-6859-5p	332.335065258862	3.94343266288579	0.239763208559181	16.4471967429166	8.78407794253152e-61	2.60008707098933e-58
miR-4488	7404.14097668887	-2.36432497882146	0.204876799817422	-11.5402279854452	8.27057239459854e-31	1.22404471440058e-28
miR-4448	25804.3321112771	2.5850668311919	0.225806717049659	11.4481396522115	2.4024611621543e-30	1.77782125999418e-28
miR-8072	1204.62062464221	-2.58607025492458	0.225469358603787	-11.4697193043825	1.87265725738863e-30	1.77782125999418e-28
miR-1260b	1484.43137296254	-2.09826244999641	0.186755185202591	-11.2353638145052	2.73365429141487e-29	1.6183233405176e-27
miR-1275	119.95335894328	1.96315304132519	0.187535234823209	10.4681823827713	1.20942885729997e-25	5.96651569601317e-24
miR-937-5p	178.703547160207	1.87120544212958	0.179889052163523	10.4019973401639	2.42789877873107e-25	1.02665434072057e-23
miR-1237-5p	574.140768411413	-1.99782784115576	0.204616335801353	-9.76377488792151	1.61046612776196e-22	5.95872467271925e-21
miR-1273e	942.995495964679	2.80715244375283	0.288378048429707	9.73427921798657	2.15338858790685e-22	7.08225580022696e-21
miR-3960	52993.8748374818	-2.468181012652	0.258391377755668	-9.55210283752535	1.27090011025589e-21	3.76186432635744e-20
miR-5787	2464.52392382939	-2.28521161811476	0.239734324345389	-9.5322671225937	1.53885227316319e-21	4.14091157142095e-20
miR-6850-5p	285.160975303067	0.926176202657655	0.0990209531041994	9.35333556810995	8.49262800446037e-21	2.09484824110022e-19
miR-3135a	303.987406236017	2.51602702181838	0.270388935514311	9.30521442022991	1.33722245827992e-20	3.04475267423736e-19
miR-6126	3022.42079145624	-3.23521207836029	0.35254619907919	-9.17670389529171	4.44488448927932e-20	9.39775577733342e-19
miR-920	128.82863682525	-2.269122463595	0.261413634103016	-8.68019937590858	3.95075648639517e-18	7.79615946648647e-17
miR-6786-5p	643.570909102246	-1.6528535326421	0.190603968213882	-8.67166380705877	4.25851434102266e-18	7.87825153089193e-17
miR-5585-3p	1547.86895586283	2.46727549382657	0.286311041050103	8.61746541375893	6.84524310654572e-18	1.19187762325737e-16
miR-1273h-5p	1148.10975554743	2.71691160448586	0.316097149067077	8.59517908498856	8.31350425448866e-18	1.36710958851591e-16
miR-1290	1734.80633978129	-3.13324486546674	0.365318728525309	-8.57674304877492	9.75973136361835e-18	1.52046341243739e-16
miR-4800-3p	263.167272424035	-2.55572511911965	0.304444536112393	-8.39471501691244	4.67025617833934e-17	6.91197914394223e-16
miR-4507	125.100058236322	2.01486246458911	0.246834092843907	8.1628207893602	3.27289914726095e-16	4.61322927423448e-15
miR-6780b-5p	981.922398419519	-3.28530913353869	0.404408874675563	-8.12373154811286	4.52065066536693e-16	6.08232998613006e-15
miR-5095	1144.99394456509	2.63719317954437	0.325800089350509	8.0945133710727	5.7493727552908e-16	7.09089306485866e-15
miR-638	563.559711573832	-1.91374891376198	0.236295231642828	-8.09897389996725	5.54246723838171e-16	7.09089306485866e-15
miR-654-5p	595.666395292675	-2.9241502798623	0.367083976430028	-7.96588919053426	1.64039888996571e-15	1.9422322857194e-14
miR-619-5p	42556.0157323651	2.35087888843961	0.297527465371146	7.90138445036339	2.75822475461161e-15	3.14013279755784e-14
miR-4792	5143.67838514195	-2.60139489398678	0.342431747531179	-7.59682743420255	3.03478791207329e-14	3.32702674805072e-13
miR-4763-3p	315.945107222625	1.54909664637237	0.204417398009776	7.57810568696448	3.50636725135288e-14	3.70673109428733e-13
miR-663a	962.216158386495	-2.5813525237078	0.340990948795224	-7.57014968528678	3.72794423335195e-14	3.80507411404199e-13
miR-5096	24745.2046974439	2.187651404483	0.294808617397375	7.42058160916729	1.16607131170567e-13	1.15052369421626e-12
miR-566	184.71223377947	2.17120798120308	0.294171500533281	7.3807557063382	1.57393572898708e-13	1.50285476058121e-12
miR-1273d	2060.46281493156	2.13491898702128	0.291875939017709	7.31447406801061	2.5839139950535e-13	2.3176925531389e-12
miR-149-3p	332.267360225355	-2.39339757254879	0.327054923021397	-7.3180294931448	2.51638567216063e-13	2.3176925531389e-12
miR-4739	558.942806284511	-3.25831438182499	0.447654419127653	-7.27863781211965	3.3720764881955e-13	2.93569011913491e-12
miR-1273g-3p	25924.9544652005	2.25467391342149	0.310284831327962	7.2664651500104	3.6901636062988e-13	3.12082407846984e-12
miR-1285-5p	2019.62402604747	2.18521110875835	0.30247824031152	7.22435804475658	5.03474471448206e-13	4.13967898746303e-12
miR-4530	72.153644856093	-1.77178597073664	0.246584006377014	-7.18532396633895	6.7048011179184e-13	5.36384089433472e-12
miR-4787-5p	663.185411396314	-0.805736476882051	0.112272988938291	-7.17658347302851	7.14750197689805e-13	5.567527855689e-12
