id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
miR-4488	7424.64392203312	-1.54478725169515	0.207645737108212	-7.43953270222976	1.01042085897025e-13	1.77282932528417e-12
miR-7845-5p	33.4612151970522	-1.67152322843912	0.226538193432884	-7.37854929938929	1.60023537675041e-13	2.68561241489416e-12
miR-6850-5p	283.944334634485	0.768497545244822	0.104318386789241	7.36684652531532	1.74711420859848e-13	2.80994201882922e-12
miR-149-3p	335.371875004106	-2.37633344521779	0.323115638051079	-7.3544365093284	1.91734212018166e-13	2.96037623356049e-12
miR-4539	71.6302907990831	2.19532761207031	0.299351535884892	7.33361065137299	2.24033344782792e-13	3.32603350331376e-12
miR-181d-5p	94.2235138030506	-2.0467662547504	0.280096295492262	-7.30736638681087	2.72428992398979e-13	3.89472559503725e-12
miR-1268b	355.651358880934	1.56140438128744	0.214283001785673	7.28664601613694	3.17766367616251e-13	4.38063635356688e-12
miR-6763-3p	235.256074749812	1.09389476762962	0.150435199542099	7.27153466050009	3.5542615004e-13	4.73084461777379e-12
miR-1246	142120.930666289	-1.48215831864574	0.204917937408773	-7.23293596152644	4.72662317259855e-13	6.0815884820768e-12
miR-4758-5p	82.4892658437766	1.61429334075233	0.227854759370213	7.08474707842054	1.39298473093563e-12	1.73449066497147e-11
miR-378i	80.2239202473327	-1.68677529393718	0.240034642745037	-7.02721604951356	2.1069499784601e-12	2.5415084115175e-11
miR-4787-5p	667.285851411961	-0.79829217120283	0.116370516487691	-6.85991774632426	6.89002082494673e-12	8.0592364800892e-11
miR-1237-5p	576.793680917253	-1.33997596045402	0.203531134251296	-6.58364119761441	4.5906420580803e-11	5.21172892476175e-10
miR-5095	1135.47808108355	2.09540829005475	0.319541096569202	6.55755492032915	5.46971693760356e-11	5.88467798112705e-10
miR-638	567.366053897739	-1.53540148266325	0.234160442805834	-6.55704893732374	5.48830070778689e-11	5.88467798112705e-10
miR-1225-3p	183.412617421899	2.00518448611601	0.308286035495935	6.50429878502377	7.80566179498208e-11	8.14320392665698e-10
miR-1255b-2-3p	384.049303169568	2.37332352862542	0.365182918260358	6.49899929583605	8.08560403017489e-11	8.21327146223028e-10
miR-422a	82.708185533288	-2.03044697887637	0.312839676957269	-6.49037551318567	8.5622689859238e-11	8.47445084247842e-10
miR-4651	489.641036040669	0.903327304389962	0.140474571614948	6.43053966283702	1.27151695617674e-10	1.22701386271055e-09
miR-6858-5p	171.376414706934	0.803881729300201	0.125304761646679	6.4154124610755	1.40442097122114e-10	1.32221096314966e-09
miR-4665-5p	62.3242229257506	-1.3364500792006	0.209344015552688	-6.38398989181632	1.72532484155926e-10	1.58565568771875e-09
miR-1910-5p	36.2505107757041	1.72924830022674	0.271825054747689	6.36162219053665	1.99634001070596e-10	1.79206335844768e-09
miR-3960	53355.4956377764	-1.63360020393541	0.258163324478089	-6.32777799572403	2.48716622473718e-10	2.1819230971558e-09
