s11+s12	s13+s14	s15+s16	s1	s2	s3	s4	s5	s6	s7	s8	s9
648.876753259291	595.398428541631	477.520553688478	613.046210556578	591.035980832322	597.477454917268	638.415085133955	626.470753070433	498.271917679949	605.499421034281	512.19012998627	745.829601855074
477.417231432864	619.680583049854	504.529634779455	475.177739623549	674.673147931236	511.669522562128	519.006078047044	523.135371120671	497.465652440984	488.146927381058	541.458137414057	522.472575730349
1323.42109960637	1321.92049142767	2112.11014131442	1628.98960316016	2224.7486448311	1852.02120666509	2438.9524754602	1522.0440633017	1360.16945813281	1687.31190454341	1373.76709864175	1397.61414007868
633.476197406618	531.293540639922	441.868566648388	543.442710668058	514.833228586645	601.450044378154	738.079295773423	540.357934778964	620.017968763561	827.384388025671	731.700185694672	573.413651864058
595.488159636691	573.058846394066	573.672882372357	428.329230083199	238.830577160231	458.436823786255	275.486921861927	249.727173045258	258.811141707546	1142.95411885787	555.177515895832	775.871774959569
2615.01438378388	3231.46912195433	2994.76691136756	3643.47551339521	4437.41636552569	3727.08343220333	2682.47163164532	3635.03734212861	3433.07738751007	3334.19143732395	3461.85650356792	2787.39119152141
896.312350625571	778.000230443469	884.817496540415	848.627287102337	1144.89988739846	989.969293652814	740.899980980201	1168.98150830668	1073.94529830047	687.350319968883	661.27404282156	724.93069882586
100.61696490413	52.449453737762	88.5897859784054	124.48318249293	101.293902375351	119.97220171876	51.7125621242526	74.2723057763915	73.370136745753	69.0308786195435	63.1091410161654	54.8596204516867
203.287337255284	263.218554869139	258.206815229743	236.919605389769	286.224971849615	321.779746331773	249.160526598672	271.255377618125	202.372574980044	180.466439819664	199.388300601798	159.354135597757
492.817787285537	190.372091344469	717.361193776356	274.398413022049	474.873248750498	608.600705407749	255.742125414486	222.816917329174	264.454998380296	326.417440329556	228.656308029585	893.428104498897
136.551595227034	184.544374262496	196.626110342314	183.378451629369	183.072465760955	192.273329906887	91.2021550191364	116.252304693482	223.335471193116	136.089446421386	156.400914692236	185.477764384274
1063.66505755795	844.047690705836	1180.83702529753	1014.60486375958	1200.65799879774	986.791222084105	1102.88791584997	938.629719377006	988.481182970254	1064.06168614982	974.99049743815	852.936479879795
144.765225015127	45.6504504754595	21.6072648727818	148.57670168511	115.23343022517	126.328344856178	82.7400993988041	174.378457040224	62.8886886392168	31.5569730832199	44.8166363737986	74.4523420415748
5584.24155217924	5571.29753036672	4976.15310020165	5944.40659624839	6074.84623695109	5563.21428102488	5027.40126687961	5952.54856439775	5888.96130539538	6242.36373802443	6181.95194388786	5002.67491261809
145.791928738638	144.72164086901	82.1076065165708	165.977576657239	143.112485924808	134.27352377795	156.077914775017	173.30204681158	111.264602977076	118.338649062075	171.949543638248	144.986139765172
442.509304833472	226.30968001664	262.528268204299	182.039922785359	174.708749051064	177.17748995552	251.04098340319	277.713838989986	228.173062626902	441.797623165078	454.568740362815	208.98903029214
91.3766313925267	101.013762754208	101.554144902074	99.0511344567397	89.2129782388411	81.8353428942534	86.5010130078407	88.2656387487551	102.395685348468	57.197013713336	86.8893970512423	130.618143932587
547.233084631648	764.402223918864	601.762326706973	689.342354665148	724.855448190584	719.833210312559	592.343893423257	589.872805296559	787.721138468139	649.876414432559	536.885011253465	740.60487609777
46869.0249783016	58306.3094051454	54569.1474362104	59390.5248087235	51950.7616925618	48016.6888137302	39669.1765197153	47298.5418568177	58230.088088481	47544.5245715062	50724.200748051	52793.2414146731
2254.64137683133	2363.13927674028	2466.46928522804	2124.24527544386	2011.00921780054	2145.99282677067	2626.05792750977	2204.48814826159	2197.87904141673	2514.69629256908	2312.17258679516	2676.36576917871
859.351016579155	915.922868050177	780.022261907423	530.057422227958	396.811892791512	534.710541435268	759.704549025383	787.932287366936	455.53986001484	733.699624184862	669.505669910625	961.349539343843
156.058965973753	158.319647393615	97.2326919275181	129.83729786897	139.395278498189	132.684487993595	145.735402350166	104.411792178405	173.347026377328	136.089446421386	169.205667941893	158.047954158431
5306.00484310762	4757.35971125108	3684.0386608093	2809.57204357698	3318.53693011356	3302.01635988852	3161.98811679748	3449.89478280195	4041.00137768916	6149.66512959247	5537.14115524443	5146.35487094394
1823.42581295649	1181.08399527997	838.361877063934	1164.5200942887	1150.47569853839	1078.16077968448	1144.25796554937	1244.33022431172	1362.5882538497	1640.96260032743	1593.27715435015	1383.2461442461
1181.73598576178	1014.99405844373	965.844739813346	508.640960723798	478.590456177116	719.833210312559	623.371430697808	751.334339593062	1038.46962778604	911.207597777974	942.978614314008	1253.93418175284
109.857298415734	122.382058721445	77.7861535420145	84.3273171726297	71.5562429624038	81.0408250020762	78.9791857897676	77.5015364623216	120.939785844648	91.7124530231078	107.011152157846	101.882152267418
308.011117053461	300.127429721638	346.796601208148	303.846047590269	272.285443999796	283.642887507267	282.068520677741	334.763581108083	350.725378949479	381.64214322519	397.861975971478	265.154832183152
637.583012300664	643.962737558077	563.949613179605	563.520643328208	584.53086783574	625.28558114347	646.877140754287	638.31126558551	766.758242255067	617.333285940489	511.275504754152	737.992513219118
11828.6535985764	10202.390038175	20053.7025284288	14994.2001106	19438.2069356442	14582.5813930207	27237.476585045	16386.1929106378	10157.3294804725	12060.6806502431	11689.8250917045	9669.66119532944
1446.62554642775	1528.80444783773	1518.99072055656	1544.66228598754	1367.93233299556	1158.40708679438	1561.71937615243	1754.54867268867	1537.54781070496	1602.50253938226	1489.92450312078	1563.49918287307
2609.88086516632	2820.6150676752	2650.13103664669	2788.15558207282	2668.02563045534	3048.56515228399	3380.1211061216	3202.32043021398	2725.1765076994	2879.57379384381	2643.266920822	2484.35709759781
271.049783007045	288.471995557691	320.86788336081	416.282470487109	467.438833897261	319.396192655242	446.608491073091	319.693837907076	232.204388821724	296.832778064037	245.119562207715	211.601393170791
4181.76426586248	4567.95890608694	6534.03689752922	5514.73883732118	6743.94357374239	5393.18745209896	8556.07846055816	6407.87009111389	4172.42261164035	4466.29784668446	4186.23968740564	4117.08389675515
4157.12337649821	4782.61315193963	4454.33765352397	4318.09405077625	4582.38745516381	3472.04318881444	3686.63556525808	3741.6019547643	3833.79121127533	4759.1860031131	4788.06309013951	4413.58708348213
2489.75652951547	2711.83101547836	2816.50697616711	3444.03471563772	3084.3528622366	3300.42732410416	3433.71412505037	3234.61273707328	3016.23825896552	2663.60575930553	3281.6753328406	3548.8949706484
291.583857477276	131.123634344405	112.357777338465	315.892807186359	152.405504491354	378.190516676356	197.447964474419	122.710766065342	218.49787975933	243.580385986103	96.0356493724257	342.219537103379
61749.0420431543	60053.6532435571	60367.4569648214	74726.049774546	63212.9708933588	71532.0348684993	99712.1622879838	82485.3158209403	61725.2478993913	62285.5756230052	60730.2007874256	57566.0283939699
1154.01498522697	1086.86923578807	1002.57709009708	939.647248495017	994.352986620416	1055.11976081135	1013.56621763535	920.330745490069	1112.64602977076	1137.03718640477	1066.45302064998	846.405572683166
11647.9537432384	10459.7808759622	9460.74092454751	9926.52990717813	9545.788671556	9260.90055121765	8021.08849967271	8749.06233841319	10297.6196320523	12583.3430169339	11687.0812160081	11160.0142176003
1400.42387886973	1366.5996557228	1807.4477066082	1321.12796903787	1205.30450808101	1232.29725076687	1199.73144128266	1375.65227220621	1565.76709406871	1313.55900458903	1434.13236396156	1669.29987945847
144.765225015127	67.9900326230248	110.197050851187	107.0823075208	40.8892816928022	77.8627534333674	85.5607846055816	104.411792178405	70.1450757898957	168.632574913456	163.717916549183	99.2697893887664
85.2164090514575	118.496914000129	171.777755738615	108.42083636481	112.445524655206	127.122862748355	88.381469812359	33.368717087944	70.95134102886	80.864743525751	111.584278318437	146.292321204498
35.9346303229038	24.2821545082231	146.929401134916	145.89964399709	94.7887893787687	81.0408250020762	63.9355313536214	76.4251262336782	95.1392981977896	19.7231081770124	29.2680074277869	146.292321204498
2019.52622414719	1690.03795377233	2193.13738458735	1890.00272774211	2068.62593291313	2122.15729000535	2438.01224705794	1959.06661613091	1719.76375471089	1865.80603354538	1637.17916549183	1542.60027984386
988.715685741609	1118.92167973892	1111.69377770462	928.939017742937	1010.15111818354	1065.44849340965	698.58970287854	785.779466909649	1011.86287490022	1113.36945659235	1113.09890748802	982.248442373057
1592.41747516639	1545.31631290332	1603.25905356041	1192.62920001291	1075.20224814937	1267.25603802266	2055.33928733848	1848.19636258064	1506.90973162431	1241.56965974293	1395.71810421259	1442.02430901576
1578.04362303723	1792.9942888872	1486.57982324739	1458.9964399709	1524.05504491354	2060.18489441553	1654.80198797608	1899.86405355552	2016.46936264976	1641.94875573628	1554.86289460118	1566.11154575172
2146.83748586262	2808.95963351125	2080.77960724889	4202.98057019139	4564.73071988737	5803.1586844624	6124.64781231603	4971.93884610366	3891.84230848077	2140.9433926147	1998.45613217857	3278.51541270794
5939.48104051423	5720.87560213737	5745.37172967268	4766.50121351959	5043.32117606449	5039.62699008009	4976.62893315762	4960.09833358858	5246.36790994082	6827.15389547285	5977.99051712547	4750.5818948282
985.635574571074	999.453479558464	896.701492220445	943.662835027047	958.110214210887	1117.09215640117	854.667617653556	1095.78561275894	846.578500912534	937.833793816941	956.697992795783	804.607766624738
1526.70843686165	1640.50235857556	1549.24089137845	1911.41918924627	1933.87716369821	1670.87112724869	1373.6736957006	1681.35277714092	1905.20475967268	1489.09466736444	1467.05887231782	1887.43217982589
1350.11539641767	1377.28380370642	1551.40161786573	1477.73584378704	1590.03547673601	2373.22494393335	1694.29158087097	1661.97739302534	1781.84617811114	1146.89874049327	932.003111528588	1283.97635485733
31088.5887479293	15529.8947372792	21535.9608987016	46152.4745414647	32684.4756003987	49330.0268894991	33831.2983700883	30587.2730571296	31870.0523657816	52192.2750134191	25004.0245956512	23896.5894324668
2496.94345558005	1947.4287915595	1795.56371092817	2102.8288139397	1998.92829366403	2308.07447677482	2029.01289207522	1978.44200024649	1876.17921106997	2336.20216356712	2341.44059422295	1930.53616732364
77.0027792633652	58.2771708197355	34.5716237964509	203.456384289519	126.385052505025	99.3147365221522	181.464081636014	111.946663778909	87.0766458081464	127.21404774173	83.2308961227689	82.28943067753
94.4567425630613	120.439486360787	143.688311403999	62.9108556684698	47.3943946893843	58.7943240211141	63.9355313536214	64.5846137186013	49.9884448157877	137.075601830236	141.766910978343	66.6152534056195
407.60137823408	318.581867147888	314.385703898975	475.177739623549	361.498422238637	358.327569371925	334.721311204253	235.733840072895	263.648733141332	321.486663285303	316.460330312946	305.646456802254
103.697076074665	296.242285000322	501.288545048538	271.721355334029	336.407272108963	230.410188731393	203.089334887974	208.823584356811	216.079084042437	184.411061455066	211.278428619336	245.562110593264
25381.1427489287	33029.5578482654	31739.9917348728	36999.6143061243	39356.8629311787	43637.3061920493	32770.72073234	41659.2286689551	43025.5382120919	26360.920233986	35347.5213456775	32470.3644002019
15394.395630332	6205.5474061215	5662.18375991247	7549.30268021638	7739.22586221946	6749.42949404547	6437.74387026832	5534.90139568413	6936.29985081003	9872.40179800357	7827.36273646875	6658.9129776833
413.761600575149	449.705501492292	328.430426066283	412.266883955079	431.196061487732	496.573682610761	391.135015339801	434.869732371915	467.633838599305	377.697521589788	402.435102132069	308.258819680906
2615.01438378388	3109.08706323289	5692.43393073437	5127.90400140229	6283.00985284171	4705.92947536566	6748.01924301383	3393.9214509125	3189.58528534284	3584.67491117201	3155.45705080827	2958.5009600731
1642.72595761846	1473.44113555898	1387.18640483259	1247.50888261732	1735.00656637413	1639.0904115616	1669.84564241223	1401.48611769365	1323.88752237941	1586.72405284065	1440.53474058638	1182.09420258992
130.391372885965	117.5256278198	88.5897859784054	72.2805575765398	119.879939508443	88.1914860316712	97.7837538349504	117.328714922126	88.689176286075	143.978689692191	148.169287603171	167.191224233712
2134.51704118048	2314.57496772383	2976.40073622569	1721.34809339685	2844.59298321971	2184.92420348735	2853.59320085648	3073.15120277678	2422.82704308778	2341.13294061138	2135.64991699632	2062.46049269555
68.7891494752729	64.1048879017091	71.3039740801799	37.4788076322799	105.011109801969	67.5340208350635	43.2505065039203	92.5712796633285	99.1706243926112	98.6155408850621	67.6822671767571	61.390527648316
5710.52611017116	5205.12264038271	7355.11296269493	5798.5069522513	6847.09607983105	5729.26852048992	8723.43911616028	5438.02447510623	4771.47768419084	6316.32539368823	5884.6987434494	5505.55476675856
3320.35984183631	3552.96484764321	3162.22321413162	2877.83701462149	3562.01401655706	3746.94637950776	3539.95993450565	3322.87837582204	3177.49130675838	3598.48108689592	3562.46527910093	2955.88859719445
93.4300388395498	104.898907475524	103.714871389353	109.75936520882	88.2836763821865	141.424184807545	98.7239822372095	107.641022864335	116.102194410862	101.574007111614	111.584278318437	118.862510978654
452.776342068587	428.337205525056	479.681280175756	346.678970598589	439.559778197623	388.51924927466	346.004052031363	401.501015283971	377.332131835301	448.700711027033	406.093603060543	352.668988617986
1968.19103797161	1840.58731172331	2232.03046135836	3183.02159105577	2608.55031162945	2747.44287114882	3557.82427414858	2828.80608087474	2200.29783713362	1731.68889794169	2253.63657193959	2031.11213815173
187.886781402611	150.549357950983	180.420661687728	82.9887883286197	101.293902375351	108.054433336102	126.930834304984	95.8005103492586	98.3643591536468	213.009568311734	170.120293174011	164.57886135506
318.278154288576	338.007590754466	294.939165513472	243.612249609819	263.921727289905	319.396192655242	248.220298196412	274.484608304056	264.454998380296	401.365251402203	316.460330312946	224.66320756405
806.989126680067	813.937819115639	1047.95234632992	920.907844678877	952.53440307096	907.339432866383	1092.54540342512	818.07177376895	936.880207676538	889.51217878326	794.809326710837	727.543061704511
708.42556922296	930.49216075511	859.969141936716	961.063709999177	951.605101214305	752.408443891825	719.274727728241	653.381008786517	806.265238964318	692.281097013136	898.16197794021	852.936479879795
177.619744167496	83.5306115082876	121.000683287578	117.79053827288	67.8390355357854	68.3285387272407	76.1585005829902	102.258971721119	73.370136745753	168.632574913456	182.925046423668	71.839979162923
1381.94321184653	1702.66467411661	2556.13943445009	2145.66173694802	3003.50360070765	2134.86957628018	2329.88598079814	1622.15021456554	1517.39117973085	1242.55581515178	1573.15539924354	1671.91224233712
274.12989417758	160.262219754273	223.635191433292	144.56111515308	152.405504491354	142.218702699722	229.41573015123	137.780509266349	198.341248785222	104.532473338166	128.047532496568	254.705380668545
12215.7209023403	10992.0457027824	10881.4185899329	10115.2624741835	10675.819729248	11437.0850578911	10556.8845005656	10415.3453723531	11040.9961823774	13206.5932353275	11704.4590954184	10122.9061547755
1272.08591343079	1197.59586034556	1179.75666205389	1236.80065186524	1320.53793830618	1242.62598336517	1277.77039867017	1252.94150614087	1214.23544988026	1274.112788235	1274.98757357297	1306.18143932587
3314.19961949524	3516.05597279071	5712.96083236351	5352.77684719597	6483.73905387911	5475.02279499321	7735.25906538593	4566.13218990511	3752.35842213994	3767.11366180937	3431.67387090801	3730.45419071469
145.791928738638	151.520644131312	166.37593952042	101.72819214476	129.172958074989	168.43779314157	182.404310038273	119.481535379412	113.683398693969	137.075601830236	136.279159585633	142.37377688652
220.74130055498	149.578071770655	162.054486545864	250.304893829869	208.163615890629	274.903190693317	318.737428365848	241.115891216112	250.748489317903	202.161858814377	157.315539924354	232.500296200005
8825.54520730516	10913.3715221758	10568.1132492776	9160.89140840441	9700.98208161731	9450.79032744801	6991.53839919895	8238.84389003624	11218.3745349495	10390.1333876501	10516.3609188967	10137.2741506081
3407.62965833479	2765.25175539645	2467.54964847168	2282.19167903704	2452.42759971148	2454.26576893543	2368.43534529077	2404.70045078926	2505.8723627011	3386.45767399303	3411.55211580141	2490.88800479444
896.312350625571	843.076404525507	1161.39048691202	1137.7495174085	1258.27471391032	867.613538257522	1055.87649573701	785.779466909649	695.806901226207	1015.74007111614	970.417371277558	730.155424583163
135.524891503523	102.956335114866	125.322136262134	111.09789405283	183.072465760955	128.711898532709	104.365352650764	107.641022864335	166.896904465614	154.826399189548	116.157404479029	130.618143932587
619.102345277456	474.958942180845	502.368908292177	453.761278119389	563.156925132684	505.313379424711	473.875114738606	455.321526716139	445.864677147268	659.737968521066	609.140404590814	536.840571562934
2599.61382793121	2120.31773165804	2079.69924400525	2090.78205434361	1903.21020242861	2698.97727972601	2076.96454059044	2009.65789687714	2184.17253235434	2591.61641445943	2273.75832704619	2245.32589420118
13724.9753759022	14122.5010619826	14031.7578083845	17059.5501169074	16930.9505263901	13498.8589880909	12523.8423180917	17104.1585331429	15292.4327874362	12543.8968005799	13239.200234913	12743.1061220632
1246.418320343	1392.82438259168	1865.78732176471	1521.90729563937	1360.49791814233	1451.58418900778	1153.66024957196	1373.49945174892	1297.28076949359	1421.04994415375	1376.5109743381	1538.68173552588
526.699010161418	609.967721246565	581.23542507783	647.847960500838	616.127130961996	650.710153693141	533.109504080931	516.67690974881	574.867115381559	497.022326060713	557.006766360069	612.599095043834
97.5368537335959	69.9326049836826	152.331217353112	131.17582671298	118.950637651788	82.6298607864307	112.827408271097	138.856919494993	74.1764019847173	94.6709192496596	139.023035281988	146.292321204498
7716.7051859127	8005.340698271	8481.9318258105	7799.60757404625	8765.17511196614	8408.3828529115	7452.25031630593	6634.99264935764	7814.32269604217	8056.88969030958	7156.94244132601	6759.48894851139
2686.88364442969	2848.78236690474	2654.45248962124	3128.14190845136	2952.39199859165	3190.78385498371	2559.30171094937	2492.96608953801	3035.58862470066	2778.98594214105	2648.75467221471	2804.37155023265
1573.93680814318	1565.71332269023	1461.73146864369	1445.6111515308	1645.79358813529	1571.55639072654	1192.20961406459	1355.20047786198	1572.21721598042	1784.94129001962	1564.00914692236	1479.90357075621
2239.24082097866	1774.53985146095	1809.60843309548	1250.18594030534	1370.72023856553	1407.09118704585	1919.94639741316	1635.06713730926	1609.30541697278	2576.82408332667	2324.0627148127	1807.75511202701
445.589416004006	143.750354688681	101.554144902074	20.0779326601499	13.0102259931643	18.273911520076	33.848222481329	39.8271784598041	38.7007314702873	503.925413922667	496.641501040258	92.738882192137
225.874819172538	215.625532033021	304.662434706223	299.830461058239	245.335690156813	231.999224515748	369.509762087841	325.075889050293	227.366797387938	194.272615543572	198.47367536968	231.19411476068
1522.60162196761	1567.65589505089	1702.65247197521	2069.36559283945	1973.83714353436	1793.22688264398	1532.57229568239	1628.6086759374	1891.49825061029	1588.69636365835	1423.15686117614	1997.15142072926
985.635574571074	1004.30991046011	1066.31852147178	825.872296754167	648.652695944907	833.449268893902	1250.50377500465	1228.18407088207	865.122601408714	847.107496202684	989.624501152044	1009.6782525989
2406.59352791104	1596.79448046075	1701.57210873157	1015.94339260359	1261.06261948029	816.76439315818	1490.26201758073	672.756392902097	862.703805691821	3276.00826820176	2693.57130858851	1401.53268439666
964.074796377332	875.128848476362	1257.5428155959	1152.47333469261	1363.28582371229	1194.95490983454	1392.47826374578	889.114848859411	864.316336169749	1209.02653125086	893.588851779618	807.22012950339
612.942122936387	604.140004164592	519.654720190402	594.306806740438	631.925262525124	576.025471828483	510.544022426712	428.411271000055	587.767359204988	569.011670906808	635.664536322246	557.739474592148
21774.3325682326	23108.8408023858	22476.9572839113	28569.5596465494	21765.1787847073	22369.6512542496	31487.3089632563	26887.6511012824	21571.6264684903	22438.980172987	24166.2278830308	25006.8436558938
84.1897053279459	139.865209967365	135.045405454886	215.503143885609	174.708749051064	142.218702699722	157.958371579535	100.106151263832	59.6636276833596	63.1139461664398	64.0237662482838	137.149051129217
1323.42109960637	951.860456722347	1151.66721771927	926.261960054917	1130.96035954864	1095.64017331238	1249.56354660239	927.865617090572	919.948637658287	1333.28211276604	1062.79451972151	931.307366239348
935.327092119009	1101.438528493	937.75529547873	1238.13918070925	1235.04216749396	990.763811544991	915.7824638004	1190.50971287955	1212.62291940233	851.052117838086	1019.80713381195	1021.43388555283
3924.06163126109	4551.44704102134	4432.73038865119	4002.20124358989	4278.50574803775	4325.35540501277	3421.491155821	3699.62195584721	4581.19908779526	4252.30212296388	4386.54261323956	4535.06195733943
3406.60295461128	3697.68648851222	3637.58304133282	3585.91877310278	3869.61293110973	3843.0830444612	3247.54890140306	3977.3357948372	4302.2313151136	3532.40867450293	3747.21957598884	3479.66735436413
110.884002139246	97.1286180328925	186.902841149563	61.5723268244598	255.558010580014	133.479005885773	143.854945545648	45.2092296030209	64.5012191171455	60.1554799398879	139.023035281988	86.2079749955076
5349.1263994951	4295.99877559484	4042.71925769747	3559.14819622258	3704.19720062521	3482.37192141275	3269.17415465502	3378.85170771149	3698.33865112933	5292.69607930128	4937.1470029748	3855.84760888998
1908.64222200794	1863.89818005121	2320.62024733677	1785.59747790933	2050.03989578004	1913.19908436274	2104.23116425595	1505.89790987205	1768.13966904875	2055.14787204469	1804.55558296948	1837.7972851315
1660.17992091815	10.6841479836182	5.40181621819545	89.6814325486697	35.3134705528746	128.711898532709	314.036286354552	99.0297410351887	378.94466231323	358.960568821626	67.6822671767571	40.4916246191021
2476.40938110982	2212.58991878929	1810.68879633911	2175.10937151624	2329.75975463307	2386.73174810036	2168.16669560957	2029.03328099272	2371.22606779406	2672.48115798518	2548.14589668169	2475.21382752253
689.944902199752	478.84408690216	541.261985063184	523.364778007908	481.37836174708	498.957236287293	560.376127746446	898.802540917201	647.430986888348	717.921137643252	490.23912441543	594.312554893272
353.186080887968	278.759133754402	276.572990371607	962.402238843187	552.934604709484	538.683130896154	558.495670941928	641.54049627144	559.548075841237	530.551609961634	669.505669910625	515.94166853372
26142.9569117742	18764.2777177745	25716.9666515849	49144.086507827	40248.0634117105	32070.7147177334	45548.4247190417	44781.8947422495	33607.5539557497	29442.6558866441	32511.2685008785	25413.0660835242
26111.1290963454	18784.6747275614	25681.3146645448	49103.9306425067	39679.3306754379	32167.645900579	45541.8431202259	44753.9080763048	33517.2522489857	29416.0296906052	30972.8688604555	25475.7627926118
6801.91216826392	4671.88652738213	6749.02918301339	11289.1522703803	10573.596525016	7420.79711293522	11707.7240649308	10051.5187150716	7814.32269604217	7764.00153388094	8261.80972172496	6811.73620608443
1405.55739748729	1647.30136183786	1435.80275079635	2039.91795827123	1756.38050907718	2115.80114686793	1495.90338799429	1688.88764874142	1613.3367431676	1426.96687660685	1382.91335096293	1664.07515370116
1502.06754749738	1593.88062191977	1424.99911835996	1631.66666084818	1570.52013774626	1516.73465616631	1496.84361639655	1357.35329831927	1491.59069208399	1556.15323516628	1571.32614877931	1767.26348740791
47846.4469230846	47515.319941691	47968.1280175756	55008.1813734348	45805.288514505	55884.7994999612	76698.1916858869	65694.3926643326	52188.7426529214	46749.6833119726	49278.1782560719	47612.9258263067
1635.53903155388	498.269810508739	513.172540728568	65.5879133564898	16.7274334197827	27.0136083340254	63.9355313536214	90.4184592060418	79.0139934185032	1114.3556120012	674.078796071216	1597.45990029554
148.872039909173	135.008779065721	141.527584916721	53.5411537603998	64.121828109167	75.4791997568357	151.376772763721	149.621021781426	197.534983546258	132.144824785983	140.852285746224	142.37377688652
13814.2985998477	11910.8824293736	9866.95750415581	9476.78421559077	8722.42722656002	9333.99619729796	10586.9718094379	10528.3684463607	9652.60744088082	14706.5356121893	14487.6636767545	11708.6104221171
564.687047931345	625.508300131828	653.619762401649	437.698931991269	557.581113992757	561.724149769293	592.343893423257	702.895879304111	595.830011594631	650.86256984141	526.824133700164	555.127111713496
1626.29869804227	1693.92309849365	1911.16257799755	2005.11620832697	1964.54412496781	1634.32330420854	2595.97061863748	2284.1425051812	1722.18255042778	1371.74217371121	1358.21846969573	1799.91802339105
387.067303763849	446.791642951306	335.992968771757	372.111018634779	325.255649829108	438.573876481824	325.319027181662	296.012812876923	384.58851898598	339.237460644614	376.825595632756	353.975170057312
78.0294829868767	82.5593253279587	58.3396151565109	96.3740767687197	122.667845078407	33.3697514714432	135.392889925316	133.474868351776	83.0453196133248	43.3908379894273	75.9138942658222	44.4101689370797
6906.6359480621	3839.49427084024	2402.72785385334	402.897182047009	446.064891194205	641.175938987015	1443.25059746778	1275.54612094238	1489.1718963671	7834.01856790934	6335.60898288374	4273.82566947426
3840.89862965665	3988.10105643057	4084.8534241994	3936.6133302334	4076.84724514371	3385.44073856713	4465.14468232865	4841.69320843781	4299.81251939671	3625.10728293488	3933.80312334098	4489.34560696303
410.681489404614	321.495725688874	239.840640087878	638.478258592768	453.499306047442	675.340208350635	523.70722005834	545.739985922181	474.083960511019	281.054291522427	321.948081705656	453.244959446078
1432.25169429859	1117.95039355859	1114.93486743554	1272.94093065351	1183.0012635213	1062.27042184094	1227.93829335043	1280.92817208559	1206.17279749062	1523.61010667421	1439.62011535427	1330.99888667306
246.408893642769	206.883956410061	169.617029251337	188.732567005409	160.769221201245	197.834955152127	196.50773607216	242.192301444755	173.347026377328	179.480284410813	178.351920263076	173.722131430341
