"control1"	"control2"	"control3"	"control4"	"control5"	"ckd1"	"ckd2"	"ckd3"	"ckd4"	"ckd5"	"aki1"	"aki2"	"aki3"	"aki5"	"Healthy"	"CKD"	"AKI"
"hsa-miR-101-3p"	11.6481548925073	11.6464838037595	11.6690178188979	11.2985017791582	11.9652254618673	11.3828772177882	13.1088211857463	11.5908238974248	11.1636468798137	11.7030426836542	10.3071049223883	10.3853958645248	11.0171689779978	11.9842048643002	11.645476751238	11.7898423728854	10.9234686573028
"hsa-miR-101-5p"	6.49680411209706	6.52564865225471	5.55150722645151	6.25445032335096	6.63623998282857	6.27566786749962	7.09175099349488	6.22601985928587	5.56482305448042	5.94776565348382	4.60499031652833	4.93283817800314	6.12807451668583	6.43460946058303	6.29293005939656	6.22120548564892	5.52512811795009
"hsa-miR-103a-3p"	15.0507634113019	14.8962986787142	15.1564695042759	14.6994772799547	14.9051929039018	14.9886127264935	15.3340437724317	14.5937144789324	14.3681711351781	14.6371930607668	14.2344895934566	14.1499576795977	14.4442228497025	14.669696098809	14.9416403556297	14.7843470347605	14.3745915553915
"hsa-miR-106a-5p"	8.08703808734258	6.69879992350788	6.44516947929109	7.03965135735197	8.00411564913228	7.73220900733009	6.9409031465066	7.45427927171293	6.99620657709265	7.8275628569696	5.70010473963916	5.95727250381996	4.94579053909024	5.48447188653718	7.25495489932516	7.39023217192238	5.52190991727164
"hsa-miR-106b-3p"	12.2949730789151	12.5586521024438	13.1361809126349	12.1765713248595	12.1374845022875	11.843345290964	12.2896170686436	12.1727412901553	11.85399199499	11.681019863997	12.7385903929587	12.3390668950289	12.7773182891707	12.7218069486817	12.4607723842282	11.96814310175	12.64419563146
"hsa-miR-106b-5p"	7.05769132808525	7.04018793006656	7.56568283539216	7.36421410430153	7.43210447629797	7.38126612953291	8.0460753052329	7.40363850192984	7.34126229821908	7.61943369274221	7.86306461663493	7.41444881961511	6.93619268317641	7.27410285061049	7.29197613482869	7.55833518553139	7.37195224250923
"hsa-miR-107"	12.891172744146	12.4357004799978	12.3304493532068	12.2295556477027	12.6789619337157	13.0894878845434	12.4630253532343	11.7223209849924	11.8233589377127	13.0286271990976	11.2011747572756	11.0921373081991	11.4378786083398	11.6410941499068	12.5131680317538	12.4253640719161	11.3430712059303
"hsa-miR-10a-3p"	8.46347115238673	8.17319867779483	7.95789125036506	8.55106461073477	8.96527102273386	8.55131597631996	9.19234182987887	8.18441763949258	8.55011348667663	8.5006221081693	7.27827782433843	7.42418926243823	7.14590994357607	7.72829618639491	8.42217934280305	8.59576220810747	7.39416830418691
"hsa-miR-10a-5p"	19.2533084031601	19.1862182258477	19.598033665371	19.2736377618496	19.6323892001187	18.9849066963397	20.4183929774895	18.9468525366451	19.1571444815401	18.9221670757092	17.9554490857071	18.3057757374353	18.3032280038833	18.855964970904	19.3887174512694	19.2858927535447	18.3551044494824
"hsa-miR-10b-3p"	8.01112393197709	7.54061980875105	7.21321997439742	7.62499365334444	7.94727172611401	7.96739780546558	8.35455874923352	7.56749739383967	7.67802576439146	8.28438723577105	6.59292713676856	6.87880242865149	5.92217713781572	6.8794329127397	7.6674458189168	7.97037338974026	6.56833490399387
"hsa-miR-10b-5p"	21.5431630653971	21.2003928410285	21.6539944578463	20.5297422449005	21.1999590083377	20.7992067077465	22.0859744818932	20.2324963271492	20.1914394585685	20.5139186783211	18.9304905014945	19.4180654447037	19.7635866478652	20.1621637294833	21.225450323502	20.7646071307357	19.5685765808867
"hsa-miR-1180-3p"	12.1863986147624	11.6917168136734	11.3294438447657	11.8171048539339	11.2148861992025	11.6674562719403	10.9836143899002	11.9347659424631	11.6566445473064	11.9477133120473	11.2360337817848	11.2528225324299	11.3666991895419	11.3161195660043	11.6479100652676	11.6380388927315	11.2929187674402
"hsa-miR-122-5p"	5.78306578655842	5.60223989104092	2.67631677621486	2.74211766718337	2.03663278694974	3.17263456852853	3.02895724282078	3.78037765755892	3.70423442561092	5.36693949935251	2.78187592194799	1.900084990767	5.37245300429467	2.57088847949376	3.76807458158946	3.81062867877433	3.15632559912586
"hsa-miR-1226-3p"	7.22620377678505	7.04031137467284	7.0915581595769	6.89282398987079	7.08376321308229	7.14281333688399	6.52021195529572	6.99183562744494	6.87524923520871	7.36605516862546	7.85235031874805	7.95698146273861	6.97935868898092	7.01214614212892	7.06693210279758	6.97923306469176	7.45020915314913
"hsa-miR-1227-3p"	6.65007830073214	6.58062846026264	6.22698810625606	6.31896725049636	6.51997908208541	6.60958899585517	5.75727471341351	6.62487669581453	6.64336097576557	6.71955153481552	6.97081969480972	6.86368901165458	5.83039331710077	6.56345023596772	6.45932823996652	6.47093058313286	6.5570880648832
"hsa-miR-1228-3p"	3.84153919118245	5.03431916064257	4.20652308518443	4.67458909136923	3.92618419312903	3.86575044533167	3.3178322027668	5.36465476979883	4.00296985552211	4.21518782120765	5.69791395251801	4.84133589065906	5.07643439014625	4.38472630443399	4.33663094430154	4.15327901892541	5.00010263443933
"hsa-miR-1229-3p"	6.5896467380839	6.41451465749553	6.62612017384415	6.62626730787747	6.79499619418319	6.91287705385844	5.72309702925046	6.88433534134824	6.1233360943337	6.79981999590369	6.37665647541695	5.97747035462687	6.35878291859782	6.32213118688057	6.61030901429685	6.48869310293891	6.25876023388055
"hsa-miR-1233-3p"	5.72972438940849	5.24732738845353	5.37223772962227	5.67338575309589	5.67663936273503	5.70474184375652	4.68787680500712	5.97623063584105	5.7761344855529	5.75252403921322	5.02715810162083	5.23280470279694	5.23431296804644	5.22788066358015	5.53986292466304	5.57950156187416	5.18053910901109
"hsa-miR-1237-3p"	5.57880894504767	5.59156871132619	5.65756017640937	6.07068505775606	5.55302654370808	5.6553587760949	5.35676787884649	6.0936371376587	5.81430182270669	5.89152626532637	6.35170320395505	6.25272387600718	6.25016431933745	6.06852283947139	5.69032988684947	5.76231837612663	6.23077855969277
"hsa-miR-124-3p"	5.25254190847249	3.46242658981441	4.20956334046501	3.5710762051962	2.77130587651733	4.16906985073491	2.79105261686756	1.24481039556622	2.54258339989897	4.09894700787999	1.53147196229536	1.38358485300835	2.15541705393681	1.39239570156883	3.85338278409309	2.96929265418953	1.61571739270234
"hsa-miR-1246"	7.78846763838809	8.05554854641946	8.51775907797051	7.885393883564	7.69201855400204	7.58857378243496	8.49181474877737	8.11373090575838	7.83733713017007	6.85420074110749	8.7673888267176	8.34736566439111	9.71748065330964	8.13206133246561	7.98783754006882	7.77713146164965	8.74107411922099
"hsa-miR-1247-3p"	7.50389795201718	6.48961037697201	5.616307314871	5.82995800291331	6.32591957586033	6.27824865394033	5.34746393988722	5.33192641569076	6.50345521708395	5.92262425011599	4.63301638576416	7.12574104206995	5.95620272236027	4.87438335379478	6.35313864452677	5.87674369534365	5.64733587599729
