"control1"	"control2"	"control3"	"control4"	"control5"	"ckd1"	"ckd2"	"ckd3"	"ckd4"	"ckd5"	"aki1"	"aki2"	"aki3"	"aki5"	"Healthy"	"CKD"	"AKI"
"hsa-let-7c-5p.iso.t5:0.seed:0.t3:u-T.ad:u-A.mm:0"	3963.6031572485	3558.3848002833	1372.09879993793	2630.46848918805	4848.76521696635	3060.56948200686	2641.87035801243	2999.75991520603	1332.79558471263	3237.17277072363	376.849019140729	636.742283060104	1434.67513131894	3520.78290076107	3274.66409272483	2654.43362213231	1492.26233357021
"hsa-let-7c-5p.ref.t5:0.seed:0.t3:0.ad:0.mm:0"	153035.147172464	140213.817208138	55135.9701444446	95415.789251127	187273.700058643	112951.740779825	98894.4279510432	104229.482189744	54966.9580535205	116336.722257261	8847.38719937213	20373.8939563669	41844.6913301358	114360.045508385	126214.884766963	97475.8662462785	46356.5044985649
"hsa-let-7d-3p.iso.t5:0.seed:0.t3:u-CT.ad:0.mm:0"	183.155669360219	352.848240700361	1818.65727080925	582.602314484325	355.438631116122	317.584942556842	373.788618857073	199.225041806852	340.767858758006	295.309434390503	3323.12316878643	1847.94694704159	1428.38269653246	394.184345123377	658.540425294055	305.335179273855	1748.40928937096
"hsa-let-7d-3p.iso.t5:0.seed:0.t3:u-T.ad:0.mm:0"	675.386530765809	1205.06644917157	1983.72178809501	878.853687470473	1114.83993855193	1217.22058054704	888.245029119136	860.146212245457	1417.37051440921	1096.01420951643	3079.02778138846	3311.05987191254	1522.76921832975	983.669115785154	1171.57367881096	1095.79930916745	2224.13149685398
"hsa-let-7d-3p.iso.t5:0.seed:0.t3:u-T.ad:u-A.mm:0"	486.507246738082	662.33801114517	467.191535532035	446.280988611522	629.599486516271	629.518907488117	328.556219500699	557.197656609006	982.155166067861	679.806281851963	1270.43798119413	1290.21648012763	635.535913435145	377.16274840214	538.383453708616	635.446846303529	893.338280789759
"hsa-let-7d-3p.iso.t5:0.seed:0.t3:u-T.ad:u-C.mm:0"	254.700852704055	337.897044060515	38.3185486556243	270.357936786844	286.29186670104	233.950473698456	145.638384740854	369.356902905402	728.924004972462	303.897851945484	215.546219281251	432.241111858318	188.773043594598	264.282685934991	237.513249781616	356.353523652532	275.210765167289
"hsa-let-7d-3p.iso.t5:d-C.seed:0.t3:0.ad:0.mm:0"	258.993563704685	438.070061547482	346.340728233527	341.945672161388	465.830833954235	568.488349131998	248.529666793267	284.607202581217	733.695742251063	478.969440566252	675.187825960474	837.525251149129	339.791478470276	344.015428471311	370.236171920264	462.858080264759	549.129996012797
"hsa-let-7d-3p.ref.t5:0.seed:0.t3:0.ad:0.mm:0"	5344.42519578452	7856.85383423898	5662.30245903495	4709.55910166153	6467.04212450528	8566.88208035893	4561.01644499003	6211.39408122252	10792.6824682063	7959.48113095476	8898.77570198223	15846.981666582	6600.76409102443	5177.25302379089	6008.03654304505	7618.2912411465	9130.94362084488
"hsa-let-7d-5p.iso.t5:0.seed:0.t3:0.ad:0.mm:16GC"	130.212233685781	128.580291102674	107.58669430233	0	205.014090985067	123.191312237351	87.4824427112299	218.831315762447	569.811248130843	108.346190693607	152.738049424462	56.7025974695859	0	0	114.27866201517	221.532501907096	52.3601617235121
"hsa-let-7d-5p.iso.t5:0.seed:0.t3:0.ad:0.mm:16TC"	13205.8099416052	10075.6114155921	9003.3851437388	6577.69436627597	15272.9432278225	9612.31294108875	12625.307073098	6752.78022657702	10051.9113913697	9198.85584888895	1888.52747092116	2144.47364528417	5587.68209040009	11686.6699593965	10827.0888190069	9648.23349620447	5326.83829150047
"hsa-let-7d-5p.iso.t5:0.seed:0.t3:0.ad:u-A.mm:0"	4254.07660162447	2884.08583182626	1145.13508867	1674.69606477259	3190.45597213448	3518.29866967775	1462.84561874517	2167.44196276852	1395.97996798789	2391.54396531011	568.128445522766	540.069002128351	1485.01460961083	1927.02392354633	2629.68991180556	2187.22203689789	1130.05899520207
"hsa-let-7d-5p.iso.t5:0.seed:0.t3:0.ad:u-A.mm:16TC"	1197.66636917581	811.849977543628	169.485888284492	96.7195999209272	1200.97011878826	802.438822830454	697.871304355493	509.130662395289	664.094195049403	719.445132105721	31.4040849283941	29.7456249020778	176.188174021624	764.180105432364	695.338390742624	678.596023347272	250.379497321115
"hsa-let-7d-5p.iso.t5:0.seed:0.t3:d-T.ad:0.mm:0"	3531.47024985173	2242.67949597687	1168.71573399654	1468.31014683108	3141.93192693091	2861.65506958691	1520.00744210762	1787.33323221005	1443.03917011478	1822.72646416867	405.398187257451	504.746072557133	1390.62808781354	1795.33051733465	2310.62151071743	1886.95227563761	1024.02571624069
"hsa-let-7d-5p.iso.t5:0.seed:0.t3:d-T.ad:0.mm:16TC"	191.74109136148	639.911216185401	107.58669430233	72.3493070274652	915.891353217312	117.540334611785	591.500606967975	95.5015279772529	524.726557981305	97.1151831217089	0	31.6047264584577	132.141130516218	638.757813802199	385.495932418797	285.276842132005	200.625917694219
"hsa-let-7d-5p.iso.t5:0.seed:0.t3:u-T.ad:0.mm:0"	5836.65605719011	4421.06884640241	3949.75809219512	3801.00411972715	5771.9351769642	5769.64815570347	4422.33689091939	3572.13662261937	3752.39547029277	5063.86311991768	2569.42513050497	2247.65378166326	5958.9357428028	4809.94488401684	4756.0844584958	4516.07605189054	3896.48988474697
"hsa-let-7d-5p.iso.t5:0.seed:0.t3:u-T.ad:0.mm:16TC"	2343.82020634406	2088.68217058646	2120.78428905551	1328.18096269368	2970.88466758834	1931.50415241866	2778.06461541514	1242.78478460465	1809.9693125727	1870.95373197741	555.281319870242	527.984842011881	1667.49521841895	2569.3652313951	2170.47045925361	1926.65531939771	1330.03165292404
"hsa-let-7d-5p.iso.t5:0.seed:0.t3:u-TT.ad:0.mm:0"	0	514.321164410696	1006.59879737659	491.975287786764	713.303464492423	621.607538812323	683.456583681484	0	0	473.023613028188	655.203408278768	344.863338708465	1560.52382704867	612.777481964522	545.239742813295	355.617547104399	793.342014000107
"hsa-let-7d-5p.ref.t5:0.seed:0.t3:0.ad:0.mm:0"	43427.9262897082	28921.5947801177	21336.0626495182	21439.7651730232	42395.4582943558	35338.9536792431	24926.5314606975	21683.2740739877	20697.9863452575	27074.6560183257	7761.09135253086	8070.35985624499	20865.7137519895	26168.4652751223	31504.1614373446	25944.2803155023	15716.4075589719
"hsa-let-7e-3p.iso.t5:0.seed:0.t3:0.ad:u-A.mm:0"	30.048977004411	22.4267949597687	19.1592743278121	15.2314330584137	21.8358203416048	22.6039105022663	16.4029580083556	4.42722315126338	37.5157275696888	16.5161876057328	22.8393344933775	16.7319140074188	12.5848695729732	21.5009642794569	21.7404599384021	19.4932013674614	18.4142705883066
"hsa-let-7e-3p.iso.t5:0.seed:0.t3:0.ad:u-T.mm:0"	163.123018023945	183.899718670104	61.8991939821623	143.93704240201	127.375618659361	229.429691598003	59.647120030384	309.273160138256	456.934980092218	315.789507021611	142.74584058361	333.708729370186	113.263826156759	135.27690025825	136.046918347516	274.214891776095	181.248824092201
"hsa-let-7e-3p.iso.t5:0.seed:0.t3:u-C.ad:0.mm:0"	34.3416880050411	50.8340685754758	44.2137099872588	46.4558708281619	30.3275282522289	41.8172344291927	57.1618233624514	51.2292964646191	72.3987725029082	56.8156853637209	85.6475043501658	98.5323824881328	44.0470435054061	47.481296117134	41.2345731296333	55.8845624245784	68.9270566152097
"hsa-let-7e-3p.iso.t5:0.seed:0.t3:u-C.ad:u-T.mm:0"	2.86180733375343	25.4170342877379	25.0544356594467	26.655007852224	10.9179101708024	15.8227373515864	22.367670011394	27.1957993577608	61.7034992922513	47.5666203045105	67.0905450742965	62.2799021387255	25.1697391459463	24.188584814389	18.1812390607929	34.9312652635006	44.6821927933393
"hsa-let-7e-3p.iso.t5:d-C.seed:0.t3:0.ad:u-T.mm:0"	88.7160273463562	130.075410766659	48.6350809859847	57.1178739690515	84.9170791062408	150.316004840071	31.8117973495382	209.97686945992	215.221805531372	184.981301184207	55.6708778276078	215.655780540064	37.7546087189195	79.7327425363194	81.8922944348584	158.461555673022	97.2035024057277
"hsa-let-7e-3p.ref.t5:0.seed:0.t3:0.ad:0.mm:0"	303.351577377863	334.906804732546	122.324597631416	223.902065958682	200.16168646471	290.460249954122	167.011936085075	368.724442455222	543.978049760487	410.262100126403	282.636764355547	709.247243758918	94.3865217972988	242.781721655534	236.929346433044	356.087355676262	332.263062891825
"hsa-let-7e-5p.iso.t5:0.seed:0.t3:0.ad:0.mm:1AT"	243.253623369041	260.150821533317	191.592743278122	159.168475460424	274.160855400149	105.108183835538	113.32952805773	181.516149201799	1201.6550808835	116.934608248588	44.251210580919	32.5342772366476	138.433565302705	111.984188955505	225.66530380821	343.70871004543	81.8008105189441
"hsa-let-7e-5p.iso.t5:0.seed:0.t3:0.ad:0.mm:1GT"	397.791219391726	334.906804732546	290.336695582999	205.624346288585	504.650070117088	319.845333607068	248.03260745968	457.268905480489	2095.45083596485	233.208568992947	68.5180034801326	80.8709177025241	239.11252188649	161.257232095927	346.661827222589	670.761250301008	137.439668791268
"hsa-let-7e-5p.iso.t5:0.seed:0.t3:0.ad:0.mm:9AG"	503.678090740603	396.206710955914	452.453632202948	202.578059676903	558.026519841011	340.188853059108	487.118146914803	318.760066890963	1753.20209322383	368.641307359956	88.502421161838	94.8141793753731	339.791478470276	379.850368937072	422.588602683476	653.582093489733	225.73961198614
"hsa-let-7e-5p.iso.t5:0.seed:0.t3:0.ad:u-AA.mm:0"	1628.3683729057	838.76213149535	0	814.120096972214	2700.36311557846	818.26156018204	0	1551.42548429272	0	671.217864296981	0	0	0	0	1196.32274339034	608.180981754349	0
"hsa-let-7e-5p.iso.t5:0.seed:0.t3:0.ad:u-A.mm:0"	11896.533086413	6630.85570977162	2954.9496174818	6915.07060851984	16893.6463376216	6780.04295515478	3973.98937202434	9827.80293535453	6127.5688363825	5706.6731415328	807.941457703231	1290.21648012763	2202.35217527031	3404.31934424734	9058.21107196156	6483.21544808979	1926.20736433713
"hsa-let-7e-5p.iso.t5:0.seed:0.t3:0.ad:u-T.mm:0"	12348.698645146	6526.1973332927	3750.79639725246	7079.5700855507	12951.0676648318	7150.74708739195	4227.98669148706	10111.7776774856	6272.86000938266	5106.80520769259	760.835330310639	956.50775075744	2422.58739279734	3529.74163587751	8531.26602521474	6574.03533468796	1917.41802743573
"hsa-let-7e-5p.iso.t5:0.seed:0.t3:d-G.ad:0.mm:0"	3026.36125544425	1967.57747780371	1333.78025128231	1972.47058106458	3283.86475915134	1780.05795205347	1165.10707792684	2577.27633448547	1786.60425417404	1601.40955025185	344.017475806499	365.313455828643	755.09217437839	849.288089038548	2316.81086494924	1782.09103377833	578.42779876302
"hsa-let-7e-5p.iso.t5:0.seed:0.t3:d-G.ad:0.mm:9TG"	6192.95107024241	4264.08128168403	2932.84276248817	2558.88075381351	6615.04046237616	4394.20020164057	4899.51385116246	3454.4989788858	2139.21918479616	3522.57249255069	625.22678175621	809.638727803431	2164.59756655139	4034.1184229331	4512.75926612085	3682.00094180714	1908.39537476103
"hsa-let-7e-5p.iso.t5:0.seed:0.t3:u-T.ad:0.mm:0"	17774.6853499425	13583.1621472999	9240.66538733709	13642.7945904212	19586.7308464195	10355.9815966133	10638.5609167526	16359.2220043684	12293.147028329	9567.4971562489	3314.55841835142	3203.23198164251	7242.59243924606	7694.65759151064	14765.607664284	11842.8817404624	5363.76010768766
"hsa-let-7e-5p.iso.t5:0.seed:0.t3:u-T.ad:u-A.mm:0"	2509.80503170176	1393.45152683363	756.054440782126	1743.23751353545	2466.23459747125	1272.60016127759	1192.94240060768	2323.02723351291	1362.57780703769	1097.33550452489	285.491681167219	308.610858359057	673.290522154065	919.166222946783	1773.75662206484	1449.69662139215	546.639821156781
"hsa-let-7e-5p.iso.t5:0.seed:0.t3:u-TT.ad:0.mm:0"	1326.44769919471	1061.53496142905	843.008070423735	1178.91291872122	1659.52234596196	936.932090318938	930.992131807578	1006.87703668733	994.495865926311	892.534778213801	391.12360319909	291.878944351639	1157.80800071353	720.282303361806	1213.88519914614	952.366380590792	640.273212906517
"hsa-let-7e-5p.ref.t5:0.seed:0.t3:0.ad:0.mm:0"	62798.0692282183	44304.8810028551	31764.6030451796	44459.0299542039	71690.6374848788	37393.6491438992	33723.487546512	52756.688451805	39985.5129680266	32204.5838886663	8197.8936247167	8022.02321577911	19632.3965338382	23568.6403443313	51003.4441430671	39212.7843997818	14855.2384296663
