"control1"	"control2"	"control3"	"control4"	"control5"	"ckd1"	"ckd2"	"ckd3"	"ckd4"	"ckd5"	"aki1"	"aki2"	"aki3"	"aki5"	"Healthy"	"CKD"	"AKI"
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:0.ad:C.mm:0"	7.41314448070012	7.28250660831028	6.90242465367296	6.76041005022589	7.4936492533106	7.19840190146365	7.30347834418881	6.93819944041667	6.78908273221362	7.03484526161822	5.62100110080198	6.02118140914694	6.69805390958668	7.35960677431938	7.17042700924397	7.05280153598019	6.42496079846374
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:0.ad:G.mm:0"	12.26698962827	11.8934308985118	11.5817862512533	11.5125436557561	12.3471251778765	11.975964574942	12.084469331705	11.6638242608564	11.3065646141893	11.8075361077037	10.4250923112058	10.6272435624949	11.3378554648237	11.8908735702387	11.9203751223335	11.7676717778793	11.0702662271908
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:A.mm:0"	9.43999659442065	9.40799066535942	8.67564451757094	8.69468584526089	9.80722266814947	9.43931940156337	9.50744283514648	8.8769844810768	8.48119025984215	9.42297962017512	7.7223089133536	8.162258751692	8.62481197407362	9.39098236941445	9.20510805815227	9.14558331956079	8.47509050213342
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:AA.mm:0"	9.32842225241348	9.05177518477747	7.96152260742027	8.41794364258298	9.57467151613375	9.07608141184714	9.13700198020611	8.78625244656289	8.1174955619802	9.03600010192026	7.61220701473354	7.90161891806848	7.95615744900041	9.09458823002623	8.86686704066559	8.83056630050332	8.14114290295716
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:AAA.mm:0"	8.12525528867914	7.72857498212756	6.83085024062159	6.94029048869144	8.19936612427538	7.85626222747085	7.6731619492518	7.53829004954687	6.79985952711773	7.72160971690104	6.50547797845754	6.68070428027854	6.66207315485678	7.77492620880289	7.56486742487902	7.51783669405766	6.90579540559894
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:AAT.mm:0"	4.39485936031492	3.04845147856362	2.89832097194437	3.75253536008856	4.30434577606222	4.01979039189018	4.11131345318803	3.92633072124409	2.99246950445036	3.67812226878337	2.4929807609874	3.08913141602209	3.91519951760505	3.90833988816418	3.67970258939474	3.74560526791121	3.35141289569468
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:AG.mm:0"	3.76041258606158	3.6216577043407	3.45006254230287	2.96822122362749	4.56062630937373	4.29869430755806	3.84150864223228	3.0243824747787	2.585437790424	3.86353552196758	2.00068161010107	2.11463261373402	2.58333287865673	3.98919744768128	3.67219607314127	3.52271174739212	2.67196113754328
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:AGA.mm:0"	3.38209734527355	3.06240416625557	2.10581771322816	2.49492666755751	3.73055966748294	3.92362513263443	3.62171922203412	3.51035225058167	2.5033378334197	2.89846757797309	2.40252858043847	2.93514382354751	2.89441354485897	3.02545917609178	2.95516111195955	3.2915004033286	2.81438628123418
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:AT.mm:0"	5.67942259183254	5.42199250691767	5.05608864247835	4.86427528050936	5.78331099295447	5.35131082030938	5.77662892409502	5.20009411482107	4.71668347724228	5.35336236553981	4.15030675477751	3.98819819237223	5.18903475134747	5.51813701401453	5.36101800293848	5.27961594040151	4.71141917812794
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:ATT.mm:0"	5.51569456268398	5.06784073169279	4.7176181112932	4.77222396918143	5.50516837818534	5.42440402884565	5.37673836248857	4.65878506598764	4.63747197326765	4.75058704589327	4.26137088714113	3.7392149826684	4.54489503241822	4.98036443630503	5.11570915060735	4.96959729529656	4.38146133463319
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:CT.mm:0"	4.1616500652348	4.18796381251148	4.00169875739634	3.10927119920393	4.35633435343975	4.36333352454384	4.29589132023055	3.59685045736141	4.9507911540872	4.04014522952219	2.96649128181754	3.64818754575278	4.53567560739455	3.91380363559856	3.96338363755726	4.24940233714904	3.76603951764086
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:CTT.mm:0"	6.6109947443171	6.26545306857583	6.09648506158859	5.72180237423014	6.57089975246756	6.30776041723919	6.57049056766286	6.12349954516788	7.23030414618975	6.1931351450187	5.10866069235865	5.32940816850399	5.76523442939237	6.26078980186311	6.25312700023584	6.48503796425568	5.61602327302953
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:T.mm:0"	7.59003166351327	7.35325244528149	6.96964704965948	6.7709324660361	7.97264991468042	7.55087906367376	7.5219604036149	7.01058130784546	6.69107398229616	7.4331233588517	6.21719540626886	6.12302946954528	7.06532149948525	7.38413049658823	7.33130270783415	7.2415236232564	6.69741921797191
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:TT.mm:0"	5.42271241358245	5.39595626847883	5.20367414075837	4.45480796761815	5.45996547680391	5.42124089880395	5.57610824449106	4.8414061404914	6.08819632890724	5.21645475004174	3.94253705882567	4.65643491795086	5.43368046318639	4.99439215879427	5.18742325344834	5.42868127254708	4.7567611496893
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:gtt.ad:TTT.mm:0"	7.69737772130886	7.52058187756151	7.57746167755537	6.85485026290738	7.83717417245716	7.41728517953782	7.75183007912171	7.29461776901877	8.448844046099	7.48526995063629	6.46262618630463	6.4009313284871	6.77937088522037	7.39835594239146	7.49748914235806	7.67956940488272	6.76032108560089
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:T.ad:0.mm:0"	15.5515139649829	15.148715786837	14.8461210366087	14.8446579686522	15.6707877550495	15.290140908664	15.2540604959615	15.0014753240216	14.7059617594937	15.0850158642625	13.5986145551568	13.761044600763	14.4092573116174	15.1424817358459	15.212359302426	15.0673308704806	14.2278495508458
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:A.mm:0"	13.5020859145095	13.120079782269	12.78217037189	12.7594359062444	13.6622116227002	13.2658496687243	13.4603654727643	12.9859678731894	12.7035812409667	13.1563298749069	11.9391830321637	12.0099957363021	12.6112894713402	13.2864398090401	13.1651967195226	13.1144188261103	12.4617270122115
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:AA.mm:0"	11.7041579386853	11.2485068086258	10.673039463979	10.7995511793611	11.7839108755806	11.4776147152812	11.3600248543062	11.123576645786	10.7014893980703	11.4196353064077	9.93829217544786	10.1791928989619	10.7428017164794	11.3471932988153	11.2418332532464	11.2164681839703	10.5518700224261
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:AAA.mm:0"	7.49036202074901	6.94501967687018	6.37686485118155	6.50732048110763	7.42173726396871	7.18287034414686	7.16247216162375	6.81838909815775	6.28756934926758	6.97834157294851	5.88218183047812	5.98279278123372	6.63210625071947	6.94173915616014	6.94826085877542	6.88592850522889	6.35970500464786
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:AAT.mm:0"	4.66782370782246	4.73747963504751	3.85942212327091	3.96880143854578	4.82867793970097	4.57900897038744	4.32386769274431	4.08270407693498	4.30996280839343	4.64400804023704	3.29189609048366	3.76293952764056	3.98156070913586	4.5997101576949	4.41244096887753	4.38791031773944	3.90902662123874
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:AG.mm:0"	7.74604178831049	7.37298114546785	6.67187984386547	7.06202343337036	7.93699593373443	7.70126781528112	7.50666837463351	7.25108871200029	6.94240315492476	7.32467367787301	6.18649499882184	6.27270631148267	6.85196881836539	7.31626754591019	7.35798442894972	7.34522034694254	6.65685941864502
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:AGA.mm:0"	4.14793097821551	3.12323267948939	3.26884167238926	2.79443275678714	3.49139032333233	3.45478318797494	3.26590097572132	3.08064823567374	2.90109161949037	3.4607355139578	3.04143652970798	2.60463814929865	2.98084367708802	2.77423878724515	3.36516568204273	3.23263190656363	2.85028928583495
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:AT.mm:0"	10.0332232726177	9.45869340687141	8.80456153120263	9.0724705112016	10.035325267071	9.72831097845215	9.70704094510211	9.47606358584509	9.04069636830185	9.49325501498824	8.23164391718925	8.28148452242207	9.05335451147159	9.59022562459232	9.48085479779287	9.48907337853789	8.78917714391881
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:C.mm:0"	6.99649559184951	6.81981436452538	6.37287140691352	6.39056559666196	7.14462211383821	6.76868674472604	6.97534690939138	6.41654580588572	6.06787528088189	6.68570753371317	5.5325128030579	5.42582553431059	6.17522169367893	6.66985849997547	6.74487381475772	6.58283245491964	5.95085463275572
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:CA.mm:0"	4.18348056006701	3.53859157712712	3.24845705405669	2.06461870740951	3.94011170447959	3.65830013951831	3.6211350091375	2.52934705991118	3.00856387177953	3.75257634733373	2.67168650138185	2.2161605738303	2.42853823506153	2.86517990201796	3.39505192062798	3.31398448553605	2.54539130307291
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:G.mm:0"	9.95864417992785	9.53601330272835	9.54485343491361	9.23777838390337	10.203604790043	9.65194694771662	10.0351358525191	9.29735795045657	9.03748123803557	9.49607467792538	8.32797047456808	8.37935870449317	9.24447639725272	9.67904801018336	9.69617881830324	9.50359933333064	8.90771339662433
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:GA.mm:0"	7.00942899445832	6.49321514013352	5.62730849015753	6.23584798797764	6.96393352226547	6.71133763393873	6.57089720026952	6.68976794295184	6.06946849266851	6.66611665855119	5.81429264641227	5.70389781720791	5.96492368416296	6.68326927091664	6.46594682699849	6.54151758567596	6.04159585467495
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:GG.mm:0"	3.84416977522551	4.22088926397767	3.80450642025375	3.25434866869309	5.05842216513487	4.33600330171751	4.4987707351388	4.33498410903761	3.88087067949172	4.08271410288598	3.26844839709785	2.27396582270091	3.80171721910246	4.42119216402923	4.03646725865698	4.22666858565432	3.44133090073261
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:t.ad:GT.mm:0"	6.63919997834041	6.30847755142932	5.29876299545435	5.90750603198239	6.68205767957195	6.53042191894445	6.31532219839383	6.19347716377184	5.6939567348319	6.22627573702877	5.11733747242974	5.08381000940709	5.30361448362467	6.36049050256175	6.16720084735569	6.19189075059416	5.46631311700581
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:TA.ad:0.mm:0"	8.91849111026928	8.30562684584023	7.99829282168578	8.15159962177717	9.04094627127082	8.6162832216602	8.28891648084922	8.66334442371302	8.14569106382624	8.42503435815157	6.89957660396016	7.16687562541725	7.31200122203789	8.19701850051392	8.48299133416866	8.42785390964005	7.39386798798231
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:TA.ad:A.mm:0"	4.18137786045816	3.24097000075165	3.26119488118105	3.77985932108981	4.24290149207018	3.70602664076923	3.36842088426938	3.89263992927616	3.5819802448443	3.07224961019487	2.37901961043419	2.58021534756912	3.82523893403238	2.89898589145743	3.74126071111017	3.52426346187079	2.92086494587328
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:TG.ad:0.mm:0"	5.83193898940939	5.61710330791032	4.83612469575012	5.13530085731476	6.06983670942629	5.437846099432	5.18537225982124	5.790712249029	5.19432130602741	5.1254165021107	4.14463683032779	4.42104695947101	3.86883606259321	5.24276814748298	5.49806091196218	5.34673368328407	4.41932199996875
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:TT.ad:0.mm:0"	10.0683673880736	9.58583272206125	9.0129312578147	9.5087311036906	10.1843954134894	9.83724085253661	9.28827290889094	9.7370498773669	9.20790246799563	9.51953172902166	8.01032298376242	8.0083278967078	8.52071857990868	9.4213491642444	9.67205157702591	9.51799956716235	8.49017965615582
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:A.mm:0"	10.9753489662063	10.6870492964162	10.6221584618882	10.5000024402144	11.1957982531622	10.9604775395403	11.2535755907583	10.4768835845754	10.4165586971125	10.978201211036	10.1117020038731	9.96679622191314	10.7199823259499	11.080032990709	10.7960714835775	10.8171393246045	10.4696283856113
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:AA.mm:0"	8.92549481826575	8.62837316804361	8.19195794787919	8.29334687919599	9.13668170422168	8.86999104331675	9.1253541955835	8.48387480420366	8.14046397617044	8.85832029364727	7.75226104940637	7.89971885911415	8.53514957253449	8.97555958410137	8.63517090352125	8.69560086258432	8.29067226628909
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:AAA.mm:0"	7.95867597258716	7.40058698791353	6.96424084041923	6.96121296011168	7.75864993039988	7.56306005645645	7.77710867272297	7.13732039881096	6.69136578543052	7.5445281744793	6.53760507482122	6.61808171050934	7.31217891488397	7.56113231306318	7.4086733382863	7.34267661758004	7.00724950331943
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:AAG.mm:0"	3.32729555087992	2.13562859440476	1.86303113082291	1.78261446135242	3.28921305115575	3.67962962212814	3.06691299781061	2.19047175540157	2.44198825197289	3.4632496725372	2.42299143662545	2.63838167357142	2.06719513039608	2.65071243146726	2.47955655772315	2.96845045997008	2.44482016801506
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:AAT.mm:0"	4.15793139909714	3.84484383594029	3.94428778575937	3.29525544980256	4.37193973960607	4.37368482646249	4.28388155220554	3.67380697040421	3.04417659877408	3.55882513746905	2.96881116337897	2.72100744633286	3.30123395504159	3.98175660601835	3.92285164204109	3.78687501706307	3.24320229269294
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:AGA.mm:0"	3.85616689210717	2.84194682466292	2.86071241180975	3.43126820835397	3.41876691263164	3.29237725201104	3.54960247722915	2.96687615176667	2.23623587457841	3.36630112010547	3.32195147954494	2.62004045848806	3.71105357169562	3.3386257543302	3.28177224991309	3.08227857513815	3.2479178160147
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:AT.mm:0"	9.39531378533082	9.144644438511	9.24268871130427	8.69774184117776	9.61205594089409	9.28460834336109	9.49878273376334	8.99803618993712	10.2196114307515	9.22020723233048	8.28665557298028	8.2835785222904	8.98663960304398	9.18405032622677	9.21848894344359	9.4442491860287	8.68523100613536
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:ATA.mm:0"	5.86796394040141	5.47150826845641	5.24945426471387	5.00155792066776	5.88491558193295	5.67507070466406	5.47404253970147	5.2088523217352	6.39277718406043	5.55000857730523	4.64403630095539	4.30864851373964	4.8065881296609	5.42182492681286	5.49507999523448	5.66015026549328	4.7952744677922
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:ATT.mm:0"	5.44842819984114	4.99882131008265	5.05898739121711	4.23739494873848	5.33610062075742	5.36400840885893	5.00737223251346	4.82117320789394	5.95694865826691	4.84426140433699	3.64201324543935	3.82992298349947	4.54952786590522	4.98375494394841	5.01594649412736	5.19875278237404	4.25130475969811
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:C.mm:0"	4.30796140678045	3.40812488605675	3.64587004210349	3.91508230555514	4.40889221309313	4.13863334619767	4.62682495154062	3.34646936225179	3.35971132643124	3.79309057422254	2.83504601187101	3.17653563835119	3.72042887466231	4.3361257886527	3.93718617071779	3.85294591212877	3.5170340783843
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:CT.mm:0"	6.49300072220938	5.80332446909125	5.95482983406714	5.5562567104439	6.58224440227103	6.11390551202703	6.37237002068958	5.53364159665272	5.51219602727947	6.11906806028831	4.99608909782224	5.04880552766345	5.37377559933853	6.19716168313131	6.07793122761654	5.93023624338742	5.40395797698888
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:G.mm:0"	6.92132664208731	6.83249904343679	6.65205618691066	6.17336212360948	7.39109494725845	6.62332877745011	7.23543307196944	6.35875331993641	5.78108076079295	6.55560222699621	5.79868469969507	5.64212866481981	6.59357132843904	6.80745969634262	6.79406778866054	6.51083963142902	6.21046109732413
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:GA.mm:0"	3.24228536985655	3.26677619982109	2.86775959522122	3.6532057519058	3.58742274272335	3.29827770986417	3.90564063952193	3.31471239603116	3.07828910091363	3.52679274030108	1.91953986625076	2.62737197749888	3.00891996993063	3.71244669229264	3.3234899319056	3.42474251732639	2.81706962649323
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:GT.mm:0"	8.24186279509414	8.01673432277887	7.94740643224186	7.69167231731963	8.50073721372103	8.24315185952128	8.32517441155345	7.7295086914268	7.47122864546066	8.13160544154448	6.73893392573518	6.9296751393068	7.433097683981	8.10067955374701	8.07968261623111	7.98013380990133	7.3005965756925
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:GTA.mm:0"	4.47656390329004	4.1981251836491	2.95539943910178	3.84137210542797	4.61293817757727	4.3443287390277	4.25532597682906	3.83488720408307	3.49286984744273	4.30809054399712	2.559080274415	2.36320522447858	2.86118384571747	3.89926480713075	4.01687976180923	4.04710046227593	2.92068353793545
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:tt.ad:GTT.mm:0"	4.37712352134679	3.76945142968815	3.87388745571679	3.50987672779267	4.37769540146117	4.15574200977018	4.14154972229883	3.95820316941565	3.29135138597674	4.09567103151934	2.25865060699251	2.55640114322529	3.3115413908975	4.0759832985275	3.98160690720112	3.92850346379615	3.0506441099107
"hsa-let-7a-5p.iso.t5:0.seed:0.t3:TT.ad:T.mm:0"	4.3901651957908	4.14509167314104	2.96600911467132	4.62423212786303	4.61924942377855	4.11896227174721	3.57332602552883	3.94094597279745	3.72681315261075	3.93466623775216	2.57139800060822	2.57884140694931	2.87517380271035	4.20951613841762	4.14894950704895	3.85894273208728	3.05873233717138
"hsa-let-7a-5p.iso.t5:A.seed:0.t3:0.ad:0.mm:0"	5.3665942981471	5.02020463690994	5.11558293089576	4.8491796293468	5.35549150181142	5.26913155478671	5.05442590211115	4.96400457983523	5.13045276643742	5.43635319071098	3.67570580123608	3.93951202088615	4.34837577611463	5.33739602407286	5.1414105994222	5.1708735987763	4.32524740557743
"hsa-let-7a-5p.iso.t5:G.seed:0.t3:0.ad:0.mm:0"	10.1077294520427	9.9355447956709	9.72546553355178	9.74114807439558	10.6220992119157	10.248099198674	10.4622537669311	9.79438334254016	9.70736658733663	10.1202526124141	8.56270256011763	9.08082178568091	9.52496511789443	10.0695795398333	10.0263974135153	10.0664711015792	9.30951725088158
"hsa-let-7a-5p.iso.t5:G.seed:0.t3:0.ad:A.mm:0"	6.27599956966472	5.71064830325782	5.22376318813697	5.30265013266914	6.34669970605911	6.13272667695182	5.9096701224648	5.61408472347422	5.47560833941991	5.75268542084089	4.23216887541681	4.58238275908624	4.4092695754419	5.53406311459888	5.77195217995755	5.77695505663033	4.68947108113596
"hsa-let-7a-5p.iso.t5:G.seed:0.t3:t.ad:0.mm:0"	8.97934596209734	9.01662951477554	8.99930271529073	8.58252324476002	9.78719595842721	9.13746382734019	9.42691781976698	8.56546560299656	8.56887056019824	9.08231479723992	7.51186872005919	8.06820219629615	9.1491922334894	9.25509564152111	9.07299947907017	8.95620652150838	8.49608969784146
"hsa-let-7a-5p.iso.t5:G.seed:0.t3:T.ad:0.mm:0"	5.77538841942237	5.55073212670798	5.57418209676147	5.37691925502417	6.22129629248142	6.02851637676211	5.75118155522939	5.52490442417765	5.52831534652956	5.64810936222246	3.85698325352108	4.28270653755635	5.17625168070778	5.63228663253373	5.69970363807948	5.69620541298423	4.73705702607974
"hsa-let-7a-5p.iso.t5:G.seed:0.t3:t.ad:A.mm:0"	4.40792259966813	4.15397213467757	3.8854621748171	3.77637854783531	4.89738944423812	4.57123340059108	4.42324517796857	4.41924283654563	3.90363735090101	4.17752060573716	2.41765986279998	2.2638348150792	3.45167823140205	4.15944779386565	4.22422498024725	4.29897587434869	3.07315517578672
"hsa-let-7a-5p.iso.t5:G.seed:0.t3:tt.ad:0.mm:0"	5.75206157023974	5.73400820466791	6.17568821798762	5.34048446861949	6.69199816892569	6.16939520689714	6.23257917238716	4.68507975888939	5.1817600632689	5.85069973566887	4.01217670007877	4.96163030281975	6.20305752977204	6.12496920066894	5.93884812608809	5.62390278742229	5.32545843333487
"hsa-let-7a-5p.iso.t5:G.seed:0.t3:tt.ad:A.mm:0"	2.85341419190047	3.2644017838917	2.89662449115561	1.96609505543048	4.24629634837601	3.5196984356335	3.76099564658625	2.62642483174009	2.95466196556987	3.01090469035983	2.07851749500164	2.48825348395186	2.8339516295088	2.66593218163053	3.04536637415085	3.17453711397791	2.51666369752321
"hsa-let-7a-5p.iso.t5:GG.seed:0.t3:0.ad:0.mm:0"	3.15767496511085	2.03542102086941	2.05191931833939	2.21687459064084	2.35330442848003	3.1838608329773	2.90235469878823	2.41636052495738	2.66515099862617	2.82140050693624	1.39183684739021	2.25051133878032	1.92894076989225	3.12902034854834	2.36303886468811	2.79782551245706	2.17507732615278
"hsa-let-7a-5p.iso.t5:T.seed:0.t3:0.ad:0.mm:0"	4.61617120690477	4.09753745040841	4.57795320238485	4.00113991508552	4.01862731390026	4.35836374365678	5.13213574317356	3.92415723549029	3.69502042515703	4.18586366025662	2.8191614874524	3.83820419922019	4.16920012713953	4.19182998897231	4.26228581773676	4.25910816154686	3.75459895069611
"hsa-let-7a-5p.iso.t5:t.seed:0.t3:0.ad:A.mm:0"	3.8471428449973	3.72030364098678	3.09655642986249	2.88648518360186	4.02484688742406	3.74923745503262	3.73835239615238	3.37458350364636	2.35648873276807	4.13544062102716	2.0247307158667	2.35837969969679	4.04583338519918	3.76802926267135	3.5150669973745	3.47082054172532	3.0492432658585
"hsa-let-7a-5p.iso.t5:T.seed:0.t3:t.ad:0.mm:0"	3.45523176147392	3.6617625382622	2.86798489583867	3.31082551217604	3.33372706700966	2.84394612108306	3.95505832552772	3.49534213272304	2.79831664762214	3.52707345008128	2.24484886874358	2.04110961906951	3.71844040934579	3.76398654214227	3.3259063549521	3.32394733540745	2.94209635982529
