"N2-1"	"N2-2"	"N2-3"	"RB-1"	"RB-2"	"RB-3"
"cel-miR-245-3p"	145897.783369626	152795.777772093	159905.435440752	165944.269582517	171810.505196145	168973.935451977
"cel-miR-245-5p"	13.2390429181653	15.6090257775262	12.4790606638691	4.98705543448586	3.54925383868502	3.11708268833547
"cel-miR-246-3p"	263222.181710407	260113.683377252	252095.744001152	225704.154853961	234081.276482414	229311.305050087
"cel-miR-246-5p"	1565.73747578834	1510.17324397566	1571.11373758112	1012.37225320063	1005.32614980753	928.890641123969
"cel-miR-247-3p"	1375.97786062798	1693.57929686159	1579.84908004583	2033.72120618333	1940.55453630104	1940.90348727022
"cel-miR-247-5p"	52.07356881145	79.0206929987264	47.4204305227026	97.7462865159229	95.8298536444956	83.1222050222791
"cel-miR-248"	27746.3861478908	30996.5985018338	28403.5899770325	31076.3372344552	33364.7607105586	33824.5032786909
"cel-miR-249-3p"	9038.73590166203	8396.68030419801	8852.64563494875	6917.04588763189	6840.29946060571	7031.09951732203
"cel-miR-249-5p"	15.0042486405873	13.6578975553354	7.48743639832147	7.97928869517738	7.09850767737005	8.31222050222791
"cel-miR-250-3p"	56763.7204159254	60009.8751658106	60924.0220670754	69594.3585882502	72003.7126254031	67922.2708063926
"cel-miR-250-5p"	2869.34190179702	3737.38610960643	2876.42348302183	2991.23584960462	3252.89114315482	3242.80502343166
"cel-miR-251"	383.049641765582	398.030157326918	385.602974513555	465.79097758098	415.262699126148	449.898934683086
"cel-miR-252-5p"	3814.60956615402	3848.60041827131	4182.98113452893	3690.42102151954	3818.10981696541	3575.29384352078
"cel-miR-253-3p"	3575.42419076583	3305.21120839118	3480.41001915309	2840.62677548315	2973.38740335838	2739.91568304688
"cel-miR-253-5p"	32.6563058648076	32.1936156661478	31.1976516596728	30.9197436938123	28.3940307094802	42.600130073918
"cel-miR-254-5p"	12.3564400569542	8.78007699985849	16.2227788630298	12.9663441296632	9.76044805638382	14.5463858788988
"cel-miR-255-3p"	345.980321594719	365.836541660771	358.149041053043	426.89194519199	439.220162537272	389.635336041933
"cel-miR-255-5p"	67.0778174520373	44.8759491103879	44.9246183899288	47.8757321710643	59.4500017979742	52.9904057017029
"cel-miR-259-3p"	1179.15742257792	1050.68254764973	1065.71178069442	1097.15219558689	1088.73361501663	1145.00837418189
"cel-miR-259-5p"	1387.45169782372	1661.38568119545	1415.12547928276	1613.81113859963	1566.99556977944	1718.55158883562
"cel-miR-269"	2.64780858363305	0	9.98324853109529	0	4.43656729835628	6.23416537667093
"cel-miR-2953-3p"	88.2602861211017	69.2650518877726	96.0887671117921	60.8420763007275	53.2388075802754	62.3416537667093
"cel-miR-2953-5p"	111.207960512588	119.994385664733	124.790606638691	95.7514643421286	99.3791074831807	99.7466460267349
"cel-miR-34-3p"	16030.7157681757	17536.7404610507	18362.9377668834	17712.02608112	19459.6714840503	18443.778266881
"cel-miR-34-5p"	9553.29336974805	10118.5509602814	10499.8816425795	11109.1646858607	11043.5033190685	11093.6972877859
"cel-miR-35-3p"	31039.3774230691	35113.4790506563	38940.9088016036	35089.9194481294	35246.7525585213	35925.417010629
"cel-miR-35-5p"	22.0650715302754	42.9248208881971	24.9581213277382	23.9378660855321	23.0701499514527	28.0537441950192
"cel-miR-355-5p"	2604.56104343371	2630.12084351317	2553.21581182762	2767.81576613965	2750.67172498089	2652.63736777348
"cel-miR-356b-3p"	1610.75022171011	1777.4778104158	1809.46379626102	1602.83961664376	1643.30452731117	1729.98089202618
"cel-miR-356b-5p"	59.1343917011382	70.240615998868	57.4036790537979	94.7540532552314	53.2388075802754	46.756240325032
"cel-miR-357-3p"	5720.1491435086	5773.38840946251	6007.41980358659	5617.41924140488	6279.51735409348	5749.97853241616
"cel-miR-357-5p"	91.7906975659458	92.6785905540619	112.311545974822	86.774764560054	95.8298536444956	72.7319293944942
"cel-miR-358-3p"	3103.23166001794	3449.59469683329	3260.778551469	3062.05203677432	3152.62472221197	3189.81461772996
