"N2-1"	"N2-2"	"N2-3"	"RB-1"	"RB-2"	"RB-3"
"cel-miR-2207-5p"	1.61276277340531	1.64410877764005	1.61414947646615	1.63580077919763	1.62941035894009	1.62739545595823
"cel-miR-2208a-5p"	2.43318441812063	2.43131449269099	2.43195698758702	2.42733893860982	2.44551846989483	2.43276070618869
"cel-miR-2208b-3p"	4.81026597885072	4.74458126829385	4.84823562338894	4.85211728641887	4.79975174662367	4.82552730908441
"cel-miR-2208b-5p"	6.11515256980173	6.10895439089939	6.12704362892941	6.11050579575694	6.1616645882547	6.16743834386174
"cel-miR-2209a-3p"	9.36790100843409	9.29486891475787	9.37042396078884	9.42048596382337	9.37240038259959	9.34689091568679
"cel-miR-2209b-3p"	2.58983513230091	2.57913424962268	2.60454805076533	2.60195665913942	2.58997098377135	2.59415110446017
"cel-miR-2209c-3p"	2.28912550315093	2.26117125903056	2.2627227390867	2.28808494815124	2.31315618104739	2.28457749841134
"cel-miR-2210-3p"	7.38380289565075	7.39502008843425	7.44824240499155	7.53162164534617	7.44352356252701	7.46215302735041
"cel-miR-2210-5p"	2.77630342350585	2.74406785701258	2.78835237495056	2.78036389418575	2.77647552172472	2.78632078121642
"cel-miR-2211-3p"	2.23504537294486	2.22868502403527	2.23873162327066	2.22460233690704	2.25541272384211	2.21123433574949
"cel-miR-2212-5p"	10.6022552608692	10.5887718164761	10.5482063536008	10.6043561054638	10.6076727864417	10.5294126079141
"cel-miR-2215-3p"	2.68270254613178	2.67721845748308	2.67900336312824	2.68667885230798	2.68287104582107	2.66974199999683
"cel-miR-2216-3p"	4.65015664490728	4.61557339094763	4.65483733535268	4.61365709616761	4.58355272890579	4.6049030161405
"cel-miR-2216-5p"	8.20820295111952	8.02004518847608	8.1412321249235	8.00535515724465	7.98132247800694	7.99441204856398
"cel-miR-2217a-3p"	6.39064476142453	6.41238440352306	6.3899391837516	6.39991710887247	6.38051319073699	6.37180328134723
"cel-miR-2217a-5p"	6.2200743701775	6.24880928003902	6.24952959523069	6.18212127508044	6.19412195563903	6.23580463870091
"cel-miR-2217b-3p"	7.09630037232997	7.03803642163079	7.05328017684867	6.9352525692786	6.99877565586201	6.93314880257978
"cel-miR-2218a-3p"	1.88632178032726	1.8760470457089	1.88139365055774	1.87199404913469	1.8532026827169	1.8539346007059
"cel-miR-2220-3p"	6.97280734597787	6.88263857908499	6.92347817618745	7.04795279854184	6.97962727309516	6.97773256753903
"cel-miR-2221"	3.19290937955075	3.12796355083013	3.13406757437892	3.13738770115979	3.16998495117177	3.13862642540143
"cel-miR-228-3p"	11.9441993403734	11.9391204162509	11.9298685423631	11.8664779587499	11.9677649543013	11.8687589769124
"cel-miR-228-5p"	20.7712418963054	20.6507877788123	20.7753735727368	20.7694251158371	20.7425235013989	20.6835412989142
"cel-miR-229-3p"	15.8853687310881	15.8765282666979	15.9031808071327	15.748767338621	15.7192815800212	15.6536800549589
"cel-miR-229-5p"	18.5866246242188	18.5465638826433	18.5779560210009	18.4459346735466	18.4827622923164	18.4222814954568
"cel-miR-230-3p"	13.6378927483163	13.5923419240555	13.6613874285206	13.6324787878663	13.6103451517621	13.5479899334271
"cel-miR-230-5p"	16.1059091175794	16.0088880232916	16.0518067637667	16.0453052744652	16.0336844681449	15.9686669514719
"cel-miR-231-3p"	10.3841626114366	10.4214541244751	10.4230525393826	10.5363859281411	10.5380141567298	10.5456160830296
"cel-miR-231-5p"	7.5365458006397	7.57447683474945	7.54662147767046	7.60443557639919	7.71342963307847	7.63391141239829
"cel-miR-232-3p"	12.1470288480372	12.2393826393079	12.1579829934928	12.3233063018942	12.2982274371248	12.3276496593355
"cel-miR-232-5p"	7.8970262354747	7.96633835700764	7.97082462020864	8.022936650376	7.97959907467849	7.96764217817052
"cel-miR-233-3p"	12.8525392089355	12.8374507099428	12.8034305262209	12.7672692392441	12.8154313959726	12.8056469811409
"cel-miR-233-5p"	6.11022140890364	6.11761086656206	6.04488456703029	6.07750091006498	6.02552206914163	6.03434136918659
"cel-miR-234-3p"	10.2096944885673	10.1963641731772	10.2999428737513	10.4022715133217	10.3583330863389	10.39850838283
"cel-miR-234-5p"	2.39233499456954	2.3856237169258	2.41610620580864	2.39957485348676	2.38828462736853	2.39601203227046
"cel-miR-235-3p"	18.601833952766	18.4753146251567	18.500738963869	18.568849095434	18.6471553383536	18.5408996740672
"cel-miR-235-5p"	8.18887915916487	8.25122680376614	8.19402817822521	8.18222360583367	8.19492117534417	8.08578222496844
"cel-miR-236-3p"	17.8536540173402	17.8835626135091	17.8679361571229	17.9038388222265	17.9357745830829	17.8673309825485
