"N2-1"	"N2-2"	"N2-3"	"RB-1"	"RB-2"	"RB-3"
"cel-III_13376-3p"	1.81127705812594	1.82891559568447	1.82083876635213	1.79229750014178	1.63595622817737	1.7722139413146
"cel-III_13376-5p"	5.11721041052556	4.54701187618273	4.82347277910047	4.7769603458121	5.11636026266765	5.16391752371643
"cel-III_13449-5p"	3.15667557669713	2.97871663862053	2.98363560903802	3.10383541823435	3.1562931623621	3.00698876452475
"cel-III_13457-5p"	2.26699018822269	2.29408701805807	1.98231807881304	2.16166896756349	2.07745799545009	2.10745921395459
"cel-III_13847-5p"	3.74262003051981	3.52013128061419	3.43831382056061	3.54687457714145	3.59508406677777	3.71453676487131
"cel-III_14010-3p"	1.97930933651193	1.85299628248591	1.63418502220288	1.62618912876715	1.86371189488317	1.63154396717871
"cel-III_14010-5p"	4.79703176029245	4.91281255066127	4.8346007254469	5.0099985661446	5.18488774588105	5.22045240909768
"cel-III_14129-3p"	4.50422027294004	4.78537009356449	4.78052700778817	4.80015621605943	5.16673772932443	4.76721130233159
"cel-III_14129-5p"	8.14675401267471	7.89662243811388	7.96887128489458	8.32758182405023	8.30843145694765	8.00104771829016
"cel-III_14456-5p"	3.16467246502152	3.2867220758768	3.29005304210391	2.99284214426612	3.19296322860671	3.13343898275251
"cel-III_14762-5p"	2.49349487971141	2.48145437273009	2.55447111730712	2.47940051457622	2.55415588669015	2.50425065054473
"cel-III_15188-5p"	7.18810840555774	9.45623065085479	8.58006650916985	10.5302183688863	7.49380424062318	9.27604216262265
"cel-III_15306-5p"	3.40830389386037	3.4123418951798	3.27862203701246	3.47140844282424	3.69237630713409	3.69668666047312
"cel-III_15650-5p"	3.38138835905098	3.50119943155138	3.19379160364163	3.2119939535827	3.24436472136485	3.1394897820986
"cel-III_15719-5p"	2.82482328015044	2.50638989056211	2.32246061907368	2.5392949754627	2.41602132679505	2.63975539131364
"cel-III_16120-5p"	8.4814495915264	8.36197896487516	8.27428123571401	7.95621251894301	8.13765464861785	8.26733748842185
"cel-III_16267-3p"	2.75750592654331	2.97037904436855	2.81666469781038	2.8763048373529	2.99025007921045	2.76526224649364
"cel-III_16267-5p"	2.75134996483852	2.74329618657711	2.8584699953589	2.89884387044468	2.61785748706381	2.80653741332239
"cel-III_16271-5p"	5.07776011116834	5.23254320075959	5.31173146232556	5.22425270736576	5.03831459136269	5.22466386796475
"cel-III_16363-5p"	3.28849039918205	3.21196574522815	3.00419805868993	3.23868815262925	3.38746602699896	3.03329114457741
"cel-III_16408-5p"	4.20277636203631	3.90616196766605	3.94768286132637	4.06802051022335	4.11597015398507	4.04643296824813
"cel-III_16521-3p"	4.4518742095153	4.64496297073849	4.59840595245346	4.13025590002924	4.55657755723608	4.37574022426364
"cel-III_16521-5p"	5.1344594480129	5.30090605492475	4.79575454416265	4.88337382713467	5.16749767925671	5.21137703518863
"cel-III_16581-3p"	2.46654990314825	2.45742785750539	2.45790996439976	2.48818069996188	2.55420827479168	2.23907931121205
"cel-III_16581-5p"	3.95136763503024	4.1636459139689	4.33609021401227	4.02225462127642	4.15730888258369	4.22426210616509
"cel-III_16662-5p"	3.18247482085198	3.24611979014186	3.33914531800992	3.0833480157296	3.12277223134592	3.22100023543801
"cel-III_16707-5p"	2.92595235812444	3.01875504475961	3.06669513185759	3.25424788985871	3.02223989375699	3.15281683131529
"cel-III_16749-5p"	4.5586665244603	4.3953221049499	4.71810860173808	4.41455723475442	4.43053949596999	4.2562656609208
"cel-III_16821-3p"	2.62747495834447	2.84033277624779	2.6452956449566	2.74603373591008	2.75087795245362	2.63389327811077
"cel-III_16821-5p"	4.63709430863984	4.31070646498103	4.48905796774753	4.67888132470504	4.40576294079028	4.45511698439706
"cel-III_16832-5p"	1.88569498166148	1.76886654445339	1.83267622005135	1.65000347558021	1.94437537444667	1.65535072307068
"cel-III_16957-3p"	4.68982689208484	4.78061391160584	4.68959566250268	4.81767734672718	5.10968002938436	4.903513134196
"cel-III_16957-5p"	3.05047795615536	3.11202160112877	2.98821594263766	3.01411487951467	3.10729867252348	3.14906602057694
"cel-III_17070-5p"	4.86111573617394	5.01237624571657	4.85080459345235	4.94689435181305	4.71473650896633	4.88394542527507
"cel-III_17825-5p"	4.23556615897205	4.34075984799547	4.38799078741795	4.48979113749414	4.21069161334018	4.12229946058343
"cel-III_18538-5p"	2.35766471171533	2.02860079584027	2.25757172225353	2.02799305045117	2.26814293943173	2.35438760946119
"cel-III_19081-5p"	4.83117783415434	4.84202301007181	5.09096805239902	4.83476473334136	4.6159604947455	4.72963333999641
"cel-III_19172-5p"	2.51098597406365	2.46292062569922	2.68117070255811	2.49672796968088	2.44477596826834	2.59527754541075
"cel-III_19210-5p"	3.1042436766632	3.00467051110066	3.29537263333513	2.76564422796722	3.29241853565058	3.14265023832262
"cel-III_19230-5p"	2.92222357353498	2.68867830024405	2.80446323250977	2.45568637762062	2.66479312866428	2.75221938459473
"cel-III_19276-5p"	3.36629812975787	3.12788034325944	3.02609673966755	3.1566969993392	3.24061412271166	3.09000419372766
"cel-III_19290-5p"	2.63491889647993	2.62648267889745	2.73860453792951	2.55499875951869	2.87505986320643	2.41205744801107
"cel-III_19375-5p"	4.25337162483777	4.4230584935655	4.39050632535681	4.07656314389617	4.08461234029051	3.86774723961091
"cel-III_19398-5p"	3.50692191203629	3.1476297949857	3.18790849307549	3.41037014602439	3.50645383431952	3.48858277680539
"cel-III_19415-3p"	3.8314848973966	3.98516515842941	3.9237105345633	4.0781147587935	3.90942787188059	3.8005883761264
"cel-III_19415-5p"	7.98737454709755	8.05203951841384	8.0857427703546	7.62892494181227	7.88253897829312	7.8672471647122
"cel-III_19417-3p"	2.06522395967781	2.08380598088933	2.0768642139692	2.21185813775406	1.88719597997471	2.02718503665375
"cel-III_19417-5p"	2.56328056336081	2.86685665789319	2.53841764414058	2.38576812244763	2.6595823898945	2.78647203396885
"cel-III_19560-3p"	1.93678882834658	1.98840906104249	1.77473500882128	1.88229780173288	1.93660525569866	1.97525015825296
"cel-III_19560-5p"	3.04736596385218	3.35530818418804	3.22776664889288	3.294718984034	3.34053360296305	3.09903926549875
"cel-III_19589-5p"	4.96123891579813	4.93461217537541	5.01273488367848	4.94839349225557	4.88156280821155	5.21969748491936
"cel-III_19611-5p"	3.59056664701557	3.47803274310821	3.73389187031849	3.8096150581679	3.64324811821129	3.47955330554075
"cel-IV_19762-5p"	3.74130523297403	3.97942940697665	3.53312371104508	3.5132492934861	3.71507317274905	3.83940409567562
"cel-IV_19936-5p"	3.26765210646738	3.44812942445199	3.48821443550508	3.32803028796368	3.20600920627028	3.33748282324004
"cel-IV_20116-5p"	1.84999388275882	1.70856355685196	1.97220153908874	1.82730518897556	2.06265772424104	1.71382967839283
"cel-IV_20177-5p"	3.56806658746819	3.18454475899178	3.48573804762621	3.4473416081922	3.35496939378507	3.49508069968716
"cel-IV_20417-5p"	4.81269596830353	5.23572050015633	5.03164264465716	4.49886476414617	5.08847424375278	4.74533221560268
"cel-IV_23390-5p"	2.13283647516303	2.36671421104572	2.28509810642696	2.49144627584254	2.40637274171174	2.35455468876414
"cel-IV_23984-5p"	2.02964852536715	2.11514322618662	1.93668572083749	1.91186343828321	1.89983348978175	1.80032622554866
"cel-IV_24024-5p"	4.0680995419309	4.1715257683089	4.29197179013595	4.14077699124894	3.93453250876888	4.09373109955647
"cel-IV_24394-3p"	3.53322244646428	3.54298048152381	3.15894361100859	3.68320582312123	3.76307626251446	3.82254493960349
"cel-IV_24394-5p"	6.13891676048922	6.273085876478	6.37633405385299	6.55302176393545	6.45999365039683	6.67945553252732
"cel-IV_24895-5p"	2.79125323897771	3.07617706328431	2.76308307960038	2.78604538326594	2.47523416935316	2.62858498884465
"cel-IV_26208-5p"	3.24896512440776	3.52752805436325	3.56909181325439	3.43651617452535	3.48549036064887	3.4161714376032
"cel-IV_26357-5p"	2.22746903340417	2.15350333868879	2.10604333414461	1.96290655863329	2.1973053144818	2.17494139560493
"cel-IV_27062-3p"	4.19220158475692	4.09024715440854	4.01138512844018	4.44324829282046	4.14348573967486	4.28603780787839
"cel-IV_27062-5p"	9.26470229385247	9.40529228787105	9.31993944570965	9.46728540380864	9.40521359128058	9.58695706239999
"cel-IV_30155-3p"	5.47732175870679	5.38048924918157	5.196174846912	5.6485130348696	5.64709668138964	5.37690847025777
"cel-IV_30155-5p"	6.22211243205289	5.987497852613	6.0322538595261	6.40344713680621	6.344819526905	5.9583730279232
"cel-IV_30731-3p"	3.41383385697227	3.3423259164401	3.14751678379702	3.24518421681157	3.36108780311784	3.41459858629385
"cel-IV_30731-5p"	7.17848099760785	7.57098876042698	7.41019347112556	7.08147474544589	7.21134527706454	7.38248978273862
"cel-IV_30866-5p"	2.46042165774764	2.45425216758579	2.20738219288391	2.38489538502827	2.46015540134608	2.44611313711657
"cel-IV_30890-5p"	4.29517699447692	4.18901077225981	4.38845892077813	4.01706849297071	3.91555465434743	4.27703914676684
"cel-IV_30984-5p"	3.00938667666269	2.71749148202983	2.8682266462159	2.78383833207669	2.66171090149007	2.70322883500079
"cel-IV_31014-5p"	4.40471275997423	4.6211146297465	4.46362251941303	4.50589644118123	4.25709805966769	4.48311761157629
"cel-IV_31121-3p"	3.14020768433156	3.00647915978262	3.16231327090041	3.34020121353813	2.98248162200878	3.24438508615207
"cel-IV_31121-5p"	5.44237397783988	5.61288622161739	5.53287979664568	5.60361555648322	5.50545383985352	5.63037436466309
"cel-IV_31147-5p"	5.84153368553971	5.86940984235812	6.13809293178504	5.84453877005863	5.75549152584263	6.03745494222445
"cel-IV_31212-3p"	2.52491364478538	2.22322232670232	2.37246238218771	2.38128052384445	2.7366770221711	2.40362072664682
"cel-IV_31212-5p"	5.40840862291367	5.15120210757255	4.96385561835325	5.04322285914706	5.0897717833865	5.15740411941053
"cel-IV_31333-5p"	2.14209882377128	2.14874519045669	2.34129775548656	2.5399938245151	2.45303523869268	2.51446081241157
"cel-IV_31361-5p"	3.69880930528443	3.65805497752578	3.75954836311986	3.73869987702339	3.72397974568004	3.60557667800859
"cel-IV_33740-5p"	8.54331838215379	8.28312928808645	8.35936179942234	8.2688720887653	8.26745158465262	8.27932563217681
"cel-IV_34339-5p"	3.21329050385053	3.2079029950703	3.43575671431494	3.48251175093603	3.27568341498197	3.53532123564063
"cel-IV_34632-5p"	6.83547584219691	6.81482867858012	6.89603747634606	6.89329990346733	6.96085740585728	7.12491149403893
"cel-IV_35155-5p"	2.28944420337653	1.96043991182117	2.22769675780809	2.22137382745059	1.95479791846291	2.17709209668927
"cel-IV_35222-5p"	5.2682368789568	5.35245391501642	5.3817693158177	5.23533341483932	5.16166163713081	5.29437523573082
"cel-IV_35256-5p"	9.54110907574609	9.46128882638176	9.50459935612581	9.91177712100693	9.97541307240721	9.84879721963427
"cel-IV_35561-3p"	2.93625378026251	2.83948823385693	2.88164973241886	2.83700836380067	3.04384652089357	2.82969413140522
"cel-IV_35561-5p"	5.14614756596337	4.94383608461153	5.06825037722556	4.95758721362737	4.98838329047477	4.95665270621676
"cel-IV_36842-3p"	3.33361848791455	3.10826727907761	3.15755536981531	3.39788719573552	3.01382013559328	3.10355946409663
"cel-IV_36842-5p"	6.44150085978449	6.3433503525597	6.17620829464979	6.33227982353987	6.21060054194932	6.26170540004475
"cel-IV_39449-5p"	8.66384900654985	8.81150307537532	8.53306740092057	9.02483990618098	9.1641759460616	8.91944792020472
"cel-IV_39757-5p"	4.13765388302319	3.8466635612211	3.76487702540401	3.86926107524484	3.74568559169786	3.67183068780839
"cel-V_42354-5p"	3.84670365215128	3.89309801906016	4.03185796213246	3.8316669456635	3.97061494517515	3.85422757505916
"cel-V_42455-3p"	2.24518802113046	1.98047308660927	2.20418993188395	2.13399134075505	2.18401351146269	2.19262504137607
"cel-V_42455-5p"	2.71232384572138	3.0274588388831	2.80192672839813	2.90257405974545	3.01855810432957	2.90270369524252
"cel-V_42521-5p"	3.81205466970744	3.93803262156039	3.93770625953532	3.93292341788008	3.75755216126809	3.75366124899554
"cel-V_42566-5p"	1.74085186605249	1.90241382104071	1.75380215050168	1.9007744499585	2.01336357952266	2.06668039026125
"cel-V_42634-5p"	2.75750592654331	2.97037904436855	2.81666469781038	2.8763048373529	2.99025007921045	2.76526224649364
"cel-V_42890-3p"	1.80280467282247	1.66482946665666	1.5182040477227	1.69798206044507	1.61614634643599	1.51586516120936
"cel-V_42890-5p"	4.27156682617795	4.39840125367115	4.26934037773425	4.14685156170744	4.17690250049898	4.20956740066568
"cel-V_43035-5p"	3.60536106773655	3.12528751495628	3.39222039663717	3.12242369470869	2.86751587978326	3.43121981160092
"cel-V_44506-3p"	1.62849286676831	1.6072612944412	1.62893238690841	1.49055352280102	1.66068165008861	1.66025594952702
"cel-V_44506-5p"	3.91221754495917	3.71159164393021	3.84541055106952	3.73563405717869	3.58404504483398	3.59529002866959
"cel-V_44859-5p"	4.83984274982838	4.81869397359982	4.54203627409877	4.43760654815012	4.70750980304957	4.71984115084968
"cel-V_44904-5p"	5.93802490114688	5.68634414555267	5.27093219826607	5.64490799368163	5.84113161139564	5.7408114553054
"cel-V_45213-5p"	3.53642126040926	3.55008869865331	3.62050738851293	3.54592292226415	3.36368839853447	3.46744146763813
"cel-V_45240-3p"	3.90351720017958	3.58198346812764	3.60754043856861	3.88224090116397	3.78959905142448	3.55183496354464
"cel-V_45240-5p"	5.3706492277679	5.12519011215846	5.34046828719648	5.1372598600642	5.2278308737561	5.00699214793493
"cel-V_45290-5p"	3.52799120475603	3.3986603876044	3.23336903551166	3.10958706112641	3.35744974596194	3.05927491127006
"cel-V_45292-5p"	2.86673431976104	3.09884861950013	3.31812353592388	3.12707189216247	2.93763338097865	3.20147940787908
"cel-V_45982-5p"	3.80167168350294	3.57363283539966	3.87007328048403	3.84381113778234	3.92227808254895	3.81308473856941
"cel-V_46194-3p"	3.99175333362452	3.80305050389038	3.94008282700706	3.79869927205154	3.78854990985338	4.08034998758551
"cel-V_46194-5p"	7.19446302247165	7.03065983490502	6.92045436816733	7.03428690118116	7.10681603742085	6.81964035202702
"cel-V_46614-5p"	2.70328421458838	2.76292240437925	2.71225669472203	2.66556599964013	2.64278005532739	2.41471019230325
"cel-V_47132-3p"	3.67892630994101	3.42696579346081	3.47691655128801	4.08035249990371	3.80724821163037	3.77354583889212
"cel-V_47134-5p"	4.48700022914202	4.33315106875725	4.30832290548377	4.6494082082915	4.27663901587939	4.62384767751938
"cel-V_47137-5p"	3.16250939819515	3.11626224064338	3.00030573209676	2.88314500115022	3.08162961621459	2.98510023719465
"cel-V_47193-5p"	3.20187106752314	3.2948153972773	3.04237324575939	3.14065220245669	3.20150928127109	3.24484191274393
"cel-X_47553-5p"	5.8047936799407	5.65550459805084	5.98217054674916	5.4554115860069	5.51409685207936	5.72485259965003
"cel-X_47650-5p"	10.163280552811	9.91181872639205	9.91632150157751	9.80746362663303	9.82692187312227	9.93189196314731
"cel-X_47818-3p"	2.73618786439933	2.85790142049245	2.79513709804549	2.82282994212361	2.88812416056994	2.92298730020373
"cel-X_47818-5p"	8.69873155357959	8.67015821851911	8.69654135133209	8.39356608000677	8.4981766185305	8.51194079884359
"cel-X_47844-5p"	3.01101581822402	2.85944677061151	2.65084324842511	3.19545957094282	2.83521817539308	2.95757497915749
"cel-X_47973-3p"	4.90241259860363	4.94586941684917	4.52934873465698	4.42325942866795	4.4462406679766	4.40582623276241
"cel-X_47973-5p"	6.05843286572596	6.0395222807184	6.12862330017403	5.70562940184275	5.6833525601688	5.93651033835669
"cel-X_48097-5p"	5.19470660988878	4.99605604491487	5.60473371115106	5.57228669260764	5.35139829538206	5.40913738758374
"cel-X_48151-5p"	6.24775386298108	6.31080505380829	6.16669680475707	6.24017047956885	6.30071049810215	6.33175585180762
"cel-X_48314-5p"	5.05212851719024	5.16795426564469	5.20209644177775	5.12245054501265	5.05131324269041	4.97833372908198
"cel-X_48453-5p"	3.59958572648359	3.31269420266124	3.29253438299585	3.37301279939722	3.39828480013642	3.44877064736995
