baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000113739	2811.48210409492	-3.27941888130958	0.0716104306046847	-45.7952682816997	0	0
ENSG00000070669	2630.34699026385	-3.6688816151259	0.0756386425130578	-48.5053868397033	0	0
ENSG00000132002	16865.203909872	-2.38764563227589	0.0636121090955152	-37.5344516354706	0	0
ENSG00000100292	3473.73470962197	-4.81703590471403	0.0815108748039879	-59.0968495467351	0	0
ENSG00000101255	1088.2861288678	-3.3657184868799	0.0931537540379312	-36.1307874453393	7.45387943516456e-286	2.8084726935813e-282
ENSG00000135069	4546.84165834942	-2.39284258799597	0.0664538448426371	-36.0075868245431	6.36440746204906e-284	1.9983178696257e-280
ENSG00000120694	6684.0563129616	-1.98207847980772	0.0639311196945453	-31.0033437436703	4.85917610312778e-211	1.30774312295463e-207
ENSG00000130766	741.894676509535	-3.24760776669728	0.105138847581011	-30.8887517926705	1.69140910416856e-209	3.98305701417893e-206
ENSG00000128965	791.723745300557	-5.83221835611192	0.19325046388898	-30.1795826966939	4.39013868191226e-200	9.18953584761612e-197
ENSG00000106105	5065.21911452092	-1.7222906234775	0.0577526646916175	-29.8218382246783	2.03586745720131e-195	3.83537070262155e-192
ENSG00000065060	1601.62620145341	-2.11162695954969	0.072663725998803	-29.0602626072943	1.14164146104291e-185	1.95521668041703e-182
ENSG00000153879	1117.46627574041	-2.2211015371396	0.0790502913890932	-28.0973225792063	1.05624977055472e-173	1.65822411895669e-170
ENSG00000110619	1323.04247463426	-2.1595402396753	0.0775674679044592	-27.8407984431725	1.3921606440139e-170	2.01745495173675e-167
ENSG00000180447	751.522155760091	2.56980169983192	0.0939301414463465	27.3586482492397	8.521289789929e-165	1.14666127394623e-161
ENSG00000124575	461.349220277954	3.55722644304712	0.131229677789504	27.1068747783791	8.1704163013883e-162	1.02614981801236e-158
ENSG00000151012	13044.2012384277	-1.72230504114067	0.0635886542671165	-27.0850997082875	1.47514050614549e-161	1.73688574970468e-158
ENSG00000150991	11282.9534080974	-1.87536828513433	0.0701202738234561	-26.7450222721035	1.41088693367657e-157	1.56351170256076e-154
ENSG00000118515	3043.62494565537	1.79499464758548	0.0671722511334812	26.722264287653	2.59470102042297e-157	2.71564291798602e-154
ENSG00000166123	760.914447663362	-2.33572775350873	0.0903557994038513	-25.8503357716868	2.4120404810299e-147	2.39160161169065e-144
ENSG00000132640	4238.10946514343	1.57270470976724	0.0608967182889259	25.8257711409917	4.55453386733582e-147	4.29014317633698e-144
ENSG00000100219	1637.96092942998	-1.9019437817709	0.0746814690889829	-25.467412531812	4.5285002217147e-143	4.06249598461348e-140
ENSG00000164070	2609.92541982779	-1.80060292347599	0.0712273825922519	-25.2796446808066	5.34911394416124e-141	4.58054352700244e-138
ENSG00000004799	700.449386982656	2.26443907860839	0.0910240400318905	24.8773739092995	1.30780078222573e-136	1.07120256245002e-133
ENSG00000166986	2280.21592086622	-1.53178366797098	0.0618438626551875	-24.7685639642447	1.9564215378711e-135	1.53570938966473e-132
ENSG00000176907	1063.60256336871	1.99460845391138	0.0825581107546237	24.1600544838009	5.85422004766228e-129	4.41150605911639e-126
ENSG00000151929	1382.39840487756	-2.51010830906351	0.105460568470511	-23.8013917947483	3.23076208041019e-125	2.34093564741721e-122
ENSG00000146733	883.123448330091	-1.96629579361212	0.0833624192907384	-23.587316807042	5.20135660408803e-123	3.62919840979313e-120
ENSG00000162878	622.749993778663	2.29785138660349	0.0976080314163894	23.5416220700222	1.52964982006825e-122	1.02918117715235e-119
ENSG00000023909	2384.90129038312	-1.62654138388358	0.0702970892453661	-23.1381043133418	1.91549102480752e-118	1.24434260056376e-115
ENSG00000065911	1897.59761613068	-1.87218178377963	0.0811164047475629	-23.0801869191062	7.32206544471081e-118	4.59801303043023e-115
ENSG00000128165	256.938119772185	-4.82440929038027	0.211220621892683	-22.8406168259056	1.81150451467064e-115	1.1008688242542e-112
